Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.842170943040401e-14,-9.237055564881302e-14,1.4210854715202004e-14,0.0,0.0,0.0,-43.84650000000005,-14.970700000001179,-3.197442310920451e-14,-9.999999979637408e-05,38.28139999999994,-5.84363664,-58.817300000000586,32.43776335999986,-26.37953664000095
1,2.1316282072803006e-14,-8.526512829121202e-14,1.4210854715202004e-14,0.0,0.0,0.0,-42.43169999999992,-18.25410000000074,-9.999999998555609e-05,-2.531308496145357e-13,44.32389999999997,-6.091807680000006,-60.685900000001425,38.23209231999983,-22.45380768000136
2,9.999999996601616e-05,-8.526512829121202e-14,-0.00010000000002463594,0.0,0.0,0.0,-44.163900000000076,-13.833600000001507,0.00010000000001930687,-3.8813396940895473e-13,36.00260000000004,-5.938694640000003,-57.997400000002784,30.063905359999875,-27.933494640002905
3,1.0658141036401503e-14,3.552713678800501e-14,-5.684341886080802e-14,0.0,0.0,0.0,-38.354500000000044,-17.358199999999094,-7.105427357601002e-15,-9.999999963028472e-05,40.71780000000009,-5.970743999999995,-55.71279999999851,34.74705600000016,-20.96574399999858
4,3.019806626980426e-14,-3.552713678800501e-14,7.105427357601002e-15,0.0,0.0,0.0,-41.716499999999996,-13.072599999999735,1.2434497875801753e-14,6.767919558114954e-13,30.37240000000004,-5.564232719999994,-54.789099999999834,24.80816727999997,-29.980932719999636
5,0.0001000000000344059,-2.4868995751603507e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-39.98959999999998,-17.555199999999658,9.999999997134523e-05,-4.192202140984591e-13,38.90819999999985,-5.9549299200000085,-57.54459999999987,32.953270079999854,-24.59132992000002
6,-3.552713678800501e-14,-0.00010000000003884679,-8.881784197001252e-14,0.0,0.0,0.0,-43.64469999999997,-19.838800000000653,1.0658141036401503e-14,-0.0001000000000672685,38.7333,-6.060816719999998,-63.48370000000159,32.67248327999995,-30.81121672000141
7,-1.7763568394002505e-14,-8.526512829121202e-14,3.552713678800501e-14,0.0,0.0,0.0,-39.89860000000001,-19.702900000000433,-7.105427357601002e-15,-2.930988785010413e-14,40.1207000000001,-6.070708800000004,-59.601500000000186,34.04999120000019,-25.551508800000448
8,-9.999999998377973e-05,-2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,-44.25439999999997,-14.390500000000978,-2.842170943040401e-14,6.24389429049188e-13,36.81819999999993,-6.132963600000002,-58.64500000000088,30.6852364,-27.95976360000087
9,-1.4210854715202004e-14,0.0,-1.7763568394002505e-14,0.0,0.0,0.0,-46.156600000000076,-15.784099999999132,-9.99999999891088e-05,-0.0001000000002733259,41.27549999999994,-6.030041759999996,-61.940899999999615,35.24545824000004,-26.695441759999568
10,1.0658141036401503e-14,8.526512829121202e-14,-9.999999996068709e-05,0.0,0.0,0.0,-43.75770000000013,-10.57349999999936,1.4210854715202004e-14,3.019806626980426e-14,35.2864999999999,-5.863775039999998,-54.33129999999885,29.42272495999999,-24.90857503999908
11,-1.7763568394002505e-15,-4.973799150320701e-14,9.947598300641403e-14,0.0,0.0,0.0,-35.720699999999965,-14.277299999998442,-3.730349362740526e-14,-1.9806378759312793e-13,39.29299999999988,-5.771532960000002,-49.997999999997276,33.52146703999976,-16.476532959997286
12,2.842170943040401e-14,-1.7053025658242404e-13,-4.263256414560601e-14,0.0,0.0,0.0,-43.28220000000006,-14.663000000000476,3.907985046680551e-14,-9.999999969867446e-05,37.503199999999964,-5.922720720000009,-57.94530000000158,31.58047928000011,-26.364820720001923
13,-3.552713678800501e-15,-1.3500311979441904e-13,-3.552713678800501e-14,0.0,0.0,0.0,-43.595700000000065,-19.217799999998807,1.7763568394002505e-14,3.9168668308775523e-13,44.66170000000004,-6.129658079999993,-62.81349999999908,38.53204192000005,-24.281458079999027
14,3.019806626980426e-14,-7.815970093361102e-14,1.0658141036401503e-13,0.0,0.0,0.0,-40.36239999999987,-15.607599999999861,0.0,2.398081733190338e-13,39.30249999999984,-6.087219840000007,-55.97,33.21528015999972,-22.754719840000277
15,0.0001000000000139778,-0.00010000000002463594,1.7763568394002505e-14,0.0,0.0,0.0,-37.0639,-19.890999999999796,-1.2434497875801753e-14,3.277378368693462e-13,40.83329999999997,-5.640672239999994,-56.95489999999981,35.19262776000001,-21.76227224000003
16,3.197442310920451e-14,-4.263256414560601e-14,5.684341886080802e-14,0.0,0.0,0.0,-42.642799999999916,-12.134399999999369,-3.197442310920451e-14,5.10702591327572e-13,33.74409999999986,-5.823210959999997,-54.77719999999826,27.920889040000027,-26.856310959998915
17,9.999999998377973e-05,-1.3500311979441904e-13,7.105427357601002e-14,0.0,0.0,0.0,-34.520999999999916,-20.96510000000041,4.973799150320701e-14,9.999999985055297e-05,42.402199999999915,-5.84091216,-55.485900000001024,36.56128783999985,-18.924612160000493
