Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.9539925233402755e-14,-1.0658141036401503e-13,9.999999999976694e-05,0.0,0.0,0.0,-33.26480000000001,-8.554799999999572,-0.0001000000000015433,-3.019806626980426e-14,24.517800000000037,-28.470700000000015,44.46709999999996,-41.81960000000015,40.51419999999998,-1.3053999999999348
1,9.999999996601616e-05,-9.999999998200337e-05,-2.4868995751603507e-14,0.0,0.0,0.0,-37.54740000000006,-10.203699999999808,1.2434497875801753e-14,6.741274205523951e-13,29.475600000000078,-30.59689999999992,43.98040000000007,-47.751099999999525,42.859100000000225,-4.891999999999307
2,8.881784197001252e-15,-9.999999998200337e-05,0.0,0.0,0.0,0.0,-38.66810000000004,-13.078400000001519,-9.999999999976694e-05,2.2293278334473143e-13,25.284900000000093,-29.88819999999992,43.20129999999993,-51.74670000000302,38.59799999999999,-13.148700000003245
3,-3.375077994860476e-14,-1.2079226507921703e-13,-6.750155989720952e-14,0.0,0.0,0.0,-35.40569999999995,-13.799700000000884,9.999999999443787e-05,-9.99999996391665e-05,30.787100000000045,-29.495999999999967,43.41169999999996,-49.20540000000065,44.702799999999925,-4.502600000000264
4,9.999999998289155e-05,-6.750155989720952e-14,-9.237055564881302e-14,0.0,0.0,0.0,-35.748199999999954,-16.017499999999377,-0.00010000000004417586,-3.6415315207705135e-14,30.048999999999978,-31.168499999999945,43.26039999999996,-51.765699999999754,42.140899999999995,-9.62479999999907
5,-2.842170943040401e-14,-2.4868995751603507e-14,2.1316282072803006e-14,0.0,0.0,0.0,-40.27909999999994,-15.640500000000674,3.375077994860476e-14,-3.6415315207705135e-14,33.64640000000009,-29.902299999999975,45.68310000000008,-55.919600000000486,49.427200000000425,-6.49240000000006
6,3.552713678800501e-15,8.526512829121202e-14,2.1316282072803006e-14,0.0,0.0,0.0,-31.606399999999955,-15.604799999998946,2.6645352591003757e-14,3.810285420513537e-13,33.46270000000004,-30.870999999999903,44.60460000000007,-47.211199999997916,47.19630000000021,-0.014899999998156943
7,-2.398081733190338e-14,-9.592326932761353e-14,0.0,0.0,0.0,0.0,-29.97549999999999,-12.296399999999238,3.730349362740526e-14,2.957634137601417e-13,30.368200000000016,-27.738300000000166,41.101700000000044,-42.27189999999911,43.73159999999978,1.4597000000004456
8,-8.881784197001252e-15,-9.999999996779252e-05,-7.105427357601002e-15,0.0,0.0,0.0,-34.96340000000005,-12.204300000000254,3.019806626980426e-14,-2.4158453015843406e-13,32.34799999999992,-29.888200000000047,44.10930000000004,-47.16779999999987,46.56910000000003,-0.5987000000002993
9,-9.999999997489795e-05,-1.6342482922482304e-13,9.999999999621423e-05,0.0,0.0,0.0,-35.05010000000001,-11.612799999999549,-8.881784197001252e-15,3.490541189421492e-13,27.079400000000035,-30.544900000000084,44.712499999999935,-46.66289999999954,41.24699999999977,-5.4158999999999935
10,3.552713678800501e-14,-0.00010000000005305765,0.00010000000007437393,0.0,0.0,0.0,-38.69770000000009,-16.680899999999607,-2.6645352591003757e-14,-7.842615445952106e-13,33.12370000000005,-30.97480000000006,45.35529999999999,-55.378599999999764,47.5042000000001,-7.874400000000357
11,0.00010000000004417586,1.4921397450962104e-13,4.973799150320701e-14,0.0,0.0,0.0,-37.04180000000003,-10.097500000000512,-1.2434497875801753e-14,-6.181721801112872e-13,29.46329999999987,-29.141599999999862,43.609099999999984,-47.1392000000011,43.930800000000104,-3.2084000000016744
12,8.881784197001252e-15,-7.105427357601002e-14,-0.00010000000002108322,0.0,0.0,0.0,-37.98349999999999,-8.10040000000053,3.375077994860476e-14,9.999999986209929e-05,31.01139999999995,-29.075499999999977,45.08069999999994,-46.083900000000156,47.016600000000025,0.9327000000001036
13,2.4868995751603507e-14,0.00010000000003174137,6.394884621840902e-14,0.0,0.0,0.0,-30.542500000000068,-16.374600000000317,-2.4868995751603507e-14,0.00010000000008414389,28.91770000000001,-29.67069999999996,43.7153,-46.916899999999345,42.962299999999935,-3.9545999999998713
14,-9.999999997489795e-05,3.552713678800501e-14,9.999999999621423e-05,0.0,0.0,0.0,-30.94979999999994,-17.659900000000654,5.329070518200751e-15,-2.930988785010413e-14,32.45019999999997,-27.9414999999999,41.158900000000074,-48.60970000000114,45.66760000000014,-2.942100000001915
15,-9.999999999621423e-05,-1.7763568394002505e-14,2.1316282072803006e-14,0.0,0.0,0.0,-35.751800000000024,-13.754799999998951,7.105427357601002e-15,-0.00010000000074672499,33.764299999999956,-29.751000000000133,43.92040000000004,-49.50680000000068,47.93369999999998,-1.5731000000004798
16,-9.99999999766743e-05,-1.0302869668521453e-13,1.4210854715202004e-14,0.0,0.0,0.0,-34.659300000000044,-12.60209999999917,-2.1316282072803006e-14,5.400124791776761e-13,26.439800000000066,-26.920899999999847,43.36099999999992,-47.26149999999757,42.87990000000036,-4.381599999997661
17,-2.3092638912203256e-14,-5.684341886080802e-14,-2.842170943040401e-14,0.0,0.0,0.0,-33.479500000000094,-8.626700000000191,-9.999999996068709e-05,-0.00010000000020937705,29.211900000000064,-27.568200000000033,42.31210000000004,-42.10640000000194,43.95580000000007,1.849399999998802
18,2.042810365310288e-14,0.00010000000012766463,6.394884621840902e-14,0.0,0.0,0.0,-31.68520000000006,-10.113399999998634,9.999999999088516e-05,-1.6608936448392342e-13,27.45900000000009,-28.7304999999999,43.16560000000003,-41.798399999999475,41.89410000000022,0.09570000000075396
19,-9.99999999891088e-05,-9.999999985410568e-05,-3.552713678800501e-15,0.0,0.0,0.0,-34.42580000000004,-16.823099999998924,-3.019806626980426e-14,-1.3677947663381929e-13,29.385599999999958,-30.32760000000009,42.6309,-51.24909999999922,41.68890000000009,-9.560199999999583
20,9.999999997045705e-05,-1.2079226507921703e-13,-8.881784197001252e-14,0.0,0.0,0.0,-40.41870000000003,-9.230199999998295,-9.99999999642398e-05,-2.5579538487363607e-13,26.33959999999991,-28.385499999999993,43.926399999999965,-49.64889999999792,41.880499999999884,-7.768399999998273
21,8.881784197001252e-15,-9.999999993226538e-05,-1.4210854715202004e-14,0.0,0.0,0.0,-33.258800000000065,-10.7144000000007,9.999999997845066e-05,5.542233338928781e-13,25.95219999999998,-29.11790000000012,42.950399999999966,-43.97320000000012,39.78469999999983,-4.188500000000296
22,-5.062616992290714e-14,0.00010000000010279564,7.815970093361102e-14,0.0,0.0,0.0,-36.41500000000001,-8.625900000000032,9.999999998022702e-05,0.0001000000007795876,23.523599999999966,-27.818599999999876,42.824900000000035,-45.04059999999983,38.52990000000024,-6.510699999998458
23,-2.842170943040401e-14,-0.00010000000002463594,-2.1316282072803006e-14,0.0,0.0,0.0,-36.83589999999998,-10.146500000000605,9.999999997134523e-05,3.3217872896784684e-13,27.415600000000154,-28.721099999999886,44.31800000000005,-46.98240000000058,43.0125000000002,-3.9699000000006137
24,-0.00010000000003884679,0.0001000000000139778,-6.394884621840902e-14,0.0,0.0,0.0,-33.458399999999976,-13.142800000000015,0.00010000000002108322,3.8191672047105385e-14,24.509900000000023,-26.9917,41.682900000000025,-46.6011,39.20110000000016,-7.399999999999842
25,0.0,1.0658141036401503e-13,9.999999994647624e-05,0.0,0.0,0.0,-36.21249999999994,-13.862800000001132,3.552713678800501e-15,7.274181257344026e-13,34.39989999999994,-28.84389999999992,45.60550000000005,-50.07520000000005,51.16150000000007,1.0863000000000227
26,-2.3092638912203256e-14,-4.973799150320701e-14,-8.526512829121202e-14,0.0,0.0,0.0,-38.30369999999998,-11.428699999999912,-1.0658141036401503e-14,6.634692795159935e-13,33.4109999999999,-29.57629999999987,45.41770000000001,-49.73239999999831,49.25240000000016,-0.47999999999838394
27,9.999999999976694e-05,0.00010000000012766463,6.394884621840902e-14,0.0,0.0,0.0,-35.06949999999994,-13.824099999999602,1.0658141036401503e-14,-8.171241461241152e-14,38.62500000000017,-28.064199999999886,43.88290000000002,-48.89339999999925,54.44370000000053,5.550300000000831
28,-9.999999999621423e-05,0.0001000000000672685,-1.4210854715202004e-14,0.0,0.0,0.0,-34.461300000000065,-8.846599999999622,3.197442310920451e-14,9.999999948195892e-05,23.480400000000138,-27.74300000000001,42.594,-43.30779999999865,38.331400000000016,-4.976399999998641
29,-9.999999999976694e-05,-7.105427357601002e-15,6.394884621840902e-14,0.0,0.0,0.0,-33.77629999999994,-7.0635000000002535,1.4210854715202004e-14,-7.105427357601002e-15,22.89419999999982,-28.980900000000155,41.66099999999994,-40.83990000000014,35.57429999999949,-5.2656000000004255
30,4.263256414560601e-14,-9.999999978305141e-05,9.999999992515995e-05,0.0,0.0,0.0,-26.589099999999995,-13.110499999999165,0.0,9.99999995405787e-05,32.746099999999906,-28.26739999999998,42.56600000000007,-39.69950000000024,47.044700000000105,7.345200000000098
31,1.7763568394002505e-14,9.999999988963282e-05,-4.263256414560601e-14,0.0,0.0,0.0,-36.20429999999991,-20.873600000000636,-1.0658141036401503e-14,6.492584248007915e-13,37.5036000000001,-30.18580000000002,43.64319999999992,-57.07780000000011,50.96099999999977,-6.116800000000353
32,-9.999999996601616e-05,-5.684341886080802e-14,9.592326932761353e-14,0.0,0.0,0.0,-28.2741,-19.340300000001164,1.7763568394002505e-15,1.8474111129762605e-13,37.2427999999999,-29.373200000000026,43.65509999999993,-47.61450000000086,51.524699999999584,3.9101999999996337
33,1.4210854715202004e-14,2.1316282072803006e-14,-0.00010000000010279564,0.0,0.0,0.0,-36.80530000000002,-10.077999999999179,2.1316282072803006e-14,1.0036416142611415e-13,26.535500000000066,-29.883399999999867,43.53479999999992,-46.88339999999947,40.186900000000236,-6.69649999999946
34,1.5987211554602254e-14,-1.0658141036401503e-13,1.4210854715202004e-14,0.0,0.0,0.0,-34.681099999999965,-10.240699999999558,9.999999998733244e-05,4.689582056016661e-13,29.44530000000002,-28.550899999999956,43.73330000000001,-44.92169999999825,44.62770000000019,-0.29399999999739634
35,-2.6645352591003757e-15,-1.7053025658242404e-13,-9.999999993226538e-05,0.0,0.0,0.0,-31.897899999999975,-6.863499999999805,-1.9539925233402755e-14,5.453415496958769e-13,31.550200000000004,-30.138699999999872,43.61320000000002,-38.76149999999964,45.02470000000015,6.263200000000282
36,-9.999999998022702e-05,2.1316282072803006e-14,-0.00010000000003174137,0.0,0.0,0.0,-38.73550000000006,-12.561499999999928,2.6645352591003757e-14,0.00010000000022980515,31.879100000000154,-30.204599999999992,46.99379999999998,-51.297100000000114,48.66830000000003,-2.6288000000000835
37,1.5987211554602254e-14,-6.394884621840902e-14,9.999999997489795e-05,0.0,0.0,0.0,-32.54289999999996,-12.64639999999851,-0.00010000000002463594,-0.00010000000018806077,30.430799999999884,-28.30529999999991,42.30390000000007,-45.18939999999854,44.429400000000044,-0.7599999999989535
38,9.999999999088516e-05,4.263256414560601e-14,-6.394884621840902e-14,0.0,0.0,0.0,-33.442500000000024,-15.805900000001484,3.552713678800501e-14,-9.999999999976694e-05,29.07160000000013,-29.4156999999999,44.79699999999997,-49.248400000001055,44.45290000000031,-4.795500000000516
