,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,380.8903,1038.4656,782.2764,0.0,0.0,0.0,-925.4781,104422.8662,481.2968,5406.3737,-125686.0311,62.20090079999999,111586.6909,-125623.8301992,-14037.139299199993
1,366.88199999999995,1045.636,771.5732,0.0,0.0,0.0,-921.3062,81405.8229,464.50199999999995,5352.1125,-101584.01199999999,61.43485896,88485.2224,-101522.57714104,-13037.354741040004
2,360.4926,1018.3966,823.2729,0.0,0.0,0.0,-952.8066,98666.7454,465.4079,5370.1313,-119746.0009,62.52580152,105751.6401,-119683.47509848,-13931.834998479995
3,378.0585,1026.2552,776.0691,0.0,0.0,0.0,-956.904,86487.0635,491.2295,5439.2278,-106909.4508,61.54012656,93640.9996,-106847.91067344,-13206.911073440013
4,388.5051,1076.4465,799.5045,0.0,0.0,0.0,-899.3580000000001,91113.9843,488.7988,5430.4453,-111798.8871,62.2775376,98398.3265,-111736.60956239999,-13338.283062399994
5,407.7381,1027.3997,781.4346,0.0,0.0,0.0,-915.3516,119689.7726,467.4167,5398.0727,-141646.6893,62.76286512,126856.4828,-141583.92643488,-14727.44363488
6,388.0971,1067.65,779.0349,0.0,0.0,0.0,-940.6125,99431.2694,467.6593,5380.6241,-120433.5284,61.90767504000001,106573.7223,-120371.62072496,-13797.898424959987
7,384.9036,1026.4828,778.8011,0.0,0.0,0.0,-888.0681,91416.7044,470.8496,5423.094,-112148.7039,62.97887664,98612.7674,-112085.72502336,-13472.957623359995
8,400.9916,1048.9525,785.1515,0.0,0.0,0.0,-881.3705,98308.028,469.3797,5362.3151,-119082.6285,62.35323264,105493.4479,-119020.27526736,-13526.827367360007
9,399.4644,1046.1387,772.3127,0.0,0.0,0.0,-914.7083,101039.7028,460.8586,5343.2777,-121982.0364,62.46455616,108147.04660000002,-121919.57184384,-13772.525243839982
10,406.8441,1029.0858,810.6421,0.0,0.0,0.0,-883.2264,104073.5433,460.0929,5348.9031,-125095.2851,62.65659024,111245.8849,-125032.62850976,-13786.74360975999
11,404.2932,957.0471,791.7454,0.0,0.0,0.0,-945.2983,102558.3833,470.3232,5368.214,-123667.44300000001,62.59581432,109604.7079,-123604.84718568,-14000.13928567999
12,386.4804,1009.9772,792.0584,0.0,0.0,0.0,-930.8772,88766.6234,466.0212,5421.4883,-109201.4495,61.36679232,95911.7717,-109140.08270768,-13228.311007680006
13,405.9146,994.1708,761.5946,0.0,0.0,0.0,-908.4198,87365.3066,463.5022,5375.1778,-107850.9014,64.1056068,94457.2468,-107786.7957932,-13329.548993199995
14,395.3633,996.6684,776.0882,0.0,0.0,0.0,-908.3888,95780.7171,463.7689,5363.1888,-116626.5145,63.47293272,102867.4059,-116563.04156728,-13695.635667280007
15,377.0588,1032.2441,800.3672,0.0,0.0,0.0,-902.7799,107009.6723,485.4844,5391.8762,-128313.8903,63.79167311999999,114193.9231,-128250.09862688,-14056.17552688
16,363.8569,1064.6087,772.7918,0.0,0.0,0.0,-909.7178,102766.1858,472.349,5330.1684,-123843.2943,62.20394928,109860.2428,-123781.09035072,-13920.847550719987
17,365.4183,1026.2906,794.9453,0.0,0.0,0.0,-910.7349,102184.3328,477.3868,5368.6639,-123232.3925,63.7051392,109306.3028,-123168.6873608,-13862.384560800012
18,382.8085,995.0227,780.0762,0.0,0.0,0.0,-942.7603,118984.9859,466.9496,5364.8973,-140760.8798,63.15517439999999,126031.9799,-140697.7246256,-14665.744725599989
19,370.9043,1106.3929,776.3074,0.0,0.0,0.0,-914.6154,124314.4948,453.5082,5376.2707,-146200.4047,65.06654687999999,131483.2629,-146135.33815312,-14652.075253120012
20,369.5177,1058.2123,772.1686,0.0,0.0,0.0,-877.1897,96014.7996,463.9943,5371.8354,-116824.8559,62.95374287999999,103173.3382,-116761.90215712,-13588.563957119995
21,365.5022,1052.8058,757.632,0.0,0.0,0.0,-894.9044,128236.8724,471.6177,5371.5645,-150217.8889,62.86839695999999,135361.0902,-150155.02050304,-14793.930303039982
22,379.9091,1024.3595,771.5749,0.0,0.0,0.0,-946.5559,92432.3586,476.1329,5408.2297,-113352.9722,62.70828264,99546.0088,-113290.26391736,-13744.255117360008
23,427.5986,1000.1387,793.7792,0.0,0.0,0.0,-936.3243,127953.0665,469.9469,5392.3412,-149816.4765,63.69438672,135100.5468,-149752.78211328,-14652.235313279978
24,405.3317,998.7072,775.0864,0.0,0.0,0.0,-932.5605,98030.3589,468.0034,5377.7074,-118973.7009,61.85437271999999,105122.6345,-118911.84652728,-13789.212027279982
25,392.019,1028.0946,797.0842,0.0,0.0,0.0,-913.4403,103725.6389,473.1974,5355.6881,-125009.5811,64.58749703999999,110858.28190000002,-124944.99360296,-14086.711702959981
26,409.9701,1055.147,778.8480000000001,0.0,0.0,0.0,-906.6202,104655.9362,468.3018,5352.0477,-125896.6152,63.21240071999999,111813.6306,-125833.40279928,-14019.772199280009
27,368.05,1043.4537,795.3308,0.0,0.0,0.0,-922.7197,81616.4746,471.2283,5405.4942,-102176.6157,62.42740128000001,88777.3119,-102114.18829872,-13336.876398719995
28,359.0903,1018.7739999999999,764.1557,0.0,0.0,0.0,-926.6116,96530.5239,472.5142,5362.5786,-117584.9585,63.25434432,103581.0251,-117521.70415568,-13940.679055679995
29,377.8649,1006.3739,788.7845,0.0,0.0,0.0,-904.066,83656.8699,475.1065,5419.0912,-104191.845,61.82666567999999,90820.0249,-104130.01833432,-13309.993434320013
