Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-0.00010000000000065512,-9.99999999891088e-05,-1.2256862191861728e-13,0.0,0.0,0.0,-33.43950000000007,-30.005399999999483,0.0001000000000423995,2.2737367544323206e-13,51.69570000000006,-33.205100000000094,49.248299999999944,-63.44499999999863,67.73889999999979,4.293900000001372
1,-3.552713678800501e-15,6.394884621840902e-14,-9.999999993937081e-05,0.0,0.0,0.0,-27.88030000000002,-34.15180000000035,-2.842170943040401e-14,0.0,54.169199999999975,-32.978299999999855,46.47139999999998,-62.0322000000001,67.66229999999999,5.6300999999999135
2,-1.7763568394002505e-15,0.00010000000002108322,1.4921397450962104e-13,0.0,0.0,0.0,-30.94839999999999,-23.748399999999506,0.00010000000001042508,1.7053025658242404e-13,42.36059999999999,-31.315100000000108,45.73620000000003,-54.696599999999506,56.781699999999915,2.085100000000864
3,2.6645352591003757e-14,-9.237055564881302e-14,-3.907985046680551e-14,0.0,0.0,0.0,-27.359199999999962,-32.35529999999987,3.552713678800501e-15,-9.999999997489795e-05,55.499299999999934,-30.927600000000012,48.57240000000004,-59.71459999999939,73.14410000000007,13.429500000000445
4,-1.5987211554602254e-14,-1.1013412404281553e-13,-5.3290705182007514e-14,0.0,0.0,0.0,-32.765100000000054,-28.90199999999912,7.105427357601002e-15,3.979039320256561e-13,49.37129999999985,-32.58139999999997,46.457000000000036,-61.66709999999895,63.246899999999926,1.5798000000009438
5,9.999999999976694e-05,1.0302869668521453e-13,-0.00010000000001042508,0.0,0.0,0.0,-26.419500000000024,-29.327099999998794,4.618527782440651e-14,2.2737367544323206e-13,51.20250000000016,-33.38459999999988,45.8072,-55.74659999999918,63.62510000000016,7.878500000000997
6,-1.0658141036401503e-14,0.00010000000007792664,1.3855583347321954e-13,0.0,0.0,0.0,-31.44050000000012,-41.57130000000025,1.4210854715202004e-14,-2.2737367544323206e-13,61.60330000000006,-32.92150000000002,49.35829999999996,-73.01170000000087,78.0401,5.0283999999995785
7,-1.2434497875801753e-14,2.1316282072803006e-14,2.4868995751603507e-14,0.0,0.0,0.0,-32.52340000000008,-27.63980000000062,-2.842170943040401e-14,3.979039320256561e-13,55.807199999999895,-33.12949999999996,48.51099999999992,-60.163199999999506,71.18869999999986,11.02550000000059
8,2.4868995751603507e-14,-5.684341886080802e-14,1.2079226507921703e-13,0.0,0.0,0.0,-36.02939999999988,-32.402100000000175,2.4868995751603507e-14,-0.00010000000048648872,55.01530000000007,-30.847299999999848,46.52539999999995,-68.43160000000032,70.69340000000028,2.2617999999994822
9,-9.999999995358166e-05,0.00010000000004595222,9.237055564881302e-14,0.0,0.0,0.0,-28.823400000000102,-35.56219999999951,1.9539925233402755e-14,4.547473508864641e-13,50.22270000000003,-29.23140000000003,43.38430000000006,-64.38559999999902,64.37559999999995,-0.009999999998626663
10,1.2434497875801753e-14,0.00010000000009924292,0.00010000000000331966,0.0,0.0,0.0,-25.28399999999999,-45.02450000000016,-1.9539925233402755e-14,9.99999995201506e-05,52.793899999999816,-32.009699999999945,44.49689999999991,-70.30820000000031,65.28110000000001,-5.027100000000303
11,1.4210854715202004e-14,-0.0001000000000423995,-1.7763568394002505e-14,0.0,0.0,0.0,-30.05879999999999,-28.078699999998946,-2.842170943040401e-14,-3.410605131648481e-13,52.117400000000075,-32.77989999999995,46.20750000000001,-58.1375999999988,65.54500000000002,7.407400000001672
12,1.2434497875801753e-14,2.1316282072803006e-14,6.039613253960852e-14,0.0,0.0,0.0,-35.801800000000085,-22.658899999999576,7.105427357601002e-15,-1.1368683772161603e-13,50.36860000000004,-31.414299999999933,47.63120000000001,-58.46070000000037,66.58550000000011,8.124799999999738
13,0.00010000000001131326,-9.999999995358166e-05,-1.7408297026122455e-13,0.0,0.0,0.0,-34.67049999999998,-37.44720000000008,7.105427357601002e-15,2.8421709430404007e-13,57.68149999999986,-34.197400000000016,49.568099999999916,-72.11770000000126,73.05219999999976,0.9344999999987067
14,1.0658141036401503e-14,9.999999992515995e-05,7.460698725481052e-14,0.0,0.0,0.0,-33.30639999999997,-27.763899999999367,-3.552713678800501e-15,0.0,47.63269999999997,-31.041000000000103,47.58939999999994,-61.07019999999983,64.18109999999969,3.1108999999998446
15,-4.618527782440651e-14,2.1316282072803006e-14,-1.0658141036401503e-14,0.0,0.0,0.0,-28.415999999999926,-31.239900000001214,-1.0658141036401503e-14,-2.2737367544323206e-13,48.10029999999999,-30.115000000000087,46.07259999999995,-59.655900000001566,64.05789999999975,4.401999999998395
16,9.999999998555609e-05,1.0658141036401503e-14,9.947598300641403e-14,0.0,0.0,0.0,-29.8415,-40.13000000000024,-1.4210854715202004e-14,5.684341886080802e-14,59.3179000000002,-32.68999999999998,46.977399999999925,-69.97139999999973,73.60530000000003,3.633900000000523
17,-9.999999995891073e-05,-2.842170943040401e-14,-4.973799150320701e-14,0.0,0.0,0.0,-31.330900000000053,-32.433800000001014,0.0,-8.526512829121202e-13,50.22490000000005,-28.583999999999996,46.08499999999999,-63.764800000001685,67.72590000000015,3.9610999999986802
18,1.7763568394002505e-14,4.973799150320701e-14,-4.618527782440651e-14,0.0,0.0,0.0,-31.923300000000015,-39.83479999999925,4.973799150320701e-14,-3.979039320256561e-13,54.28339999999989,-29.850300000000026,46.886800000000044,-71.7580999999997,71.31989999999968,-0.43820000000002324
19,2.3092638912203256e-14,3.552713678800501e-14,-8.526512829121202e-14,0.0,0.0,0.0,-34.927500000000016,-30.839599999999336,-1.0658141036401503e-14,5.684341886080801e-13,50.87059999999987,-31.45209999999995,46.39699999999999,-65.76709999999801,65.81550000000003,0.048400000001805665
20,1.7763568394002505e-15,-5.684341886080802e-14,-7.460698725481052e-14,0.0,0.0,0.0,-34.85640000000011,-21.300699999999395,1.0658141036401503e-14,2.2737367544323206e-13,40.248199999999876,-32.0001999999999,48.26770000000004,-56.15709999999933,56.51569999999979,0.3586000000009335
21,-0.00010000000000687237,1.1368683772161603e-13,-1.7053025658242404e-13,0.0,0.0,0.0,-25.802200000000045,-37.4439000000005,0.00010000000002463594,5.684341886080801e-13,53.22380000000007,-32.529499999999956,47.3553,-63.24610000000064,68.04960000000011,4.803499999999019
22,-1.0658141036401503e-14,-1.4921397450962104e-13,-1.1723955140041653e-13,0.0,0.0,0.0,-33.532099999999964,-32.27529999999996,-3.197442310920451e-14,0.0,49.37790000000007,-33.74380000000009,49.47459999999999,-65.8074000000017,65.10869999999974,-0.6987000000019634
23,-3.907985046680551e-14,2.1316282072803006e-14,-4.618527782440651e-14,0.0,0.0,0.0,-33.764499999999956,-42.799300000001665,9.99999999642398e-05,-5.684341886080801e-13,55.39679999999992,-33.129600000000025,46.88220000000006,-76.56370000000254,69.14939999999984,-7.414300000002697
24,2.1316282072803006e-14,2.1316282072803006e-13,-9.999999998555609e-05,0.0,0.0,0.0,-36.98869999999998,-37.67339999999945,0.0001000000000264123,-7.958078640513122e-13,60.59369999999994,-34.59419999999999,48.639899999999905,-74.66209999999995,74.63939999999985,-0.022700000000753562
25,3.6415315207705135e-14,0.00010000000002818865,-9.999999992871267e-05,0.0,0.0,0.0,-34.63489999999989,-32.892000000000166,-3.552713678800501e-14,2.2737367544323206e-13,48.35380000000002,-33.743700000000004,48.63739999999997,-67.52690000000041,63.247499999999874,-4.279400000000322
26,-9.99999999766743e-05,-5.3290705182007514e-14,-9.999999988252739e-05,0.0,0.0,0.0,-28.614900000000038,-38.573400000000035,0.00010000000001930687,-1.7053025658242404e-13,50.51480000000008,-33.45550000000009,48.94310000000009,-67.18840000000029,66.00239999999997,-1.186000000000064
27,9.769962616701378e-15,-1.5276668818842154e-13,1.7763568394002505e-14,0.0,0.0,0.0,-29.647000000000077,-48.24249999999907,1.0658141036401503e-14,-0.00010000000008858478,59.10969999999985,-32.32160000000007,47.35479999999997,-77.88959999999935,74.14289999999974,-3.746699999999578
28,2.6645352591003757e-14,3.907985046680551e-14,9.947598300641403e-14,0.0,0.0,0.0,-36.79560000000002,-45.44000000000014,-2.4868995751603507e-14,5.684341886080802e-14,67.3149000000001,-35.33609999999983,52.73200000000002,-82.23559999999895,84.71080000000029,2.4752000000015357
29,1.5987211554602254e-14,3.552713678800501e-14,-7.105427357601002e-14,0.0,0.0,0.0,-34.47390000000003,-41.440800000000166,-1.0658141036401503e-14,-0.00010000000020227162,62.03340000000005,-32.7279,49.53230000000008,-75.91479999999927,78.83780000000013,2.9230000000003997
30,3.907985046680551e-14,-1.5276668818842154e-13,-1.1723955140041653e-13,0.0,0.0,0.0,-32.15140000000002,-39.43549999999844,-9.999999998555609e-05,7.958078640513122e-13,56.50930000000005,-33.8761000000001,48.076899999999995,-71.58699999999877,70.71010000000007,-0.8768999999986988
31,4.796163466380676e-14,-9.999999995358166e-05,1.4921397450962104e-13,0.0,0.0,0.0,-31.038700000000066,-37.577799999999655,-1.7763568394002505e-14,-6.821210263296962e-13,59.46829999999994,-33.82399999999989,48.64570000000005,-68.61659999999969,74.2900000000001,5.673400000000413
32,-2.6645352591003757e-14,-0.00010000000001042508,-1.3145040611561853e-13,0.0,0.0,0.0,-32.12770000000005,-30.206900000001284,-9.999999999266151e-05,1.7053025658242404e-13,47.525499999999816,-32.42549999999999,46.8973999999999,-62.33480000000185,61.99739999999972,-0.337400000002134
33,1.2434497875801753e-14,-1.4921397450962104e-13,-2.0605739337042905e-13,0.0,0.0,0.0,-29.615099999999956,-33.80140000000128,-0.00010000000002108322,0.0,50.84089999999999,-32.45859999999993,47.031900000000086,-63.41660000000252,65.41420000000025,1.9975999999977319
34,-1.7763568394002505e-15,-1.5631940186722204e-13,1.0658141036401503e-14,0.0,0.0,0.0,-35.23300000000002,-33.32620000000085,2.4868995751603507e-14,-2.8421709430404007e-13,51.606999999999914,-31.957800000000013,47.90189999999999,-68.55920000000114,67.55109999999989,-1.0081000000010363
35,1.4210854715202004e-14,-9.999999995358166e-05,8.881784197001252e-14,0.0,0.0,0.0,-34.11759999999997,-36.905499999998526,-3.552713678800501e-15,-5.684341886080802e-14,68.56349999999992,-34.27299999999993,51.74549999999995,-71.02319999999827,86.03599999999982,15.01280000000179
36,0.0,-6.039613253960852e-14,-6.039613253960852e-14,0.0,0.0,0.0,-28.215099999999985,-32.38989999999856,-2.1316282072803006e-14,0.00010000000003174137,45.612799999999964,-31.22059999999992,46.26489999999994,-60.60489999999973,60.657099999999986,0.05220000000025493
37,9.999999999443787e-05,5.3290705182007514e-14,-8.881784197001252e-14,0.0,0.0,0.0,-34.248400000000025,-14.54870000000055,1.0658141036401503e-14,1.7053025658242404e-13,42.63029999999986,-32.85069999999993,49.83410000000006,-48.797000000000054,59.613699999999994,10.816700000000395
38,2.4868995751603507e-14,-7.105427357601002e-15,-2.1316282072803006e-13,0.0,0.0,0.0,-26.168500000000027,-36.027400000000014,-2.4868995751603507e-14,-2.2737367544323206e-13,51.61249999999999,-32.34990000000002,48.93219999999992,-62.195899999999966,68.1947999999999,5.99889999999948
39,-9.99999999642398e-05,1.3500311979441904e-13,-0.00010000000003884679,0.0,0.0,0.0,-33.65550000000012,-24.869599999999807,0.0,2.8421709430404007e-13,41.45390000000006,-30.620600000000096,47.973700000000036,-58.52530000000013,58.80700000000023,0.2817000000001144
