POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,403.6994,1021.2734,1720.3118,0.0,0.0,0.0,-993.551,-9005.2228,486.4658,5390.5704,-1795.0842,1073.6548,-660.4308,-976.4530000000004,-1381.8602,-2358.3132000000005
1,380.9696,1041.1921,1718.5544,0.0,0.0,0.0,-1000.8585,-9024.0655,498.2528,5399.0299,-1756.6232,1060.9588,-645.0099,-986.9251999999997,-1340.6743,-2327.5994999999994
2,398.2138,1014.7733,1741.786,0.0,0.0,0.0,-1019.6737,-8935.7702,485.2227,5371.9174,-1827.3841,1068.6983,-653.9982,-943.5307000000003,-1412.684,-2356.2147000000004
3,386.4376,1091.8434,1714.4314,0.0,0.0,0.0,-1048.0082,-8927.0309,490.3307,5381.9005,-1840.952,1069.9315,-649.8925,-910.0954999999994,-1420.913,-2331.0085
4,395.3356,1038.9282,1713.207,0.0,0.0,0.0,-1021.0598,-8875.7057,495.5705,5338.7197,-1871.6268,1065.5089,-648.2233,-915.0045000000009,-1454.3411999999998,-2369.3457000000008
5,395.9831,1021.6817,1693.3897,0.0,0.0,0.0,-1003.0062,-9066.9124,474.5169,5368.8298,-1730.3227,1067.4509,-643.5847,-1115.5173999999988,-1306.4564999999998,-2421.9738999999986
6,415.5412,1033.9833,1741.3828,0.0,0.0,0.0,-1008.7731,-8959.2954,478.7943,5379.8816,-1812.4959,1082.3394,-659.0595,-918.4853000000012,-1389.216,-2307.701300000001
7,380.9821,1135.063,1724.2185,0.0,0.0,0.0,-1004.7825,-8920.7834,484.1238,5363.6923,-1859.5373,1071.453,-655.8022,-837.4862000000003,-1443.8865,-2281.3727000000003
8,420.3905,1042.768,1738.7809,0.0,0.0,0.0,-972.9892,-9028.3291,496.8607,5380.7696,-1820.6311,1064.6348,-651.2585,-921.7486000000008,-1407.2548000000002,-2329.003400000001
9,387.6664,1047.5786,1729.5247,0.0,0.0,0.0,-1001.018,-9002.6309,503.12,5403.0892,-1803.163,1075.5921,-657.8267,-932.6700000000001,-1385.3975999999998,-2318.0676
10,373.9883,1033.5184,1741.3451,0.0,0.0,0.0,-1022.5334,-8879.6456,492.6746,5394.33,-1919.7176,1074.6802,-658.5372,-866.3225999999995,-1503.5746,-2369.8971999999994
11,398.6227,1053.2075,1727.9012,0.0,0.0,0.0,-1017.9702,-8853.5048,486.3003,5362.7379,-1903.0539,1076.8159,-663.2063,-842.7054000000007,-1489.4443,-2332.149700000001
