Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.552713678800501e-15,9.592326932761353e-14,0.00010000000003707044,0.0,0.0,0.0,-31.651899999999934,-13.81620000000126,3.552713678800501e-15,5.684341886080802e-14,24.3573,-4.980850559999993,-45.46800000000016,19.376449439999835,-26.09155055999986
1,2.842170943040401e-14,-6.750155989720952e-14,-9.999999998733244e-05,0.0,0.0,0.0,-32.42610000000009,-4.1330999999995015,-1.4210854715202004e-14,0.0,16.636100000000052,-4.514180399999998,-36.55929999999938,12.121919600000204,-24.437380399999398
2,-1.865174681370263e-14,4.973799150320701e-14,-0.00010000000008503207,0.0,0.0,0.0,-33.73619999999998,-10.639400000000421,-1.2434497875801753e-14,-6.821210263296962e-13,20.676199999999977,-4.56286536,-44.37570000000096,16.11333463999987,-28.2623653600011
3,-9.999999999266151e-05,7.815970093361102e-14,-2.842170943040401e-14,0.0,0.0,0.0,-35.28589999999991,-9.059500000000554,-0.00010000000000687237,4.547473508864641e-13,20.166800000000055,-4.624163999999997,-44.34559999999894,15.542636000000108,-28.802963999998838
4,-4.440892098500626e-14,8.526512829121202e-14,5.684341886080802e-14,0.0,0.0,0.0,-29.276999999999955,-17.28829999999948,3.375077994860476e-14,2.8421709430404007e-13,24.012799999999995,-4.326741359999998,-46.56529999999853,19.68605863999996,-26.879241359998787
5,-1.2434497875801753e-14,9.999999990206732e-05,7.105427357601002e-15,0.0,0.0,0.0,-29.744700000000087,-14.778100000000904,4.796163466380676e-14,9.999999986121111e-05,20.416700000000077,-4.591315439999995,-44.52260000000044,15.825384560000138,-28.697215440000974
6,2.4868995751603507e-14,7.815970093361102e-14,7.460698725481052e-14,0.0,0.0,0.0,-34.20770000000001,-14.489499999999396,-2.3092638912203256e-14,2.8421709430404007e-13,23.258800000000026,-4.808671920000001,-48.69719999999924,18.45012807999993,-30.247071919999286
7,-9.769962616701378e-15,-1.4210854715202004e-14,7.638334409421077e-14,0.0,0.0,0.0,-33.332599999999964,-9.489399999998966,7.105427357601002e-15,2.2737367544323206e-13,22.372600000000173,-4.596706079999997,-42.82199999999824,17.775893920000303,-25.046106079998395
8,-9.769962616701378e-15,-9.999999997489795e-05,9.999999991627817e-05,0.0,0.0,0.0,-31.973700000000044,-4.431799999999299,-0.00010000000002818865,0.0,17.35500000000006,-4.390167599999998,-36.405599999999794,12.964832400000006,-23.44076759999956
9,4.085620730620576e-14,4.973799150320701e-14,-1.9539925233402755e-14,0.0,0.0,0.0,-34.19430000000007,-9.510999999999825,-0.00010000000000687237,2.8421709430404007e-13,17.089699999999976,-4.751372880000002,-43.705399999999656,12.338327120000073,-31.367072879999597
10,-4.1744385725905886e-14,0.00010000000011345378,9.999999999976694e-05,0.0,0.0,0.0,-30.090599999999984,-12.188900000000274,-1.7763568394002505e-14,0.0,23.3943,-4.383231839999995,-42.27930000000006,19.011068159999805,-23.268231840000027
11,1.0658141036401503e-14,-2.842170943040401e-14,-9.999999998377973e-05,0.0,0.0,0.0,-32.58999999999997,-10.895600000000996,2.6645352591003757e-14,-6.252776074688882e-13,18.33709999999992,-4.57159968,-43.485700000001344,13.765500319999973,-29.720199680001144
12,-1.4210854715202004e-14,-3.197442310920451e-14,1.4210854715202004e-14,0.0,0.0,0.0,-28.53430000000007,-16.638300000000555,2.4868995751603507e-14,-0.00010000000020227162,24.275400000000015,-4.390193519999998,-45.172700000000646,19.88520648000019,-25.28749352000068
13,-2.1316282072803006e-14,6.039613253960852e-14,5.3290705182007514e-14,0.0,0.0,0.0,-33.78909999999994,-9.530200000000207,2.842170943040401e-14,2.8421709430404007e-13,17.65309999999993,-4.663322639999999,-43.31929999999946,12.989777359999927,-30.32952263999931
14,2.6645352591003757e-14,-1.7763568394002505e-14,8.171241461241152e-14,0.0,0.0,0.0,-32.432399999999966,-12.728399999998942,9.999999996246345e-05,-5.684341886080802e-14,18.224200000000042,-4.539975840000002,-45.160699999998116,13.684224159999914,-31.47647583999796
15,1.0658141036401503e-14,9.999999990739639e-05,6.039613253960852e-14,0.0,0.0,0.0,-29.944799999999947,-10.32670000000087,-0.00010000000001930687,1.7053025658242404e-13,17.188800000000025,-4.337791199999998,-40.271500000001396,12.851008800000098,-27.420491200001777
16,-3.730349362740526e-14,9.999999999266151e-05,-6.750155989720952e-14,0.0,0.0,0.0,-33.253699999999995,-14.318699999999978,0.00010000000003351772,5.684341886080801e-13,23.559100000000054,-4.715923680000007,-47.57220000000035,18.843176320000147,-28.729023680000438
17,-5.329070518200751e-15,3.197442310920451e-14,5.1514348342607263e-14,0.0,0.0,0.0,-28.734399999999987,-13.77290000000022,-4.973799150320701e-14,1.1368683772161603e-13,19.40220000000013,-4.300997039999999,-42.5072999999999,15.10120296000018,-27.40609703999948
18,-9.99999999971024e-05,-6.927791673660977e-14,-6.394884621840902e-14,0.0,0.0,0.0,-30.273900000000047,-9.307400000000314,0.00010000000001930687,-0.00010000000037280188,17.61209999999999,-4.19765112,-39.58140000000009,13.414448879999956,-26.166951119999908
19,-2.842170943040401e-14,3.907985046680551e-14,7.105427357601002e-15,0.0,0.0,0.0,-28.18780000000002,-8.957199999999801,3.019806626980426e-14,-5.684341886080802e-14,17.072299999999863,-4.089684960000007,-37.14499999999978,12.9826150399999,-24.16238495999943
20,-3.907985046680551e-14,-9.999999988963282e-05,-9.99999999358181e-05,0.0,0.0,0.0,-28.583000000000066,-19.48530000000079,1.7763568394002505e-15,1.1368683772161603e-13,25.918000000000042,-4.391191439999995,-48.06850000000048,21.52680855999999,-26.54169144000005
21,2.842170943040401e-14,3.197442310920451e-14,-1.9539925233402755e-14,0.0,0.0,0.0,-34.27189999999993,-16.614700000000113,4.085620730620576e-14,-5.684341886080802e-14,24.37329999999986,-4.679450640000004,-50.886599999999504,19.693849359999934,-31.19275063999956
22,1.1546319456101628e-14,9.999999999976694e-05,-3.552713678800501e-15,0.0,0.0,0.0,-30.548500000000043,-16.69319999999982,1.0658141036401503e-14,-1.7053025658242404e-13,24.84130000000008,-4.618252799999993,-47.24160000000049,20.22304720000017,-27.01855280000055
23,-3.907985046680551e-14,-8.171241461241152e-14,6.039613253960852e-14,0.0,0.0,0.0,-33.04170000000006,-16.60399999999987,-3.019806626980426e-14,0.00010000000060017555,24.255100000000013,-4.5605779199999965,-49.645599999999575,19.69452208000011,-29.951077919999932
24,3.907985046680551e-14,-9.999999995002895e-05,-5.329070518200751e-15,0.0,0.0,0.0,-31.382500000000046,-22.690100000001507,-9.999999999088516e-05,5.684341886080801e-13,29.681499999999954,-4.660641360000007,-54.07280000000097,25.020858640000153,-29.051941360001052
25,-3.552713678800501e-15,6.039613253960852e-14,0.00010000000003174137,0.0,0.0,0.0,-30.903800000000086,-20.992400000001282,-9.999999997134523e-05,-5.684341886080802e-14,26.66869999999997,-4.645751760000003,-51.89620000000022,22.022948239999867,-29.873251760000358
26,-3.907985046680551e-14,-3.552713678800501e-14,9.999999993759445e-05,0.0,0.0,0.0,-32.19090000000005,-20.645199999999306,0.00010000000003351772,1.7053025658242404e-13,26.429500000000065,-4.498271279999994,-52.83590000000015,21.931228720000043,-30.904671280000088
27,-8.881784197001252e-16,0.00010000000003884679,-2.4868995751603507e-14,0.0,0.0,0.0,-29.76650000000003,-13.634899999999448,-1.9539925233402755e-14,0.00010000000008858478,24.77069999999984,-4.3473542400000005,-43.401200000000756,20.423345759999748,-22.977854240000795
28,-3.552713678800501e-15,-9.99999999642398e-05,0.00010000000006371579,0.0,0.0,0.0,-27.372399999999967,-25.34280000000004,7.105427357601002e-15,-6.252776074688882e-13,27.465100000000017,-4.555738080000001,-52.71520000000106,22.909361920000023,-29.805838080001053
29,0.00010000000002285958,4.263256414560601e-14,0.00010000000006371579,0.0,0.0,0.0,-32.21089999999999,-19.080399999998832,1.5987211554602254e-14,1.7053025658242404e-13,27.818300000000082,-4.5503172,-51.29109999999844,23.267982800000226,-28.02311719999821
30,-4.973799150320701e-14,-3.552713678800501e-15,0.00010000000007082122,0.0,0.0,0.0,-31.17220000000005,-19.574500000001564,9.999999998555609e-05,-0.00010000000003174137,25.66650000000011,-4.4193254400000015,-50.74660000000301,21.247174560000115,-29.49942544000291
31,-1.5987211554602254e-14,-3.552713678800501e-15,0.00010000000001042508,0.0,0.0,0.0,-33.20090000000001,-13.638700000000085,-2.842170943040401e-14,-3.410605131648481e-13,22.733399999999804,-4.592411280000006,-46.83950000000149,18.140988719999726,-28.698511280002208
32,9.999999996601616e-05,-4.263256414560601e-14,9.999999999088516e-05,0.0,0.0,0.0,-28.800700000000038,-17.997600000000688,3.019806626980426e-14,-1.7053025658242404e-13,20.95040000000005,-4.458393360000004,-46.798100000000886,16.492006639999975,-30.306093360000688
33,-1.687538997430238e-14,2.842170943040401e-14,-9.999999999266151e-05,0.0,0.0,0.0,-29.00400000000004,-14.974899999999167,2.842170943040401e-14,2.8421709430404007e-13,29.725500000000082,-4.5513655199999965,-43.97899999999825,25.1741344800002,-18.80486551999826
34,9.999999999443787e-05,-0.00010000000006371579,8.348877145181177e-14,0.0,0.0,0.0,-35.02959999999993,-18.805300000000102,5.329070518200751e-15,0.0,28.268000000000058,-4.874700959999998,-53.834900000001085,23.393299040000038,-30.44160096000104
35,-3.907985046680551e-14,1.0658141036401503e-13,-3.197442310920451e-14,0.0,0.0,0.0,-29.80579999999997,-19.352900000001,-8.881784197001252e-15,1.7053025658242404e-13,24.60099999999997,-4.4140471199999975,-49.15870000000109,20.186952879999993,-28.971747120000856
36,-1.7763568394002505e-14,-3.552713678800501e-15,-6.750155989720952e-14,0.0,0.0,0.0,-34.16590000000005,-20.32089999999988,1.5987211554602254e-14,0.00010000000020227162,27.8247,-4.304185200000008,-54.48669999999984,23.52051479999985,-30.966185199999984
37,2.042810365310288e-14,-6.039613253960852e-14,-7.105427357601002e-15,0.0,0.0,0.0,-28.492100000000008,-22.63299999999856,2.6645352591003757e-14,9.999999974752427e-05,32.91099999999996,-4.535148959999999,-51.12499999999787,28.37585103999982,-22.749148959998053
38,1.4210854715202004e-14,7.105427357601002e-14,-3.907985046680551e-14,0.0,0.0,0.0,-27.937500000000007,-14.194300000000737,-9.999999999799059e-05,-1.1368683772161603e-13,27.15520000000006,-4.733004960000004,-42.1319000000002,22.422195040000176,-19.709704960000238
39,-3.019806626980426e-14,-7.105427357601002e-15,4.618527782440651e-14,0.0,0.0,0.0,-29.959599999999934,-17.919099999998878,-9.999999997312159e-05,0.00010000000037280188,24.753300000000124,-4.4266435200000025,-47.87869999999833,20.326656480000164,-27.552043519998392
40,0.00010000000002818865,2.4868995751603507e-14,-0.00010000000008858478,0.0,0.0,0.0,-31.72679999999997,-19.75040000000115,-0.0001000000000264123,5.115907697472721e-13,26.250300000000042,-4.474923120000005,-51.477300000000724,21.775376880000003,-29.70192312000026
41,0.0001000000000139778,3.197442310920451e-14,-0.00010000000000687237,0.0,0.0,0.0,-33.954199999999986,-13.101300000000066,-1.0658141036401503e-14,-5.115907697472721e-13,20.46230000000004,-4.509851759999995,-47.05550000000113,15.95244823999992,-31.10305176000054
42,9.999999997134523e-05,8.881784197001252e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-28.88849999999999,-17.062499999999943,9.99999999891088e-05,1.1368683772161603e-13,23.85839999999994,-4.333190400000002,-45.95079999999939,19.52520959999988,-26.425590399999294
43,1.5987211554602254e-14,-4.973799150320701e-14,-5.3290705182007514e-14,0.0,0.0,0.0,-35.81279999999994,-17.011600000000897,-0.00010000000002996501,-7.389644451905042e-13,25.82240000000012,-4.636757519999994,-52.82450000000165,21.18564247999993,-31.63885752000101
44,-5.329070518200751e-15,7.105427357601002e-15,-5.3290705182007514e-14,0.0,0.0,0.0,-29.853700000000053,-17.180799999999778,2.842170943040401e-14,-9.999999986121111e-05,25.329499999999854,-4.413156480000005,-47.03459999999836,20.916343519999714,-26.118256479998422
45,3.375077994860476e-14,-0.00010000000001753051,-3.019806626980426e-14,0.0,0.0,0.0,-33.93429999999999,-23.27980000000116,-2.6645352591003757e-14,5.684341886080802e-14,29.343200000000028,-4.753293839999998,-57.2142000000012,24.58990616000023,-32.62429384000097
46,4.085620730620576e-14,9.999999983634211e-05,0.0,0.0,0.0,0.0,-30.058099999999904,-14.800300000000874,1.4210854715202004e-14,-0.00010000000020227162,21.59490000000018,-4.070846160000003,-44.85840000000064,17.524053840000157,-27.334346160000734
47,0.0,-9.592326932761353e-14,1.7763568394002505e-14,0.0,0.0,0.0,-33.94689999999994,-21.44159999999968,1.7763568394002505e-14,-9.999999991805453e-05,31.1071,-4.693678560000006,-55.388600000000736,26.413421439999958,-28.97517856000124
48,3.375077994860476e-14,-3.907985046680551e-14,9.999999993226538e-05,0.0,0.0,0.0,-29.240700000000025,-14.331599999998815,2.6645352591003757e-14,-9.999999934962034e-05,26.72600000000005,-4.436125200000007,-43.57229999999683,22.289874800000113,-21.282425199996936
49,-0.00010000000000243148,-9.237055564881302e-14,-9.99999999358181e-05,0.0,0.0,0.0,-32.05270000000006,-23.12139999999991,1.7763568394002505e-15,0.00010000000020227162,32.66810000000005,-5.111470800000003,-55.17420000000021,27.556629200000025,-27.617570800000408
