Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,5.7395,27.0843,10.7568,0.0,0.0,0.0,-1.1797,39.8156,9.1173,-165.9762,-18.3372,26.283,-26.9497,-74.64240000000001,-19.003899999999998,-93.6463
1,7.3489,27.1648,14.9775,0.0,0.0,0.0,-2.7454,40.8401,8.2322,-169.0738,-19.1631,26.7555,-26.607,-73.25569999999999,-19.014599999999998,-92.27029999999999
2,6.1262,27.2193,11.5213,0.0,0.0,0.0,-2.5534,40.4401,7.7433,-169.4236,-18.0812,26.8831,-26.6896,-78.92679999999999,-17.8877,-96.81449999999998
3,8.7472,30.7895,11.5275,0.0,0.0,0.0,-2.5294,42.805,7.4607,-175.912,-17.578,26.7413,-26.9235,-77.1115,-17.7602,-94.87170000000002
4,5.3672,31.0047,13.1669,0.0,0.0,0.0,-2.4335,42.1745,8.9166,-171.8619,-17.9209,26.6657,-26.7516,-73.6655,-18.0068,-91.67229999999999
5,6.9227,26.1455,12.866,0.0,0.0,0.0,-1.704,40.1854,7.6525,-168.1339,-18.3882,26.5476,-27.0811,-76.06580000000001,-18.9217,-94.98750000000001
6,7.5426,22.7763,15.4704,0.0,0.0,0.0,-1.7141,40.1345,8.4643,-166.3187,-18.854,26.7271,-27.2746,-73.64470000000001,-19.4015,-93.0462
7,4.7402,26.2057,9.6911,0.0,0.0,0.0,-1.2585,40.4293,9.1749,-167.7105,-20.039,26.3161,-27.0447,-78.7278,-20.7676,-99.49540000000002
8,4.735,30.3734,11.5924,0.0,0.0,0.0,-2.0933,40.4898,8.3216,-165.9937,-19.258,26.6279,-26.7754,-72.57479999999998,-19.4055,-91.98029999999999
9,6.0702,24.5637,6.3586,0.0,0.0,0.0,0.5689,40.0926,8.941,-166.7,-18.8746,26.4862,-27.0183,-80.10499999999999,-19.4067,-99.51169999999999
10,10.8706,27.0081,8.7588,0.0,0.0,0.0,-2.2305,38.8504,8.6723,-163.627,-18.7514,26.6562,-26.6565,-71.69730000000001,-18.751700000000003,-90.44900000000001
11,5.257,23.1593,17.2328,0.0,0.0,0.0,-1.8784,40.7141,8.3888,-168.9072,-18.3744,26.5192,-26.96,-76.03359999999998,-18.8152,-94.84879999999998
12,5.8818,32.5619,8.2928,0.0,0.0,0.0,-2.0891,40.8288,10.0012,-168.912,-17.2682,26.5429,-26.7961,-73.4346,-17.5214,-90.95599999999999
13,2.5551,26.7717,15.2804,0.0,0.0,0.0,-2.1676,41.3962,9.8947,-167.9806,-19.8538,26.5712,-26.809,-74.2501,-20.0916,-94.3417
14,5.8254,22.0775,17.1949,0.0,0.0,0.0,-0.7438,39.5805,9.6567,-164.9948,-18.2973,26.4956,-26.8147,-71.40359999999998,-18.6164,-90.02
15,5.3939,27.7815,13.4244,0.0,0.0,0.0,-2.7752,40.5714,7.1207,-167.0889,-18.4533,26.9256,-26.9532,-75.5722,-18.4809,-94.05309999999999
16,10.6097,28.4565,10.5624,0.0,0.0,0.0,-2.1114,39.5711,6.8816,-168.2774,-17.9522,26.798,-26.5879,-74.3075,-17.742100000000004,-92.04960000000001
17,6.52,24.4228,11.5219,0.0,0.0,0.0,-2.2679,40.6343,7.7372,-166.491,-19.8817,26.8075,-26.8985,-77.9227,-19.972699999999996,-97.8954
18,8.3188,30.4221,13.9246,0.0,0.0,0.0,-2.4066,40.4588,6.8054,-165.9489,-18.5452,26.9634,-27.0183,-68.42580000000001,-18.6001,-87.02590000000001
19,5.101,31.4834,8.3978,0.0,0.0,0.0,-2.6545,40.8484,7.6716,-166.877,-18.8702,26.8878,-26.6752,-76.0293,-18.657600000000002,-94.68690000000001
20,7.5162,25.3077,14.469,0.0,0.0,0.0,-1.4562,40.7267,9.7192,-168.3319,-19.343,26.5003,-27.0481,-72.04929999999999,-19.890800000000002,-91.9401
21,12.4655,22.9967,14.2594,0.0,0.0,0.0,-2.0175,41.6,7.6275,-169.0661,-19.1865,26.7366,-26.713,-72.1345,-19.1629,-91.29740000000001
22,5.4119,32.8169,8.6774,0.0,0.0,0.0,-2.2198,41.2742,8.6551,-168.8612,-18.4256,26.5807,-26.8673,-74.24549999999999,-18.7122,-92.95769999999999
23,4.486,23.9404,9.9396,0.0,0.0,0.0,-2.0335,40.1533,8.5913,-165.4807,-18.9198,26.6185,-26.9793,-80.40360000000001,-19.280599999999996,-99.6842
24,7.0855,28.0315,8.8903,0.0,0.0,0.0,-1.0739,40.989,7.8769,-167.6183,-18.6643,26.3066,-27.1708,-75.819,-19.5285,-95.3475
25,7.5375,29.348,10.8608,0.0,0.0,0.0,1.0446,40.7133,8.1138,-168.7079,-19.9638,26.2641,-27.3904,-71.0899,-21.0901,-92.17999999999999
26,6.2877,31.7784,12.5751,0.0,0.0,0.0,-2.2935,42.3953,9.6375,-170.8377,-19.8068,26.3775,-26.9492,-70.45720000000001,-20.3785,-90.83570000000002
27,4.5362,28.7621,14.0255,0.0,0.0,0.0,-2.7843,40.9393,7.7922,-168.1784,-19.8272,26.7602,-26.9605,-74.90740000000001,-20.0275,-94.93490000000001
28,7.59,27.0009,9.3931,0.0,0.0,0.0,-1.862,40.224,7.9106,-167.8142,-18.3301,26.6752,-26.8442,-77.5576,-18.499100000000002,-96.05669999999999
29,7.8545,27.7685,14.1733,0.0,0.0,0.0,-1.5555,42.1646,10.3428,-172.3742,-19.4746,26.3019,-26.6235,-71.62600000000002,-19.7962,-91.4222
30,5.0184,25.1206,12.2651,0.0,0.0,0.0,-1.9144,40.771,8.2231,-168.0532,-21.5258,26.5948,-27.1679,-78.5694,-22.0989,-100.66830000000002
31,7.6066,28.3272,16.2433,0.0,0.0,0.0,-2.4336,39.7047,8.1062,-163.5928,-20.9856,26.8736,-26.9157,-66.0384,-21.027700000000003,-87.0661
32,6.9067,24.1507,11.4327,0.0,0.0,0.0,-1.7843,39.4558,9.2198,-165.9163,-17.3981,26.5476,-26.7325,-76.53490000000002,-17.583000000000002,-94.11790000000002
33,6.8987,25.4963,13.4242,0.0,0.0,0.0,-2.0927,40.498,8.5818,-167.7546,-19.2727,26.7555,-27.2087,-74.9483,-19.7259,-94.67420000000001
34,4.8451,29.7072,11.2205,0.0,0.0,0.0,-2.0625,41.2158,8.3034,-166.5214,-18.7067,26.6704,-27.0338,-73.2919,-19.0701,-92.362
35,8.2586,26.5792,15.6294,0.0,0.0,0.0,-3.0213,41.5148,9.026,-170.4252,-19.0699,26.6279,-26.8464,-72.43849999999999,-19.2884,-91.7269
36,4.5586,32.0269,13.4265,0.0,0.0,0.0,-2.3147,41.0365,7.8875,-168.9705,-17.8497,26.7082,-26.7329,-72.34919999999998,-17.874399999999998,-90.22359999999998
37,6.0123,23.456,11.4982,0.0,0.0,0.0,-2.8102,39.9656,7.6632,-161.2315,-19.9716,27.1193,-26.7279,-75.44640000000001,-19.5802,-95.02660000000002
38,7.9062,28.6207,11.0541,0.0,0.0,0.0,-2.2529,41.0352,7.6717,-169.7759,-18.4921,26.6515,-26.7825,-75.7409,-18.6231,-94.364
39,7.6919,32.4046,9.6972,0.0,0.0,0.0,-2.2862,41.4009,8.7215,-169.2383,-18.109,26.6279,-26.693,-71.6084,-18.174100000000003,-89.7825
