Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.1316282072803006e-14,2.1316282072803006e-13,-1.7763568394002505e-15,0.0,0.0,0.0,-34.36119999999997,-30.526700000000446,9.999999997489795e-05,-5.684341886080802e-14,50.05119999999994,-24.60090000000001,38.964699999999986,-64.88780000000014,64.41500000000003,-0.4728000000003476
1,1.4210854715202004e-14,1.4210854715202004e-14,-3.552713678800501e-14,0.0,0.0,0.0,-34.233399999999975,-34.01700000000039,-9.999999999799059e-05,-1.1368683772161603e-13,48.94500000000018,-25.484500000000043,38.281600000000054,-68.25050000000073,61.74210000000019,-6.508400000000762
2,-9.999999999177334e-05,2.0250467969162855e-13,-3.552713678800501e-15,0.0,0.0,0.0,-27.454099999999936,-29.076100000000423,-9.999999999799059e-05,-8.526512829121202e-14,42.11320000000015,-25.82000000000015,36.06860000000002,-56.530399999999844,52.36180000000013,-4.168600000000396
3,2.1316282072803006e-14,8.881784197001252e-14,0.00010000000000687237,0.0,0.0,0.0,-29.22490000000006,-27.134099999999016,-2.5757174171303632e-14,6.536993168992922e-13,37.38089999999991,-25.607299999999984,36.60090000000004,-56.35889999999742,48.37450000000018,-7.984399999997677
4,9.999999999976694e-05,0.00010000000004595222,5.5067062021407764e-14,0.0,0.0,0.0,-30.7454,-26.659799999998462,1.5987211554602254e-14,1.1368683772161603e-13,46.96020000000014,-25.196299999999823,37.37409999999994,-57.40499999999709,59.13800000000026,1.7330000000027184
5,2.042810365310288e-14,8.526512829121202e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-26.26769999999994,-20.23069999999977,-2.4868995751603507e-14,1.9895196601282805e-13,39.381199999999936,-24.128399999999953,37.33249999999999,-46.49839999999979,52.58530000000009,6.086900000000071
6,9.999999996779252e-05,9.999999996779252e-05,4.085620730620576e-14,0.0,0.0,0.0,-31.843400000000006,-16.495699999999374,0.00010000000001220144,1.9895196601282805e-13,31.655799999999957,-24.70480000000014,38.596100000000014,-48.33879999999935,45.54709999999983,-2.7916999999999916
7,-4.085620730620576e-14,-2.1316282072803006e-14,5.329070518200751e-15,0.0,0.0,0.0,-33.04290000000006,-27.059599999998895,-1.9539925233402755e-14,-1.4210854715202004e-13,43.67890000000013,-24.662400000000154,37.9763,-60.10249999999871,56.99279999999986,-3.1096999999983836
8,-4.3520742565306136e-14,6.039613253960852e-14,-1.7763568394002505e-15,0.0,0.0,0.0,-30.801900000000046,-24.596000000000174,4.618527782440651e-14,0.0,40.161399999999915,-25.46560000000004,37.35220000000005,-55.39790000000119,52.04799999999993,-3.3499000000012558
9,0.0,-9.99999999358181e-05,2.398081733190338e-14,0.0,0.0,0.0,-32.21630000000006,-27.635399999999258,9.99999999482526e-05,9.999999946330718e-05,39.438900000000004,-25.14900000000006,36.68839999999993,-59.851599999998626,50.97829999999976,-8.873299999998864
10,-0.00010000000000687237,1.2789769243681803e-13,-4.973799150320701e-14,0.0,0.0,0.0,-29.297400000000046,-32.75819999999904,7.105427357601002e-15,-0.00010000000060017555,44.754900000000035,-24.926800000000057,37.2897000000001,-62.05579999999898,57.11779999999996,-4.9379999999987945
11,5.329070518200751e-15,2.842170943040401e-14,-9.999999997845066e-05,0.0,0.0,0.0,-27.680800000000033,-23.729000000000127,3.552713678800501e-15,-5.684341886080801e-13,35.196299999999916,-24.572500000000037,37.27569999999999,-51.409900000001244,47.89949999999976,-3.5104000000017095
12,-1.7763568394002505e-15,3.552713678800501e-14,5.684341886080802e-14,0.0,0.0,0.0,-33.134600000000006,-23.343299999999317,-1.7763568394002505e-14,-2.5579538487363607e-13,44.9421,-24.922300000000032,39.51320000000007,-56.47789999999945,59.533000000000044,3.055100000000806
13,-1.8207657603852567e-14,1.0658141036401503e-14,9.999999996068709e-05,0.0,0.0,0.0,-32.38300000000003,-34.65660000000103,0.0,1.4210854715202004e-13,48.28979999999992,-25.578900000000115,36.72849999999997,-67.03950000000097,59.43939999999955,-7.600100000000964
14,1.7763568394002505e-15,9.947598300641403e-14,-3.907985046680551e-14,0.0,0.0,0.0,-27.93709999999995,-35.184699999999765,0.0,-3.979039320256561e-13,46.8268000000001,-24.681200000000022,36.057599999999965,-63.12179999999864,58.20320000000004,-4.918599999998136
15,-2.6645352591003757e-14,4.973799150320701e-14,-8.881784197001252e-15,0.0,0.0,0.0,-29.615600000000015,-30.99429999999957,-8.881784197001252e-16,-6.536993168992922e-13,43.2217999999999,-24.496899999999837,37.09310000000001,-60.609900000000906,55.81800000000019,-4.791900000000723
16,-9.999999999976694e-05,7.105427357601002e-15,2.4868995751603507e-14,0.0,0.0,0.0,-26.69110000000001,-24.15499999999963,-7.993605777301127e-15,0.00010000000025911504,39.26810000000006,-24.572499999999987,37.171799999999976,-50.84609999999873,51.86740000000016,1.0213000000005223
17,3.907985046680551e-14,5.3290705182007514e-14,7.283063041541027e-14,0.0,0.0,0.0,-28.586399999999966,-17.85809999999976,-2.6645352591003757e-14,2.842170943040401e-14,35.25480000000002,-22.38019999999994,36.04719999999996,-46.44449999999968,48.92180000000004,2.4773000000005823
18,1.0658141036401503e-14,0.0,5.5067062021407764e-14,0.0,0.0,0.0,-27.322100000000002,-32.724300000001335,-3.6415315207705135e-14,-3.126388037344441e-13,38.81730000000014,-24.657600000000137,37.12240000000001,-60.04640000000197,51.28210000000024,-8.76430000000218
19,-9.999999997578612e-05,7.460698725481052e-14,7.460698725481052e-14,0.0,0.0,0.0,-27.900200000000027,-20.012599999999253,1.2434497875801753e-14,9.999999980436769e-05,28.58959999999995,-23.97250000000011,36.163699999999935,-47.912799999999294,40.78079999999977,-7.131999999999749
20,-3.108624468950438e-14,6.750155989720952e-14,-9.99999999233836e-05,0.0,0.0,0.0,-28.98620000000002,-30.599699999999594,0.0,-1.4210854715202004e-13,43.74639999999992,-24.511100000000017,36.87629999999993,-59.58599999999993,56.111599999999825,-3.4743999999998607
21,1.9539925233402755e-14,-8.171241461241152e-14,-8.526512829121202e-14,0.0,0.0,0.0,-29.879999999999924,-31.80969999999943,-2.6645352591003757e-15,-0.00010000000020227162,43.573900000000066,-24.591500000000043,36.026800000000016,-61.68979999999931,55.009200000000156,-6.680599999998691
