POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,391.0977,1085.8754,780.7282,0.0,0.0,0.0,-1003.6219,-9029.587,490.92,5161.166,-1744.8969,1050.8898,-639.1874,-2123.4215999999997,-1333.1945,-3456.6160999999993
1,383.1341,1064.4581,825.5853,0.0,0.0,0.0,-988.2303,-9096.8127,498.2482,5223.3208,-1716.283,1063.3213,-645.9931,-2090.2965000000004,-1298.9548,-3389.2513000000004
2,383.8341,1060.0296,793.2197,0.0,0.0,0.0,-997.0795,-8997.6081,475.1736,5147.5965,-1721.5405,1064.9892,-643.9949,-2134.8341,-1300.5462000000002,-3435.3803000000003
3,374.4988,1051.0135,784.0359,0.0,0.0,0.0,-1025.4755,-9050.1145,474.5381,5194.5821,-1744.2325,1056.6826,-639.8836,-2196.9215999999997,-1327.4335,-3524.3550999999998
4,378.9083,1042.2919,776.9581,0.0,0.0,0.0,-1002.2599,-9109.2851,469.3936,5266.9231,-1696.6358,1064.9514,-648.3969,-2177.069999999999,-1280.0813,-3457.1512999999986
5,371.7316,1035.1255,781.311,0.0,0.0,0.0,-1008.9012,-9064.6641,468.9529,5221.5942,-1735.8239,1069.5772,-654.7964,-2194.8500999999997,-1321.0431,-3515.8932000000004
6,379.7448,1049.1401,797.1747,0.0,0.0,0.0,-1035.5061,-8954.6785,482.2297,5233.9858,-1806.9583,1066.6996,-650.511,-2047.9094999999998,-1390.7697,-3438.6792
7,385.8623,1076.2746,799.0586,0.0,0.0,0.0,-1025.9495,-9032.0307,478.9098,5213.6323,-1734.7899,1059.2908,-643.9331,-2104.2425999999987,-1319.4322,-3423.674799999999
8,398.3768,1030.0502,773.0462,0.0,0.0,0.0,-1011.9542,-8890.8611,483.4744,5220.5275,-1877.1297,1058.9317,-642.3463,-1997.3401999999996,-1460.5443,-3457.8844999999997
9,392.1531,1022.2555,754.8804,0.0,0.0,0.0,-1022.9656,-8967.7904,474.427,5275.1676,-1817.7008,1069.2181,-644.8695,-2071.872400000001,-1393.3522,-3465.2246000000014
10,405.0911,1037.9706,792.3946,0.0,0.0,0.0,-999.8471,-8916.1749,471.5944,5177.8289,-1810.6561,1069.3834,-645.2971,-2031.1423999999988,-1386.5698,-3417.712199999999
11,377.0692,1032.7627,801.7725,0.0,0.0,0.0,-999.4901,-9016.5007,484.5485,5195.5159,-1758.1666,1064.7813,-647.6024,-2124.322,-1340.9877,-3465.3097
12,388.2516,1102.0785,783.16,0.0,0.0,0.0,-988.534,-9132.4606,496.7731,5221.7719,-1703.5874,1056.0589,-643.7545,-2128.959500000001,-1291.283,-3420.2425000000007
13,426.8715,1071.6217,781.0166,0.0,0.0,0.0,-1012.3856,-8902.199,444.4014,5187.2503,-1838.3545,1071.6751,-644.6874,-2003.4231000000009,-1411.3668,-3414.7899000000007
14,380.9277,991.4515,782.7847,0.0,0.0,0.0,-998.3123,-8910.681,467.9748,5213.4104,-1844.5373,1070.5789,-654.0322,-2072.444200000001,-1427.9906,-3500.434800000001
15,420.8058,994.4229,805.7127,0.0,0.0,0.0,-1004.8368,-9075.3518,474.3431,5180.8033,-1688.5149,1055.0336,-636.7992,-2204.1008,-1270.2804999999998,-3474.3813000000005
16,403.875,1035.36,802.2452,0.0,0.0,0.0,-1029.7424,-9086.5535,473.8826,5208.1196,-1684.1436,1050.0062,-634.4064,-2192.8135,-1268.5438,-3461.3573000000006
17,421.3332,1058.3556,774.6392,0.0,0.0,0.0,-1008.2307,-8979.6629,470.9073,5189.8943,-1800.9695,1058.2797,-639.1542,-2072.764,-1381.8439999999998,-3454.608
18,392.4175,1060.8184,793.5579,0.0,0.0,0.0,-1000.6913,-9133.4433,464.9195,5222.1575,-1669.0313,1061.5777,-647.5745,-2200.2637999999997,-1255.0281,-3455.2918999999993
19,385.8781,1032.8023,802.9074,0.0,0.0,0.0,-984.9309,-9227.5975,487.406,5267.0749,-1626.8884,1052.2789,-637.8234,-2236.4597000000003,-1212.4329,-3448.8926
20,405.924,1092.4504,797.6028,0.0,0.0,0.0,-999.2064,-9101.8068,469.1811,5234.2041,-1713.0923,1073.8297,-648.7804,-2101.6508000000003,-1288.0430000000001,-3389.6938000000005
21,385.2542,1098.2014,786.0668,0.0,0.0,0.0,-1027.3363,-9050.9276,488.7941,5250.594,-1715.8303,1054.3863,-637.6496,-2069.353400000001,-1299.0936000000002,-3368.447000000001
22,409.8005,1082.3723,797.8862,0.0,0.0,0.0,-1021.5905,-9099.8113,468.9492,5226.1664,-1660.1964,1062.3007,-640.8962,-2136.2271999999994,-1238.7919000000002,-3375.0190999999995
23,380.6632,1071.0124,784.1076,0.0,0.0,0.0,-1022.5331,-9102.0077,479.9164,5213.057,-1650.1789,1053.7862,-634.379,-2195.784200000001,-1230.7717000000002,-3426.5559000000007
24,371.3145,1043.0697,815.8849,0.0,0.0,0.0,-995.4567,-9182.7554,493.1538,5230.6607,-1645.0376,1065.5562,-649.8037,-2224.1285,-1229.2851,-3453.4136
25,389.2934,1083.5982,804.4398,0.0,0.0,0.0,-975.2746,-9068.7559,482.8556,5218.1285,-1760.6827,1068.2353,-652.62,-2065.715,-1345.0674,-3410.7824
26,414.8021,1041.4356,788.4261,0.0,0.0,0.0,-1005.6599,-9050.7897,462.1149,5182.8153,-1727.5008,1063.3874,-648.1976,-2166.8556,-1312.311,-3479.1665999999996
27,404.0835,1080.3118,817.4475,0.0,0.0,0.0,-1017.3912,-9040.9904,454.5946,5219.2866,-1742.4736,1071.2876,-654.3375,-2082.6575999999995,-1325.5234999999998,-3408.1811
28,393.5235,1087.7221,780.4232,0.0,0.0,0.0,-1017.5048,-8947.5164,485.7478,5203.9797,-1796.1929,1073.858,-652.3537,-2013.6249000000007,-1374.6886,-3388.3135000000007
29,411.7492,1065.4622,816.8807,0.0,0.0,0.0,-1000.3268,-9054.4039,468.3837,5228.5494,-1768.2446,1063.4583,-649.3931,-2063.705499999999,-1354.1794,-3417.884899999999
30,415.2372,1067.4808,811.6364,0.0,0.0,0.0,-1041.846,-9077.7821,477.513,5240.618,-1720.0602,1049.7274,-632.2004,-2107.1426999999994,-1302.5331999999999,-3409.6758999999993
31,401.6616,1062.6666,803.8632,0.0,0.0,0.0,-1017.6668,-9070.4233,489.6029,5224.4576,-1727.0636,1059.4846,-640.6205,-2105.838200000001,-1308.1995,-3414.0377000000008
32,412.2035,1072.8325,777.3122,0.0,0.0,0.0,-1021.3459,-8972.6239,473.8384,5198.4388,-1785.0654,1064.3749,-644.3508,-2059.344400000001,-1365.0412999999999,-3424.3857000000007
33,404.7717,1014.4147,773.3043,0.0,0.0,0.0,-981.2465,-9073.0641,466.1683,5221.1213,-1747.7872,1067.4651,-647.7797,-2174.5302999999994,-1328.1018000000001,-3502.6320999999994
34,407.2807,1046.2218,766.6807,0.0,0.0,0.0,-999.2476,-9127.4658,476.8197,5266.7409,-1669.41,1066.591,-646.8841,-2162.9696000000004,-1249.7031000000002,-3412.6727
35,409.5709,1083.8468,790.6947,0.0,0.0,0.0,-1014.6339,-8990.4299,465.927,5170.7691,-1758.7763,1073.0548,-655.56,-2084.255299999999,-1341.2815,-3425.536799999999
36,378.3515,1030.8975,780.4258,0.0,0.0,0.0,-1007.8909,-9066.9215,486.1554,5209.6462,-1703.9399,1070.4371,-653.0346,-2189.3360000000002,-1286.5374,-3475.8734000000004
37,357.0906,1096.1179,813.1147,0.0,0.0,0.0,-984.1583,-8894.0394,473.766,5168.9405,-1854.5429,1075.5118,-657.2067,-1969.1680000000006,-1436.2377999999999,-3405.4058000000005
38,391.0352,1056.3106,792.1678,0.0,0.0,0.0,-992.4504,-8995.1428,479.5528,5195.0725,-1778.2857,1068.4432,-651.628,-2073.4542999999985,-1361.4705,-3434.9247999999984
39,364.2001,1062.0762,796.1071,0.0,0.0,0.0,-1011.6449,-9005.4544,467.3326,5165.7825,-1711.1509,1077.7703,-656.3133,-2161.600800000001,-1289.6939000000002,-3451.2947000000013
40,382.9727,1105.1585,785.9502,0.0,0.0,0.0,-1000.4596,-9056.3771,482.3026,5218.5508,-1767.4435,1077.4679,-660.5264,-2081.9019,-1350.502,-3432.4039000000002
41,370.3597,1072.0757,791.8107,0.0,0.0,0.0,-1010.9814,-8898.566,487.5796,5253.5408,-1880.4401,1064.3702,-647.6679,-1934.1809000000012,-1463.7377999999999,-3397.9187000000006
42,408.0536,1029.5322,786.1264,0.0,0.0,0.0,-1020.376,-8980.3383,488.3964,5243.6477,-1808.9323,1070.0969,-648.9278,-2044.9579999999996,-1387.7631999999999,-3432.7211999999995
43,378.119,1042.5152,784.3107,0.0,0.0,0.0,-985.51,-9053.0186,482.923,5219.0645,-1755.5437,1076.7828,-662.117,-2131.596199999999,-1340.8779,-3472.4740999999995
44,405.1974,1092.3944,757.5833,0.0,0.0,0.0,-992.8786,-9062.0247,480.8387,5170.8468,-1661.6185,1060.1366,-639.4662,-2148.042699999999,-1240.9481,-3388.9907999999987
45,403.6655,1051.7948,776.8913,0.0,0.0,0.0,-1025.1525,-9043.7375,485.3772,5211.7771,-1725.7474,1064.1481,-647.6209,-2139.3840999999993,-1309.2201999999997,-3448.604299999999
46,392.7062,1071.4372,790.8319,0.0,0.0,0.0,-1008.3095,-8993.7876,468.5659,5180.3523,-1762.2983,1062.7259,-641.0409,-2098.2036,-1340.6133,-3438.8169
47,407.956,1048.7435,815.5183,0.0,0.0,0.0,-1012.0246,-9040.7974,480.7336,5191.9927,-1752.3402,1067.8903,-657.2406,-2107.8778999999986,-1341.6905000000002,-3449.5683999999987
