Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-4.796163466380676e-14,0.00010000000001042508,7.105427357601002e-15,0.0,0.0,0.0,-41.22349999999989,-8.326800000001143,0.00010000000004595222,6.536993168992922e-13,29.52630000000013,-5.723533440000002,-49.550100000000185,23.8027665600003,-25.747333439999657
1,-2.6645352591003757e-14,-2.1316282072803006e-14,-2.842170943040401e-14,0.0,0.0,0.0,-37.57769999999999,-11.635200000000545,-0.0001000000000015433,-9.999999991805453e-05,28.342000000000006,-5.841755999999997,-49.21310000000008,22.500244000000038,-26.712855999999817
2,-3.552713678800501e-15,-1.2079226507921703e-13,0.00010000000008147936,0.0,0.0,0.0,-42.83360000000002,-0.8891000000002336,-2.842170943040401e-14,0.00010000000010279564,18.424800000000122,-5.577494399999994,-43.72250000000081,12.847305600000157,-30.875194400001334
3,9.999999999799059e-05,-9.999999988963282e-05,0.00010000000006016307,0.0,0.0,0.0,-42.01649999999995,-0.8427000000005229,-9.999999996956888e-05,-9.99999999891088e-05,22.972300000000132,-6.019858080000004,-42.85929999999952,16.95244192000009,-25.90685807999943
4,-0.00010000000002996501,0.0,-9.999999995358166e-05,0.0,0.0,0.0,-39.2146,-4.1283000000012535,-9.999999996601616e-05,2.842170943040401e-14,25.1316,-5.670947520000002,-43.34320000000045,19.460652479999805,-23.88254752000087
5,-3.375077994860476e-14,9.947598300641403e-14,2.1316282072803006e-14,0.0,0.0,0.0,-43.52509999999994,-0.9380999999996043,1.0658141036401503e-14,2.842170943040401e-14,20.51110000000002,-5.832017279999997,-44.46319999999858,14.67908271999991,-29.784117279998213
6,3.552713678800501e-14,-1.9184653865522705e-13,-7.815970093361102e-14,0.0,0.0,0.0,-38.32569999999994,1.6319999999992234,-4.263256414560601e-14,1.9895196601282805e-13,17.33860000000004,-5.632128719999995,-36.69370000000251,11.706471279999937,-24.987228720002797
7,-9.999999999266151e-05,-9.237055564881302e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-41.461100000000044,-4.033900000000447,-9.999999998377973e-05,-1.4210854715202004e-13,24.101900000000118,-5.951814480000005,-45.49520000000055,18.15008552000024,-27.345114480000312
8,-2.5757174171303632e-14,1.4210854715202004e-14,-7.105427357601002e-14,0.0,0.0,0.0,-42.231600000000014,-8.225000000000758,-2.3092638912203256e-14,1.4210854715202004e-14,27.329500000000024,-6.056244000000003,-50.456600000000876,21.273256,-29.183344000000425
9,2.3092638912203256e-14,0.0,0.00010000000000331966,0.0,0.0,0.0,-39.31340000000005,-11.870800000000543,-8.881784197001252e-15,2.842170943040401e-14,29.385600000000004,-5.883881039999998,-51.18410000000026,23.501718959999984,-27.6823810400005
10,1.2434497875801753e-14,-6.394884621840902e-14,3.552713678800501e-14,0.0,0.0,0.0,-36.80439999999997,-6.287799999999599,4.796163466380676e-14,0.00010000000008858478,25.180800000000044,-5.7662683200000036,-43.09209999999962,19.414531679999946,-23.677568319999438
11,7.105427357601002e-15,5.684341886080802e-14,-6.394884621840902e-14,0.0,0.0,0.0,-42.75429999999987,-3.8066999999995765,-0.00010000000000331966,5.542233338928781e-13,21.90190000000006,-5.594581439999997,-46.561099999999186,16.307318560000056,-30.253781439999358
12,-1.5987211554602254e-14,1.3500311979441904e-13,-2.1316282072803006e-14,0.0,0.0,0.0,-35.20550000000008,-9.824099999999806,3.907985046680551e-14,-1.1368683772161603e-13,25.484900000000074,-5.469590879999999,-45.02960000000016,20.015309120000126,-25.014290880000033
13,3.552713678800501e-15,-2.842170943040401e-14,-6.394884621840902e-14,0.0,0.0,0.0,-35.764799999999944,-12.26399999999991,-1.9539925233402755e-14,-1.1368683772161603e-13,29.512099999999965,-5.267100239999996,-48.028799999999165,24.244999759999992,-23.783800239998953
14,2.4868995751603507e-14,1.2789769243681803e-13,-7.815970093361102e-14,0.0,0.0,0.0,-40.2968000000001,-8.65530000000053,5.329070518200751e-15,-4.405364961712621e-13,34.45719999999996,-5.864795279999999,-48.952100000001266,28.592404720000008,-20.359695280001482
15,1.9539925233402755e-14,3.552713678800501e-14,-8.171241461241152e-14,0.0,0.0,0.0,-39.32909999999992,-1.194200000000695,9.999999999621423e-05,2.8421709430404007e-13,18.15660000000006,-5.091107039999999,-40.52319999999958,13.065492960000084,-27.45770703999949
16,7.105427357601002e-15,2.842170943040401e-14,0.00010000000001042508,0.0,0.0,0.0,-41.74780000000005,-8.872299999999878,7.105427357601002e-15,0.00010000000037280188,27.872299999999992,-5.725055520000005,-50.61990000000054,22.147244480000023,-28.472655520000288
17,-2.6645352591003757e-14,7.105427357601002e-14,-0.00010000000001753051,0.0,0.0,0.0,-42.17290000000005,5.688399999998818,-1.4210854715202004e-14,9.947598300641403e-14,15.297799999999999,-5.651641439999998,-36.484600000001066,9.646158560000078,-26.838441440001667
18,3.552713678800501e-15,1.0658141036401503e-13,-7.105427357601002e-15,0.0,0.0,0.0,-35.48739999999994,-9.746100000000158,-2.4868995751603507e-14,3.410605131648481e-13,35.47320000000005,-5.670478800000001,-45.233500000000404,29.802721200000086,-15.430778800000773
19,7.105427357601002e-15,4.973799150320701e-14,7.105427357601002e-15,0.0,0.0,0.0,-38.02600000000005,-6.382399999999283,1.9539925233402755e-14,5.684341886080801e-13,27.09759999999989,-5.629852800000004,-44.40839999999818,21.467747199999714,-22.94065279999824
20,3.907985046680551e-14,1.8474111129762605e-13,9.947598300641403e-14,0.0,0.0,0.0,-40.126899999999885,-2.0941000000013403,-1.4210854715202004e-14,-3.836930773104541e-13,23.839399999999838,-5.976846720000003,-42.22100000000232,17.862553279999617,-24.35844672000225
21,-1.9539925233402755e-14,-9.999999988963282e-05,9.999999995358166e-05,0.0,0.0,0.0,-36.605900000000034,-0.18240000000069756,4.085620730620576e-14,-0.00010000000060017555,25.603799999999953,-5.658363359999999,-36.7884000000025,19.945436640000054,-16.842963360002223
22,-1.3322676295501878e-14,3.552713678800501e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-42.75329999999997,-9.173800000000192,-1.9539925233402755e-14,9.999999934962034e-05,32.295099999999934,-6.172326719999997,-51.92700000000079,26.122773279999972,-25.804226720001047
23,1.2434497875801753e-14,1.4210854715202004e-14,7.815970093361102e-14,0.0,0.0,0.0,-33.693400000000075,-6.258200000000386,-2.1316282072803006e-14,-8.526512829121202e-14,25.079199999999997,-5.719410720000002,-39.95160000000078,19.35978928000017,-20.59181072000061
24,2.1316282072803006e-14,1.4210854715202004e-13,-4.973799150320701e-14,0.0,0.0,0.0,-39.72409999999995,-7.307600000001408,-1.5987211554602254e-14,-0.00010000000007437393,24.073399999999886,-5.561703359999994,-47.03180000000164,18.51169663999979,-28.520103360002075
25,-8.881784197001252e-15,-1.4210854715202004e-14,-0.00010000000001042508,0.0,0.0,0.0,-36.46520000000001,-5.325999999999784,1.7763568394002505e-15,5.684341886080801e-13,24.84389999999998,-5.157441359999995,-41.7912999999992,19.68645863999982,-22.104841359999376
26,-9.999999999976694e-05,-9.947598300641403e-14,-9.99999999109491e-05,0.0,0.0,0.0,-42.590599999999974,-6.17639999999971,-9.999999996779252e-05,4.121147867408581e-13,24.967699999999972,-5.679309599999999,-48.76729999999834,19.288390399999972,-29.47890959999814
