Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,4.9511,23.568,12.2724,0.0,0.0,0.0,-1.7827,142.8511,13.2955,-343.5337,-24.9629,37.0796,-36.6702,-148.3783,-24.553500000000003,-172.93179999999998
1,16.2449,19.5682,12.2188,0.0,0.0,0.0,-0.8806,141.6963,15.8352,-343.9321,-27.3669,36.9662,-36.9698,-139.2493,-27.3705,-166.61979999999997
2,5.1407,22.2335,17.0951,0.0,0.0,0.0,2.6469,141.6266,15.5082,-340.615,-27.1718,37.0796,-36.2945,-136.36400000000003,-26.3867,-162.75070000000002
3,5.7743,18.1256,12.8656,0.0,0.0,0.0,2.036,142.7085,13.8278,-339.3415,-26.8886,37.0938,-36.5577,-144.0037,-26.352499999999996,-170.3562
4,8.5312,24.1772,16.6669,0.0,0.0,0.0,-1.6489,141.6069,12.9745,-341.271,-27.7791,37.4198,-36.4938,-138.9632,-26.853099999999998,-165.81629999999998
5,11.6178,14.4944,16.8863,0.0,0.0,0.0,0.5195,143.9773,15.5331,-340.7749,-28.3507,36.9804,-36.0187,-137.7465,-27.389,-165.13549999999998
6,10.0461,16.1881,19.4757,0.0,0.0,0.0,-0.6265,141.6836,14.037,-342.0111,-27.1956,37.3489,-36.75,-141.2071,-26.5967,-167.80379999999997
7,7.0485,26.7795,15.8593,0.0,0.0,0.0,-0.5824,140.1927,13.2194,-336.6159,-28.8822,37.2308,-36.6136,-134.09890000000001,-28.264999999999997,-162.36390000000003
8,6.2437,19.0702,14.0342,0.0,0.0,0.0,0.0024,142.8049,14.0138,-343.3777,-26.891,37.1127,-36.5098,-147.2085,-26.2881,-173.4966
9,9.0295,19.2181,14.6758,0.0,0.0,0.0,-0.5364,142.8011,13.5461,-342.0763,-27.65,37.3631,-36.2766,-143.34210000000002,-26.563499999999998,-169.90560000000002
10,7.2162,23.9442,18.1557,0.0,0.0,0.0,-1.6812,140.7733,12.6022,-340.7608,-27.1874,37.434,-36.3411,-139.75039999999998,-26.0945,-165.8449
11,10.3899,25.7157,12.2763,0.0,0.0,0.0,1.5482,142.4747,13.8989,-340.8987,-27.3467,37.2308,-36.1638,-134.595,-26.2797,-160.8747
12,12.5415,20.2293,17.2427,0.0,0.0,0.0,-1.1484,142.4177,12.6643,-340.8732,-26.6218,37.3914,-36.4579,-136.92610000000002,-25.688300000000005,-162.61440000000002
13,10.8076,25.3974,18.5632,0.0,0.0,0.0,-0.8248,141.2702,12.9435,-339.1869,-28.2273,37.4765,-36.6466,-131.0298,-27.397399999999998,-158.42719999999997
14,10.0162,23.8565,18.0744,0.0,0.0,0.0,-2.3218,140.1943,12.664,-337.987,-28.3945,37.5521,-36.3243,-135.50340000000003,-27.1667,-162.67010000000002
15,8.7726,19.724,20.3965,0.0,0.0,0.0,0.9609,142.7831,13.3009,-340.2,-29.0086,37.2922,-36.6267,-134.26199999999997,-28.3431,-162.60509999999996
16,12.4612,19.0502,21.6135,0.0,0.0,0.0,1.2188,143.9563,12.8999,-341.1517,-28.0542,37.4907,-35.9066,-129.9518,-26.470100000000002,-156.4219
17,6.3286,22.0044,13.6565,0.0,0.0,0.0,-1.1787,142.1307,14.4925,-342.919,-26.9858,37.3158,-36.4216,-145.48499999999999,-26.091599999999996,-171.57659999999998
18,6.7399,14.7539,16.6642,0.0,0.0,0.0,3.4326,141.8684,15.7308,-340.9803,-26.4695,36.763,-36.8142,-141.7905,-26.5207,-168.3112
19,11.0137,20.2263,17.2862,0.0,0.0,0.0,-0.4412,144.7046,13.9684,-342.8548,-29.2046,37.2497,-36.1067,-136.0968,-28.0616,-164.1584
20,20.6272,15.9897,18.4781,0.0,0.0,0.0,-0.2614,143.5636,13.8639,-341.6299,-28.0406,37.193,-36.115,-129.36880000000002,-26.962600000000005,-156.33140000000003
21,9.5017,18.7689,13.9249,0.0,0.0,0.0,-1.4136,140.9856,12.2718,-339.219,-27.9183,37.5237,-36.0939,-145.1797,-26.4885,-171.66819999999998
22,7.5346,22.8115,16.5358,0.0,0.0,0.0,-1.4228,141.8727,14.1664,-342.9695,-26.986,37.4481,-36.5445,-141.47129999999996,-26.082400000000003,-167.55369999999996
23,14.3276,20.7612,16.334,0.0,0.0,0.0,-0.8489,142.8797,13.7037,-341.2062,-28.7437,37.382,-36.6213,-134.04890000000003,-27.983,-162.0319
24,9.5945,20.3278,14.5752,0.0,0.0,0.0,-0.452,144.3256,14.58,-342.2821,-28.956,37.141,-36.458,-139.331,-28.273,-167.60399999999998
25,10.303,22.7253,17.2063,0.0,0.0,0.0,-1.1407,141.0039,14.8109,-339.8449,-28.108,37.0418,-36.5668,-134.9362,-27.633,-162.56920000000002
26,13.843,26.1804,13.5237,0.0,0.0,0.0,-0.9022,139.82,11.923,-336.7045,-28.6298,37.5804,-36.4721,-132.3166,-27.5215,-159.8381
27,6.3861,18.8367,22.5558,0.0,0.0,0.0,-1.0957,142.3573,12.6561,-340.9969,-27.2747,37.4151,-36.4598,-139.30059999999997,-26.319399999999998,-165.61999999999998
28,7.541,18.5226,22.4367,0.0,0.0,0.0,-2.779,142.3873,13.418,-340.6397,-28.6258,37.4529,-36.3653,-139.11309999999997,-27.5382,-166.65129999999996
29,8.4903,21.2145,18.0395,0.0,0.0,0.0,-0.2588,142.6808,12.8575,-339.593,-27.9795,37.4907,-36.5376,-136.56920000000002,-27.026400000000002,-163.59560000000002
30,11.7939,22.4203,17.1527,0.0,0.0,0.0,0.532,140.4222,13.276,-337.2526,-28.8503,37.3489,-36.5178,-131.65549999999996,-28.0192,-159.67469999999997
31,7.1776,22.2627,16.8187,0.0,0.0,0.0,-1.6351,141.5775,14.5368,-340.3464,-27.3983,37.1741,-36.8604,-139.60820000000004,-27.084599999999995,-166.69280000000003
32,11.0263,17.9893,12.7291,0.0,0.0,0.0,-0.2227,145.955,15.4444,-344.8526,-29.3981,37.1599,-36.6911,-141.9312,-28.929299999999998,-170.8605
33,7.4233,14.9786,19.6305,0.0,0.0,0.0,-0.2721,141.0612,13.6353,-339.2683,-27.6665,37.1457,-36.3472,-142.8115,-26.868000000000002,-169.67950000000002
34,8.153,21.7644,15.434,0.0,0.0,0.0,0.167,143.3745,15.3974,-341.0634,-28.3383,36.8339,-36.6979,-136.7731,-28.202299999999997,-164.9754
35,10.8507,20.2686,23.1138,0.0,0.0,0.0,0.8872,143.4801,14.51,-340.5134,-28.6195,37.245,-36.482,-127.40300000000002,-27.8565,-155.2595
36,10.5286,20.2636,18.9885,0.0,0.0,0.0,-1.03,143.0894,14.4277,-341.5787,-28.3556,37.2308,-36.3162,-135.31090000000003,-27.441,-162.75190000000003
37,7.9655,17.0718,18.3542,0.0,0.0,0.0,-1.2325,142.7686,12.9734,-340.6711,-28.7271,37.5663,-36.267,-142.77010000000004,-27.427800000000005,-170.19790000000006
38,10.5561,19.1211,18.218,0.0,0.0,0.0,-0.5516,141.4853,13.8178,-342.5194,-28.3286,37.2166,-36.2687,-139.8727,-27.380700000000004,-167.2534
39,5.446,20.3234,15.7009,0.0,0.0,0.0,0.2818,142.9907,15.4307,-342.8376,-26.8289,36.9142,-36.7527,-142.66410000000002,-26.667399999999997,-169.33150000000003
40,7.4862,17.9288,16.1087,0.0,0.0,0.0,-1.6755,142.1073,15.6988,-339.3091,-29.1075,37.1694,-36.7847,-141.6548,-28.7228,-170.37759999999997
41,9.7623,20.6448,20.1061,0.0,0.0,0.0,-1.8407,141.7492,13.0485,-342.3123,-28.3955,37.519,-36.1345,-138.84210000000002,-27.011000000000003,-165.8531
42,12.267,25.2356,17.9847,0.0,0.0,0.0,-0.8235,144.6039,16.3052,-347.7378,-27.3035,37.1977,-36.7026,-132.1649,-26.8084,-158.97329999999997
43,8.4671,22.5627,20.4975,0.0,0.0,0.0,0.1776,143.9626,14.9196,-344.1546,-27.0635,37.3111,-36.4155,-133.5675,-26.1679,-159.7354
44,8.368,20.0756,16.4119,0.0,0.0,0.0,-0.094,143.3747,13.8887,-344.0313,-28.019,37.3111,-36.0757,-142.00639999999999,-26.783599999999993,-168.78999999999996
45,13.888,14.1845,15.6061,0.0,0.0,0.0,-0.212,139.9348,12.9718,-336.4649,-28.4381,37.141,-36.5253,-140.0917,-27.822400000000002,-167.91410000000002
46,11.3377,17.3289,21.4846,0.0,0.0,0.0,-1.272,143.5121,14.7667,-344.3696,-28.3054,37.1316,-35.8007,-137.21159999999998,-26.9745,-164.18609999999998
47,10.5308,18.5665,13.8858,0.0,0.0,0.0,0.857,142.1396,12.3396,-339.0691,-27.3885,37.4151,-36.4725,-140.7498,-26.445899999999995,-167.1957
48,8.4976,18.4612,14.896,0.0,0.0,0.0,-1.0083,142.9446,14.0436,-341.5931,-27.3272,37.3158,-36.4277,-143.75839999999997,-26.4391,-170.1975
49,7.7055,15.1616,18.2589,0.0,0.0,0.0,-1.0236,142.6718,14.8999,-342.2329,-27.55,37.2402,-36.0981,-144.55879999999996,-26.4079,-170.96669999999995
50,5.7064,12.4863,14.0773,0.0,0.0,0.0,1.9624,144.3797,15.2098,-341.1991,-27.096,36.7961,-36.9506,-147.37719999999996,-27.2505,-174.62769999999998
51,7.8343,18.7029,11.4008,0.0,0.0,0.0,-0.1285,144.9532,14.0674,-342.33,-29.4327,37.0418,-36.3403,-145.4999,-28.731199999999998,-174.23110000000003
52,15.0058,19.9002,16.5546,0.0,0.0,0.0,-0.4459,145.2068,14.4597,-344.592,-27.4792,37.2544,-36.6377,-133.9108,-26.862500000000004,-160.77329999999998
53,8.0356,25.8515,12.0278,0.0,0.0,0.0,1.1904,143.4179,14.7437,-343.7923,-28.6382,36.9426,-36.6333,-138.52540000000002,-28.3289,-166.85430000000002
54,9.5916,17.7196,17.6633,0.0,0.0,0.0,-1.6652,142.9067,13.9326,-339.105,-29.0369,37.2308,-36.5249,-138.9564,-28.331,-167.2874
55,9.4219,16.1894,16.558,0.0,0.0,0.0,-0.1098,144.5648,14.0403,-341.6749,-30.0749,37.2355,-36.5754,-141.01029999999997,-29.4148,-170.4251
56,8.8494,21.8374,17.1962,0.0,0.0,0.0,-1.1623,142.3005,15.0696,-343.4111,-27.942,37.1221,-36.6916,-139.32029999999997,-27.511499999999998,-166.8318
57,7.4361,19.6145,11.9373,0.0,0.0,0.0,1.857,143.1208,15.9856,-341.2116,-29.8195,37.1552,-36.7047,-141.26029999999997,-29.369000000000003,-170.62929999999997
58,5.75,19.1189,21.2468,0.0,0.0,0.0,-0.0601,143.554,14.3632,-340.6995,-29.2684,37.2166,-36.5545,-136.7267,-28.606299999999997,-165.33299999999997
59,8.081,18.8419,13.0715,0.0,0.0,0.0,0.657,141.7482,13.6385,-341.4319,-27.4868,37.0134,-36.4718,-145.3938,-26.945200000000003,-172.339
60,12.751,17.7165,18.8601,0.0,0.0,0.0,-0.9402,143.1317,14.1926,-343.6614,-28.2716,37.4812,-35.9702,-137.9497,-26.760599999999997,-164.71030000000002
61,4.5295,22.6939,17.4548,0.0,0.0,0.0,0.0209,143.9261,14.1668,-341.8882,-28.9928,37.3725,-36.3248,-139.0962,-27.9451,-167.0413
62,11.4281,21.4369,17.3404,0.0,0.0,0.0,-0.2835,141.807,11.9168,-337.5743,-29.7143,37.3725,-36.1272,-133.92860000000002,-28.469,-162.3976
63,9.7727,19.4949,18.0157,0.0,0.0,0.0,-0.4654,142.1724,14.1605,-343.5964,-27.5432,37.1505,-36.475,-140.4456,-26.8677,-167.31330000000003
64,15.1388,15.885,19.7283,0.0,0.0,0.0,-2.1363,143.2685,15.6462,-343.0164,-28.2015,36.9945,-36.5237,-135.4859,-27.730699999999995,-163.2166
