Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,371.6834,1013.9892,771.1822,0.0,0.0,0.0,-988.1016,-8903.4756,478.0816,5391.8692,-1779.1747,1048.8958,-662.0811,-1864.7715999999991,-1392.3600000000001,-3257.1315999999993
1,391.2618,996.5188,783.9207,0.0,0.0,0.0,-976.3356,-8961.8625,458.7479,5371.3681,-1720.1126,1046.6798,-655.7174,-1936.380799999999,-1329.1502,-3265.530999999999
2,409.1872,993.7036,785.3826,0.0,0.0,0.0,-971.5143,-9049.6447,467.5354,5376.1706,-1648.2324,1044.6008,-660.6435,-1989.1796000000004,-1264.2751000000003,-3253.4547000000002
3,408.0669,1042.6543,758.6251,0.0,0.0,0.0,-996.7388,-9023.4478,465.3834,5405.5574,-1693.2014,1044.6622,-657.4744,-1939.8995000000004,-1306.0135999999998,-3245.9131000000007
4,432.2572,1011.7189,783.9037,0.0,0.0,0.0,-984.1246,-8958.5509,456.8366,5347.8368,-1664.5933,1052.175,-654.0275,-1910.122300000001,-1266.4458,-3176.5681000000013
5,391.4754,1022.5014,757.7309,0.0,0.0,0.0,-969.2266,-8981.6321,473.2531,5384.8956,-1687.6608,1046.6845,-656.9698,-1921.002300000001,-1297.9461000000001,-3218.948400000001
6,398.2602,981.8973,759.0984,0.0,0.0,0.0,-986.7672,-8898.746,467.1595,5390.4796,-1798.8,1045.2292,-660.6054,-1888.6182,-1414.1761999999999,-3302.7944
7,409.5551,1033.5171,779.9408,0.0,0.0,0.0,-956.8852,-8893.7462,463.2551,5356.0249,-1777.8789,1057.174,-665.5371,-1808.3383999999987,-1386.242,-3194.5803999999985
8,401.6244,1016.7165,780.1416,0.0,0.0,0.0,-975.3725,-8912.2499,470.4371,5375.092,-1773.0716,1046.2829,-661.6491,-1843.6108000000004,-1388.4378000000002,-3232.0486000000005
9,353.6563,1039.9181,758.7377,0.0,0.0,0.0,-977.8724,-8862.8016,454.4613,5357.167,-1783.6734,1054.15,-664.7927,-1876.7336000000005,-1394.3160999999998,-3271.0497
10,380.4843,1066.7694,774.0382,0.0,0.0,0.0,-988.1747,-8882.1962,458.6347,5345.9223,-1772.1448,1050.2283,-661.8472,-1844.522,-1383.7637,-3228.2857000000004
11,363.3274,1066.9512,793.8607,0.0,0.0,0.0,-977.5626,-9039.6168,472.7773,5399.8451,-1685.8283,1055.1706,-668.9371,-1920.4177000000009,-1299.5947999999999,-3220.012500000001
12,416.1945,1013.2728,777.9975,0.0,0.0,0.0,-937.3668,-9057.441,470.258,5365.6138,-1623.3784,1054.254,-666.3907,-1951.4712000000009,-1235.5151,-3186.986300000001
13,382.5534,1046.8544,761.6125,0.0,0.0,0.0,-976.4127,-8831.3223,440.5738,5335.2625,-1824.1875,1059.1302,-676.3449,-1840.8783999999996,-1441.4022,-3282.2805999999996
14,414.9899,1037.2647,774.622,0.0,0.0,0.0,-962.8614,-8887.1381,474.4337,5374.5415,-1771.5371,1053.6303,-669.156,-1774.1477000000004,-1387.0628,-3161.2105
15,392.4999,1044.2911,746.4408,0.0,0.0,0.0,-935.5799,-8842.1452,470.3801,5369.333,-1819.361,1061.8612,-675.9379,-1754.780200000001,-1433.4377,-3188.2179000000006
16,377.3113,1084.2749,779.8317,0.0,0.0,0.0,-976.5472,-8950.5497,471.566,5338.8477,-1710.6214,1052.5483,-662.8143,-1875.2653,-1320.8874,-3196.1527
17,402.0308,1013.5868,784.3626,0.0,0.0,0.0,-991.3645,-9035.0354,464.2364,5378.9903,-1641.8051,1047.0389,-659.1797,-1983.1930000000002,-1253.9459000000002,-3237.1389000000004
18,365.9406,1021.9582,790.2341,0.0,0.0,0.0,-968.6462,-9037.5109,483.6734,5409.1139,-1686.9826,1046.1128,-660.5904,-1935.2368999999999,-1301.4602,-3236.6971000000003
19,391.4658,1047.1623,772.4823,0.0,0.0,0.0,-960.1937,-8953.5922,475.4077,5382.3818,-1731.6825,1055.9172,-670.0236,-1844.8859999999995,-1345.7888999999998,-3190.6748999999995
20,418.9977,1010.8705,808.8566,0.0,0.0,0.0,-958.509,-8897.0315,471.4411,5368.7992,-1774.3714,1054.8824,-670.7542,-1776.5753999999988,-1390.2432,-3166.8185999999987
21,380.0736,1041.5949,785.4697,0.0,0.0,0.0,-979.5641,-8870.5979,472.5599,5385.11,-1785.29,1064.0347,-674.3048,-1785.353900000001,-1395.5601000000001,-3180.9140000000007
22,387.6807,1007.5068,755.239,0.0,0.0,0.0,-974.0305,-8850.0846,458.2897,5340.4649,-1786.985,1055.8794,-666.6532,-1874.9339999999993,-1397.7587999999998,-3272.692799999999
23,415.5966,976.1667,767.652,0.0,0.0,0.0,-968.9292,-8931.8889,468.5079,5365.6492,-1715.6185,1053.6019,-663.224,-1907.2457000000004,-1325.2406,-3232.4863000000005
24,400.6639,1043.6399,762.4523,0.0,0.0,0.0,-961.6691,-8870.9288,464.3837,5333.7085,-1794.8421,1045.8388,-663.7725,-1827.7496,-1412.7758000000001,-3240.5254
25,383.513,1025.2445,769.7712,0.0,0.0,0.0,-966.027,-9005.6593,475.6886,5422.3394,-1737.6876,1059.8815,-672.4544,-1895.1295999999993,-1350.2604999999999,-3245.3900999999996
26,393.2527,1050.6963,788.3339,0.0,0.0,0.0,-973.4485,-8865.2218,463.2421,5375.8362,-1787.8193,1052.6144,-665.366,-1767.3090999999995,-1400.5709000000002,-3167.8799999999997
27,407.9808,1054.0032,802.2045,0.0,0.0,0.0,-952.5595,-8823.6296,465.705,5318.4163,-1842.4361,1059.4373,-670.9195,-1727.8792999999996,-1453.9182999999998,-3181.7975999999994
28,376.9368,1017.0816,790.7827,0.0,0.0,0.0,-975.6992,-8927.0534,472.3248,5384.02,-1776.497,1057.9584,-670.7502,-1861.6067000000003,-1389.2888,-3250.8955000000005
29,384.3355,1044.7908,805.4685,0.0,0.0,0.0,-982.9852,-9032.3423,465.9975,5384.8314,-1691.5784,1052.1655,-667.0449,-1929.9038,-1306.4578000000001,-3236.3616
30,368.7927,1030.6083,791.0408,0.0,0.0,0.0,-965.4619,-9051.1497,473.0695,5391.1514,-1679.9051,1048.2154,-662.7796,-1961.9489000000003,-1294.4692999999997,-3256.4182
31,440.7758,1050.1253,789.3221,0.0,0.0,0.0,-959.1674,-9122.6856,470.0705,5392.0695,-1606.751,1051.8726,-671.5511,-1939.4898000000012,-1226.4295000000002,-3165.919300000002
32,379.3501,1004.6477,776.5153,0.0,0.0,0.0,-954.5208,-9125.2642,469.427,5385.5774,-1584.5663,1059.442,-680.2506,-2064.2675,-1205.3748999999998,-3269.6423999999997
33,397.0534,1044.4717,746.2787,0.0,0.0,0.0,-969.637,-9090.0182,476.7613,5377.398,-1621.8537,1052.827,-666.7158,-2017.6921000000002,-1235.7424999999998,-3253.4345999999996
34,394.6615,1046.494,792.6535,0.0,0.0,0.0,-982.0195,-9069.0129,469.1715,5372.6019,-1643.0062,1050.7669,-668.468,-1975.4499999999998,-1260.7073,-3236.1572999999994
35,375.1012,995.3106,776.4592,0.0,0.0,0.0,-971.1522,-9077.9424,465.7972,5402.7411,-1633.1498,1046.9161,-664.4711,-2033.6852999999992,-1250.7048,-3284.3900999999996
36,357.2322,1111.0262,773.0062,0.0,0.0,0.0,-975.6014,-9072.8679,466.3173,5348.3535,-1639.2083,1042.2667,-659.5723,-1992.5338999999994,-1256.5139000000001,-3249.0477999999994
37,369.0207,1028.9885,770.2986,0.0,0.0,0.0,-971.9422,-8928.7678,477.3404,5345.0164,-1706.6071,1043.8401,-654.6654,-1910.045399999999,-1317.4324000000001,-3227.477799999999
38,396.2646,998.2535,768.701,0.0,0.0,0.0,-971.5942,-9025.5928,463.9124,5379.0481,-1655.9364,1042.2383,-658.4229,-1991.0073999999995,-1272.121,-3263.1283999999996
39,391.2704,1001.0738,801.7831,0.0,0.0,0.0,-993.091,-9021.941,463.3243,5391.4224,-1666.9716,1048.9667,-655.4614,-1966.1580000000004,-1273.4663,-3239.6243000000004
40,384.6233,1051.5867,761.441,0.0,0.0,0.0,-971.8816,-9003.4042,463.3421,5372.0298,-1713.4758,1048.8344,-659.9986,-1942.2629000000015,-1324.6399999999999,-3266.902900000002
41,399.2799,1004.4826,777.484,0.0,0.0,0.0,-970.8636,-8927.8637,454.8893,5384.3101,-1773.0594,1051.0174,-667.1391,-1878.2813999999998,-1389.1811000000002,-3267.4625
42,386.2937,1011.0319,783.3149,0.0,0.0,0.0,-975.8253,-8946.6744,468.3709,5406.1241,-1747.6153,1047.9461,-655.1194,-1867.3642,-1354.7886,-3222.1528000000003
43,412.868,1063.2177,784.1491,0.0,0.0,0.0,-992.5236,-9006.2372,446.2927,5350.6718,-1647.6428,1053.5689,-661.7819,-1941.5614999999998,-1255.8558,-3197.4173
44,389.5239,1053.8901,768.6233,0.0,0.0,0.0,-959.4516,-9028.9063,455.6654,5369.3472,-1683.0183,1044.3504,-657.2162,-1951.308000000001,-1295.8840999999998,-3247.1921
45,391.1867,1011.1325,763.5674,0.0,0.0,0.0,-972.3278,-9094.1623,469.1017,5374.3281,-1590.6349,1045.9994,-659.1619,-2057.1737000000003,-1203.7974,-3260.9711000000007
46,392.1173,997.5499,795.1801,0.0,0.0,0.0,-971.0071,-9043.9104,472.8062,5418.0803,-1678.3374,1039.271,-655.8653,-1939.1837000000014,-1294.9317,-3234.115400000001
