GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,383.4762,1079.111,792.0409,0.0,0.0,0.0,-1010.0868,-8950.0785,478.9513,5183.6649,-1619.7976,50.95341576,-2042.9210000000003,-1568.84418424,-3611.76518424
1,407.4132,1039.2308,785.0387,0.0,0.0,0.0,-1007.8912,-8917.11,486.7754,5184.9581,-1663.452,51.543915119999994,-2021.585000000001,-1611.90808488,-3633.4930848800013
2,390.0683,1074.7904,791.2454,0.0,0.0,0.0,-994.4954,-8838.836,475.0072,5224.4769,-1781.0467,53.11927008,-1877.743199999999,-1727.9274299200001,-3605.6706299199986
3,415.3058,1049.9281,775.4814,0.0,0.0,0.0,-1005.2005,-8839.6992,471.3707,5184.6602,-1760.2874,53.098603919999995,-1948.1534999999976,-1707.18879608,-3655.3422960799976
4,400.8009,1039.47,783.9289,0.0,0.0,0.0,-1025.4509,-8874.4526,471.8499,5185.5299,-1694.8474,52.000331759999995,-2018.3239000000003,-1642.8470682400002,-3661.1709682400005
5,388.2574,1055.1132,780.7519,0.0,0.0,0.0,-1016.1131,-8844.09,474.6961,5176.952,-1716.99,52.28708976,-1984.4325,-1664.70291024,-3649.1354102399996
6,390.1752,1044.7309,793.9927,0.0,0.0,0.0,-1017.2692,-8906.9794,468.2212,5217.1272,-1678.9612,50.12276688,-2010.0014,-1628.83843312,-3638.8398331199996
7,406.3755,1094.011,765.8646,0.0,0.0,0.0,-1008.9529,-8788.8782,480.3139,5205.796,-1774.9188,52.90780176,-1845.4700999999986,-1722.01099824,-3567.4810982399986
8,394.4926,1022.0737,788.0348,0.0,0.0,0.0,-1003.7483,-8786.1003,465.3919,5214.875,-1794.6179,52.35076008,-1904.9806000000008,-1742.2671399199999,-3647.247739920001
9,375.5861,1047.9374,821.8808,0.0,0.0,0.0,-986.6148,-8861.9251,467.6901,5173.6371,-1726.2596,52.21913471999999,-1961.8084,-1674.04046528,-3635.84886528
10,372.7448,1035.6708,777.1731,0.0,0.0,0.0,-1014.3047,-8926.0676,467.6884,5202.7791,-1677.976,52.280586,-2084.316100000001,-1625.695414,-3710.011514000001
11,412.5088,1027.6113,778.0421,0.0,0.0,0.0,-990.0388,-8984.6171,469.6428,5235.4346,-1647.6701,51.605467919999995,-2051.4163,-1596.0646320800001,-3647.48093208
