Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.5757174171303632e-14,-9.99999999891088e-05,-1.2256862191861728e-13,0.0,0.0,0.0,-44.64310000000001,-41.40390000000063,0.0001000000000423995,2.2737367544323206e-13,84.89470000000013,-39.07349999999993,59.89960000000005,-86.04700000000031,105.72080000000024,19.67380000000037
1,-3.552713678800501e-15,6.394884621840902e-14,-9.999999993937081e-05,0.0,0.0,0.0,-38.305800000000076,-41.21719999999985,-2.842170943040401e-14,0.0,78.64589999999991,-38.68609999999999,58.33390000000005,-79.52309999999898,98.29369999999975,18.770600000001252
2,-1.7763568394002505e-15,0.00010000000002108322,1.4921397450962104e-13,0.0,0.0,0.0,-43.31740000000002,-41.2401,0.00010000000001042508,1.7053025658242404e-13,83.27549999999998,-39.44689999999999,57.86529999999991,-84.55729999999969,101.69390000000013,17.136600000000442
3,-0.00010000000000509601,-9.237055564881302e-14,-3.907985046680551e-14,0.0,0.0,0.0,-39.66769999999995,-49.63700000000124,3.552713678800501e-15,-9.999999997489795e-05,95.9604999999999,-39.21049999999994,59.5961,-89.30490000000106,116.34610000000006,27.04119999999901
4,-1.5987211554602254e-14,-1.1013412404281553e-13,-5.3290705182007514e-14,0.0,0.0,0.0,-44.281299999999966,-44.09280000000125,7.105427357601002e-15,3.979039320256561e-13,85.05800000000005,-39.31930000000005,58.82899999999999,-88.3741000000011,104.56770000000012,16.193599999998753
5,2.4868995751603507e-14,1.0302869668521453e-13,-0.00010000000001042508,0.0,0.0,0.0,-39.79189999999999,-45.443000000001305,4.618527782440651e-14,2.2737367544323206e-13,85.53890000000007,-39.05939999999988,58.11860000000005,-85.23500000000118,104.59810000000012,19.36309999999895
6,-1.0658141036401503e-14,0.00010000000007792664,1.3855583347321954e-13,0.0,0.0,0.0,-44.40580000000008,-40.59689999999928,1.4210854715202004e-14,-2.2737367544323206e-13,85.9441,-38.50650000000006,60.03420000000003,-85.00259999999884,107.47180000000009,22.46920000000125
7,-1.2434497875801753e-14,2.1316282072803006e-14,2.4868995751603507e-14,0.0,0.0,0.0,-41.57919999999994,-42.50910000000091,-2.842170943040401e-14,3.979039320256561e-13,84.74029999999986,-39.4373,59.29270000000003,-84.0883000000008,104.59570000000001,20.507399999998995
8,2.4868995751603507e-14,-5.684341886080802e-14,1.2079226507921703e-13,0.0,0.0,0.0,-49.383000000000024,-28.875800000000638,2.4868995751603507e-14,-0.00010000000048648872,80.27589999999991,-37.906499999999994,59.255500000000055,-78.25890000000115,101.62489999999997,23.365999999999246
9,2.1316282072803006e-14,0.00010000000004595222,9.237055564881302e-14,0.0,0.0,0.0,-41.30179999999996,-44.85179999999957,1.9539925233402755e-14,4.547473508864641e-13,93.75900000000001,-38.80420000000017,57.64380000000006,-86.15349999999884,112.5985999999999,26.445100000001048
