Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-4.085620730620576e-14,-9.999999996779252e-05,0.0,0.0,0.0,0.0,-33.422300000000085,-9.31839999999994,-1.7763568394002505e-15,0.00010000000003884679,22.37189999999999,-5.4935085600000075,-42.74070000000049,16.878391439999984,-25.862308560000507
1,3.197442310920451e-14,9.999999993937081e-05,1.3500311979441904e-13,0.0,0.0,0.0,-30.558299999999942,-10.200999999999596,7.105427357601002e-15,2.0605739337042905e-13,29.516300000000005,-5.516639999999993,-40.75919999999893,23.99965999999999,-16.759539999998943
2,-9.999999995535802e-05,-9.99999999109491e-05,-1.3145040611561853e-13,0.0,0.0,0.0,-35.04149999999995,-3.765600000000333,-3.019806626980426e-14,-9.999999967647e-05,19.702700000000142,-5.568631199999995,-38.807399999999404,14.134068800000133,-24.673331199999495
3,-9.999999999976694e-05,-6.394884621840902e-14,-9.237055564881302e-14,0.0,0.0,0.0,-29.460399999999986,-13.764999999999148,-3.552713678800501e-15,-0.00010000000017384991,27.20039999999996,-5.615389439999994,-43.22559999999969,21.585010559999958,-21.640589439999957
4,-1.7763568394002505e-14,-1.4210854715202004e-14,2.1316282072803006e-14,0.0,0.0,0.0,-31.524200000000004,-10.153399999999408,2.6645352591003757e-14,-9.237055564881302e-14,25.866799999999984,-5.633641439999998,-41.677599999998904,20.233158559999907,-21.444441439998997
5,3.907985046680551e-14,3.552713678800501e-14,-0.0001000000000921375,0.0,0.0,0.0,-28.122999999999994,-13.81619999999937,7.105427357601002e-15,-9.999999926435521e-05,27.4682999999998,-4.973118480000004,-41.93939999999836,22.495181519999612,-19.444218479998064
6,-2.1316282072803006e-14,-1.4210854715202004e-14,-4.973799150320701e-14,0.0,0.0,0.0,-36.28149999999999,-10.96700000000024,-1.4210854715202004e-14,-4.405364961712621e-13,23.278399999999852,-5.4654674399999985,-47.24850000000191,17.812932559999748,-29.435567440002394
7,-9.999999996246345e-05,-1.3500311979441904e-13,1.5987211554602254e-13,0.0,0.0,0.0,-32.30329999999995,-12.016700000000242,0.0001000000000015433,-1.6342482922482304e-13,28.124000000000006,-5.261271120000005,-44.320000000000135,22.86272888,-21.457271120000584
8,-1.0658141036401503e-14,7.105427357601002e-15,-5.3290705182007514e-14,0.0,0.0,0.0,-32.614799999999995,-12.983000000000459,3.197442310920451e-14,-6.679101716144942e-13,27.46289999999991,-5.034752640000002,-45.59780000000103,22.42814735999975,-23.169652640001054
9,5.329070518200751e-15,8.526512829121202e-14,-1.4566126083082054e-13,0.0,0.0,0.0,-29.590000000000007,-27.95270000000037,-2.1316282072803006e-14,-8.206768598029157e-13,43.15000000000003,-5.114810160000002,-57.54270000000133,38.035189840000115,-19.507510160001225
10,9.999999997845066e-05,-9.999999981857854e-05,9.999999998200337e-05,0.0,0.0,0.0,-33.50229999999994,-17.36740000000063,-3.552713678800501e-14,9.999999976528784e-05,31.728300000000083,-5.410879199999997,-50.869499999999675,26.317420800000093,-24.5520791999989
11,-1.2434497875801753e-14,-0.00010000000003174137,0.0001000000000672685,0.0,0.0,0.0,-28.924,-13.24990000000004,9.999999997489795e-05,6.750155989720952e-13,28.76280000000004,-4.880836799999996,-42.17379999999997,23.881963200000065,-18.291836800000134
12,3.552713678800501e-15,7.815970093361102e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-26.540799999999958,-28.662000000000532,1.5987211554602254e-14,-3.268496584496461e-13,39.31140000000004,-5.34316392,-55.20280000000098,33.968236080000125,-21.234563920000852
13,1.7763568394002505e-14,-1.2079226507921703e-13,6.394884621840902e-14,0.0,0.0,0.0,-29.88580000000005,-24.02399999999855,-1.0658141036401503e-14,1.0658141036401503e-13,34.063100000000055,-4.742134559999997,-53.90979999999756,29.320965440000187,-24.588834559997373
14,5.329070518200751e-15,2.842170943040401e-14,-1.2789769243681803e-13,0.0,0.0,0.0,-32.46099999999995,-26.387999999999252,-1.4210854715202004e-14,-5.684341886080802e-14,40.26599999999992,-5.5489593600000005,-58.84899999999878,34.717040639999695,-24.131959359998852
15,7.105427357601002e-15,-9.999999996068709e-05,-2.1316282072803006e-14,0.0,0.0,0.0,-31.772499999999994,-14.78009999999881,9.999999998555609e-05,9.999999988963282e-05,31.366800000000023,-5.044157280000004,-46.55249999999805,26.32264271999999,-20.22985727999783
16,-5.1514348342607263e-14,-2.842170943040401e-14,5.684341886080802e-14,0.0,0.0,0.0,-28.598400000000026,-12.236099999999382,-0.00010000000001042508,6.394884621840902e-13,23.47990000000014,-5.072513039999999,-40.83459999999897,18.407386960000256,-22.42721303999894
17,-1.0658141036401503e-14,-0.00010000000015963906,-1.0658141036401503e-13,0.0,0.0,0.0,-27.41329999999991,-8.605200000000508,1.2434497875801753e-14,1.7053025658242404e-13,23.561999999999966,-4.991234399999996,-36.01859999999989,18.570765599999884,-17.447834400000005
18,-1.0658141036401503e-14,8.526512829121202e-14,-1.2434497875801753e-13,0.0,0.0,0.0,-25.152600000000035,-21.313900000000118,1.7763568394002505e-14,-9.999999986831654e-05,34.13470000000001,-5.0648976,-46.46659999999949,29.069802399999997,-17.396797599999715
19,-4.440892098500626e-14,-7.105427357601002e-14,6.750155989720952e-14,0.0,0.0,0.0,-32.73160000000003,-9.751500000000192,-2.842170943040401e-14,3.552713678800501e-14,20.88040000000016,-5.215517280000004,-42.483099999999354,15.664882719999994,-26.818217279999132
20,-9.999999996601616e-05,-1.0658141036401503e-13,9.99999999358181e-05,0.0,0.0,0.0,-31.250600000000016,-13.3526999999997,-1.4210854715202004e-14,-7.744915819785092e-13,26.076099999999983,-5.334027839999999,-44.60330000000167,20.742072160000138,-23.861227840001753
21,1.0658141036401503e-14,9.999999998200337e-05,1.5276668818842154e-13,0.0,0.0,0.0,-32.18669999999999,-3.1319999999989534,-1.7763568394002505e-15,2.984279490192421e-13,19.61520000000001,-5.453298719999994,-35.31859999999969,14.16190128000012,-21.156698719999795
