,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,386.1122,1011.8056,1668.6374,0.0,0.0,0.0,-924.5452,-10570.5121,481.7564,5362.1877,-8403.2715,63.95925888,-2584.557999999999,-8339.31224112,-10923.87024112
1,375.9193,997.9794,1696.5301,0.0,0.0,0.0,-940.602,-10860.601999999999,484.1937,5384.0215,-8145.6071,63.94132439999999,-2862.5600000000004,-8081.6657755999995,-10944.2257756
2,390.5914,1015.2934,1701.8076,0.0,0.0,0.0,-950.5242,-10897.4939,459.8281,5419.3696,-8140.1692,62.56758312,-2861.127999999999,-8077.6016168800015,-10938.72961688
3,387.2415,987.872,1680.4266,0.0,0.0,0.0,-934.2659,-10250.4668,469.4514,5388.0063,-8780.1422,63.34153704,-2271.734900000001,-8716.80066296,-10988.535562960002
4,399.5798,1003.8643,1696.4533,0.0,0.0,0.0,-942.3639,-10145.8898,470.4226,5364.5166,-8801.4471,61.47608112,-2153.417100000001,-8739.97101888,-10893.38811888
5,384.4558,1049.1217,1693.0179999999998,0.0,0.0,0.0,-928.2324,-10333.5505,467.2006,5350.2408,-8649.9745,61.5584556,-2317.745999999999,-8588.416044399999,-10906.162044399998
6,401.4469,1007.4271,1670.0856,0.0,0.0,0.0,-936.5613,-10434.7975,467.6402,5369.2473,-8580.368,60.38034984,-2455.5117,-8519.987650160001,-10975.499350160002
7,388.6862,1041.8384,1697.0148,0.0,0.0,0.0,-934.3829,-10413.3935,474.1795,5341.5167,-8544.1924,61.67641752,-2404.540800000001,-8482.51598248,-10887.05678248
8,361.24800000000005,1050.8984,1701.6142,0.0,0.0,0.0,-901.4538,-10505.5777,463.2292,5369.6526,-8534.4617,63.13702752,-2460.3890999999994,-8471.32467248,-10931.71377248
9,384.6284,1034.5181,1686.4209,0.0,0.0,0.0,-936.3612,-10458.8345,475.4282,5368.0537,-8537.2009,64.63959624,-2446.1464,-8472.56130376,-10918.70770376
