,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.5527136788005016e-14,2.8421709430404014e-14,6.750155989720953e-14,0.0,0.0,0.0,-56.65719999999998,-10.626299999999183,-0.00010000000002818864,-6.821210263296962e-13,31.45500000000001,-42.6835,68.27520000000004,-67.28359999999918,57.046700000000065,-10.236899999999123
1,4.440892098500626e-14,-7.815970093361102e-14,1.4210854715202004e-14,0.0,0.0,0.0,-59.51330000000001,-12.14719999999976,-0.00010000000000687237,1.5631940186722204e-13,28.664200000000058,-43.354400000000155,69.49089999999998,-71.66059999999838,54.800700000000006,-16.85989999999815
2,-3.3750779948604765e-14,7.105427357601003e-14,6.039613253960853e-14,0.0,0.0,0.0,-52.27659999999997,-27.029699999998762,0.0,-7.958078640513123e-13,41.66560000000001,-44.100900000000074,69.8391000000001,-79.30630000000009,67.40379999999989,-11.902500000000416
3,2.131628207280301e-14,-1.7763568394002505e-13,-1.4210854715202004e-14,0.0,0.0,0.0,-57.4213,-21.71199999999996,-0.00010000000003707044,-4.68958205601666e-13,36.100500000000075,-44.95140000000002,69.26900000000008,-79.13340000000075,60.418100000000145,-18.71530000000061
4,-2.3092638912203256e-14,0.00010000000001753052,-4.973799150320702e-14,0.0,0.0,0.0,-54.600000000000065,-14.157699999999668,-3.3750779948604765e-14,-3.126388037344441e-13,35.902400000000135,-44.563999999999965,70.64020000000005,-68.75760000000068,61.97860000000011,-6.779000000000572
5,-3.552713678800501e-15,-2.8421709430404014e-14,2.131628207280301e-14,0.0,0.0,0.0,-57.97290000000007,-14.614199999998801,1.77635683940025e-14,5.54223333892878e-13,40.635699999999936,-45.10259999999993,69.7539,-72.58709999999843,65.28700000000012,-7.30009999999875
6,1.77635683940025e-14,1.2079226507921706e-13,9.999999979726226e-05,0.0,0.0,0.0,-56.5042,-12.591300000000384,1.77635683940025e-14,-0.00010000000052912128,36.092599999999905,-45.06959999999997,69.87089999999996,-69.09550000000165,60.893900000000016,-8.201600000002088
7,3.552713678800501e-15,8.526512829121202e-14,-2.486899575160351e-14,0.0,0.0,0.0,-54.719900000000045,-12.472799999999975,-9.999999998733243e-05,-3.552713678800501e-13,35.332100000000096,-43.46310000000005,69.17340000000002,-67.19280000000089,61.04240000000015,-6.150400000000495
8,-1.77635683940025e-14,-1.4210854715202004e-14,-0.00010000000007792663,0.0,0.0,0.0,-55.64570000000001,-22.08589999999924,-7.105427357601002e-15,2.1316282072803006e-13,41.1229000000001,-44.866399999999935,70.22229999999998,-77.73169999999944,66.47880000000026,-11.252899999999173
9,-2.486899575160351e-14,-1.2079226507921706e-13,-9.999999996068709e-05,0.0,0.0,0.0,-50.072099999999935,-13.227199999999561,1.4210854715202004e-14,4.405364961712621e-13,35.78730000000006,-44.280500000000046,69.96150000000003,-63.299399999998464,61.468300000000035,-1.8310999999981945
10,1.0658141036401504e-14,1.4210854715202006e-13,0.0001000000001170065,0.0,0.0,0.0,-57.24739999999989,-23.849300000001012,-1.4210854715202004e-14,-1.9895196601282808e-13,48.39830000000021,-46.00039999999997,69.9592999999999,-81.09660000000108,72.35720000000015,-8.739400000001368
11,-4.440892098500626e-14,-7.105427357601003e-14,-1.0658141036401503e-13,0.0,0.0,0.0,-51.02679999999995,-16.421600000000964,-9.99999999891088e-05,-1.1368683772161605e-13,41.96480000000005,-44.40329999999999,69.63759999999992,-67.44850000000085,67.19909999999999,-0.2494000000008612
12,2.3092638912203256e-14,6.394884621840903e-14,-0.00010000000014898092,0.0,0.0,0.0,-54.00779999999996,-24.90110000000054,-9.999999999266153e-05,-9.947598300641404e-14,43.889100000000056,-43.43949999999993,68.44720000000004,-78.90909999999988,68.89680000000017,-10.012299999999918
13,2.3092638912203256e-14,8.526512829121202e-14,-0.00010000000001753052,0.0,0.0,0.0,-56.22549999999998,-23.402299999999446,-1.5987211554602254e-14,-0.00010000000051491044,42.31389999999984,-45.57049999999987,70.79560000000002,-79.62799999999912,67.53899999999987,-12.088999999999261
14,1.9539925233402755e-14,5.684341886080803e-14,-4.973799150320702e-14,0.0,0.0,0.0,-53.46259999999998,-22.343700000000354,1.5987211554602254e-14,-2.415845301584341e-13,43.51309999999996,-45.286900000000074,70.44410000000009,-75.80630000000122,68.67030000000021,-7.136000000001005
15,-3.5527136788005016e-14,0.00010000000006016309,9.592326932761353e-14,0.0,0.0,0.0,-50.59829999999995,-25.311999999999717,2.8421709430404014e-14,-2.557953848736361e-13,41.730099999999936,-44.427,69.34189999999995,-75.91019999999853,66.64500000000001,-9.265199999998515
