,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,389.5251,1076.1385,1691.9589999999998,0.0,0.0,0.0,-989.0199,-9736.3028,480.5563,5466.2226,-7551.2705,1470.9895,-738.5822,-1620.9211999999989,-6818.8632,-8439.7844
1,377.9988,1042.3677,1708.5934,0.0,0.0,0.0,-1004.6102,-10007.6951,488.0887,5420.9245,-7261.2764,1457.7312,-726.2923,-1974.3322000000005,-6529.8375,-8504.169699999999
2,371.8096,1070.6815,1726.7386,0.0,0.0,0.0,-1003.8424,-10386.1997,489.8941,5452.6699,-6943.97,1458.0903,-730.9357,-2278.2483999999995,-6216.8154,-8495.0638
3,386.7917,1055.5812,1719.9303,0.0,0.0,0.0,-995.9066,-10397.1374,479.5557,5443.2877,-6893.8619,1459.0967,-728.4012,-2307.8974,-6163.1664,-8471.0638
4,378.8205,1076.0674,1712.1461,0.0,0.0,0.0,-1017.1817,-9987.5767,491.1532,5399.4336,-7280.6842,1454.1733,-728.7132,-1947.1376,-6555.2240999999985,-8502.3617
5,378.3945,1069.2583,1719.7917,0.0,0.0,0.0,-1003.5506,-10000.3521,480.85699999999997,5384.2384,-7284.8849,1461.9742,-735.1357,-1971.3628000000006,-6558.0464,-8529.4092
6,371.0548,1035.9147,1706.9094,0.0,0.0,0.0,-1014.6713,-10418.5164,494.1803,5416.8946,-6847.9295,1465.5511,-737.8725,-2408.233900000001,-6120.250900000001,-8528.484800000002
7,365.4156,1083.2877,1715.4391,0.0,0.0,0.0,-1004.1042,-10537.5861,496.6947,5453.2217,-6777.2479,1474.1364,-744.0512,-2427.631500000001,-6047.1627,-8474.794200000002
8,410.4536,1053.1989999999998,1709.9853,0.0,0.0,0.0,-993.102,-10088.3478,477.9282,5426.2057,-7201.1492,1472.9787,-745.5484,-2003.6779999999978,-6473.7189,-8477.396899999998
9,401.3339,1058.5361,1700.0609,0.0,0.0,0.0,-959.6619999999999,-10165.3248,482.2308,5442.2999,-7185.3821,1471.4526,-746.2478,-2040.5252,-6460.1773,-8500.702499999998
10,397.9673,1054.9578,1710.7838,0.0,0.0,0.0,-1028.7659,-10655.7939,497.2159,5469.9513,-6642.0634,1450.6342,-726.972,-2553.683700000001,-5918.4012,-8472.0849
11,384.2453,1027.2875,1704.2063,0.0,0.0,0.0,-978.8151,-10158.1275,477.2107,5467.1007,-7155.7726,1473.9615,-747.6574,-2076.892100000001,-6429.468500000001,-8506.360600000002
12,381.5924,1029.6509,1696.6937,0.0,0.0,0.0,-1018.9765,-10170.4327,492.1995,5422.8186,-7072.1082,1472.1094,-742.5496,-2166.4541,-6342.5484,-8509.002499999999
13,387.048,1016.9698,1710.0615,0.0,0.0,0.0,-988.4745,-10378.8629,468.1984,5422.4978,-6875.3922,1480.4065,-748.2798,-2362.5618999999992,-6143.2655,-8505.827399999998
14,372.9667,1025.0381,1695.0725,0.0,0.0,0.0,-964.2029,-10430.5153,499.5423,5447.5718,-6895.5426,1492.1812,-769.7757,-2354.526799999999,-6173.1371,-8527.663899999998
15,415.2976,1039.5139,1701.8163,0.0,0.0,0.0,-969.9043,-10321.7407,473.9473,5378.1454,-6882.9659,1493.2443,-774.2696,-2282.9245,-6163.9912,-8446.9157
