,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.664535259100376e-15,1.0302869668521453e-13,0.00010000000017207356,0.0,0.0,0.0,-36.232600000000026,-16.947999999999347,3.5527136788005016e-14,-1.9895196601282808e-13,24.932800000000118,-30.38430000000015,42.49620000000011,-53.180499999998744,37.04469999999985,-16.13580000000072
1,1.4210854715202004e-14,-2.8421709430404014e-14,-3.552713678800501e-15,0.0,0.0,0.0,-33.768199999999936,-21.31029999999992,4.085620730620577e-14,-5.684341886080803e-14,27.889500000000066,-29.765299999999968,42.559600000000096,-55.07849999999961,40.6837999999995,-14.394699999997377
2,-3.641531520770514e-14,-1.172395514004165e-13,9.999999979726226e-05,0.0,0.0,0.0,-28.602099999999947,-16.450299999999878,-1.5987211554602254e-14,2.557953848736361e-13,23.8654999999996,-29.93059999999989,41.89740000000003,-45.05230000000051,35.832299999999506,-9.220000000000994
3,-2.486899575160351e-14,1.2789769243681806e-13,1.2434497875801752e-14,0.0,0.0,0.0,-34.548900000000074,-19.29630000000008,-0.00010000000001575417,-0.00010000000008858478,29.028899999999734,-29.878699999999906,43.85529999999999,-53.84540000000004,43.005500000000055,-10.839900000001798
4,8.88178419700125e-15,-7.815970093361102e-14,9.999999990562004e-05,0.0,0.0,0.0,-33.60809999999992,-16.305799999999312,4.085620730620577e-14,-1.3500311979441906e-13,26.04040000000074,-28.196600000000053,40.97579999999999,-49.913800000000236,38.81960000000181,-11.094199999999326
5,-2.6645352591003757e-14,-7.105427357601002e-15,-9.99999999073964e-05,0.0,0.0,0.0,-29.312300000000054,-34.16810000000017,1.7763568394002505e-15,4.618527782440651e-13,39.599900000000225,-30.611099999999947,40.492199999999926,-63.48050000000039,49.48100000000054,-13.999499999998939
6,-2.664535259100376e-15,1.4210854715202004e-14,1.1013412404281553e-13,0.0,0.0,0.0,-28.382800000000014,-15.270900000000687,-1.77635683940025e-14,-2.0605739337042905e-13,27.7324999999999,-29.5952000000002,40.54840000000009,-43.65370000000011,38.685699999999116,-4.968000000001902
7,-2.131628207280301e-14,2.131628207280301e-14,7.815970093361102e-14,0.0,0.0,0.0,-27.648699999999966,-25.002000000001072,3.5527136788005016e-14,-0.00010000000032306387,31.57919999999969,-28.796699999999934,40.48990000000001,-52.65080000000211,43.27239999999965,-9.378400000004275
8,-2.3092638912203256e-14,2.8421709430404014e-14,1.403321903126198e-13,0.0,0.0,0.0,-23.79849999999996,-19.86779999999912,2.486899575160351e-14,0.00010000000064280812,24.122699999999863,-27.799700000000072,37.74149999999996,-43.666199999997254,34.064499999999406,-9.601699999996924
9,5.5067062021407764e-14,8.881784197001252e-14,-1.5099033134902131e-13,0.0,0.0,0.0,-24.741800000000023,-23.6956999999998,-1.0658141036401504e-14,-0.00010000000012411192,28.154100000000053,-27.52089999999987,36.15310000000004,-48.437600000000074,36.786299999999535,-11.651299999997804
10,-9.999999997489796e-05,-7.105427357601003e-14,9.999999991983088e-05,0.0,0.0,0.0,-31.10080000000012,-12.28560000000085,-3.7303493627405266e-14,1.5631940186722204e-13,27.5429000000001,-28.47540000000009,39.07789999999999,-43.386400000000286,38.145399999999206,-5.240999999998365
11,-6.2172489379008774e-15,-4.973799150320702e-14,1.2434497875801753e-13,0.0,0.0,0.0,-25.979500000000066,-23.172599999999925,-0.0001000000000139778,-3.197442310920451e-13,28.89209999999955,-28.62190000000021,38.3057,-49.15220000000082,38.575899999998654,-10.576300000001254
