Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.220446049250313e-15,1.687538997430238e-14,-0.00010000000000420783,0.0,0.0,0.0,-25.20249999999999,-15.800700000000191,-2.6645352591003757e-15,-0.00010000000001753051,23.758399999999856,-18.973499999999895,32.06410000000001,-41.003399999999964,36.84900000000009,-4.154400000000322
1,1.3322676295501878e-14,-5.1514348342607263e-14,8.881784197001252e-15,0.0,0.0,0.0,-22.310199999999963,-16.029800000000197,8.881784197001252e-16,-1.1368683772161603e-13,19.188700000000015,-18.1701999999999,31.593099999999982,-38.340000000000984,32.61160000000032,-5.728400000001116
2,-2.9753977059954195e-14,-6.838973831690964e-14,9.999999995180531e-05,0.0,0.0,0.0,-21.989600000000014,-17.52119999999929,2.5757174171303632e-14,-7.105427357601002e-14,21.582800000000006,-19.077399999999926,32.355899999999984,-39.51070000000012,34.86129999999995,-4.649399999999474
3,9.999999999865672e-05,-0.00010000000000509601,0.00010000000002996501,0.0,0.0,0.0,-24.302299999999956,-15.18100000000009,1.4210854715202004e-14,-9.999999930698777e-05,20.796000000000085,-19.615999999999985,31.30659999999996,-39.48329999999898,32.48660000000017,-6.996699999998796
4,-8.43769498715119e-15,7.105427357601002e-15,-6.217248937900877e-15,0.0,0.0,0.0,-21.65879999999996,-18.6397000000006,2.4868995751603507e-14,3.694822225952521e-13,22.820299999999822,-19.200299999999956,31.310000000000006,-40.29850000000029,34.929999999999986,-5.36850000000031
5,2.7533531010703882e-14,-9.999999987897468e-05,-6.394884621840902e-14,0.0,0.0,0.0,-23.883299999999995,-16.25659999999996,-9.769962616701378e-15,4.973799150320701e-13,19.951600000000123,-18.54810000000005,29.99939999999993,-40.13999999999955,31.402900000000002,-8.737099999999323
6,-1.4210854715202004e-14,0.0001000000000015433,-3.552713678800501e-15,0.0,0.0,0.0,-20.5936,-17.889299999999594,2.1316282072803006e-14,3.126388037344441e-13,19.334100000000127,-18.585999999999952,30.518800000000027,-38.48279999999871,31.26690000000032,-7.215899999998172
7,2.7533531010703882e-14,5.595524044110789e-14,1.9539925233402755e-14,0.0,0.0,0.0,-24.18079999999993,-7.345599999998612,9.999999998289155e-05,-0.00010000000037280188,14.634899999999934,-19.124499999999923,31.30140000000009,-31.526399999998773,26.811799999999987,-4.714599999999024
8,3.6415315207705135e-14,-3.730349362740526e-14,-9.414691248821327e-14,0.0,0.0,0.0,-18.497799999999927,-19.377199999999746,1.0658141036401503e-14,5.826450433232822e-13,20.148899999999813,-18.018900000000038,29.17079999999998,-37.874999999999346,31.30079999999964,-6.574199999999479
9,-2.220446049250313e-14,-1.4566126083082054e-13,-6.572520305780927e-14,0.0,0.0,0.0,-23.022800000000007,-16.64759999999864,-1.4210854715202004e-14,-9.947598300641403e-14,23.134999999999913,-19.516700000000075,29.926000000000034,-39.67039999999916,33.54429999999987,-6.126099999999283
10,-0.00010000000000243148,1.9895196601282805e-13,0.00010000000003174137,0.0,0.0,0.0,-24.077000000000094,-8.448000000001144,-3.730349362740526e-14,2.1316282072803006e-13,11.743699999999988,-19.90419999999982,29.102699999999967,-32.52500000000027,20.942200000000135,-11.582799999999452
11,6.217248937900877e-15,-7.993605777301127e-15,0.00010000000008858478,0.0,0.0,0.0,-21.91289999999997,-15.412499999999767,9.999999998999698e-05,0.00010000000003174137,23.03720000000016,-17.097599999999854,28.76809999999995,-37.32510000000076,34.707700000000145,-2.617400000000856
