Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,9.9008,22.4216,26.1968,0.0,0.0,0.0,-2.4638,113.7892,15.1431,-293.5714,-26.3747,41.9038,-40.5244,-108.5837,-24.995300000000004,-133.579
1,12.9096,27.8655,23.5435,0.0,0.0,0.0,-0.329,119.0907,14.0612,-299.8865,-25.3,41.6109,-40.2658,-102.745,-23.9549,-126.69990000000001
2,7.6109,23.2421,22.7234,0.0,0.0,0.0,-0.023,123.0816,15.4428,-296.7424,-32.4155,41.677,-41.2742,-104.66459999999998,-32.0127,-136.6773
3,9.3177,28.6361,22.2703,0.0,0.0,0.0,-2.5636,118.6125,13.9724,-300.1767,-28.022,41.9369,-40.6296,-109.9313,-26.7147,-136.646
4,7.2503,21.2424,20.1243,0.0,0.0,0.0,0.5442,123.3026,14.8299,-298.2728,-29.6687,42.2109,-40.8964,-110.97910000000002,-28.3542,-139.3333
5,15.6596,24.1335,20.411,0.0,0.0,0.0,-2.2661,127.02,12.6022,-306.5786,-29.7267,42.5889,-41.0879,-109.01839999999999,-28.225699999999996,-137.24409999999997
6,12.0208,28.482,17.7147,0.0,0.0,0.0,1.4493,116.102,13.8692,-294.8944,-27.8266,42.2157,-40.9696,-105.25640000000001,-26.5805,-131.8369
7,11.535,25.3,19.205,0.0,0.0,0.0,-2.2528,126.591,12.6688,-303.811,-30.4408,42.5653,-40.9677,-110.76399999999998,-28.8432,-139.60719999999998
8,8.4157,24.4927,21.7078,0.0,0.0,0.0,-2.4187,120.3803,13.1174,-298.0065,-29.052,41.8802,-40.5966,-112.31130000000002,-27.7684,-140.0797
9,8.8394,27.0238,17.7194,0.0,0.0,0.0,-1.8499,122.6333,14.2112,-304.4956,-28.317,42.3763,-40.6899,-115.91840000000002,-26.6306,-142.54900000000004
10,8.5008,23.5995,18.8109,0.0,0.0,0.0,-0.4349,123.5338,16.5439,-298.3826,-32.5107,41.6865,-40.7199,-107.82860000000002,-31.5441,-139.37270000000004
11,9.7267,22.2079,21.5277,0.0,0.0,0.0,-2.6007,122.481,12.3232,-298.3407,-31.2683,42.3432,-40.8581,-112.67490000000004,-29.783199999999997,-142.45810000000006
12,10.8652,17.8781,26.2947,0.0,0.0,0.0,-0.9201,119.4295,13.7693,-298.3852,-29.4943,42.4378,-40.6481,-111.0685,-27.704599999999996,-138.7731
13,10.0355,23.8628,25.2311,0.0,0.0,0.0,-1.526,122.6172,15.3955,-303.6843,-29.2399,41.9369,-40.6019,-108.06820000000002,-27.904899999999998,-135.97310000000002
14,10.682,27.874,23.8932,0.0,0.0,0.0,-2.1401,124.5161,13.3121,-298.3502,-33.2817,42.244,-41.133,-100.21289999999999,-32.170700000000004,-132.3836
15,11.3377,26.9608,18.3624,0.0,0.0,0.0,-1.1623,122.6677,14.4019,-297.7322,-32.3384,42.1731,-41.1987,-105.16399999999999,-31.364000000000004,-136.528
16,16.2931,22.6168,21.8914,0.0,0.0,0.0,-2.1457,125.9329,11.4589,-300.2483,-29.9371,42.5748,-40.8436,-104.20089999999996,-28.2059,-132.40679999999998
17,10.9945,23.4005,26.3949,0.0,0.0,0.0,-1.2555,127.1253,13.949,-303.2966,-31.0986,42.1731,-40.7329,-102.68790000000001,-29.658400000000004,-132.3463
18,7.4555,19.6283,20.4083,0.0,0.0,0.0,-0.3753,121.4341,13.7955,-300.563,-26.4555,41.4077,-40.5424,-118.21659999999997,-25.590200000000003,-143.80679999999995
19,11.2249,24.1764,18.7055,0.0,0.0,0.0,-3.0315,116.314,14.6316,-296.7205,-27.0163,41.9652,-40.6576,-114.69960000000003,-25.7087,-140.40830000000003
20,6.2459,20.6723,21.1151,0.0,0.0,0.0,-1.6927,124.018,15.4972,-298.6696,-31.7435,41.8424,-40.6168,-112.81380000000001,-30.5179,-143.3317
21,6.8389,28.4856,21.8196,0.0,0.0,0.0,-0.5949,125.3788,14.1189,-303.8934,-29.6064,41.7337,-40.6689,-107.84649999999999,-28.541600000000003,-136.3881
22,17.3853,25.8146,21.1637,0.0,0.0,0.0,-3.5988,117.5032,13.9477,-292.325,-30.7492,42.2818,-40.7563,-100.10929999999999,-29.223700000000004,-129.333
23,11.869,25.0514,19.0478,0.0,0.0,0.0,-2.454,125.0797,13.3107,-300.7741,-31.8354,42.6504,-41.0523,-108.86949999999999,-30.237300000000005,-139.1068
24,16.089,20.7648,17.8914,0.0,0.0,0.0,-2.4859,118.1238,15.1835,-298.3879,-26.7484,41.8377,-41.1045,-112.82129999999998,-26.015200000000004,-138.8365
25,14.819,20.7772,18.7281,0.0,0.0,0.0,0.247,123.1702,14.2945,-300.1123,-31.5164,42.0786,-40.722,-108.0763,-30.1598,-138.23610000000002
26,10.1819,21.9555,22.5325,0.0,0.0,0.0,-0.72,125.6971,15.3018,-301.0809,-31.141,41.8329,-40.8543,-106.13209999999998,-30.162399999999998,-136.29449999999997
27,12.4618,21.2634,21.817,0.0,0.0,0.0,-2.3187,119.4018,14.2387,-299.6303,-27.4649,42.1259,-40.551,-112.7663,-25.89,-138.6563
28,7.8932,23.3963,16.9534,0.0,0.0,0.0,-0.2747,124.8521,14.6166,-299.2271,-31.7139,42.1165,-40.9566,-111.79020000000003,-30.554,-142.34420000000003
29,11.6736,19.9345,20.7914,0.0,0.0,0.0,-0.2361,124.743,15.3239,-301.4354,-32.0773,41.8613,-40.9367,-109.20510000000002,-31.152700000000003,-140.35780000000003
30,12.0854,26.7364,20.2853,0.0,0.0,0.0,-2.1751,120.0599,14.0579,-296.0718,-30.4724,42.3338,-40.7978,-105.02200000000002,-28.936400000000006,-133.9584
31,9.1336,26.6259,24.4229,0.0,0.0,0.0,0.4144,121.1253,17.3767,-303.0155,-28.4647,41.4644,-40.6932,-103.91669999999996,-27.6935,-131.61019999999996
32,12.2015,22.1477,24.0551,0.0,0.0,0.0,-1.6395,113.3086,14.0249,-293.4878,-27.9564,41.9841,-40.6987,-109.3895,-26.671000000000003,-136.0605
