Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,404.5504,1070.3122,819.1576,0.0,0.0,0.0,-1041.912,-9102.6792,502.5068,5462.5902,-1734.55,1056.8338,-651.0252,-1885.474000000001,-1328.7413999999999,-3214.215400000001
1,386.9638,1037.0045,811.7679,0.0,0.0,0.0,-1023.2357,-9088.7731,489.6662,5437.8124,-1716.4897,1068.8495,-651.3805,-1948.7940000000008,-1299.0207,-3247.814700000001
2,387.3851,1057.591,827.8702,0.0,0.0,0.0,-1021.9653,-9083.6175,494.5418,5406.0405,-1701.2887,1065.3199,-654.9665,-1932.1542000000009,-1290.9353,-3223.089500000001
3,395.9325,1042.0917,825.525,0.0,0.0,0.0,-997.3818,-9036.6244,476.9375,5440.4998,-1761.8801,1073.7824,-654.5683,-1853.0197000000007,-1342.6660000000002,-3195.685700000001
4,381.4079,1091.0388,775.7881,0.0,0.0,0.0,-1025.0742,-9075.7778,478.3039,5414.4347,-1712.6252,1058.9884,-650.8007,-1959.8786,-1304.4375,-3264.3161
5,398.7244,1061.5977,788.4473,0.0,0.0,0.0,-1016.5194,-9047.242,485.6185,5446.7175,-1797.883,1064.2426,-656.519,-1882.6560000000009,-1390.1594,-3272.8154000000004
6,428.2448,1102.4618,800.1447,0.0,0.0,0.0,-1005.0912,-9007.9737,490.9847,5372.6521,-1755.9368,1058.9932,-642.6292,-1818.5768000000007,-1339.5728,-3158.1496000000006
7,429.5708,1075.7913,814.55,0.0,0.0,0.0,-1023.6748,-8955.9586,467.5119,5353.7941,-1795.6522,1066.2271,-649.6223,-1838.4152999999997,-1379.0474,-3217.4626999999996
8,403.5147,1083.7505,806.5724,0.0,0.0,0.0,-1013.667,-9033.0456,468.4204,5409.9909,-1737.0397,1069.1755,-655.586,-1874.4637000000002,-1323.4502,-3197.9139000000005
9,382.1499,1138.0082,814.5846,0.0,0.0,0.0,-1012.7702,-9034.8396,483.556,5440.7967,-1783.7106,1067.4462,-654.6658,-1788.5144,-1370.9302,-3159.4446
10,415.9768,1038.2326,819.5844,0.0,0.0,0.0,-1006.6046,-9026.5341,489.1377,5433.9713,-1808.0335,1067.6683,-657.7566,-1836.2358999999997,-1398.1218,-3234.3577
11,396.2217,1118.0266,801.9757,0.0,0.0,0.0,-1024.267,-8881.173,460.8639,5387.5564,-1913.5219,1078.824,-674.5353,-1740.7956999999997,-1509.2332,-3250.0288999999993
12,424.1721,1091.9029,826.0361,0.0,0.0,0.0,-999.5035,-8923.6995,472.1388,5399.9519,-1864.1225,1070.645,-668.1433,-1709.0012000000006,-1461.6208,-3170.6220000000003
13,416.079,1106.4712,807.4342,0.0,0.0,0.0,-1009.3812,-9019.4057,493.2525,5365.7606,-1745.468,1060.0421,-654.284,-1839.7894000000006,-1339.7099000000003,-3179.499300000001
14,389.7244,1073.9849,791.8647,0.0,0.0,0.0,-991.8879,-9021.9009,491.9468,5440.9623,-1782.2162,1070.4229,-665.6353,-1825.3057000000008,-1377.4286000000002,-3202.7343000000005
