Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.842170943040401e-14,-9.237055564881302e-14,1.4210854715202004e-14,0.0,0.0,0.0,-39.18220000000002,-15.62549999999961,-3.197442310920451e-14,-9.999999979637408e-05,30.02519999999995,-29.656700000000043,43.599900000000034,-54.80779999999956,43.96839999999994,-10.839399999999628
1,2.1316282072803006e-14,-8.526512829121202e-14,1.4210854715202004e-14,0.0,0.0,0.0,-38.46550000000008,-9.847700000000893,-9.999999998555609e-05,-2.531308496145357e-13,25.130900000000057,-28.210699999999946,43.37820000000002,-48.31330000000082,40.298400000000015,-8.014900000001035
2,-8.881784197001252e-15,-8.526512829121202e-14,-0.00010000000002463594,0.0,0.0,0.0,-39.13209999999999,-8.458099999999586,0.00010000000001930687,-3.8813396940895473e-13,24.69660000000011,-29.6425,44.300699999999914,-47.5901999999995,39.35480000000014,-8.235399999999125
3,1.0658141036401503e-14,3.552713678800501e-14,-5.684341886080802e-14,0.0,0.0,0.0,-33.24789999999997,-11.359800000000511,-7.105427357601002e-15,-9.999999963028472e-05,25.128599999999974,-27.601199999999984,44.18759999999993,-44.607800000000765,41.71500000000003,-2.892800000001401
4,3.019806626980426e-14,-3.552713678800501e-14,7.105427357601002e-15,0.0,0.0,0.0,-39.01459999999997,-9.101300000000489,1.2434497875801753e-14,6.767919558114954e-13,23.652399999999908,-29.14629999999994,45.29829999999997,-48.115899999999655,39.80439999999982,-8.311500000000066
5,2.6645352591003757e-15,-2.4868995751603507e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-35.2531,-15.524899999999308,9.999999997134523e-05,-4.192202140984591e-13,34.14079999999998,-28.91479999999993,45.615000000000045,-50.77789999999974,50.84099999999998,0.06310000000114968
6,2.1316282072803006e-14,-0.00010000000003884679,-8.881784197001252e-14,0.0,0.0,0.0,-38.786899999999974,-16.434100000001514,1.0658141036401503e-14,-0.0001000000000672685,29.66770000000005,-29.65180000000015,45.352099999999965,-55.22120000000177,45.36799999999998,-9.853200000001792
7,-1.7763568394002505e-14,-8.526512829121202e-14,3.552713678800501e-14,0.0,0.0,0.0,-34.98980000000008,-17.3747999999998,-7.105427357601002e-15,-2.930988785010413e-14,31.74079999999994,-28.243800000000128,45.13560000000003,-52.36460000000031,48.632599999999954,-3.7320000000003404
8,-8.881784197001252e-15,-2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,-39.94949999999999,-12.500600000000853,-2.842170943040401e-14,6.24389429049188e-13,27.99949999999994,-29.297600000000024,44.6767,-52.45010000000137,43.378599999999686,-9.071500000001677
9,-1.4210854715202004e-14,0.0,-1.7763568394002505e-14,0.0,0.0,0.0,-40.92750000000006,-12.111300000000671,-9.99999999891088e-05,-0.0001000000002733259,27.401099999999836,-29.30230000000001,46.02560000000001,-53.03900000000159,44.124400000000065,-8.914600000001528
10,1.0658141036401503e-14,8.526512829121202e-14,-9.999999996068709e-05,0.0,0.0,0.0,-37.792700000000096,-9.813800000000658,1.4210854715202004e-14,3.019806626980426e-14,26.667900000000003,-28.413999999999852,45.294599999999996,-47.6066,43.54850000000026,-4.058099999999975
11,9.999999997312159e-05,-4.973799150320701e-14,9.947598300641403e-14,0.0,0.0,0.0,-32.73930000000007,-9.84349999999956,-3.730349362740526e-14,-1.9806378759312793e-13,26.263899999999833,-26.12239999999995,42.49619999999999,-42.582699999999434,42.637699999999754,0.055000000000546834
12,2.842170943040401e-14,-1.7053025658242404e-13,-4.263256414560601e-14,0.0,0.0,0.0,-37.57110000000007,-13.519499999998526,3.907985046680551e-14,-9.999999969867446e-05,30.462299999999942,-27.12400000000016,44.51419999999993,-51.09069999999919,47.85249999999983,-3.2382000000000346
13,-9.999999997845066e-05,-1.3500311979441904e-13,-3.552713678800501e-14,0.0,0.0,0.0,-36.68060000000001,-16.907399999998507,1.7763568394002505e-14,3.9168668308775523e-13,36.12600000000002,-28.366600000000105,44.156900000000036,-53.58809999999791,51.91629999999995,-1.6717999999979583
14,3.019806626980426e-14,-7.815970093361102e-14,1.0658141036401503e-13,0.0,0.0,0.0,-34.15539999999999,-13.70279999999961,0.0,2.398081733190338e-13,27.396800000000045,-26.183699999999966,41.8122000000001,-47.858199999999414,43.02530000000017,-4.832899999998773
15,-1.7763568394002505e-14,-0.00010000000002463594,1.7763568394002505e-14,0.0,0.0,0.0,-32.00130000000002,-13.866099999999452,-1.2434497875801753e-14,3.277378368693462e-13,28.492599999999985,-26.902000000000058,42.71149999999992,-45.86749999999947,44.302099999999854,-1.5653999999996202
16,-2.4868995751603507e-14,-4.263256414560601e-14,5.684341886080802e-14,0.0,0.0,0.0,-36.672699999999914,-11.55480000000025,-3.197442310920451e-14,5.10702591327572e-13,22.590800000000065,-27.955700000000007,43.2238,-48.227499999999594,37.85889999999994,-10.36859999999966
17,8.881784197001252e-15,-1.3500311979441904e-13,7.105427357601002e-14,0.0,0.0,0.0,-29.454999999999995,-14.034400000001432,4.973799150320701e-14,9.999999985055297e-05,25.30770000000009,-27.431099999999944,41.00980000000006,-43.489300000001535,38.88639999999998,-4.6029000000010925
18,9.999999996246345e-05,7.460698725481052e-14,-0.00010000000001042508,0.0,0.0,0.0,-32.36850000000008,-16.470100000000297,-1.5987211554602254e-14,-9.999999996956888e-05,28.909499999999873,-28.17770000000003,41.62240000000007,-48.83870000000137,42.3541999999998,-6.484500000002029
19,2.3092638912203256e-14,-0.00010000000010279564,6.394884621840902e-14,0.0,0.0,0.0,-34.3300999999999,-8.857099999998825,4.973799150320701e-14,-4.2010839251815923e-13,24.473799999999873,-26.089199999999842,42.20039999999995,-43.187299999999055,40.584999999999866,-2.6022999999991825
20,3.019806626980426e-14,-1.1013412404281553e-13,-5.684341886080802e-14,0.0,0.0,0.0,-36.80410000000007,-11.965600000001004,-9.999999998200337e-05,5.968558980384842e-13,25.04049999999991,-26.812199999999905,42.681499999999986,-48.769799999999634,40.909799999999876,-7.860000000000213
21,4.085620730620576e-14,1.5631940186722204e-13,-7.105427357601002e-15,0.0,0.0,0.0,-38.490400000000015,-13.774999999999213,2.4868995751603507e-14,1.341149413747189e-13,24.94829999999987,-28.41400000000006,42.9909,-52.26539999999831,39.52519999999981,-12.740199999997579
22,-9.999999999799059e-05,9.592326932761353e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-36.63689999999996,-15.654299999999058,-2.4868995751603507e-14,2.7355895326763857e-13,29.220999999999812,-27.662700000000065,44.093299999999985,-52.29129999999863,45.65159999999973,-6.639699999999351
23,2.398081733190338e-14,3.197442310920451e-14,3.552713678800501e-14,0.0,0.0,0.0,-35.62600000000008,-13.12150000000033,-1.7763568394002505e-14,-9.999999980170315e-05,26.011400000000005,-27.19020000000014,43.524700000000024,-48.74759999999988,42.3459,-6.4017000000000905
24,-6.217248937900877e-15,-7.815970093361102e-14,1.7763568394002505e-14,0.0,0.0,0.0,-37.56480000000007,-8.720299999999503,2.6645352591003757e-14,9.999999952725602e-05,26.13379999999986,-26.547500000000028,44.15880000000003,-46.28499999999954,43.745100000000086,-2.5399000000003724
