Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.842170943040401e-14,-9.237055564881302e-14,1.4210854715202004e-14,0.0,0.0,0.0,-38.963700000000074,-15.533100000000067,-3.197442310920451e-14,-9.999999979637408e-05,30.338300000000025,-29.55739999999996,43.529700000000034,-54.49690000000007,44.310600000000214,-10.186300000000088
1,0.00010000000005305765,-8.526512829121202e-14,1.4210854715202004e-14,0.0,0.0,0.0,-38.3553,-11.040999999999892,-9.999999998555609e-05,-2.531308496145357e-13,23.249500000000072,-26.892400000000038,43.15289999999996,-49.39629999999954,39.510000000000105,-9.886300000000574
2,0.00010000000002285958,-8.526512829121202e-14,-0.00010000000002463594,0.0,0.0,0.0,-38.84009999999996,-7.452400000001699,0.00010000000001930687,-3.8813396940895473e-13,22.901500000000063,-29.188900000000174,43.93539999999998,-46.29240000000286,37.64799999999998,-8.644400000002868
3,1.0658141036401503e-14,3.552713678800501e-14,-5.684341886080802e-14,0.0,0.0,0.0,-33.61410000000002,-10.371999999999723,-7.105427357601002e-15,-9.999999963028472e-05,24.97990000000001,-27.13820000000002,44.41229999999992,-43.98619999999946,42.25399999999979,-1.7321999999989686
4,-0.0001000000000015433,-3.552713678800501e-14,7.105427357601002e-15,0.0,0.0,0.0,-38.962299999999914,-10.146799999998844,1.2434497875801753e-14,6.767919558114954e-13,20.90180000000006,-27.558699999999874,44.73059999999991,-49.10919999999793,38.07369999999998,-11.035499999997498
5,2.6645352591003757e-15,-2.4868995751603507e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-34.978400000000065,-15.049200000000257,9.999999997134523e-05,-4.192202140984591e-13,32.28389999999998,-27.242200000000054,44.69589999999997,-50.02750000000075,49.737600000000015,-0.2899000000007348
6,2.1316282072803006e-14,-0.00010000000003884679,-8.881784197001252e-14,0.0,0.0,0.0,-38.275199999999955,-16.470899999999553,1.0658141036401503e-14,-0.0001000000000672685,30.97869999999997,-29.387299999999925,45.52109999999995,-54.74629999999888,47.1125,-7.633799999999113
7,3.907985046680551e-14,-8.526512829121202e-14,3.552713678800501e-14,0.0,0.0,0.0,-34.95780000000004,-18.089299999999845,-7.105427357601002e-15,-2.930988785010413e-14,33.008099999999914,-28.03129999999981,45.20459999999999,-53.04709999999929,50.18140000000021,-2.8656999999992934
8,-8.881784197001252e-15,-2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,-39.84649999999993,-12.909699999999797,-2.842170943040401e-14,6.24389429049188e-13,27.506000000000128,-28.111599999999875,44.4349000000001,-52.75619999999934,43.829300000000465,-8.926899999998867
9,-1.4210854715202004e-14,0.0,-1.7763568394002505e-14,0.0,0.0,0.0,-40.31250000000005,-12.312399999999077,-9.99999999891088e-05,-0.0001000000002733259,28.687999999999896,-29.184200000000097,45.56480000000006,-52.62509999999931,45.068599999999975,-7.556499999999332
10,1.0658141036401503e-14,8.526512829121202e-14,-9.999999996068709e-05,0.0,0.0,0.0,-37.531799999999876,-10.043499999998705,1.4210854715202004e-14,3.019806626980426e-14,25.839100000000002,-28.07850000000017,45.0559,-47.57539999999783,42.816499999999834,-4.758899999997318
11,9.999999997312159e-05,-4.973799150320701e-14,9.947598300641403e-14,0.0,0.0,0.0,-32.78449999999998,-8.90349999999905,-3.730349362740526e-14,-1.9806378759312793e-13,27.09920000000002,-25.92859999999994,42.70380000000006,-41.68789999999849,43.874400000000364,2.1865000000014163
12,2.842170943040401e-14,-1.7053025658242404e-13,-4.263256414560601e-14,0.0,0.0,0.0,-37.200400000000016,-12.865499999999894,3.907985046680551e-14,-9.999999969867446e-05,29.30539999999999,-27.1050999999999,44.28270000000006,-50.06600000000107,46.48300000000027,-3.583000000001249
13,-0.00010000000003529408,-1.3500311979441904e-13,-3.552713678800501e-14,0.0,0.0,0.0,-36.368300000000076,-16.18059999999996,1.7763568394002505e-14,3.9168668308775523e-13,31.85619999999999,-26.89249999999997,43.89689999999993,-52.549000000000675,48.860599999999835,-3.688400000001522
14,-2.6645352591003757e-14,-7.815970093361102e-14,1.0658141036401503e-13,0.0,0.0,0.0,-34.78730000000008,-12.331600000000021,0.0,2.398081733190338e-13,25.314500000000013,-25.456100000000028,41.89009999999998,-47.11890000000014,41.74850000000008,-5.370400000000046
15,-1.7763568394002505e-14,-0.00010000000002463594,1.7763568394002505e-14,0.0,0.0,0.0,-31.696699999999968,-13.860500000000858,-1.2434497875801753e-14,3.277378368693462e-13,26.99380000000014,-25.224600000000024,42.1573,-45.55730000000139,43.92650000000023,-1.6308000000013934
16,-2.4868995751603507e-14,-4.263256414560601e-14,5.684341886080802e-14,0.0,0.0,0.0,-36.23039999999998,-10.888300000000891,-3.197442310920451e-14,5.10702591327572e-13,20.780799999999893,-26.169599999999974,42.56569999999989,-47.11870000000053,37.1768999999997,-9.941800000001294
17,9.999999998377973e-05,-1.3500311979441904e-13,7.105427357601002e-14,0.0,0.0,0.0,-29.53140000000003,-12.960600000001312,4.973799150320701e-14,9.999999985055297e-05,23.034800000000153,-26.39630000000004,40.50170000000005,-42.491800000000225,37.140199999999936,-5.351599999999372
18,-1.2434497875801753e-14,7.460698725481052e-14,-0.00010000000001042508,0.0,0.0,0.0,-33.949400000000125,-12.946200000000157,-1.5987211554602254e-14,-9.999999996956888e-05,22.919299999999915,-27.076799999999892,41.74340000000005,-46.89580000000045,37.58590000000007,-9.309900000000837
