Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.7763568394002505e-14,-9.999999990384367e-05,9.999999997489795e-05,0.0,0.0,0.0,-32.73760000000001,-7.8868999999999545,-1.2434497875801753e-14,-0.0001000000002733259,22.02019999999986,-28.862800000000057,44.722399999999894,-40.624600000000214,37.8797999999997,-2.7448000000005237
1,3.730349362740526e-14,-0.00010000000002463594,9.237055564881302e-14,0.0,0.0,0.0,-37.511700000000005,-9.208500000000356,2.6645352591003757e-14,-4.263256414560601e-13,23.45529999999984,-30.152700000000017,43.61740000000011,-46.720300000000705,36.91999999999982,-9.800300000000654
2,-9.999999996601616e-05,-0.00010000000010990107,-4.973799150320701e-14,0.0,0.0,0.0,-30.5546,-8.687700000000973,2.842170943040401e-14,4.547473508864641e-13,21.232799999999944,-27.42169999999991,42.359199999999994,-39.24250000000056,36.17030000000014,-3.0722000000008833
3,-4.085620730620576e-14,9.999999992515995e-05,7.105427357601002e-15,0.0,0.0,0.0,-27.8734,-12.390000000000299,-0.00010000000002108322,-7.602807272633072e-13,23.605500000000205,-27.553899999999906,41.96689999999995,-40.263400000000956,38.01850000000014,-2.2449000000003707
4,2.3092638912203256e-14,0.0001000000001454282,-2.4868995751603507e-14,0.0,0.0,0.0,-31.994599999999938,-10.550700000000418,9.999999999088516e-05,-2.1316282072803006e-14,21.01639999999996,-30.55440000000013,43.15200000000004,-42.5451000000007,33.61399999999975,-8.9311000000014
5,-9.999999998200337e-05,4.263256414560601e-14,-9.999999994292352e-05,0.0,0.0,0.0,-36.618700000000054,-6.12910000000042,-3.552713678800501e-14,0.00010000000006016307,22.23920000000001,-28.41389999999999,42.820599999999956,-42.747900000000755,36.64590000000009,-6.102000000000203
6,2.3092638912203256e-14,-4.263256414560601e-14,-3.552713678800501e-15,0.0,0.0,0.0,-29.1786000000001,-14.939900000001742,-2.1316282072803006e-14,2.8066438062523957e-13,24.548600000000064,-27.657900000000083,43.200799999999994,-44.11850000000126,40.09149999999986,-4.027000000000719
7,-0.00010000000000331966,8.526512829121202e-14,-9.947598300641403e-14,0.0,0.0,0.0,-33.75039999999999,-4.308899999999227,-1.7763568394002505e-15,-3.126388037344441e-13,18.369099999999946,-27.629600000000075,43.46469999999999,-38.0593999999991,34.204199999999865,-3.8551999999996838
8,-4.973799150320701e-14,-0.00010000000001042508,4.263256414560601e-14,0.0,0.0,0.0,-30.00120000000001,-5.979599999998939,-3.375077994860476e-14,-0.00010000000000331966,19.580799999999904,-28.484899999999847,43.94150000000001,-35.98099999999917,35.03740000000007,-0.9435999999995559
9,-2.1316282072803006e-14,-2.1316282072803006e-14,-9.999999993226538e-05,0.0,0.0,0.0,-32.41789999999998,-0.6563000000006554,9.999999996068709e-05,1.3500311979441904e-13,17.08129999999993,-29.415599999999948,43.1946000000001,-33.07420000000087,30.860300000000198,-2.2139000000008977
10,3.552713678800501e-15,5.684341886080802e-14,1.4210854715202004e-14,0.0,0.0,0.0,-32.73689999999995,-2.9826999999988857,-1.5987211554602254e-14,-2.984279490192421e-13,16.41280000000003,-25.11120000000014,43.04450000000004,-35.71959999999913,34.34610000000005,-1.3734999999990833
11,1.7763568394002505e-15,-8.526512829121202e-14,3.552713678800501e-15,0.0,0.0,0.0,-31.399300000000082,-1.3124000000003662,1.7763568394002505e-15,0.00010000000016674448,14.344499999999957,-26.49079999999997,40.903299999999945,-32.71160000000003,28.757000000000044,-3.9545999999995445
12,9.999999996068709e-05,6.394884621840902e-14,0.00010000000008858478,0.0,0.0,0.0,-34.0921,-4.308199999998507,-2.1316282072803006e-14,1.4921397450962104e-13,17.70830000000002,-30.573300000000017,43.00449999999992,-38.400099999997636,30.13949999999981,-8.26059999999714
13,0.00010000000001042508,-5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,0.0,-34.56229999999998,2.969300000000331,-9.999999999799059e-05,-2.3447910280083306e-13,12.17470000000008,-27.07680000000005,44.55750000000002,-31.592999999999194,29.655399999999936,-1.9375999999992501
