Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-8.881784197001252e-15,0.00010000000003174137,-0.00010000000001753051,0.0,0.0,0.0,-38.36449999999998,-13.469099999999962,9.999999999266151e-05,-1.9895196601282805e-13,24.870699999999996,-31.499399999999987,48.418299999999995,-51.83350000000003,41.78959999999989,-10.04390000000037
1,-0.00010000000004595222,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,-34.46699999999984,-11.537599999998704,-1.4210854715202004e-14,2.1316282072803006e-13,22.12340000000007,-29.78889999999989,46.426599999999986,-46.00469999999824,38.76110000000028,-7.243599999998189
2,2.842170943040401e-14,-4.263256414560601e-14,4.618527782440651e-14,0.0,0.0,0.0,-37.553900000000056,-11.132000000001064,0.00010000000002108322,-3.552713678800501e-13,24.637399999999992,-27.73820000000009,46.98790000000002,-48.68580000000148,43.88709999999992,-4.798700000001787
3,-2.3092638912203256e-14,9.999999996068709e-05,-0.00010000000001042508,0.0,0.0,0.0,-38.38009999999996,-10.811099999999662,3.730349362740526e-14,-0.0001000000005859647,22.512400000000095,-29.514899999999976,47.8079,-49.19130000000024,40.80540000000012,-8.385900000000127
4,-9.999999996601616e-05,0.00010000000005305765,9.999999997845066e-05,0.0,0.0,0.0,-37.79499999999999,-9.510000000000566,0.0,9.999999969068085e-05,20.988799999999962,-27.974499999999907,48.18320000000007,-47.30479999999909,41.19750000000001,-6.107299999999306
5,9.999999999443787e-05,7.105427357601002e-15,-6.039613253960852e-14,0.0,0.0,0.0,-36.05080000000003,-10.857299999999821,-1.9539925233402755e-14,0.00010000000015963906,21.59050000000018,-29.297499999999935,46.4801,-46.907899999999756,38.77310000000024,-8.134799999999508
6,4.440892098500626e-14,7.105427357601002e-14,-3.907985046680551e-14,0.0,0.0,0.0,-37.41949999999995,-12.60630000000019,-2.1316282072803006e-14,4.263256414560601e-13,24.689899999999906,-30.71979999999985,48.33810000000001,-50.025799999999094,42.30819999999984,-7.7175999999987965
7,9.999999998377973e-05,2.842170943040401e-14,-3.907985046680551e-14,0.0,0.0,0.0,-32.92629999999998,-11.307100000001313,2.4868995751603507e-14,-2.842170943040401e-14,20.837899999999877,-27.818599999999996,44.05499999999991,-44.23330000000206,37.074299999999674,-7.159000000002386
8,-2.6645352591003757e-14,4.973799150320701e-14,0.00010000000003884679,0.0,0.0,0.0,-34.848500000000044,-10.748200000000896,-1.0658141036401503e-14,-2.8421709430404007e-13,21.73420000000007,-27.511400000000037,45.48430000000003,-45.59660000000123,39.70710000000007,-5.889500000000481
9,-3.197442310920451e-14,-9.999999996068709e-05,-8.881784197001252e-14,0.0,0.0,0.0,-36.08860000000008,-10.075600000001568,-2.1316282072803006e-14,-2.2737367544323206e-13,21.727100000000025,-29.33060000000016,47.26769999999995,-46.16430000000091,39.66419999999981,-6.5001000000010976
