,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,389.5407,1076.1385,1691.9589999999998,0.0,0.0,0.0,-967.1731,-9582.8779,480.5563,5466.2226,-1733.2024,58.49423928,-1445.6338999999991,-1674.7081607199998,-3120.3420607199987
1,378.0085,1042.3677,1708.5934,0.0,0.0,0.0,-942.3647,-9631.6066,488.0887,5420.9245,-1709.5182,56.72933496,-1535.9884999999986,-1652.78886504,-3188.7773650399986
2,371.8213,1070.6815,1726.7386,0.0,0.0,0.0,-978.2712,-9704.3092,489.8941,5452.6699,-1574.1606,54.96244272,-1570.7750000000005,-1519.19815728,-3089.973157280001
3,386.80199999999996,1055.5812,1719.9303,0.0,0.0,0.0,-959.1692,-9575.9825,479.5557,5443.2877,-1699.7027,56.21362416,-1449.9948000000006,-1643.4890758400004,-3093.48387584
4,378.8316,1076.0674,1712.1461,0.0,0.0,0.0,-972.0967,-9543.0113,491.1532,5399.4336,-1663.1563,55.49017320000001,-1457.4761000000005,-1607.6661268,-3065.142226800001
5,378.4067,1069.2583,1719.7917,0.0,0.0,0.0,-991.1409,-9424.6185,480.85699999999997,5384.2384,-1790.3166,57.5767116,-1383.2073,-1732.7398884000004,-3115.9471884
6,371.0689,1035.9147,1706.9094,0.0,0.0,0.0,-989.0859,-9731.9758,494.1803,5416.8946,-1595.3109,57.07320984,-1696.0938000000006,-1538.23769016,-3234.331490160001
7,365.4276,1083.2877,1715.4391,0.0,0.0,0.0,-974.6027,-9575.7116,496.6947,5453.2217,-1703.8661,57.72495672,-1436.2435000000007,-1646.14114328,-3082.3846432800005
8,410.4704,1053.1989999999998,1709.9853,0.0,0.0,0.0,-929.6271,-9699.2684,477.9282,5426.2057,-1693.4824,59.86659960000001,-1551.1069000000007,-1633.6158004,-3184.722700400001
9,401.3482,1058.5361,1700.0609,0.0,0.0,0.0,-912.0572,-9813.0447,482.2308,5442.2999,-1630.8078,58.34775024,-1640.6260000000002,-1572.46004976,-3213.08604976
10,397.9812,1054.9578,1710.7838,0.0,0.0,0.0,-975.0926,-9743.1358,497.2159,5469.9513,-1699.5288,57.2457708,-1587.3384000000005,-1642.2830292,-3229.6214292000004
11,384.2607,1027.2875,1704.2063,0.0,0.0,0.0,-927.0918,-9741.9977,477.2107,5467.1007,-1757.7792,59.69193840000001,-1609.0236000000007,-1698.0872616000001,-3307.110861600001
12,381.6057,1029.6509,1696.6937,0.0,0.0,0.0,-972.7293,-9534.7034,492.1995,5422.8186,-1796.6545,59.09159088,-1484.4643000000005,-1737.56290912,-3222.0272091200013
13,387.064,1016.9698,1710.0615,0.0,0.0,0.0,-961.8475,-9520.3499,468.1984,5422.4978,-1792.2044,59.90566248,-1477.4058999999988,-1732.29873752,-3209.704637519999
14,372.9806,1025.0381,1695.0725,0.0,0.0,0.0,-956.4562,-9484.5705,499.5423,5447.5718,-1856.3454,63.25362,-1400.8213999999996,-1793.09178,-3193.91318
15,415.3134,1039.5139,1701.8163,0.0,0.0,0.0,-932.867,-9468.4583,473.9473,5378.1454,-1879.6761,62.79656616000001,-1392.589,-1816.87953384,-3209.4685338399995
16,375.2169,1023.5993,1710.8875,0.0,0.0,0.0,-975.7252,-9395.8677,492.7885,5448.2861,-1982.0057,60.32979863999999,-1320.8146000000004,-1921.67590136,-3242.4905013600005
17,403.3581,1038.0447,1691.7798,0.0,0.0,0.0,-898.3071,-9480.7081,478.0562,5415.5583,-1967.8347,63.81793440000001,-1352.2181,-1904.0167655999999,-3256.234865600001
18,383.038,1095.753,1706.8026,0.0,0.0,0.0,-924.5310000000001,-9407.3499,487.026,5388.518,-1913.9779999999998,62.73717479999999,-1270.7432999999992,-1851.2408252,-3121.9841251999987
19,370.2796,986.4674,1719.1863,0.0,0.0,0.0,-975.9977,-9564.1179,496.3314,5475.8879,-1848.7053,61.64813808,-1491.9629999999988,-1787.05716192,-3279.020161919999
20,404.2604,1052.7645,1724.5041,0.0,0.0,0.0,-961.2238,-9496.6544,489.6426,5445.6062,-1811.6264,58.12387848,-1341.1003999999996,-1753.50252152,-3094.60292152
21,409.5567,1076.2769,1707.3057,0.0,0.0,0.0,-952.3546,-9516.6937,475.4729,5439.1835,-1861.7459,61.37302752,-1361.2525999999998,-1800.3728724799996,-3161.62547248
22,378.2489,1072.371,1732.484,0.0,0.0,0.0,-967.6684,-9443.5589,498.1511,5442.9625,-1837.2195,58.33248264,-1287.0098000000007,-1778.8870173599996,-3065.896817360001
23,391.7203,993.0001,1695.5943,0.0,0.0,0.0,-966.925,-9560.1851,492.6609,5457.9407,-1854.2949,59.99871383999999,-1496.193800000001,-1794.2961861600004,-3290.489986160001
24,355.3296,1077.7967,1700.1947,0.0,0.0,0.0,-919.0775,-9624.7618,482.3036,5415.672,-1823.2589,61.31311848,-1512.5427,-1761.94578152,-3274.48848152
25,402.1983,1068.4615,1711.9051,0.0,0.0,0.0,-975.8689999999999,-9462.7146,498.3449,5424.2453,-1802.8095,58.91708016000001,-1333.4285,-1743.89241984,-3077.3209198400004
