FRAMES,3,4,5,6,7,8,9,10
0,64,21,53,81,58,62,73,65
1,70,19,58,83,55,61,77,77
2,65,19,51,86,55,64,74,59
3,64,32,51,83,63,63,82,64
4,65,28,50,85,50,65,86,71
5,66,24,53,78,49,65,84,69
6,68,21,61,80,49,69,88,67
7,72,21,55,75,49,66,89,77
8,69,25,66,76,47,61,83,69
9,66,24,66,91,58,68,88,70
10,63,32,64,77,54,68,87,65
11,68,36,72,88,49,75,79,69
12,71,28,57,78,48,71,84,75
13,72,37,58,77,53,71,89,74
14,62,29,56,73,44,70,80,65
15,73,31,62,78,51,70,84,75
16,69,28,63,92,44,69,84,69
17,68,28,69,80,57,74,84,68
18,72,38,62,84,50,78,88,75
19,60,40,60,80,54,72,75,68
20,71,32,53,76,51,71,85,77
21,60,33,63,73,46,70,82,72
22,68,42,56,77,66,70,87,74
23,68,38,64,80,54,77,84,67
24,68,41,71,77,48,74,89,67
25,62,35,55,73,52,71,78,72
26,65,36,67,80,60,74,81,70
27,68,40,49,76,42,77,82,68
28,74,39,54,71,52,73,87,68
29,65,41,52,76,49,66,81,69
30,65,40,51,79,54,74,86,73
31,62,43,55,77,53,73,78,71
32,71,41,52,74,53,69,80,64
33,57,40,54,82,56,72,88,67
34,64,40,55,69,49,71,83,64
35,74,47,52,73,51,68,82,64
36,65,41,46,85,53,72,79,69
37,70,43,45,76,53,73,67,59
38,59,32,49,72,51,69,77,70
39,68,51,49,75,43,67,72,62
40,65,43,55,86,44,75,74,79
41,70,42,48,84,50,74,88,80
42,66,35,47,72,51,74,87,74
43,61,36,48,81,49,71,88,66
44,65,44,42,76,55,68,83,67
45,61,38,46,90,52,77,92,73
46,67,34,54,82,49,64,96,70
47,62,44,45,79,57,67,85,78
48,72,37,46,80,60,70,84,69
49,68,39,52,70,59,64,89,73
50,71,33,46,75,48,63,89,67
51,70,38,43,77,56,75,92,68
52,66,40,44,85,54,64,81,69
53,63,42,43,87,51,70,85,74
54,60,39,54,80,55,69,85,66
55,63,43,44,80,50,67,85,70
56,71,43,61,88,53,68,78,74
57,73,41,39,80,52,71,78,76
58,68,36,46,91,50,60,76,69
59,64,48,43,80,49,64,78,68
60,69,41,44,76,54,71,76,69
61,64,33,42,78,50,62,79,63
62,62,36,46,72,60,61,86,73
63,66,41,53,86,57,67,77,71
64,68,37,49,66,53,67,75,75
65,65,32,38,73,48,66,74,74
66,66,43,50,84,55,64,74,69
67,68,46,48,85,46,61,83,71
68,68,40,52,82,46,68,75,75
69,68,32,49,82,58,76,85,74
70,68,31,51,69,46,71,84,73
71,62,38,54,81,45,68,77,69
72,71,42,56,72,50,81,78,76
73,65,42,50,79,50,73,74,72
74,67,35,58,70,53,74,79,70
75,71,38,52,80,54,76,76,66
76,76,30,53,80,56,68,79,69
77,63,50,50,76,52,75,81,71
78,67,40,54,82,52,72,79,70
79,73,43,45,83,54,71,83,71
80,67,42,47,81,52,77,76,66
81,63,34,44,78,53,75,80,73
82,67,40,51,78,50,71,85,71
83,59,41,47,83,56,72,83,79
84,69,34,50,80,52,72,73,63
85,62,34,49,80,49,80,74,69
86,63,45,44,78,55,68,81,73
87,64,33,52,78,57,75,80,65
88,69,36,46,75,47,70,78,75
89,64,33,48,83,51,71,84,65
90,59,36,45,82,50,68,71,67
91,67,31,47,74,54,75,76,73
92,63,38,52,77,52,68,79,66
93,67,33,48,74,54,72,80,64
94,66,30,47,78,43,69,89,71
95,65,39,51,78,46,65,71,67
96,70,39,53,76,58,65,71,70
97,69,32,51,81,50,65,75,68
98,61,35,43,79,56,78,70,67
99,63,40,51,80,50,71,76,75
100,63,37,47,76,53,65,74,70
101,70,37,47,80,56,75,79,68
102,68,34,47,81,57,66,80,70
103,65,42,48,74,52,73,82,70
104,67,40,51,77,54,75,75,79
105,73,37,40,78,51,71,82,66
106,61,38,46,73,57,70,78,70
107,63,39,45,82,54,74,83,69
108,66,40,45,76,50,87,87,65
109,70,37,58,71,50,80,83,75
110,66,36,49,72,52,83,91,70
111,59,36,55,79,57,84,84,72
112,66,33,45,72,46,71,84,69
113,66,36,40,73,53,75,73,76
114,60,31,47,72,51,81,76,73
115,65,33,47,80,54,76,77,71
116,62,42,48,77,48,77,79,65
117,59,37,42,77,54,78,86,70
118,66,33,47,79,51,78,85,65
119,67,43,52,76,45,77,78,64
120,69,36,51,79,55,74,78,67
121,63,35,50,80,56,68,80,75
122,64,28,56,78,54,71,84,63
123,68,31,55,74,57,74,75,67
124,63,30,46,77,52,74,76,62
125,64,38,52,84,53,74,80,71
126,65,42,45,81,49,70,79,76
127,77,43,46,77,55,72,76,72
128,60,40,48,81,56,70,86,62
129,65,35,51,72,53,67,78,72
130,60,38,56,82,53,63,77,64
131,67,40,44,84,50,67,84,69
132,64,47,50,82,53,68,78,65
133,67,35,42,76,51,58,83,74
134,58,39,47,81,54,67,76,75
135,65,38,51,71,51,70,74,76
136,68,43,45,84,54,69,76,64
137,64,39,45,79,55,67,74,70
138,68,40,47,77,46,75,75,74
139,63,35,49,83,46,73,74,75
140,64,39,52,91,48,69,83,77
141,67,37,39,81,49,78,80,69
142,64,33,59,87,55,70,86,74
143,65,32,58,81,49,76,78,74
144,58,35,49,75,48,67,82,73
145,64,38,44,78,47,77,77,62
146,63,37,52,78,55,67,82,67
147,60,38,47,88,55,71,82,68
148,68,39,48,93,52,71,82,68
149,66,46,54,89,49,65,82,66
150,66,49,51,79,49,62,84,68
151,68,47,46,86,47,72,74,71
152,73,40,51,92,43,77,84,76
153,64,34,44,83,54,79,76,82
154,66,39,47,80,52,73,73,69
155,70,38,57,84,43,78,70,66
