,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.131628207280301e-14,2.8421709430404014e-14,6.750155989720953e-14,0.0,0.0,0.0,-57.18810000000007,-11.411199999999745,-0.00010000000002818864,-6.821210263296962e-13,32.40010000000061,-42.6835,69.15840000000004,-68.5994000000004,58.87500000000154,-9.72440000000067
1,-1.2434497875801752e-14,-7.815970093361102e-14,1.4210854715202004e-14,0.0,0.0,0.0,-60.02879999999998,-14.356100000001211,-0.00010000000000687237,1.5631940186722204e-13,30.75959999999976,-43.35439999999993,70.21970000000006,-74.38500000000026,57.624899999998895,-16.760100000001373
2,2.3092638912203256e-14,7.105427357601003e-14,6.039613253960853e-14,0.0,0.0,0.0,-52.88680000000005,-28.134299999999328,0.0,-7.958078640513123e-13,42.566,-44.100900000000074,70.87169999999998,-81.02109999999894,69.33680000000058,-11.684300000000164
3,2.131628207280301e-14,-1.7763568394002505e-13,-1.4210854715202004e-14,0.0,0.0,0.0,-57.84920000000002,-21.791999999999884,-0.00010000000003707044,-4.68958205601666e-13,36.491299999999754,-44.95149999999999,69.89979999999998,-79.64129999999946,61.43959999999997,-18.201700000000386
4,-2.3092638912203256e-14,0.00010000000001753052,-4.973799150320702e-14,0.0,0.0,0.0,-54.992199999999954,-16.59950000000018,-3.3750779948604765e-14,-3.126388037344441e-13,36.81519999999975,-44.563999999999965,71.1825,-71.59160000000051,63.433700000000236,-8.157900000002094
5,-3.552713678800501e-15,-2.8421709430404014e-14,2.131628207280301e-14,0.0,0.0,0.0,-58.37489999999999,-21.68659999999973,1.77635683940025e-14,5.54223333892878e-13,47.206399999999704,-45.10259999999993,70.38679999999995,-80.06149999999666,72.49059999999903,-7.570899999996714
6,-3.907985046680551e-14,1.2079226507921706e-13,9.999999979726226e-05,0.0,0.0,0.0,-56.80739999999995,-15.238900000000625,1.77635683940025e-14,-0.00010000000052912128,38.132800000000046,-45.06959999999997,70.33790000000006,-72.04630000000219,63.40110000000003,-8.645200000003058
7,3.552713678800501e-15,8.526512829121202e-14,-2.486899575160351e-14,0.0,0.0,0.0,-55.02700000000005,-11.924999999999692,-9.999999998733243e-05,-3.552713678800501e-13,35.273599999999774,-43.46300000000008,69.63099999999997,-66.95210000000151,61.441599999999326,-5.510500000002189
8,0.0001000000000139778,-1.4210854715202004e-14,-0.00010000000007792663,0.0,0.0,0.0,-56.01279999999995,-23.404099999998945,-7.105427357601002e-15,2.1316282072803006e-13,42.164399999999226,-44.866399999999935,70.75880000000002,-79.41690000000024,68.05679999999843,-11.360099999999091
9,-2.486899575160351e-14,-1.2079226507921706e-13,-9.999999996068709e-05,0.0,0.0,0.0,-50.479000000000006,-17.23810000000069,1.4210854715202004e-14,4.405364961712621e-13,40.400600000000274,-44.28060000000003,70.69539999999998,-67.71720000000137,66.81539999999931,-0.9017999999975004
10,0.0001000000000423995,1.4210854715202006e-13,0.0001000000001170065,0.0,0.0,0.0,-57.65410000000002,-27.031000000000194,-1.4210854715202004e-14,-1.9895196601282808e-13,46.209699999999806,-46.0004000000002,70.54220000000002,-84.68490000000051,70.75150000000008,-13.933399999999509
11,1.2434497875801752e-14,-7.105427357601003e-14,-1.0658141036401503e-13,0.0,0.0,0.0,-51.61160000000004,-17.193000000000595,-9.99999999891088e-05,-1.1368683772161605e-13,43.0589999999996,-44.40329999999999,70.51520000000006,-68.80470000000011,69.17089999999888,0.36620000000058894
12,2.3092638912203256e-14,6.394884621840903e-14,-0.00010000000014898092,0.0,0.0,0.0,-54.38589999999998,-27.54100000000066,-9.999999999266153e-05,-9.947598300641404e-14,45.763200000000275,-43.43950000000015,68.98049999999998,-81.9271000000008,71.3042,-10.622899999999897
13,2.3092638912203256e-14,8.526512829121202e-14,-0.00010000000001753052,0.0,0.0,0.0,-56.506900000000066,-25.7486999999998,-1.5987211554602254e-14,-0.00010000000051491044,45.291200000000316,-45.57040000000011,71.18169999999995,-82.25580000000116,70.90250000000117,-11.35330000000272
14,1.9539925233402755e-14,5.684341886080803e-14,-4.973799150320702e-14,0.0,0.0,0.0,-53.950799999999994,-24.172400000000376,1.5987211554602254e-14,-2.415845301584341e-13,44.98630000000033,-45.28700000000007,71.27280000000002,-78.12320000000011,70.97209999999993,-7.15110000000017
15,9.999999999621424e-05,0.00010000000006016309,9.592326932761353e-14,0.0,0.0,0.0,-50.96570000000004,-27.164099999999785,2.8421709430404014e-14,-2.557953848736361e-13,43.33589999999929,-44.427,69.95409999999998,-78.1296000000003,68.8629999999994,-9.266600000003619
16,-9.999999997134523e-05,0.00010000000001753052,5.3290705182007514e-14,0.0,0.0,0.0,-54.18530000000002,-17.900099999999842,-1.9539925233402755e-14,-9.999999976173513e-05,42.352399999999896,-44.74829999999997,71.83750000000003,-72.08549999999863,69.44159999999849,-2.643900000000152
17,2.131628207280301e-14,0.00010000000015963906,9.999999986121112e-05,0.0,0.0,0.0,-55.779299999999935,-13.376099999999163,4.085620730620577e-14,-2.415845301584341e-13,34.68920000000025,-45.01280000000007,71.36090000000002,-69.15520000000144,61.03730000000112,-8.117900000003054
18,0.000100000000005096,1.2079226507921706e-13,-6.039613253960853e-14,0.0,0.0,0.0,-57.1525,-21.444999999999133,2.486899575160351e-14,2.700062395888381e-13,40.57040000000005,-45.40509999999996,71.35969999999998,-78.59739999999901,66.52499999999962,-12.072399999996662
19,-4.796163466380676e-14,-9.999999985410568e-05,1.0658141036401504e-14,0.0,0.0,0.0,-55.839700000000065,-15.280700000000314,-8.88178419700125e-15,1.2789769243681806e-13,36.1671999999997,-43.73240000000005,70.56020000000005,-71.12050000000123,62.9949999999998,-8.125500000000535
20,1.2434497875801752e-14,6.394884621840903e-14,7.105427357601002e-15,0.0,0.0,0.0,-59.41969999999996,-25.300800000000233,2.3092638912203256e-14,1.5631940186722204e-13,42.43260000000021,-45.050700000000155,72.01360000000003,-84.72049999999787,69.39550000000007,-15.324999999999633
21,1.2434497875801752e-14,-1.7763568394002505e-13,-0.00010000000007437393,0.0,0.0,0.0,-58.554200000000016,-20.600199999999603,-7.105427357601002e-15,-4.405364961712621e-13,36.24800000000067,-46.005200000000144,70.2515,-79.15449999999929,60.49430000000054,-18.66019999999965
22,2.486899575160351e-14,-1.2789769243681806e-13,7.105427357601002e-15,0.0,0.0,0.0,-55.253099999999954,-25.479000000000816,1.0658141036401504e-14,-2.700062395888381e-13,41.49019999999953,-45.83499999999981,70.03029999999998,-80.73210000000208,65.6854999999998,-15.046600000004993
