Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,3.730349362740526e-14,2.1316282072803006e-14,3.552713678800501e-15,0.0,0.0,0.0,-39.213100000000075,-29.35519999999957,3.375077994860476e-14,6.252776074688882e-13,62.02179999999987,-7.365444479999997,-68.56829999999968,54.656355520000034,-13.911944480000102
1,-9.99999999642398e-05,-0.000100000000054834,1.0658141036401503e-14,0.0,0.0,0.0,-42.2026,-40.933299999998354,2.842170943040401e-14,-2.8421709430404007e-13,67.08359999999995,-6.9928250400000005,-83.13609999999849,60.09077495999993,-23.045325039998346
2,-2.842170943040401e-14,1.4921397450962104e-13,0.0001000000000139778,0.0,0.0,0.0,-33.25789999999997,-43.41130000000095,-5.329070518200751e-15,-1.7053025658242404e-13,71.83699999999993,-7.287480000000004,-76.66910000000124,64.54951999999994,-12.119580000001548
3,9.999999998733244e-05,9.999999991450181e-05,-9.999999998200337e-05,0.0,0.0,0.0,-38.92859999999996,-35.10529999999906,-2.4868995751603507e-14,1.7053025658242404e-13,67.47420000000012,-7.117261919999999,-74.03379999999953,60.35693808000016,-13.676861919998913
4,1.9539925233402755e-14,1.2434497875801753e-13,0.00010000000001930687,0.0,0.0,0.0,-33.98470000000006,-36.476800000000765,8.881784197001252e-15,-0.00010000000008858478,63.403099999999995,-7.306266239999999,-70.46150000000102,56.09683375999998,-14.36466624000127
5,1.4210854715202004e-14,-3.552713678800501e-14,-1.7763568394002505e-14,0.0,0.0,0.0,-38.36570000000007,-38.81320000000048,-2.6645352591003757e-14,-9.999999963383743e-05,65.21460000000009,-7.254756720000006,-77.17900000000066,57.95984328000015,-19.21915672000094
6,-1.7763568394002505e-15,6.394884621840902e-14,-8.171241461241152e-14,0.0,0.0,0.0,-31.539699999999968,-46.14010000000084,-9.999999999266151e-05,1.7053025658242404e-13,72.66820000000008,-7.145511839999999,-77.67990000000071,65.52268816000014,-12.157211840000798
7,-1.7763568394002505e-14,-0.00010000000001042508,-6.394884621840902e-14,0.0,0.0,0.0,-40.80640000000005,-40.607600000000616,-1.4210854715202004e-14,5.115907697472721e-13,68.63930000000005,-7.174360079999994,-81.4141000000007,61.46493992000014,-19.94916008000078
8,3.907985046680551e-14,3.907985046680551e-14,-9.999999993226538e-05,0.0,0.0,0.0,-38.58139999999999,-50.49420000000069,-1.9539925233402755e-14,1.1368683772161603e-13,74.5931,-7.248737519999996,-89.07570000000044,67.34436247999993,-21.731337520000523
9,0.0,9.237055564881302e-14,4.973799150320701e-14,0.0,0.0,0.0,-38.96420000000005,-46.184800000001246,-3.552713678800501e-15,-9.999999969068085e-05,64.69639999999987,-7.509047039999999,-85.14910000000043,57.18735295999994,-27.96174704000026
10,7.993605777301127e-15,9.237055564881302e-14,3.552713678800501e-14,0.0,0.0,0.0,-39.57969999999996,-48.20919999999995,-0.00010000000000687237,0.0,70.4446999999998,-7.257615840000005,-87.78899999999973,63.18708415999997,-24.601915840000657
