Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.5757174171303632e-14,-1.0658141036401503e-14,-1.0125233984581428e-13,0.0,0.0,0.0,-32.61659999999997,-11.742400000000366,-4.263256414560601e-14,6.323830348264892e-13,27.061700000000137,-4.86646416,-44.35899999999949,22.19523584000021,-22.16376415999951
1,0.00010000000000065512,9.999999995713438e-05,4.973799150320701e-14,0.0,0.0,0.0,-31.015100000000043,-19.91449999999993,5.1514348342607263e-14,-0.00010000000079202209,36.13720000000013,-4.839330959999993,-50.92950000000065,31.297869040000204,-19.631630960000674
2,-9.999999996690434e-05,3.197442310920451e-14,-5.684341886080802e-14,0.0,0.0,0.0,-32.90770000000001,-9.912200000000388,-9.999999997312159e-05,1.2079226507921703e-13,28.017699999999984,-4.706982719999997,-42.820100000000416,23.310717280000144,-19.50938272000027
3,9.99999999971024e-05,9.99999999642398e-05,-9.999999991627817e-05,0.0,0.0,0.0,-31.121799999999997,-13.738699999999822,7.105427357601002e-15,-9.947598300641403e-14,30.44580000000001,-4.950157679999995,-44.860399999999984,25.49564231999998,-19.364757680000004
4,-0.00010000000001841869,7.815970093361102e-14,-0.00010000000001220144,0.0,0.0,0.0,-34.38660000000003,-16.254499999999485,-9.999999999088516e-05,9.237055564881302e-14,33.57029999999992,-4.873615920000001,-50.64139999999913,28.69668408000004,-21.944715919999545
5,0.0001000000000264123,-3.197442310920451e-14,-9.592326932761353e-14,0.0,0.0,0.0,-29.49619999999996,-18.50120000000052,-2.1316282072803006e-14,3.552713678800501e-13,37.174499999999895,-4.794395039999996,-47.99730000000075,32.380104959999834,-15.617195040000915
6,-0.00010000000002730047,-6.039613253960852e-14,4.973799150320701e-14,0.0,0.0,0.0,-31.856100000000005,-15.90859999999844,9.999999999621423e-05,-1.5631940186722204e-13,33.124600000000015,-4.816279439999999,-47.76469999999836,28.308320559999885,-19.456379439998706
7,4.796163466380676e-14,-9.999999997134523e-05,8.881784197001252e-15,0.0,0.0,0.0,-31.969899999999992,-17.822199999999544,-2.1316282072803006e-14,0.00010000000030885303,36.96959999999994,-4.921025039999998,-49.79209999999967,32.04857496000007,-17.74352503999983
8,2.1316282072803006e-14,-7.105427357601002e-14,-3.907985046680551e-14,0.0,0.0,0.0,-32.29069999999998,-20.53330000000029,8.881784197001252e-15,6.750155989720952e-13,35.9827,-4.747880160000001,-52.82400000000041,31.234819840000107,-21.589180160000073
9,7.993605777301127e-15,0.00010000000008503207,7.638334409421077e-14,0.0,0.0,0.0,-35.46299999999997,-10.518799999998745,9.999999999266151e-05,2.8421709430404007e-13,27.747300000000052,-4.863522960000003,-45.98159999999703,22.883777039999877,-23.097822959996698
10,0.00010000000000731646,1.0658141036401503e-14,-0.00010000000007082122,0.0,0.0,0.0,-29.228799999999953,-14.048000000000979,-5.329070518200751e-15,-9.999999993937081e-05,30.903699999999986,-4.855501439999999,-43.27690000000054,26.048198560000042,-17.22870144000027
11,-1.7763568394002505e-15,-3.552713678800501e-15,6.750155989720952e-14,0.0,0.0,0.0,-31.56409999999993,-11.567100000000583,-3.2862601528904634e-14,-3.765876499528531e-13,25.10470000000003,-4.715196480000001,-43.13119999999939,20.389503519999902,-22.74169647999903
12,3.375077994860476e-14,1.2079226507921703e-13,-3.907985046680551e-14,0.0,0.0,0.0,-33.183300000000024,-14.22969999999998,3.552713678800501e-15,-3.694822225952521e-13,28.29970000000005,-4.838525999999999,-47.412999999998945,23.46117399999991,-23.951825999998807
13,1.2434497875801753e-14,-8.881784197001252e-14,1.7763568394002505e-14,0.0,0.0,0.0,-36.08230000000001,-13.230100000001057,-0.00010000000002374776,-7.815970093361102e-13,27.64110000000008,-4.957435440000002,-49.3125000000021,22.68366456000015,-26.628835440001726
14,1.4210854715202004e-14,-2.842170943040401e-14,0.00010000000009924292,0.0,0.0,0.0,-34.354999999999976,-9.754700000000565,7.993605777301127e-15,-9.999999964804829e-05,24.841099999999976,-4.8499214399999975,-44.10970000000004,19.99117856000005,-24.11852143999999
15,-1.687538997430238e-14,-1.4921397450962104e-13,2.3092638912203256e-14,0.0,0.0,0.0,-31.247199999999985,-13.273799999999063,1.2434497875801753e-14,0.00010000000007437393,27.755200000000166,-4.936453920000002,-44.520899999998136,22.818746080000196,-21.702153919998167
16,5.1514348342607263e-14,-9.999999999266151e-05,6.039613253960852e-14,0.0,0.0,0.0,-28.823600000000038,-11.970700000000742,-1.7763568394002505e-14,-2.8421709430404007e-13,27.994600000000077,-4.982895360000001,-40.79440000000119,23.01170463999995,-17.782695360000783
17,8.43769498715119e-15,1.4566126083082054e-13,7.460698725481052e-14,0.0,0.0,0.0,-30.60100000000006,-11.903799999998899,0.00010000000002818865,5.613287612504791e-13,28.506499999999853,-5.008677119999993,-42.504699999998884,23.49782287999981,-19.006877119999075
18,4.440892098500626e-15,-3.907985046680551e-14,4.085620730620576e-14,0.0,0.0,0.0,-32.20980000000003,-15.46790000000022,1.9539925233402755e-14,0.0001000000000672685,29.38550000000017,-5.021558640000003,-47.67760000000112,24.363941360000133,-23.31365864000167
19,1.865174681370263e-14,7.815970093361102e-14,-3.730349362740526e-14,0.0,0.0,0.0,-30.9122,-12.934799999999317,2.5757174171303632e-14,-1.4210854715202004e-14,26.930899999999966,-4.90909032,-43.84699999999867,22.021809679999915,-21.82519031999853
20,1.1546319456101628e-14,0.00010000000008147936,-0.00010000000001575415,0.0,0.0,0.0,-33.90540000000004,-13.136600000000481,1.5987211554602254e-14,-9.999999935672577e-05,29.325300000000055,-4.9781124000000005,-47.042100000000296,24.34718760000014,-22.69491239999993
