Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,10.3379,38.5487,24.4259,0.0,0.0,0.0,-2.2094,32.4943,8.0887,-90.6813,-20.2629,41.4124,-39.2113,21.004800000000003,-18.0618,2.943000000000005
1,9.6862,41.5254,24.3211,0.0,0.0,0.0,-1.8425,32.9654,9.0612,-89.7445,-21.5648,40.9352,-39.5067,25.972300000000004,-20.136300000000002,5.836000000000006
2,10.1815,31.5056,25.5596,0.0,0.0,0.0,-2.4042,31.975,8.3601,-90.3428,-20.5785,41.1525,-39.5541,14.834800000000001,-18.980099999999993,-4.145299999999992
3,9.6106,36.8198,39.2918,0.0,0.0,0.0,-4.4493,31.2074,7.234,-90.7992,-20.0617,42.0456,-39.6838,28.915099999999995,-17.699899999999996,11.215200000000003
4,6.1852,42.0332,24.6191,0.0,0.0,0.0,-3.667,30.5965,9.2894,-87.6945,-20.4506,41.11,-39.8017,21.36189999999999,-19.1423,2.2195999999999927
5,14.4227,33.7092,29.5872,0.0,0.0,0.0,0.3915,28.0921,8.9369,-86.5931,-19.9001,41.54,-39.7283,28.54649999999998,-18.088399999999996,10.45809999999998
6,10.5193,38.7624,22.9689,0.0,0.0,0.0,-2.472,29.3643,8.1826,-88.6738,-19.0609,41.2518,-39.7512,18.651700000000005,-17.560299999999994,1.0914000000000073
7,9.9703,36.5352,28.0296,0.0,0.0,0.0,-3.9755,33.3703,8.672,-93.0796,-20.6635,41.2896,-39.8078,19.5223,-19.1817,0.340600000000002
8,9.7021,38.6067,27.1252,0.0,0.0,0.0,-4.3198,29.6313,9.5134,-90.3032,-18.989,41.0958,-39.1366,19.955699999999993,-17.029800000000005,2.9258999999999844
9,14.4494,37.8129,23.2028,0.0,0.0,0.0,-4.5533,28.8554,6.4206,-86.4574,-20.681,41.8566,-39.9577,19.730400000000003,-18.782100000000003,0.9483000000000033
10,10.9388,38.1689,24.2289,0.0,0.0,0.0,-0.8554,27.9177,9.8671,-87.3618,-19.5159,41.2187,-39.5392,22.90419999999999,-17.8364,5.067799999999984
11,10.4436,38.8128,25.8535,0.0,0.0,0.0,-4.5746,33.3872,6.6138,-90.0712,-20.9457,41.7999,-39.243,20.46509999999998,-18.3888,2.076299999999982
12,15.5382,44.9676,28.7183,0.0,0.0,0.0,-0.8431,28.3489,7.1113,-90.3185,-19.0081,41.3982,-39.3125,33.522699999999986,-16.922399999999996,16.60029999999999
13,7.4093,39.1128,29.7864,0.0,0.0,0.0,-4.6355,31.1072,10.1417,-91.8924,-19.5918,41.1715,-39.2401,21.029500000000013,-17.660399999999996,3.3691000000000173
14,12.0641,39.301,26.0501,0.0,0.0,0.0,-2.3638,30.4468,9.0906,-90.8934,-19.4365,40.921,-39.4578,23.695399999999992,-17.9733,5.72209999999999
