Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,9.3013,27.5728,23.1468,0.0,0.0,0.0,-1.8676,117.0127,14.9452,-294.1292,-27.8853,42.0834,-40.5372,-104.01800000000003,-26.339100000000002,-130.35710000000003
1,13.1136,16.0794,23.9141,0.0,0.0,0.0,-1.6483,126.1273,13.74,-300.6986,-32.6601,42.3716,-40.8815,-109.37249999999997,-31.17,-140.54249999999996
2,13.1207,23.2911,19.8303,0.0,0.0,0.0,-2.6532,125.9601,14.0523,-304.5042,-31.2674,41.8944,-40.7393,-110.90290000000002,-30.1123,-141.01520000000005
3,8.739,21.1825,22.979,0.0,0.0,0.0,-2.3373,125.1026,15.0678,-303.5978,-30.8733,42.4236,-40.6578,-112.86420000000001,-29.1075,-141.97170000000003
4,6.8102,23.5826,22.5071,0.0,0.0,0.0,-2.5849,123.2755,14.3197,-303.6412,-29.3644,42.537,-41.1169,-115.73100000000002,-27.944300000000002,-143.6753
5,9.2108,21.9352,18.5237,0.0,0.0,0.0,-1.7641,127.9968,13.5531,-306.6701,-28.6919,42.0361,-40.423,-117.21459999999999,-27.078800000000005,-144.2934
6,10.043,27.2597,19.4687,0.0,0.0,0.0,-0.746,120.9083,16.0236,-301.0538,-28.9036,41.9511,-40.7517,-108.09650000000005,-27.704200000000004,-135.80070000000006
7,6.2109,22.6168,18.4216,0.0,0.0,0.0,-0.41,125.2102,13.8195,-299.7374,-31.4263,42.0408,-40.7001,-113.86839999999995,-30.085600000000003,-143.95399999999995
8,8.983,25.4028,18.5311,0.0,0.0,0.0,0.2646,122.1103,15.6744,-301.172,-29.1911,41.6298,-41.0174,-110.20580000000004,-28.578699999999998,-138.78450000000004
9,7.6995,17.9296,24.0611,0.0,0.0,0.0,-2.1175,116.4478,16.1854,-299.5061,-26.5122,41.9983,-40.4774,-119.30020000000002,-24.991300000000003,-144.29150000000004
10,10.0264,28.6806,17.4405,0.0,0.0,0.0,-0.5243,121.5966,16.1703,-300.4236,-27.7435,41.814,-40.8077,-107.03350000000003,-26.737199999999998,-133.77070000000003
11,7.4589,20.6632,19.2697,0.0,0.0,0.0,2.9893,125.1558,16.8019,-298.9277,-31.1808,41.5258,-41.2008,-106.58890000000002,-30.855800000000006,-137.4447
12,9.4676,31.2125,19.9669,0.0,0.0,0.0,0.1812,127.185,15.7422,-303.0423,-30.4768,41.4597,-39.9895,-99.28690000000003,-29.006600000000002,-128.29350000000002
13,5.9868,22.8663,24.9073,0.0,0.0,0.0,-2.1387,127.0365,15.2091,-303.3574,-31.6599,41.9133,-40.5969,-109.49009999999998,-30.3435,-139.8336
14,9.3713,22.6273,23.977,0.0,0.0,0.0,-1.9159,126.0174,13.82,-300.8009,-32.4726,42.159,-40.9054,-106.90380000000002,-31.219,-138.12280000000004
15,8.5022,22.5415,28.0537,0.0,0.0,0.0,-2.2255,127.7336,13.5047,-305.2738,-32.1941,42.5511,-41.063,-107.16359999999997,-30.706000000000003,-137.8696
16,7.7779,25.8008,26.0205,0.0,0.0,0.0,-2.4737,120.3689,11.9504,-296.5563,-31.6721,42.4472,-40.5698,-107.11150000000004,-29.7947,-136.9062
17,8.7982,19.495,17.2448,0.0,0.0,0.0,2.7485,123.6637,14.1414,-297.2375,-31.0627,41.9463,-40.7868,-111.14590000000001,-29.9032,-141.0491
18,7.345,34.4197,27.3057,0.0,0.0,0.0,-3.7242,121.1438,15.009,-302.6309,-28.3341,42.3432,-41.3181,-101.13189999999997,-27.308999999999997,-128.4409
19,11.0647,23.0008,19.9401,0.0,0.0,0.0,-1.967,127.3606,14.4015,-308.4677,-29.4714,41.9936,-40.8319,-114.66699999999997,-28.309699999999996,-142.97669999999997
20,10.7574,22.9041,24.8935,0.0,0.0,0.0,-2.4714,126.8581,14.9607,-304.8795,-31.8059,42.1684,-40.9401,-106.97710000000001,-30.577600000000004,-137.55470000000003
21,8.5083,27.2796,26.3716,0.0,0.0,0.0,-2.0023,125.6357,15.0678,-304.1867,-28.8373,41.8377,-40.1394,-103.32599999999996,-27.139000000000003,-130.46499999999997
22,7.4921,20.1908,24.213,0.0,0.0,0.0,-1.7395,127.4986,14.6028,-305.7188,-28.9923,41.6912,-40.3119,-113.46099999999998,-27.613,-141.07399999999998
23,8.323,22.7288,24.236,0.0,0.0,0.0,-1.7169,124.7722,14.8897,-299.4007,-32.8312,42.1023,-40.5997,-106.16789999999997,-31.3286,-137.49649999999997
24,6.6962,22.931,24.7129,0.0,0.0,0.0,-0.8263,128.5569,14.8454,-304.2521,-30.1837,42.1165,-40.6807,-107.33599999999996,-28.7479,-136.08389999999994
25,11.3931,19.8628,26.6259,0.0,0.0,0.0,0.2566,127.7781,15.0496,-307.311,-29.0022,41.9275,-40.1654,-106.3449,-27.240099999999995,-133.58499999999998
26,9.1303,22.1865,23.7232,0.0,0.0,0.0,-0.9361,125.3954,13.1247,-301.108,-30.6057,41.8802,-40.5037,-108.48400000000001,-29.2292,-137.7132
27,14.5781,22.6937,18.0763,0.0,0.0,0.0,-1.4832,121.1203,15.9287,-300.7456,-29.3895,41.9227,-40.5204,-109.83170000000001,-27.987200000000005,-137.8189
28,6.8475,30.6934,27.77,0.0,0.0,0.0,-1.4392,122.308,15.0182,-301.0727,-28.3089,42.2251,-40.3654,-99.87479999999996,-26.449200000000005,-126.32399999999996
29,10.5866,25.4857,28.4404,0.0,0.0,0.0,-3.6816,122.4869,14.5492,-298.68,-32.4985,42.1401,-40.7162,-100.81280000000001,-31.074600000000004,-131.8874
