Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.9539925233402755e-14,2.1316282072803006e-14,3.552713678800501e-15,0.0,0.0,0.0,-35.58010000000004,-33.255199999999206,3.375077994860476e-14,6.252776074688882e-13,61.193800000000024,-34.395800000000094,47.74739999999998,-68.83530000000042,74.5453999999999,5.710100000000381
1,1.0658141036401503e-14,-0.000100000000054834,1.0658141036401503e-14,0.0,0.0,0.0,-39.56589999999998,-39.728300000000246,2.842170943040401e-14,-2.8421709430404007e-13,66.11669999999998,-34.33439999999996,47.766999999999996,-79.29430000000016,79.54930000000002,0.2550000000000807
2,0.00010000000000331966,1.4921397450962104e-13,0.0001000000000139778,0.0,0.0,0.0,-29.636099999999967,-43.997899999999674,-5.329070518200751e-15,-1.7053025658242404e-13,62.589099999999945,-34.9343999999999,45.60510000000005,-73.63379999999987,73.25980000000021,-0.37399999999988154
3,9.999999998733244e-05,9.999999991450181e-05,-9.999999998200337e-05,0.0,0.0,0.0,-35.42640000000006,-29.263700000001137,-2.4868995751603507e-14,1.7053025658242404e-13,56.34330000000004,-33.318499999999965,46.648899999999905,-64.6900000000008,69.67369999999998,4.983699999998748
4,1.9539925233402755e-14,1.2434497875801753e-13,0.00010000000001930687,0.0,0.0,0.0,-30.48400000000001,-38.95280000000133,8.881784197001252e-15,-0.00010000000008858478,58.6143,-34.27770000000015,47.61970000000002,-69.43680000000109,71.95629999999998,2.519499999998658
5,9.99999999891088e-05,-3.552713678800501e-14,-1.7763568394002505e-14,0.0,0.0,0.0,-35.04690000000006,-32.98719999999955,-2.6645352591003757e-14,-9.999999963383743e-05,56.92710000000011,-33.54529999999995,46.475900000000046,-68.03409999999951,69.85770000000032,1.8236000000008232
6,-1.7763568394002505e-15,6.394884621840902e-14,-8.171241461241152e-14,0.0,0.0,0.0,-28.797200000000018,-41.88760000000033,-9.999999999266151e-05,1.7053025658242404e-13,61.38470000000011,-34.21150000000002,46.9719,-70.68490000000082,74.1451000000002,3.4601999999989346
7,-1.7763568394002505e-14,-0.00010000000001042508,-6.394884621840902e-14,0.0,0.0,0.0,-38.202999999999975,-38.48310000000072,-1.4210854715202004e-14,5.115907697472721e-13,66.87479999999995,-34.93449999999983,48.45,-76.68620000000084,80.39030000000001,3.704099999999613
8,-1.7763568394002505e-14,3.907985046680551e-14,-9.999999993226538e-05,0.0,0.0,0.0,-34.93770000000002,-44.85589999999834,-1.9539925233402755e-14,1.1368683772161603e-13,69.24250000000018,-34.329700000000074,48.09680000000003,-79.79369999999847,83.00960000000025,3.21590000000225
9,0.0,9.237055564881302e-14,4.973799150320701e-14,0.0,0.0,0.0,-36.24100000000003,-40.83380000000068,-3.552713678800501e-15,-9.999999969068085e-05,57.755799999999894,-34.915499999999895,47.81609999999995,-77.0748999999995,70.65639999999995,-6.41849999999863
