,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,10.323,20.8705,16.0292,0.0,0.0,0.0,-0.4539,139.8361,14.0034,-336.9457,-25.6102,3.24435168,-136.3374,-22.36584832,-158.70324832
1,9.222999999999999,18.4533,14.9696,0.0,0.0,0.0,-1.1609,142.7362,12.6679,-339.4445,-25.9284,3.24287784,-142.5554,-22.68552216,-165.24092216
2,11.1757,19.9584,16.8711,0.0,0.0,0.0,-1.4795,140.3888,13.5891,-338.7735,-25.3098,3.2362776,-138.2699,-22.0735224,-160.3434224
3,14.5248,17.2181,20.0716,0.0,0.0,0.0,-0.4443,146.1277,16.0978,-347.9534,-24.6452,3.22467912,-134.35769999999997,-21.42052088,-155.77822087999996
4,8.5813,19.0321,17.0954,0.0,0.0,0.0,0.4574,144.5988,15.6801,-344.9676,-24.8191,3.21592248,-139.52249999999998,-21.60317752,-161.12567751999995
5,10.1708,26.1403,22.2345,0.0,0.0,0.0,-1.5233,144.8242,13.5249,-344.0085,-25.453000000000003,3.2463648,-128.63710000000003,-22.206635199999997,-150.84373520000003
6,7.9222,20.0112,23.9298,0.0,0.0,0.0,-1.2949,141.4336,14.5042,-341.9587,-25.6359,3.23399592,-135.45260000000002,-22.40190408,-157.85450408
7,11.8785,16.1538,14.2866,0.0,0.0,0.0,1.2627,146.878,17.6926,-347.7141,-25.075,3.1910976000000004,-139.56189999999998,-21.883902399999997,-161.44580239999996
8,9.9299,22.1151,15.8929,0.0,0.0,0.0,0.46,141.0257,12.5518,-338.5127,-25.2978,3.27758616,-136.53730000000002,-22.02021384,-158.55751384
9,10.5013,18.4989,14.2838,0.0,0.0,0.0,2.0846,144.1554,17.4911,-341.4525,-25.5155,3.21102864,-134.4374,-22.30447136,-156.74187136
10,10.3504,19.9562,12.6392,0.0,0.0,0.0,0.174,143.2993,12.6382,-340.4176,-25.1974,3.2475528,-141.3603,-21.9498472,-163.3101472
11,11.4988,14.3013,19.3949,0.0,0.0,0.0,-0.8220000000000001,142.3553,13.0688,-339.6756,-24.5264,3.26307168,-139.87849999999997,-21.26332832,-161.14182831999997
12,6.7072,19.3083,12.7101,0.0,0.0,0.0,2.8665,144.4803,15.5207,-343.565,-24.4444,3.22730856,-141.97189999999995,-21.21709144,-163.18899143999997
