Frame #,Translational,Rotational,Vibrational,Total
0,16.2485787,16.3290792,1404.50742915,1437.0847889000001
1,16.2485787,16.31983655,1389.8444121499997,1422.4128274
2,16.2485787,16.32579955,1399.4934405999998,1432.0675206999997
3,16.2485787,16.338918149999998,1399.5435298,1432.1310266499997
4,16.2485787,16.335936649999997,1413.2318944499998,1445.8164098
5,16.2485787,16.3135754,1381.2782644999998,1413.84071675
6,16.2485787,16.341005199999998,1402.23135205,1434.82093595
7,16.2485787,16.321029149999998,1403.3762480499997,1435.9458558999997
8,16.2485787,16.320731,1394.28744345,1426.8564549999999
9,16.2485787,16.332955149999997,1405.53783555,1438.11907125
10,16.2485787,16.31745135,1396.0957231999998,1428.66175325
11,16.2485787,16.327588449999997,1393.9800507999998,1426.5559197999999
12,16.2485787,16.34905525,1412.93255185,1445.5301858
13,16.2485787,16.3457756,1406.6233996999997,1439.2174558499999
14,16.2485787,16.3183458,1393.111838,1425.6784643499998
15,16.2485787,16.345477449999997,1407.5572055,1440.15126165
16,16.2485787,16.343092249999998,1406.4650820499999,1439.0567529999998
17,16.2485787,16.34428485,1426.1808471,1458.77371065
18,16.2485787,16.346371899999998,1411.6305307999999,1444.2254814
19,16.2485787,16.3374274,1412.9033331499998,1445.4896374
20,16.2485787,16.342197799999997,1402.6463768499998,1435.23715335
21,16.2485787,16.3332533,1394.9460567999997,1427.5278888
22,16.2485787,16.347564499999997,1407.9913119,1440.5874551
23,16.2485787,16.3433904,1400.56767505,1433.15964415
24,16.2485787,16.3529312,1417.6436199999998,1450.2451299
25,16.2485787,16.3255014,1406.7808228999997,1439.354903
26,16.2485787,16.34368855,1395.5888682,1428.18113545
27,16.2485787,16.3439867,1407.1052100999998,1439.69747735
28,16.2485787,16.33772555,1399.15861815,1431.7449223999997
29,16.2485787,16.355018249999997,1415.6054666,1448.2090635499999
30,16.2485787,16.3237125,1403.7870987499998,1436.35938995
31,16.2485787,16.315960599999997,1403.9099365499999,1436.4744758499999
32,16.2485787,16.34667005,1405.2981229499999,1437.8933716999998
33,16.2485787,16.31625875,1398.8941590999998,1431.4589965499997
34,16.2485787,16.358297899999997,1404.4737381999998,1437.0806148
35,16.2485787,16.35442195,1410.29392435,1442.8966268499998
36,16.2485787,16.342197799999997,1408.4418165499999,1441.03259305
37,16.2485787,16.33712925,1405.3729586,1437.9586665499999
38,16.2485787,16.3523349,1412.6180035999998,1445.2189171999999
39,16.2485787,16.3457756,1414.85442675,1447.44878105
40,16.2485787,16.3481608,1406.0211367,1438.6175780499998
41,16.2485787,16.3457756,1416.1412421500002,1448.7355964499998
42,16.2485787,16.3493534,1420.4617338,1453.0593677499999
43,16.2485787,16.35024785,1418.9262612999999,1451.52508785
44,16.2485787,16.335638499999998,1398.3312518999999,1430.9154690999999
45,16.2485787,16.330569949999997,1403.11685755,1435.6960062
46,16.2485787,16.34428485,1417.03688475,1449.6297483
47,16.2485787,16.32878105,1405.68512165,1438.2624813999998
48,16.2485787,16.327588449999997,1414.8189469,1447.39511405
49,16.2485787,16.322221749999997,1403.6156624999999,1436.18646295
50,16.2485787,16.3433904,1408.80436695,1441.3963360499997
51,16.2485787,16.345477449999997,1405.0813679,1437.67542405
52,16.2485787,16.3606831,1408.03454365,1440.64380545
53,16.2485787,16.331464399999998,1406.1800506499999,1438.76009375
54,16.2485787,16.3225199,1402.6806640999996,1435.2517626999997
55,16.2485787,16.3499497,1404.6597838,1437.2583121999999
56,16.2485787,16.33862,1405.89084515,1438.47804385
57,16.2485787,16.34786265,1411.0109751,1443.6074164499998
58,16.2485787,16.3183458,1403.4159019999997,1435.9828264999999
59,16.2485787,16.3183458,1404.92126135,1437.4878876999999
60,16.2485787,16.32878105,1403.99520745,1436.5725671999996
61,16.2485787,16.33653295,1413.93791365,1446.52272715
62,16.2485787,16.333551449999998,1410.72624185,1443.30867015
63,16.2485787,16.316855049999997,1399.5196777999997,1432.08511155
64,16.2485787,16.3225199,1400.12939455,1432.70049315
65,16.2485787,16.3105939,1401.3676114999998,1433.9267840999998
66,16.2485787,16.31446985,1400.3121605,1432.8752090499997
67,16.2485787,16.335638499999998,1407.2012144,1439.7851334499999
68,16.2485787,16.329377349999998,1393.99406385,1426.5720199
69,16.2485787,16.34428485,1409.3681685999998,1441.96103215
70,16.2485787,16.3171532,1396.8315573999998,1429.3972892999998
71,16.2485787,16.315662449999998,1396.5635205499998,1429.12746355
72,16.2485787,16.33116625,1398.86225705,1431.4420019999998
73,16.2485787,16.335042199999997,1405.6234046,1438.2067273500002
74,16.2485787,16.32579955,1399.74835885,1432.3227370999998
75,16.2485787,16.3439867,1415.86038485,1448.45295025
76,16.2485787,16.305525349999996,1384.00842405,1416.5625281
77,16.2485787,16.34965155,1400.43350755,1433.0317378
78,16.2485787,16.3499497,1396.6216598,1429.2201881999997
79,16.2485787,16.34607375,1406.2143379,1438.80899035
80,16.2485787,16.326693999999996,1402.0945011999997,1434.6697738999999
81,16.2485787,16.35919235,1414.06611815,1446.67359105
82,16.2485787,16.3296755,1403.47642645,1436.05468065
83,16.2485787,16.31745135,1394.2227448999997,1426.7884768
84,16.2485787,16.3153643,1394.78714285,1427.3507877
85,16.2485787,16.3469682,1408.2909526499998,1440.8862014
86,16.2485787,16.330569949999997,1395.2734255,1427.85257415
87,16.2485787,16.360086799999998,1399.98747515,1432.59614065
88,16.2485787,16.36098125,1419.90270255,1452.5122625
89,16.2485787,16.3398126,1394.1416480999999,1426.7297412499997
90,16.2485787,16.341005199999998,1389.4690412999996,1422.0586251999998
