Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,14.027,55.4404,31.4765,0.0,0.0,0.0,-3.698,-73.3941,10.2845,39.804,-24.4198,3.84810984,73.94030000000001,-20.57169016,53.36860984000001
1,11.6491,52.2102,32.2753,0.0,0.0,0.0,-1.9659,-74.1927,12.2278,39.9408,-23.8349,3.7607659200000003,72.1446,-20.07413408,52.07046591999999
2,13.1598,49.0532,39.3548,0.0,0.0,0.0,-2.2235,-75.9183,12.0638,41.4275,-22.7931,3.8315484,76.91729999999998,-18.9615516,57.95574839999999
3,7.1435,54.8557,34.8788,0.0,0.0,0.0,-4.3014,-71.2635,12.044,38.3856,-24.6993,3.83074272,71.7427,-20.86855728,50.874142719999995
4,11.2192,55.9214,33.6286,0.0,0.0,0.0,-3.6695,-76.0998,13.7396,38.5128,-21.7422,3.8583921599999997,73.2523,-17.88380784,55.36849216000001
5,6.6103,48.7478,32.83,0.0,0.0,0.0,-3.5971,-75.4518,14.5698,40.078,-23.4855,3.78732672,63.78699999999999,-19.69817328,44.08882671999999
6,11.2559,58.7243,37.8372,0.0,0.0,0.0,-4.6931,-74.2131,13.9327,39.7118,-23.5314,3.7564308,82.55569999999999,-19.7749692,62.78073079999998
7,17.9454,50.3151,34.5965,0.0,0.0,0.0,-4.1143,-73.4694,14.4312,40.5503,-24.0768,3.7898942399999997,80.25480000000002,-20.28690576,59.96789424000002
8,11.2391,47.9507,34.2927,0.0,0.0,0.0,-2.6974,-74.7926,12.7109,38.8714,-22.919,3.8305576799999996,67.57480000000001,-19.088442320000002,48.48635768000001
9,9.0508,56.1407,38.5198,0.0,0.0,0.0,-4.6219,-72.9123,13.0433,39.3266,-24.286,3.8492553599999995,78.547,-20.43674464,58.11025536
10,14.5819,49.3175,35.4026,0.0,0.0,0.0,-3.1101,-75.3967,14.7013,42.9786,-23.6508,3.76873272,78.4751,-19.88206728,58.59303272
11,10.0324,55.103,30.8308,0.0,0.0,0.0,2.0923,-75.9884,12.8574,39.2691,-21.5458,3.8537452799999996,74.19659999999999,-17.69205472,56.50454527999999
12,13.3961,54.9905,29.9898,0.0,0.0,0.0,-5.383,-72.8434,10.9883,38.5308,-24.8217,3.86666208,69.66910000000001,-20.95503792,48.71406208000001
13,11.1221,51.5509,28.4349,0.0,0.0,0.0,0.8166,-75.2556,13.0861,40.3769,-23.4924,3.7574193599999997,70.1319,-19.73498064,50.39691936
14,12.1004,54.9374,31.7379,0.0,0.0,0.0,-3.7495,-56.9866,11.7921,29.3574,-29.8533,3.8062835999999995,79.1891,-26.0470164,53.14208359999999
15,16.5317,54.2217,30.4143,0.0,0.0,0.0,-2.7689,-74.691,11.5105,39.6799,-23.6337,3.8518848,74.8982,-19.7818152,55.1163848
16,13.6037,48.2093,33.9126,0.0,0.0,0.0,-1.5562,-75.3996,13.1219,39.7642,-22.4405,3.83193,71.65589999999999,-18.60857,53.04732999999999
17,12.488,52.5112,30.8525,0.0,0.0,0.0,-3.3431,-72.6142,10.4806,41.5785,-25.6779,3.7996444799999995,71.95349999999999,-21.878255520000003,50.07524447999999
18,9.5429,51.918,32.1477,0.0,0.0,0.0,-2.2747,-78.38,14.7362,42.5536,-21.4095,3.77956944,70.2437,-17.629930560000002,52.613769440000006
19,15.6779,54.6615,35.4638,0.0,0.0,0.0,-3.626,-71.1282,11.7915,38.1989,-25.8879,3.8185898399999996,81.0394,-22.06931016,58.97008984
20,10.5189,50.1948,36.9068,0.0,0.0,0.0,-3.2409,-74.1597,12.981,41.7183,-24.1537,3.77162856,74.91919999999999,-20.38207144,54.537128559999985
21,14.7261,57.2972,36.9187,0.0,0.0,0.0,-3.1426,-73.4035,10.9895,38.4775,-24.3201,3.8140488,81.8629,-20.5060512,61.3568488
