Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.999999999354969e-05,-0.00010000000014187549,3.019806626980426e-14,0.0,0.0,0.0,-27.48509999999993,-9.35229999999952,7.105427357601002e-15,-3.694822225952521e-13,17.88180000000004,-3.5623497600000023,-36.83740000000022,14.319450239999876,-22.51794975999944
1,0.00010000000000465192,-9.999999989318553e-05,-9.237055564881302e-14,0.0,0.0,0.0,-29.016100000000005,-9.5036000000006,-1.7763568394002505e-14,3.339550858072471e-13,20.163199999999918,-3.786400800000001,-38.51970000000026,16.37679920000003,-22.14290080000046
2,-0.000100000000054834,1.2434497875801753e-13,9.999999998377973e-05,0.0,0.0,0.0,-31.06880000000004,-8.828099999999077,-9.99999999642398e-05,-9.999999935672577e-05,18.613899999999873,-3.735705600000005,-39.89709999999804,14.87819440000007,-25.018905599997744
3,-0.00010000000000864873,-2.1316282072803006e-14,-1.9539925233402755e-14,0.0,0.0,0.0,-25.265599999999978,-1.3783999999995808,4.085620730620576e-14,-9.999999985410568e-05,13.19530000000009,-3.52910952,-26.644199999999252,9.66619048000019,-16.97800951999929
4,9.999999998555609e-05,7.460698725481052e-14,-8.08242361927114e-14,0.0,0.0,0.0,-27.1731,-7.996099999998469,-2.842170943040401e-14,5.400124791776761e-13,15.421099999999896,-3.5894908799999956,-35.16909999999758,11.831609119999829,-23.33749087999775
5,0.00010000000000243148,-2.842170943040401e-14,-0.00010000000011167742,0.0,0.0,0.0,-27.3339999999999,-2.8495000000005386,9.999999999266151e-05,9.999999917909008e-05,11.68430000000002,-3.7710763199999993,-30.183300000000273,7.913223680000035,-22.270076320000467
6,-9.99999999891088e-05,0.00010000000003529408,-6.927791673660977e-14,0.0,0.0,0.0,-27.712599999999927,-2.750999999999939,2.3092638912203256e-14,3.836930773104541e-13,12.512499999999937,-3.5532633599999923,-30.46359999999978,8.959236639999924,-21.504363360000085
7,0.0001000000000264123,3.552713678800501e-14,-1.092459456231154e-13,0.0,0.0,0.0,-24.021000000000004,-1.6153999999998137,3.552713678800501e-15,-0.00010000000057885927,9.611299999999995,-3.3186254399999995,-25.636400000001522,6.292674560000016,-19.34372544000105
8,-3.552713678800501e-15,-6.750155989720952e-14,2.3092638912203256e-14,0.0,0.0,0.0,-26.96540000000003,-4.769200000000501,-8.881784197001252e-16,5.542233338928781e-13,13.513400000000004,-3.522879359999998,-31.734599999999915,9.990520640000149,-21.74407935999954
9,-4.263256414560601e-14,-1.1013412404281553e-13,-3.730349362740526e-14,0.0,0.0,0.0,-26.51569999999989,-6.823699999999892,0.00010000000002996501,7.958078640513122e-13,13.863900000000095,-3.410399519999998,-33.33929999999869,10.453500480000168,-22.885799519998972
10,-0.00010000000001131326,7.105427357601002e-15,6.394884621840902e-14,0.0,0.0,0.0,-25.31880000000006,-4.543200000000556,-1.4210854715202004e-14,-1.4210854715202004e-13,11.158300000000065,-3.3427958400000004,-29.86210000000014,7.815504160000163,-22.046595840000204
11,1.5987211554602254e-14,-1.7763568394002505e-14,-5.1514348342607263e-14,0.0,0.0,0.0,-23.671100000000045,-6.275899999999449,4.618527782440651e-14,1.9895196601282805e-13,16.36729999999988,-3.4404206400000006,-29.946999999999534,12.926879359999914,-17.020120639999618
12,2.042810365310288e-14,-4.973799150320701e-14,-1.0658141036401503e-14,0.0,0.0,0.0,-25.31849999999992,-7.409700000000212,2.3092638912203256e-14,6.039613253960852e-13,16.461200000000108,-3.5561267999999995,-32.72819999999876,12.90507320000008,-19.823126799998676
