Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,393.3058,1018.3162,785.4759,0.0,0.0,0.0,-1009.8396,-9030.479,488.8539,5417.8237,-1763.3497,1052.0285,-658.3862,-1936.5430999999999,-1369.7074000000002,-3306.2504999999996
1,374.6604,988.0909,775.7207,0.0,0.0,0.0,-977.1114,-9050.2829,476.1611,5396.3243,-1723.6052,1063.6709,-659.2263,-2016.4368999999997,-1319.1606,-3335.5975
2,378.8563,1002.2586,797.87,0.0,0.0,0.0,-992.3746,-9014.2217,479.4031,5365.2606,-1725.4739,1058.5584,-659.4908,-1982.9477000000006,-1326.4063,-3309.3540000000007
3,380.5604,984.5991,793.7628,0.0,0.0,0.0,-966.7429,-8986.3224,466.3491,5405.6571,-1772.4379,1067.6163,-658.7129,-1922.1367999999984,-1363.5345,-3285.6712999999986
4,367.1642,1039.716,745.8188,0.0,0.0,0.0,-990.7193,-9024.2437,465.1655,5375.7607,-1728.2519,1053.3799,-655.5296,-2021.3378000000012,-1330.4016000000001,-3351.7394000000013
5,388.5462,1005.8062,759.3728,0.0,0.0,0.0,-978.1565,-8974.318,469.2891,5401.4931,-1825.4384,1059.5271,-662.726,-1927.9670999999998,-1428.6372999999999,-3356.6043999999997
6,417.567,1045.1437,774.1859,0.0,0.0,0.0,-979.4762,-8937.7678,478.303,5345.665,-1786.789,1051.4095,-646.6893,-1856.3793999999998,-1382.0688,-3238.4482
7,413.5648,1024.192,768.7815,0.0,0.0,0.0,-986.5131,-8886.4256,455.7705,5318.7367,-1831.4178,1061.6203,-657.7071,-1891.8932000000004,-1427.5045999999998,-3319.3978000000006
8,395.5192,1027.4896,772.1106,0.0,0.0,0.0,-976.7815,-8967.2543,456.8161,5369.7418,-1758.9712,1061.4832,-661.8589,-1922.3585000000003,-1359.3469,-3281.7054000000007
9,370.1131,1076.3659,782.3847,0.0,0.0,0.0,-976.6131,-8965.854,472.3894,5406.9014,-1822.6088,1064.6348,-661.6865,-1834.3126000000002,-1419.6605,-3253.9731
10,405.9315,980.3764,790.4821,0.0,0.0,0.0,-970.7978,-8958.9324,475.0697,5392.654,-1836.5393,1059.598,-663.3985,-1885.2164999999995,-1440.3398,-3325.5562999999993
11,385.5979,1060.9701,771.8874,0.0,0.0,0.0,-994.6073,-8820.9157,445.5813,5350.077,-1928.8349,1069.7,-675.3934,-1801.4093000000003,-1534.5283,-3335.9376
12,416.5644,1036.8651,797.6918,0.0,0.0,0.0,-965.5017,-8867.1888,459.6086,5361.6092,-1882.0246,1066.0665,-672.6121,-1760.3514000000005,-1488.5702,-3248.9216000000006
13,403.1479,1058.9737,775.5241,0.0,0.0,0.0,-971.9583,-8966.2971,480.1617,5324.3439,-1763.8411,1054.3107,-661.3148,-1896.1041000000005,-1370.8452000000002,-3266.9493000000007
14,378.2535,1018.1498,751.4654,0.0,0.0,0.0,-958.8557,-8985.4267,479.9417,5415.8562,-1796.4389,1064.5876,-673.2316,-1900.6157999999996,-1405.0828999999999,-3305.6987
15,394.9602,975.8682,790.1608,0.0,0.0,0.0,-955.061,-8834.1883,474.8126,5389.1914,-1907.5797,1070.3332,-675.9237,-1764.2560999999996,-1513.1702,-3277.4263
16,387.5098,1011.6831,777.3377,0.0,0.0,0.0,-988.3371,-8874.4907,456.0458,5375.5339,-1859.6338,1064.2379,-666.536,-1854.7174999999997,-1461.9319,-3316.6494
17,384.2509,1013.4294,789.214,0.0,0.0,0.0,-964.1972,-8850.1931,467.9073,5381.2647,-1897.5447,1073.8249,-672.1778,-1778.3240000000014,-1495.8975999999998,-3274.221600000001
18,383.845,1015.5587,770.7768,0.0,0.0,0.0,-968.0843,-8864.7477,455.515,5385.7053,-1875.5028,1057.6371,-661.2201,-1821.4312,-1479.0858,-3300.5170000000003
19,400.0351,985.9826,772.3483,0.0,0.0,0.0,-975.5873,-8848.6636,471.1789,5379.5691,-1899.5088,1072.4263,-677.5675,-1815.1369000000004,-1504.65,-3319.7869000000005
20,377.7939,1035.0577,769.5494,0.0,0.0,0.0,-949.4034,-8975.3263,458.7026,5407.8178,-1796.0331,1075.1432,-672.2134,-1875.8083000000015,-1393.1033000000002,-3268.9116000000017
21,377.3361,1052.6476,801.6803,0.0,0.0,0.0,-950.1702,-8967.0846,465.9919,5351.7692,-1789.3533,1064.0584,-665.3488,-1867.8297000000002,-1390.6437,-3258.4734
22,379.7696,1056.2936,782.9058,0.0,0.0,0.0,-952.9974,-9022.5652,465.9272,5373.9343,-1778.1271,1061.9699,-669.1664,-1916.7320999999993,-1385.3235999999997,-3302.055699999999
23,376.1826,1043.1845,761.2593,0.0,0.0,0.0,-959.7712,-8970.478,470.9539,5409.4519,-1819.1329,1066.865,-665.5132,-1869.2169999999987,-1417.7811000000002,-3286.9980999999984
24,390.0693,1001.8343,763.4608,0.0,0.0,0.0,-967.7291,-8994.5748,472.573,5400.4122,-1803.7951,1065.2727,-664.5195,-1933.9543000000003,-1403.0419000000002,-3336.9962000000005
25,377.495,1056.9018,794.6481,0.0,0.0,0.0,-990.1919,-8908.379,458.8901,5336.3665,-1818.1316,1061.5541,-664.0292,-1874.269400000001,-1420.6066999999998,-3294.8761000000004
26,385.9582,1011.6826,763.6519,0.0,0.0,0.0,-974.4218,-8887.1914,477.0246,5359.0887,-1840.3746,1062.5133,-663.6841,-1864.2071999999998,-1441.5454,-3305.7526
27,373.5364,986.5587,786.0504,0.0,0.0,0.0,-969.787,-8936.3006,471.3873,5392.2271,-1820.284,1074.5762,-680.0731,-1896.3276999999998,-1425.7809000000002,-3322.1086
28,356.9327,1040.7847,778.3767,0.0,0.0,0.0,-960.6734,-9078.6637,467.9866,5432.776,-1777.4084,1055.5061,-654.6301,-1962.4803999999986,-1376.5324,-3339.0127999999986
