Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-8.881784197001252e-15,0.00010000000003174137,-0.00010000000001753051,0.0,0.0,0.0,-35.11750000000002,-37.85040000000088,9.999999999266151e-05,-1.9895196601282805e-13,44.860600000000034,-35.657299999999914,50.22789999999993,-72.96780000000065,59.43120000000005,-13.536600000000156
1,-1.4210854715202004e-14,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,-34.36369999999985,-30.2057000000013,-1.4210854715202004e-14,2.1316282072803006e-13,42.00280000000011,-33.356300000000026,49.18069999999998,-64.56940000000087,57.82720000000006,-6.742200000000359
2,2.842170943040401e-14,-4.263256414560601e-14,4.618527782440651e-14,0.0,0.0,0.0,-34.402600000000064,-22.70859999999957,0.00010000000002108322,-3.552713678800501e-13,34.24629999999994,-31.37179999999998,49.04939999999993,-57.11110000000045,51.923899999999776,-5.18719999999999
3,-2.3092638912203256e-14,9.999999996068709e-05,-0.00010000000001042508,0.0,0.0,0.0,-36.56510000000002,-20.059900000000873,3.730349362740526e-14,-0.0001000000005859647,36.66740000000007,-33.2476,48.833799999999975,-56.62510000000185,52.25360000000016,-4.371500000001923
4,8.881784197001252e-15,0.00010000000005305765,9.999999997845066e-05,0.0,0.0,0.0,-36.81970000000004,-20.30670000000135,0.0,9.999999969068085e-05,36.564200000000135,-31.560700000000097,50.45489999999997,-57.12610000000052,55.458400000000005,-1.6677000000009699
5,1.9539925233402755e-14,7.105427357601002e-15,-6.039613253960852e-14,0.0,0.0,0.0,-36.20720000000011,-17.35009999999981,-1.9539925233402755e-14,0.00010000000015963906,30.91080000000004,-34.19259999999989,49.21870000000002,-53.557200000000705,45.93690000000028,-7.620300000000192
6,-1.2434497875801753e-14,7.105427357601002e-14,-3.907985046680551e-14,0.0,0.0,0.0,-36.89920000000004,-22.53919999999998,-2.1316282072803006e-14,4.263256414560601e-13,31.871599999999997,-32.14189999999985,49.01669999999997,-59.43839999999875,48.74640000000035,-10.691999999998856
7,9.999999998377973e-05,2.842170943040401e-14,-3.907985046680551e-14,0.0,0.0,0.0,-31.412500000000033,-24.87019999999889,2.4868995751603507e-14,-2.842170943040401e-14,40.100900000000024,-32.71369999999995,46.645099999999914,-56.28259999999901,54.03230000000021,-2.2502999999992497
8,3.019806626980426e-14,4.973799150320701e-14,0.00010000000003884679,0.0,0.0,0.0,-37.298800000000014,-12.840999999999429,-1.0658141036401503e-14,-2.8421709430404007e-13,31.636899999999937,-31.0834999999999,47.806,-50.13969999999928,48.359400000000036,-1.7802999999996985
9,9.999999999976694e-05,-9.999999996068709e-05,-8.881784197001252e-14,0.0,0.0,0.0,-36.80260000000002,-20.985299999999906,-2.1316282072803006e-14,-2.2737367544323206e-13,40.33359999999989,-34.178499999999914,49.98229999999997,-57.787899999999894,56.13740000000017,-1.6504999999997239
10,1.4210854715202004e-14,0.00010000000009569021,6.750155989720952e-14,0.0,0.0,0.0,-33.526399999999995,-18.38450000000015,-7.105427357601002e-15,3.268496584496461e-13,35.776400000000095,-31.693100000000058,48.364700000000035,-51.91079999999879,52.44800000000018,0.5372000000009436
11,3.552713678800501e-15,-7.815970093361102e-14,5.3290705182007514e-14,0.0,0.0,0.0,-33.656800000000004,-31.629299999999482,2.5757174171303632e-14,-3.126388037344441e-13,41.25029999999994,-32.54359999999999,47.770699999999984,-65.28609999999989,56.47739999999982,-8.808700000000307
12,9.999999999266151e-05,1.7763568394002505e-13,-9.999999997489795e-05,0.0,0.0,0.0,-34.96219999999999,-9.65169999999948,-0.00010000000000331966,5.968558980384842e-13,25.181700000000077,-32.57660000000001,45.423,-44.61399999999912,38.028100000000066,-6.585899999999512
