Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,377.7373,1052.0267,781.2841,0.0,0.0,0.0,-978.3649,-8962.9951,469.8339,5349.6411,-1751.1745,1056.5598,-655.441,-1910.8369000000012,-1350.0557000000001,-3260.892600000001
1,400.0655,1012.066,770.0612,0.0,0.0,0.0,-963.6259,-8955.5248,478.5433,5354.0319,-1795.056,1058.9932,-672.6238,-1904.3827999999985,-1408.6866,-3313.0693999999985
2,383.9434,1047.5711,779.7241,0.0,0.0,0.0,-964.5694,-8872.3708,467.264,5393.9005,-1911.9385,1065.4759,-664.8881,-1764.5371000000005,-1511.3507,-3275.887800000001
3,406.559,1019.1386,763.9538,0.0,0.0,0.0,-972.6282,-8891.823,463.91,5360.5722,-1867.8146,1063.9591,-663.3687,-1850.3176000000012,-1467.2241999999999,-3317.541800000001
4,395.4343,1008.4652,770.762,0.0,0.0,0.0,-995.2009,-8897.5394,462.9333,5357.3918,-1824.9074,1065.7546,-667.6726,-1897.7536999999993,-1426.8254000000002,-3324.579099999999
5,381.3364,1028.9677,767.8859,0.0,0.0,0.0,-988.2737,-8879.4842,467.0436,5345.0859,-1827.3854,1062.3432,-665.2172,-1877.438400000001,-1430.2594,-3307.697800000001
6,382.6329,1021.9545,778.5223,0.0,0.0,0.0,-984.293,-8960.326,459.7568,5383.4459,-1783.463,1051.1071,-656.8631,-1918.3066,-1389.219,-3307.5255999999995
7,401.6361,1067.8053,756.1735,0.0,0.0,0.0,-972.7654,-8815.5135,471.139,5373.5065,-1905.7372,1065.1451,-673.1117,-1718.0184999999983,-1513.7038000000002,-3231.722299999998
8,389.7583,991.7003,776.4424,0.0,0.0,0.0,-971.5607,-8818.2583,457.0703,5380.8687,-1915.1446,1064.6064,-668.6768,-1793.9789999999994,-1519.2150000000001,-3313.1939999999995
9,369.5161,1023.3738,815.5222,0.0,0.0,0.0,-955.0313,-8900.9299,458.749,5340.337,-1820.8288,1064.2852,-664.8965,-1848.463099999999,-1421.4400999999998,-3269.903199999999
10,361.8745,1008.6627,768.4143,0.0,0.0,0.0,-983.7801,-8959.4801,459.0161,5366.4062,-1777.0085,1062.9244,-664.1687,-1978.8864000000003,-1378.2527999999998,-3357.1392000000005
11,407.2526,1004.452,760.8094,0.0,0.0,0.0,-959.8473,-9006.8954,461.254,5404.3418,-1773.106,1063.5433,-669.7609,-1928.6328999999996,-1379.3236,-3307.9564999999993
12,381.4816,986.2433,784.1396,0.0,0.0,0.0,-940.0199,-8971.4832,483.4721,5399.9515,-1805.1351,1062.4046,-676.0479,-1876.215000000001,-1418.7784,-3294.9934000000007
13,400.7447,1043.237,770.4751,0.0,0.0,0.0,-980.668,-8953.8596,461.8272,5342.5032,-1751.6059,1065.5184,-670.6121,-1915.7403999999997,-1356.6996000000001,-3272.4399999999996
14,396.8034,1040.1378,781.3171,0.0,0.0,0.0,-979.3256,-8991.7984,465.8213,5391.8755,-1763.9141,1057.7269,-660.2116,-1895.1689000000006,-1366.3988,-3261.567700000001
15,370.4473,1015.0182,773.7669,0.0,0.0,0.0,-956.6326,-9080.1798,476.3371,5395.7349,-1705.3314,1065.0695,-674.2068,-2005.5079999999998,-1314.4687,-3319.9766999999997
16,394.87,1072.4578,760.6581,0.0,0.0,0.0,-977.5585,-9006.1621,466.3191,5398.0961,-1792.6815,1062.1825,-665.5927,-1891.3194999999996,-1396.0917,-3287.4111999999996
17,412.9617,1034.5052,793.1456,0.0,0.0,0.0,-986.0147,-8957.1646,476.8691,5378.7335,-1769.4418,1054.684,-657.3937,-1846.9641999999994,-1372.1515,-3219.1157
18,384.5503,1009.5569,781.4264,0.0,0.0,0.0,-967.7518,-8921.7589,471.3944,5400.5419,-1851.234,1069.563,-673.1613,-1842.0408000000007,-1454.8322999999998,-3296.8731000000007
19,398.5876,1035.9612,783.7959,0.0,0.0,0.0,-968.9171,-8885.7243,443.895,5354.9134,-1864.1686,1066.9831,-672.0467,-1837.4883,-1469.2322,-3306.7205
20,378.2695,1031.3071,777.6347,0.0,0.0,0.0,-966.2676,-8863.1094,476.3074,5403.1363,-1910.8232,1072.6673,-675.0229,-1762.7219999999998,-1513.1788000000001,-3275.9007999999994
21,377.2812,1021.462,787.4165,0.0,0.0,0.0,-946.2749,-8853.7052,474.1452,5353.0909,-1929.9914,1069.0763,-676.2568,-1786.5843000000004,-1537.1719000000003,-3323.7562000000007
22,395.5798,999.6277,809.5892,0.0,0.0,0.0,-953.4755,-8946.9998,472.2139,5363.2251,-1829.196,1073.8438,-677.8967,-1860.2395999999999,-1433.2488999999998,-3293.4884999999995
23,408.728,1014.3096,768.5705,0.0,0.0,0.0,-984.4745,-8904.0393,485.3484,5389.0393,-1852.1462,1056.7393,-667.6285,-1822.518,-1463.0354,-3285.5534
24,385.3199,1015.3639,794.9796,0.0,0.0,0.0,-955.4227,-8873.8427,463.7622,5368.9742,-1896.2125,1058.5821,-662.3622,-1800.8655999999992,-1499.9926,-3300.858199999999
25,371.0776,1030.4802,796.0743,0.0,0.0,0.0,-966.9158,-8784.0498,471.0397,5363.5003,-1924.1055,1066.3075,-669.0227,-1718.7935000000007,-1526.8207,-3245.6142000000004
26,396.7525,1002.3492,775.1759,0.0,0.0,0.0,-959.4865,-8900.5823,481.1156,5418.5508,-1866.907,1069.3551,-672.4367,-1786.1247999999996,-1469.9886,-3256.1134
27,394.7569,989.7625,773.1117,0.0,0.0,0.0,-961.2813,-8854.5153,463.051,5358.44,-1864.8012,1071.727,-672.8186,-1836.6744999999992,-1465.8928,-3302.5672999999992
28,364.3827,1050.4199,764.9893,0.0,0.0,0.0,-952.5344,-8922.6494,473.4167,5404.2104,-1887.2673,1071.5475,-679.6808,-1817.7648000000008,-1495.4006,-3313.165400000001
29,416.4774,1026.0127,772.5274,0.0,0.0,0.0,-968.0079,-8880.5741,467.5482,5365.6989,-1873.1371,1063.567,-676.2343,-1800.3174,-1485.8044,-3286.1218
30,400.2143,982.7377,760.8972,0.0,0.0,0.0,-963.1238,-8935.1843,461.3367,5378.6,-1822.0288,1082.0417,-685.3719,-1914.5222000000003,-1425.359,-3339.8812000000007
31,392.3281,1008.3547,789.3992,0.0,0.0,0.0,-961.8194,-8992.8182,470.0639,5395.6445,-1771.1955,1077.1986,-682.8337,-1898.8471999999992,-1376.8306000000002,-3275.6777999999995
32,370.243,1010.3473,770.9502,0.0,0.0,0.0,-972.8891,-9003.5467,467.9669,5372.4283,-1724.0884,1064.9514,-673.7207,-1984.5001000000002,-1332.8577,-3317.3578
33,384.2451,1030.6023,785.9583,0.0,0.0,0.0,-954.1122,-9040.2067,476.2193,5401.252,-1737.6866,1068.8211,-677.3943,-1916.041900000001,-1346.2598000000003,-3262.301700000001
34,375.9268,1022.1865,767.2631,0.0,0.0,0.0,-974.1218,-8966.5005,470.5287,5381.1882,-1762.8293,1068.6794,-678.4362,-1923.5290000000005,-1372.5861,-3296.115100000001
