Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.4210854715202004e-14,-3.552713678800501e-14,0.0,0.0,0.0,0.0,-42.392399999999924,6.026200000000145,0.00010000000003351772,8.100187187665142e-13,16.366100000000014,-5.620970879999996,-36.36609999999807,10.745129119999861,-25.620970879997977
1,1.0658141036401503e-14,-1.0658141036401503e-13,-2.842170943040401e-14,0.0,0.0,0.0,-33.497400000000155,-12.037599999999188,-1.4210854715202004e-14,-0.00010000000051491043,28.688900000000125,-5.498382959999999,-45.53509999999886,23.190517039999996,-22.344582959997958
2,9.999999997312159e-05,-9.999999997489795e-05,4.263256414560601e-14,0.0,0.0,0.0,-35.769000000000084,-1.60330000000015,2.6645352591003757e-14,-2.8421709430404007e-13,19.67700000000003,-5.167476719999996,-37.37230000000011,14.509523280000135,-22.862776720000426
3,-1.4210854715202004e-14,1.4921397450962104e-13,1.4210854715202004e-14,0.0,0.0,0.0,-40.220800000000004,-5.603000000001586,1.5987211554602254e-14,5.542233338928781e-13,20.831800000000044,-5.334021359999997,-45.82380000000087,15.497778640000117,-30.326021360001434
4,5.329070518200751e-15,-7.105427357601002e-15,0.00010000000001042508,0.0,0.0,0.0,-39.3723999999999,-4.88999999999913,-0.00010000000001930687,-9.999999980436769e-05,19.390599999999846,-5.335616880000002,-44.26249999999936,14.054983119999845,-30.207516879998835
5,-3.019806626980426e-14,0.00010000000006016307,-2.1316282072803006e-14,0.0,0.0,0.0,-36.391699999999936,-1.5932000000001807,9.999999998733244e-05,4.405364961712621e-13,19.106699999999975,-5.472892080000005,-37.98470000000101,13.633807920000013,-24.35089208000123
6,9.999999998200337e-05,0.00010000000018095534,-9.999999991805453e-05,0.0,0.0,0.0,-40.23500000000003,-3.107200000000752,-3.552713678800501e-14,-2.1316282072803006e-13,24.77089999999987,-5.7442132799999985,-43.34210000000111,19.026686719999724,-24.315413280000705
7,1.4210854715202004e-14,7.105427357601002e-14,0.00010000000002463594,0.0,0.0,0.0,-39.52870000000003,-4.215699999999032,2.6645352591003757e-14,-2.8421709430404007e-13,21.45260000000012,-5.94553320000001,-43.74429999999887,15.50706680000021,-28.237233199998435
8,-0.00010000000000864873,-1.6342482922482304e-13,-0.00010000000002463594,0.0,0.0,0.0,-37.86389999999996,-4.437499999999357,1.5987211554602254e-14,-9.999999974752427e-05,19.379799999999946,-5.736762720000003,-42.30170000000015,13.6430372799998,-28.658662719999896
9,0.00010000000004417586,7.105427357601002e-14,-0.00010000000008858478,0.0,0.0,0.0,-43.3732000000001,-8.403900000000093,3.375077994860476e-14,6.110667527536862e-13,25.278899999999922,-5.818030560000003,-51.77709999999975,19.46086943999996,-32.31623055999956
10,5.329070518200751e-15,8.526512829121202e-14,-5.684341886080802e-14,0.0,0.0,0.0,-45.115299999999976,3.2881999999994846,2.4868995751603507e-14,-3.694822225952521e-13,20.798899999999936,-6.134320079999998,-41.827100000001025,14.66457991999986,-27.162520080000483
11,-3.552713678800501e-14,7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,-37.81690000000003,-4.618900000000071,-1.9539925233402755e-14,-3.836930773104541e-13,22.470799999999976,-5.587374960000002,-42.435800000001365,16.883425039999967,-25.552374960001625
12,3.019806626980426e-14,1.2079226507921703e-13,-9.999999990384367e-05,0.0,0.0,0.0,-35.50899999999996,-1.6045000000005487,-0.00010000000000509601,0.0001000000004296453,14.54379999999994,-5.183704080000003,-37.11359999999942,9.360095919999903,-27.75350407999975
13,0.0,9.999999991805453e-05,2.1316282072803006e-14,0.0,0.0,0.0,-35.66070000000005,-11.084699999999842,-2.4868995751603507e-14,-2.4158453015843406e-13,26.409600000000015,-5.149005120000003,-46.745299999999474,21.26059488000009,-25.484705119999845
14,-0.0001000000000015433,4.263256414560601e-14,4.973799150320701e-14,0.0,0.0,0.0,-40.95580000000007,-9.586499999999916,-1.7763568394002505e-15,-1.5631940186722204e-13,26.46569999999991,-6.076525680000004,-50.542400000001024,20.3891743199999,-30.153225680000666
15,-5.329070518200751e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,0.0,0.0,-37.814100000000074,-3.531099999999384,-1.9539925233402755e-14,1.8474111129762605e-13,19.01510000000005,-5.462424720000001,-41.34519999999914,13.552675280000141,-27.79252471999923
16,1.2434497875801753e-14,7.105427357601002e-14,7.815970093361102e-14,0.0,0.0,0.0,-36.65550000000006,-7.559199999999752,3.552713678800501e-15,-2.7000623958883807e-13,23.659299999999924,-5.305055040000007,-44.21470000000025,18.354244959999875,-25.860455040000147
17,-3.197442310920451e-14,1.0658141036401503e-13,0.00010000000003174137,0.0,0.0,0.0,-40.60940000000007,2.6205000000005754,-2.1316282072803006e-14,-0.00010000000018806077,15.327099999999955,-5.777864639999997,-37.98889999999942,9.54923535999983,-28.43966463999913
18,3.552713678800501e-15,0.00010000000001042508,-1.4210854715202004e-14,0.0,0.0,0.0,-38.66120000000007,-4.317200000000234,-0.0001000000000139778,4.263256414560601e-14,24.6612,-5.6318630400000025,-42.97840000000032,19.029336960000062,-23.9490630399998
19,8.881784197001252e-15,-5.684341886080802e-14,7.105427357601002e-15,0.0,0.0,0.0,-40.844399999999965,-8.524100000001571,0.0,9.999999979015683e-05,27.832799999999978,-5.339241359999999,-49.36840000000235,22.493558640000114,-26.874841360002463
20,2.1316282072803006e-14,2.842170943040401e-14,6.394884621840902e-14,0.0,0.0,0.0,-39.343000000000075,-4.29790000000002,3.019806626980426e-14,-4.263256414560601e-14,21.63510000000008,-5.339365200000001,-43.640900000000514,16.29573480000009,-27.34516520000065
21,2.3092638912203256e-14,-0.00010000000008147936,9.947598300641403e-14,0.0,0.0,0.0,-37.822599999999966,-0.6953000000008451,1.4210854715202004e-14,9.947598300641403e-14,14.6945000000002,-5.289003359999997,-38.51800000000101,9.40549664000009,-29.112503360001142
