,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-0.00010000000000376374,1.0658141036401504e-14,-3.552713678800501e-15,0.0,0.0,0.0,-36.723699999999965,78.66359999998642,5.3290705182007506e-15,2.7711166694643907e-13,110.7193000000285,-4.82523192,41.93979999995194,105.89406808002468,147.83386807998025
1,-4.618527782440651e-14,-1.0302869668521453e-13,-0.00010000000000331967,0.0,0.0,0.0,-34.746399999999944,106.48199999998957,-2.8421709430404014e-14,0.0001000000001170065,79.00220000007226,-4.896830160000002,71.73559999997542,74.10536983995874,145.8409698400469
2,-4.085620730620577e-14,0.0001000000000388468,-9.9999999940259e-05,0.0,0.0,0.0,-32.064699999999945,76.3964999999508,8.881784197001252e-16,7.105427357601002e-15,79.70079999997931,-4.685443199999987,44.3317999998007,75.01535680006579,119.3471567997792
3,-3.108624468950438e-14,-7.460698725481053e-14,1.4210854715202004e-14,0.0,0.0,0.0,-33.96180000000004,69.26059999997949,1.7763568394002505e-15,-0.0001000000001454282,111.21549999991562,-4.7210299199999985,35.298700000000835,106.49447007985077,141.79317007991344
4,5.3290705182007506e-15,0.00010000000000687237,1.0658141036401504e-14,0.0,0.0,0.0,-30.768999999999934,66.72380000004945,2.131628207280301e-14,3.9790393202565615e-13,89.09349999997234,-4.863673439999988,35.95490000008064,84.22982655991595,120.1847265600548
5,9.999999997489796e-05,-9.999999997134523e-05,9.999999991983088e-05,0.0,0.0,0.0,-34.97499999999998,97.33989999995352,-2.486899575160351e-14,-2.415845301584341e-13,72.46549999999107,-4.778760239999995,62.3649999999823,67.68673975998318,130.05173975997278
6,1.0658141036401504e-14,-9.999999986831654e-05,-6.394884621840903e-14,0.0,0.0,0.0,-36.5686,78.21779999997783,-1.0658141036401504e-14,6.039613253960853e-13,106.48429999999777,-4.973272560000007,41.649099999925866,101.5110274399949,143.16012743992442
7,-3.108624468950438e-14,3.5527136788005016e-14,7.993605777301127e-14,0.0,0.0,0.0,-32.01659999999998,142.42259999998342,-2.486899575160351e-14,-3.5527136788005016e-14,48.126599999988834,-4.727892959999995,110.40599999990928,43.39870703997634,153.80470703989653
8,3.1974423109204515e-14,0.00010000000010279564,-3.907985046680551e-14,0.0,0.0,0.0,-33.384199999999964,113.3227000000216,3.5527136788005016e-14,-4.760636329592671e-13,78.16540000005793,-4.795851599999994,79.93860000002272,73.3695484001227,153.30814840007994
9,1.6875389974302383e-14,9.999999990384367e-05,-4.973799150320702e-14,0.0,0.0,0.0,-29.838599999999982,-6.380499999941327,1.4210854715202004e-14,4.263256414560601e-14,202.52060000001546,-4.902634079999999,-36.219000000072455,197.61796591997785,161.39896591994537
10,3.5527136788005016e-14,-6.394884621840903e-14,8.526512829121202e-14,0.0,0.0,0.0,-34.39629999999996,62.67799999996852,-8.88178419700125e-15,0.00010000000013121736,141.66580000003026,-4.994014319999991,28.281800000021605,136.6717856800438,164.95358568005085
11,-3.552713678800501e-15,1.0302869668521453e-13,8.88178419700125e-15,0.0,0.0,0.0,-35.121999999999986,131.4352000001058,9.769962616701378e-15,-6.394884621840903e-14,57.81469999999162,-4.979123999999999,96.31320000011866,52.83557600004653,149.14877600011062
12,2.6645352591003757e-14,-0.00010000000005661036,-6.394884621840903e-14,0.0,0.0,0.0,-30.98939999999991,17.03180000002198,-3.1974423109204515e-14,1.2079226507921706e-13,165.96889999998845,-4.829531760000012,-13.957699999968336,161.13936823997494,147.18166824002114
13,-0.00010000000001575417,1.4210854715202004e-14,-5.1514348342607263e-14,0.0,0.0,0.0,-33.160600000000024,86.31049999995045,-3.552713678800501e-15,0.00010000000007437393,86.21750000001528,-4.7697220800000055,53.14989999987166,81.4477779200622,134.59767791988656
14,1.5987211554602254e-14,-1.4210854715202004e-14,6.927791673660977e-14,0.0,0.0,0.0,-34.44310000000007,98.98189999995138,3.907985046680551e-14,-3.765876499528531e-13,110.51149999996778,-5.0588207999999915,64.53880000003818,105.45267919998459,169.9914792000046
15,2.9309887850104126e-14,9.999999988963282e-05,3.0198066269804264e-14,0.0,0.0,0.0,-35.497800000000026,30.56650000002142,0.00010000000001042508,-0.00010000000033727474,198.36969999999698,-5.071021200000007,-4.931200000028497,193.29867880007546,188.36747879996688
16,-5.3290705182007506e-15,2.8421709430404014e-14,9.999999996068709e-05,0.0,0.0,0.0,-29.609100000000023,39.81040000005383,9.999999997134523e-05,9.999999992515995e-05,178.50280000003983,-4.8367620000000064,10.2016000000555,173.66603800002707,183.86763800009712
17,9.999999999443789e-05,-0.00010000000003529408,6.039613253960853e-14,0.0,0.0,0.0,-35.3413,64.44440000001845,9.999999995180532e-05,-5.32907051820075e-13,149.35419999990162,-5.181960960000003,29.103200000012478,144.1722390398666,173.2754390399155
18,-2.398081733190338e-14,-1.2079226507921706e-13,7.549516567451063e-14,0.0,0.0,0.0,-32.368100000000005,35.60349999997373,0.00010000000000864871,4.68958205601666e-13,160.5151000000244,-4.867304399999988,3.23549999989308,155.6477956000778,158.8832955999163
19,3.8191672047105385e-14,-7.815970093361102e-14,-2.8421709430404014e-14,0.0,0.0,0.0,-32.93749999999998,116.4691000000002,-0.00010000000002463594,-5.471179065352771e-13,153.30190000002608,-5.171221439999986,83.53149999995587,148.1306785600489,231.66217855997928
