,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-5.3290705182007506e-15,-7.105427357601003e-14,-0.0001000000001454282,0.0,0.0,0.0,-46.06319999999993,-28.22429999999969,1.7763568394002505e-15,-9.999999964804827e-05,40.87100000000014,-37.53330000000004,61.278,-74.28769999999797,64.61570000000066,-9.671999999998214
1,-9.999999997667429e-05,-3.5527136788005016e-14,-9.999999996068709e-05,0.0,0.0,0.0,-45.56559999999993,-42.553299999999524,-0.0001000000000015433,-0.00010000000033016933,49.59139999999997,-36.48419999999988,63.00809999999997,-88.11929999999944,76.11530000000063,-12.004000000001561
2,-0.00010000000002108321,2.8421709430404014e-14,0.0,0.0,0.0,0.0,-43.99689999999998,-28.922299999999414,1.4210854715202004e-14,2.8421709430404014e-14,41.639500000000524,-36.62129999999993,60.40820000000009,-72.91929999999937,65.42640000000091,-7.492899999997539
3,1.0658141036401504e-14,-8.526512829121202e-14,-0.00010000000013832278,0.0,0.0,0.0,-50.17209999999997,-33.75539999999984,4.440892098500626e-14,0.00010000000060017557,37.29239999999973,-36.6495000000001,63.91399999999998,-83.92750000000095,64.55690000000007,-19.370600000003613
4,-7.105427357601002e-15,2.131628207280301e-14,-1.4921397450962106e-13,0.0,0.0,0.0,-50.69599999999999,-28.05810000000143,5.3290705182007506e-15,4.121147867408581e-13,36.44340000000005,-37.037000000000155,62.77520000000003,-78.75410000000055,62.18160000000026,-16.572500000000282
5,5.3290705182007506e-15,7.815970093361102e-14,5.684341886080803e-14,0.0,0.0,0.0,-47.96780000000001,-36.798700000000075,-4.440892098500626e-14,9.999999971910256e-05,42.271699999999974,-37.5804000000001,61.07219999999998,-84.76640000000067,65.7635,-19.00289999999977
6,0.0,-4.973799150320702e-14,0.00010000000001753052,0.0,0.0,0.0,-45.30099999999993,-30.636399999999288,3.3750779948604765e-14,2.8421709430404014e-14,39.818999999999825,-36.69679999999981,62.18510000000001,-75.93729999999823,65.30729999999981,-10.629999999999328
7,0.00010000000000864871,-1.2789769243681806e-13,-1.0658141036401503e-13,0.0,0.0,0.0,-46.25019999999999,-31.000600000000603,3.5527136788005016e-14,7.105427357601003e-14,39.121600000000356,-36.65909999999987,63.13419999999997,-77.25070000000038,65.59669999999966,-11.65400000000163
8,-1.4210854715202004e-14,-1.4210854715202006e-13,-9.999999996779252e-05,0.0,0.0,0.0,-45.49060000000005,-40.759499999999655,-9.999999999976694e-05,-9.947598300641404e-14,43.370400000000096,-37.887600000000056,62.75739999999993,-86.25029999999846,68.24020000000121,-18.010100000001785
9,9.99999999979906e-05,-8.526512829121202e-14,-7.815970093361102e-14,0.0,0.0,0.0,-46.907100000000035,-27.40510000000031,9.999999996246343e-05,-4.973799150320701e-13,43.75480000000043,-36.89999999999996,62.595400000000076,-74.31200000000119,69.45019999999963,-4.861799999999724
