,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,393.1726,1034.8747,1703.7431,0.0,0.0,0.0,-731.1807,-12552.8929,486.2943,5381.2519999999995,-7156.2779,1758.5767,-768.4573,-4284.736900000002,-6166.1585,-10450.8954
1,370.0379,1016.0039999999999,1720.9129999999998,0.0,0.0,0.0,-670.7413,-12882.6986,487.3928,5367.8018,-6967.1267,1760.547,-772.6595,-4591.290400000001,-5979.2392,-10570.5296
2,387.7573,999.2787,1701.5981,0.0,0.0,0.0,-677.8665,-12429.1542,472.3877,5332.1931,-7424.6024,1765.0357,-776.0836,-4213.805800000002,-6435.650299999998,-10649.4561
3,392.7832,1082.9851,1697.5126,0.0,0.0,0.0,-675.8087,-12625.2728,476.17199999999997,5369.3031,-7200.6888,1759.1484,-783.6795,-4282.3255,-6225.2199,-10507.5454
4,376.1047,1026.1217,1713.9282,0.0,0.0,0.0,-661.2232,-12954.6236,481.1349,5359.7419,-6916.1338,1745.5451,-774.2301,-4658.8154,-5944.818799999999,-10603.6342
5,371.2435,1036.6966,1708.9418,0.0,0.0,0.0,-674.1886,-12872.7106,480.2289,5393.5134,-6995.0176,1758.0238,-782.1981,-4556.275,-6019.1919,-10575.4669
6,393.1434,1002.1437,1677.5911,0.0,0.0,0.0,-721.6475,-12646.0059,475.7286,5366.4372,-7130.4167,1773.1486,-788.0489,-4452.6093999999985,-6145.316999999999,-10597.926399999998
7,400.7497,1020.8136,1691.1202,0.0,0.0,0.0,-652.7588,-12657.6632,493.9078,5368.0369,-7203.9451,1761.8983,-790.783,-4335.7938,-6232.8298,-10568.6236
8,387.1149,1014.7124,1684.3667,0.0,0.0,0.0,-689.2423,-12763.6801,471.5123,5387.6882,-7090.6261,1773.6447,-780.467,-4507.5279,-6097.4484,-10604.9763
9,408.9407,1021.475,1713.0019,0.0,0.0,0.0,-735.4145,-12799.3521,467.476,5389.4055,-6921.3431,1779.3761,-797.7634,-4534.4675,-5939.7304,-10474.1979
10,384.7134,995.0029,1691.6897,0.0,0.0,0.0,-720.2932,-12882.6432,476.4527,5398.8381,-6932.6197,1773.4462,-782.1989,-4656.2396,-5941.3724,-10597.612
11,373.3137,1057.7562,1704.6883,0.0,0.0,0.0,-685.7583,-12851.8671,464.2281,5364.2879,-6911.4741,1752.8547,-769.0105,-4573.351199999998,-5927.629900000001,-10500.9811
12,391.7258,1052.8374,1687.3945,0.0,0.0,0.0,-712.9689,-12718.2315,462.4311,5425.1157,-7119.3493,1778.3744,-788.0722,-4411.695899999999,-6129.0471,-10540.743
13,395.522,1019.7283,1684.8481,0.0,0.0,0.0,-612.6373,-13090.5874,471.3646,5368.7709,-6852.9638,1776.4702,-802.1817,-4762.990799999999,-5878.675300000001,-10641.6661
14,372.9299,1013.1593,1697.7832,0.0,0.0,0.0,-705.0641,-13122.4189,476.2801,5412.9712,-6733.4696,1764.5727,-793.3872,-4854.3593,-5762.284100000002,-10616.6434
15,374.8853,1048.5683,1687.4559,0.0,0.0,0.0,-698.4102,-12856.5256,473.1312,5370.4313,-6980.4412,1767.1195,-776.4,-4600.463800000001,-5989.7217,-10590.1855
16,404.2475,997.2206,1688.3585,0.0,0.0,0.0,-661.4422,-12903.1333,460.0083,5401.3276,-6931.9518,1774.1503,-797.1813,-4613.413,-5954.9828,-10568.3958
17,381.2539,1029.5102,1712.047,0.0,0.0,0.0,-682.5054,-12658.2681,473.2836,5399.6861,-7199.3562,1800.8182,-813.1232,-4344.9927,-6211.661200000001,-10556.6539
18,385.5198,1069.3238,1703.1802,0.0,0.0,0.0,-654.7246,-12955.5817,467.6987,5381.2162,-6882.1046,1782.3009,-807.1899,-4603.367600000001,-5906.9936,-10510.3612
19,382.4364,1083.8671,1704.7726,0.0,0.0,0.0,-753.0858,-12695.7277,480.0022,5390.3264,-7039.4021,1773.2383,-777.1412,-4407.4087999999965,-6043.305,-10450.713799999996
20,401.3039,998.6328,1688.5473,0.0,0.0,0.0,-658.9954,-12684.1747,480.6704,5323.8285,-7103.6011,1785.013,-793.2054,-4450.1872,-6111.7935,-10561.980700000002
21,375.7148,1031.6971,1701.2469,0.0,0.0,0.0,-695.7378,-12678.9018,489.4464,5369.0087,-7089.475,1778.3129999999999,-785.0945,-4407.525699999998,-6096.2565,-10503.782199999998
22,403.2322,1021.6792,1683.7752,0.0,0.0,0.0,-605.4567,-13028.7365,478.6303,5383.4016,-6880.0078,1756.096,-781.166,-4663.4747,-5905.0778,-10568.5525
23,401.5253,1017.5621,1698.3986,0.0,0.0,0.0,-668.1491,-12823.5315,472.4856,5390.7798,-7077.0347,1761.6101,-783.0973,-4510.929199999999,-6098.521900000002,-10609.451099999998
24,405.7857,1022.0746,1677.6541,0.0,0.0,0.0,-696.0499,-12839.0182,463.4743,5358.5964,-6946.1493,1764.8845,-782.1417,-4607.483,-5963.4065,-10570.8895
25,397.1518,1051.6871,1703.0682,0.0,0.0,0.0,-656.2975,-13084.1042,454.1391,5376.4805,-6848.1638,1791.1036,-804.3465,-4757.875,-5861.4067,-10619.2817
26,360.7622,1027.7448,1693.0081,0.0,0.0,0.0,-674.7727,-13070.183,479.6518,5406.8352,-6783.34,1787.3944,-799.818,-4776.953600000002,-5795.7636,-10572.7172
27,370.5176,1052.0866,1673.5429,0.0,0.0,0.0,-668.0543,-12741.928999999998,479.9414,5372.1757,-7107.9994,1773.1864,-790.9103,-4461.7191,-6125.7233,-10587.442399999998
28,375.2206,1016.1097,1695.3029,0.0,0.0,0.0,-656.9364,-12823.8771,474.3172,5370.1883,-7037.7118,1773.4273,-791.0457,-4549.674800000002,-6055.3301999999985,-10605.005000000003
29,365.5982,1003.7818,1693.2423,0.0,0.0,0.0,-662.8666,-12810.0565,472.1016,5353.8479,-7021.2974,1776.9711,-792.4960000000001,-4584.351300000001,-6036.822300000002,-10621.1736
30,375.3762,1015.5133,1680.7349,0.0,0.0,0.0,-671.3865,-12906.2124,458.86199999999997,5371.6423,-6928.425,1766.3871,-782.0477,-4675.470200000002,-5944.0856,-10619.5558
31,396.2234,1022.6836,1687.0771,0.0,0.0,0.0,-659.0169,-13243.7874,470.856,5371.5955,-6580.3709,1763.4387,-794.6958,-4954.3687,-5611.6280000000015,-10565.9967
32,400.9256,1057.1251,1701.6063,0.0,0.0,0.0,-700.921,-13248.3519,461.32099999999997,5418.416,-6631.6146,1777.7649,-798.0753,-4909.8789000000015,-5651.924999999998,-10561.8039
33,370.7938,1054.9334,1689.0610000000001,0.0,0.0,0.0,-661.6107,-13320.318000000001,469.0883,5355.5605,-6499.6491,1754.2060000000001,-782.4522,-5042.491700000001,-5527.895299999999,-10570.386999999999
34,398.04900000000004,1014.5935,1701.8539,0.0,0.0,0.0,-599.2982,-13627.3221,465.2768,5356.9344,-6336.8471,1752.4814,-786.7386,-5289.912699999999,-5371.1043,-10661.017
35,405.9691,1030.6753,1684.6354,0.0,0.0,0.0,-643.7746,-13094.336000000001,470.1439,5394.0555,-6822.6246,1755.6329999999998,-785.4429,-4752.6314,-5852.4345,-10605.0659
36,414.6373,1025.5568,1708.5829,0.0,0.0,0.0,-684.2277,-12988.4157,479.7214,5345.7832,-6826.9224,1753.8375,-767.8017,-4698.361799999999,-5840.8866,-10539.2484
37,392.889,1040.4529,1671.7428,0.0,0.0,0.0,-695.6071,-13110.6263,464.4948,5322.7067,-6706.871999999999,1761.8511,-785.3211,-4913.9472,-5730.3420000000015,-10644.2892
