Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,390.6876,991.0161,1684.799,0.0,0.0,0.0,-954.2001,-8949.0799,474.3197,5396.2823,-1777.05,1057.6702,-666.4514,-966.1753000000008,-1385.8312,-2352.006500000001
1,372.0528,1011.8844,1688.4235,0.0,0.0,0.0,-951.9232,-8970.2259,483.4352,5403.6244,-1749.9299,1049.9259,-657.9203,-962.7287999999999,-1357.9243000000001,-2320.6531
2,389.8493,982.3902,1712.7507,0.0,0.0,0.0,-990.501,-8883.6538,472.388,5377.1505,-1806.6962,1051.6269,-663.0895,-939.6261000000004,-1418.1588000000002,-2357.7849000000006
3,380.238,1055.463,1684.9183,0.0,0.0,0.0,-1010.6479,-8883.0786,476.2114,5387.1042,-1818.0809,1054.7359,-659.6827,-909.7916000000005,-1423.0277,-2332.8193000000006
4,383.7085,1002.2005,1685.4542,0.0,0.0,0.0,-981.995,-8827.4411,481.939,5344.4079,-1849.6027,1049.7274,-656.7789,-911.7259999999997,-1456.6542,-2368.3801999999996
5,389.0956,986.3371,1670.1835,0.0,0.0,0.0,-970.8495,-9006.1136,456.5389,5374.972,-1722.1427,1052.416,-655.2566,-1099.8360000000011,-1324.9833000000003,-2424.8193000000015
6,407.9136,1003.9915,1709.1161,0.0,0.0,0.0,-968.2522,-8906.6766,462.8244,5386.2513,-1792.6805,1066.5673,-669.005,-904.8319000000001,-1395.1182,-2299.9501
7,375.93,1103.7212,1687.0337,0.0,0.0,0.0,-961.8827,-8860.732,468.6637,5369.8817,-1861.7051,1060.5713,-668.8061,-817.3843999999999,-1469.9398999999999,-2287.3243
8,406.8149,1012.0677,1712.3541,0.0,0.0,0.0,-938.6616,-8966.4806,483.9003,5385.7988,-1812.4618,1052.2837,-661.1248,-904.2064000000009,-1421.3029000000001,-2325.509300000001
9,375.4141,1014.1892,1701.7843,0.0,0.0,0.0,-963.862,-8941.4978,489.6513,5408.5239,-1788.6578,1060.9635,-669.2008,-915.7969999999987,-1396.8950999999997,-2312.6920999999984
10,358.2635,998.755,1712.8528,0.0,0.0,0.0,-975.3125,-8826.7475,478.8892,5399.6733,-1913.0563,1063.0189,-672.2352,-853.6261999999997,-1522.2725999999998,-2375.8988
11,384.9109,1026.2219,1694.4175,0.0,0.0,0.0,-980.9589,-8788.8641,471.9038,5367.9774,-1899.7941,1064.512,-676.3026,-824.3915000000015,-1511.5847,-2335.976200000002
12,371.7166,975.6314,1692.2812,0.0,0.0,0.0,-968.1496,-8984.5301,481.409,5448.0722,-1794.1985,1064.9561,-675.8138,-983.569300000001,-1405.0562,-2388.625500000001
13,399.8021,983.9873,1708.8544,0.0,0.0,0.0,-959.0997,-8937.5304,476.4396,5393.2081,-1808.3235,1064.1765,-672.4669,-934.3386,-1416.6138999999998,-2350.9525
14,429.1958,1023.165,1700.9544,0.0,0.0,0.0,-970.5931,-8836.8931,462.7929,5374.5362,-1869.3165,1068.1644,-670.6957,-816.8418999999994,-1471.8478,-2288.6896999999994
