,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,417.181,1069.9029,774.4532,0.0,0.0,0.0,-741.5592,964442.0714,466.4126,5327.079000000001,-1001771.7408,78.17871312,971755.5409,-1001693.56208688,-29938.021186879887
1,406.10400000000004,1037.7458,795.4478,0.0,0.0,0.0,-724.0049,1011664.4577,456.7382,5373.9311,-1048814.3562,76.34224655999998,1019010.4197,-1048738.01395344,-29727.59425343995
2,416.4666,1035.4775,784.2586,0.0,0.0,0.0,-785.1713,935588.0644,449.5877,5331.2629,-972195.7374,74.24409384,942819.9464,-972121.49330616,-29301.546906159972
3,405.914,998.8137,764.3567,0.0,0.0,0.0,-780.6873,916712.8104,477.1941,5371.9158,-953722.8861,73.58446151999998,923950.3173999998,-953649.30163848,-29698.984238480174
4,390.8448,1041.9865,768.5904,0.0,0.0,0.0,-716.3959,971680.0931,458.7717,5321.4703,-1008953.5212,75.66420600000001,978945.3609,-1008877.856994,-29932.496093999867
5,368.2249,1025.6438,783.2846,0.0,0.0,0.0,-779.8812,908040.5808,460.0143,5330.8785,-944608.4805,74.71877615999998,915228.7457,-944533.76172384,-29305.016023839977
6,387.6068,1034.4969,775.5134,0.0,0.0,0.0,-776.8076,1004050.4971,464.5706,5418.6634,-1042261.0804,78.65339832,1011354.5406,-1042182.42700168,-30827.88640168003
7,376.4775,1014.2957,770.6837,0.0,0.0,0.0,-732.3306,875253.7428,481.7468,5359.4155,-911229.6773,72.38984256,882524.0314,-911157.28745744,-28633.256057440005
8,375.0751,975.4962,779.3897,0.0,0.0,0.0,-789.9446,806926.4756,465.8487,5353.8698,-842325.568,72.79729992,814086.2104999998,-842252.77070008,-28166.560200080043
9,362.7813,1024.0844,761.4554,0.0,0.0,0.0,-742.0835,886405.0451,475.486,5361.3542,-923051.332,76.49867160000002,893648.1229,-922974.8333284,-29326.710428400096
10,396.35,1051.1506,790.4503,0.0,0.0,0.0,-753.7454,896341.0235,476.0566,5358.1348,-932961.1078,76.1129928,903659.4204,-932884.9948071998,-29225.574407199936
11,433.7726,1017.4006,789.3095,0.0,0.0,0.0,-802.6212,778426.6232,459.2044,5393.3472,-814807.7604,75.83666112,785717.0363,-814731.9237388802,-29014.88743887999
12,372.0274,1015.1059,765.8794,0.0,0.0,0.0,-725.7333,933639.2059,489.9396,5397.5607,-970287.5532,76.33081872,940953.9856,-970211.22238128,-29257.236781279957
13,398.6261,995.9604,794.9674,0.0,0.0,0.0,-753.7822,866582.7159999999,456.3715,5386.0956,-903133.6898,75.46269384,873860.9548000002,-903058.22710616,-29197.272306159986
14,408.4156,1122.6242,786.7097,0.0,0.0,0.0,-751.837,958875.5647,465.1875,5361.9766,-996097.9241,76.10374151999999,966268.6413,-996021.82035848,-29753.179058479927
15,389.2512,1062.1702,772.1592,0.0,0.0,0.0,-731.2135,937556.9137,465.9355,5366.9294,-974167.1009999999,74.14278624,944882.1457,-974092.95821376,-29210.812513759916
16,379.2231,1024.7576,767.2492,0.0,0.0,0.0,-718.4024,922953.3795,476.3715,5379.3078,-960031.9497,78.45952824,930261.8863,-959953.49017176,-29691.603871759984
17,387.3422,1032.8029,783.7997,0.0,0.0,0.0,-781.7983,871987.9224,475.6873,5369.2529,-908391.3855,74.36083824,879255.0091,-908317.02466176,-29062.015561759952
18,362.7506,1028.2562,799.2547,0.0,0.0,0.0,-729.2553,862300.245,468.2709,5396.2284,-898831.5014,74.92482648,869625.7505,-898756.57657352,-29130.826073519984
19,389.4651,1044.971,749.8436,0.0,0.0,0.0,-842.3655,756057.4874,467.781,5405.048000000001,-792023.6483,73.28448936,763272.2305999999,-791950.36381064,-28678.133210640102
20,408.4241,1012.313,760.6187,0.0,0.0,0.0,-768.8977,914930.1028,459.6387,5361.3785,-951864.2362,74.08617696,922163.5781,-951790.15002304,-29626.57192304
21,398.1447,1035.8339,797.7467,0.0,0.0,0.0,-725.2965,806202.7727,479.0896,5426.1198,-841932.9445,72.67029264,813614.4108999999,-841860.27420736,-28245.863307360083
22,413.2957,1057.8315,763.0882,0.0,0.0,0.0,-788.7302,783329.8627,465.5228,5396.5836,-818841.7842,72.23750496,790637.4543000001,-818769.54669504,-28132.092395039894
23,374.2844,1041.0619,780.4526,0.0,0.0,0.0,-753.9961,811966.7066,464.6214,5375.8716,-848102.277,74.48960664,819249.0023999999,-848027.78739336,-28778.784993360117
24,403.9506,1057.4168,792.6661,0.0,0.0,0.0,-752.7784,868321.1807,466.6686,5384.1096,-905149.8555,75.99455640000001,875673.2139999998,-905073.8609435998,-29400.646943600026
25,375.3794,961.3784,766.0004,0.0,0.0,0.0,-793.7284,864074.2666,476.959,5368.6967,-900542.5329999999,73.3225428,871228.9521,-900469.2104572002,-29240.258357200062
