,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-7.105427357601002e-15,-5.3290705182007514e-14,-1.0658141036401504e-14,0.0,0.0,0.0,-47.05899999999998,154.6694999999907,-1.9539925233402755e-14,9.999999974752428e-05,362.5841000000458,-8.599155120000013,107.6105999999881,353.98494488010226,461.59554488003937
1,-9.999999996246343e-05,6.750155989720953e-14,-6.394884621840903e-14,0.0,0.0,0.0,-51.96560000000001,127.56460000012592,9.999999999088516e-05,-5.115907697472721e-13,374.7214999998845,-8.551921679999992,75.59900000005774,366.1695783197969,441.7685783199418
2,2.8421709430404014e-14,0.00010000000003174135,0.0,0.0,0.0,0.0,-48.91839999999997,44.241999999951574,2.6645352591003757e-14,-1.7053025658242404e-13,472.5786999999229,-8.444386079999994,-4.6763000000879344,464.13431391988564,459.4580139198341
3,-9.999999995891072e-05,0.00010000000004950492,-2.8421709430404014e-14,0.0,0.0,0.0,-43.46019999999999,134.89150000000336,2.8421709430404014e-14,6.821210263296962e-13,428.15979999994113,-8.747879760000004,91.43130000019708,419.4119202400268,510.843220240144
4,1.7763568394002505e-15,-6.750155989720953e-14,-2.486899575160351e-14,0.0,0.0,0.0,-45.7871,103.62259999998659,-1.5987211554602254e-14,9.99999995201506e-05,406.69460000013083,-8.499381839999991,57.83559999993477,398.1952181599967,456.0308181600624
5,0.00010000000003529408,7.460698725481053e-14,-0.00010000000004595222,0.0,0.0,0.0,-44.47429999999998,111.80160000004732,0.00010000000002463594,-9.999999986121112e-05,490.70949999997055,-8.829614879999994,67.32730000032001,481.87988511987396,549.2071851202958
6,1.0658141036401504e-14,-1.0658141036401503e-13,7.105427357601002e-15,0.0,0.0,0.0,-47.19490000000002,193.92210000015496,-9.999999996779252e-05,4.547473508864641e-13,325.57530000000037,-8.734208400000005,146.7271000001248,316.84109159989936,463.56819160012606
7,-1.7763568394002505e-15,-0.00010000000007792663,-0.00010000000003529408,0.0,0.0,0.0,-45.97049999999993,132.0879000001177,8.88178419700125e-15,-9.999999997489796e-05,437.8934999998505,-8.676146160000005,86.1170999998428,429.2173538399784,515.3344538396901
8,-4.440892098500626e-14,-2.0961010704922955e-13,9.999999988963282e-05,0.0,0.0,0.0,-51.79459999999996,79.11300000012031,-3.907985046680551e-14,-9.9999999576994e-05,493.6691999999978,-8.836589520000008,27.318400000196675,484.83261047995217,512.1510104801927
9,3.552713678800501e-15,-6.750155989720953e-14,8.881784197001252e-14,0.0,0.0,0.0,-47.407899999999934,44.29409999997243,-2.3092638912203256e-14,3.9790393202565615e-13,502.5630000000213,-8.94293136000001,-3.1137999999903343,493.62006864000506,490.50626864002925
10,-1.4210854715202004e-14,-1.4566126083082056e-13,-2.8421709430404014e-14,0.0,0.0,0.0,-52.01990000000003,193.1558000000797,7.105427357601002e-15,-5.684341886080803e-14,430.0116999999084,-8.887200479999986,141.13589999991768,421.12449951971047,562.2603995198247
11,-4.796163466380676e-14,-0.00010000000005661036,-9.999999999621424e-05,0.0,0.0,0.0,-50.3036,216.94589999982347,3.3750779948604765e-14,0.00010000000008858478,374.2924000001587,-8.69547168,166.6421999997411,365.5969283199723,532.2391283199025
12,9.999999999266153e-05,-4.263256414560601e-14,-5.3290705182007514e-14,0.0,0.0,0.0,-43.40210000000002,45.4676999999851,-3.1974423109204515e-14,-5.684341886080803e-14,539.549200000102,-8.734116240000015,2.065699999801069,530.8150837602411,532.880783759904
13,1.0658141036401504e-14,1.0658141036401504e-14,-1.77635683940025e-14,0.0,0.0,0.0,-48.56610000000004,113.25289999994786,-1.2434497875801752e-14,-1.7053025658242404e-13,370.83730000018926,-8.38635623999999,64.68679999997133,362.4509437601823,427.1377437601609
14,1.7763568394002505e-15,7.105427357601002e-15,-3.5527136788005016e-14,0.0,0.0,0.0,-43.27430000000002,104.52149999993964,1.77635683940025e-14,1.7053025658242404e-13,452.21970000010015,-8.485254000000001,61.247199999769784,443.73444600017194,504.9816459998689
15,-5.3290705182007506e-15,1.4210854715202006e-13,-1.4210854715202004e-14,0.0,0.0,0.0,-47.77450000000001,187.6682999999501,0.00010000000003351772,2.273736754432321e-13,400.3577000000209,-8.97302447999999,139.89390000030215,391.3846755201197,531.2785755203199
16,8.88178419700125e-15,-1.0658141036401504e-14,-0.0001000000000139778,0.0,0.0,0.0,-46.075400000000016,100.34610000005402,1.4210854715202004e-14,-9.999999980436768e-05,491.1423999999739,-8.852373359999998,54.2704999999661,482.2900266399655,536.5605266399389
17,-9.999999997845066e-05,-0.0001000000000672685,3.552713678800501e-15,0.0,0.0,0.0,-50.77870000000002,128.1836999997813,1.0658141036401504e-14,2.273736754432321e-13,468.2233999999062,-8.928926640000013,77.40479999958424,459.29447335988715,536.6992733594858
18,-9.999999998733243e-05,-0.0001000000000139778,5.3290705182007514e-14,0.0,0.0,0.0,-50.31160000000005,164.2716000000678,-9.999999997667429e-05,-9.99999995201506e-05,459.9010999998614,-8.684566559999997,113.95960000006413,451.2165334398383,565.1761334399242
19,-0.00010000000004328768,4.618527782440651e-14,-2.486899575160351e-14,0.0,0.0,0.0,-47.86509999999996,139.29580000004134,-3.552713678800501e-15,-1.7053025658242404e-13,439.1504999999369,-8.679270960000002,91.43060000013227,430.47122904004783,521.9018290400709
20,-4.440892098500626e-14,0.00010000000008858478,7.460698725481053e-14,0.0,0.0,0.0,-38.45500000000001,90.56650000016205,9.999999999088516e-05,-0.00010000000020227162,410.93980000003023,-8.309221919999999,52.11160000002718,402.6305780801713,454.74217808006034
21,1.4210854715202004e-14,7.105427357601002e-15,8.881784197001252e-14,0.0,0.0,0.0,-50.07939999999998,134.13980000018998,8.88178419700125e-15,-0.00010000000054333212,532.8303999999027,-8.935752959999997,84.06030000031923,523.8946470397482,607.9549470402201
22,-2.486899575160351e-14,0.0001000000000423995,-9.99999999145018e-05,0.0,0.0,0.0,-53.65860000000003,69.01849999998174,1.7763568394002505e-15,0.00010000000020227162,460.7176999999168,-8.707528079999985,15.359999999704227,452.0101719198481,467.37017191961786
23,-9.999999999532604e-05,5.3290705182007514e-14,7.815970093361102e-14,0.0,0.0,0.0,-41.88920000000007,56.04300000003651,-2.6645352591003757e-14,0.00010000000020227162,570.1171999999094,-8.921640240000006,14.153800000081587,561.1955597601178,575.3493597599884
24,-1.7763568394002505e-15,1.3500311979441906e-13,-0.00010000000002108321,0.0,0.0,0.0,-45.288899999999984,174.85439999988637,-0.0001000000000139778,-2.273736754432321e-13,335.53860000011883,-8.663407919999992,129.5652999997862,326.875192080023,456.4404920799038
25,-4.440892098500625e-15,1.9184653865522705e-13,9.999999997489796e-05,0.0,0.0,0.0,-42.27469999999995,93.61150000018516,-1.0658141036401504e-14,-3.410605131648481e-13,485.7952000000522,-8.688235679999996,51.33690000041352,477.10696432007967,528.4438643204641
26,5.3290705182007506e-15,-9.999999997845066e-05,8.526512829121202e-14,0.0,0.0,0.0,-50.87409999999997,82.37890000010282,7.105427357601002e-15,1.7053025658242404e-13,465.0585000000771,-8.697769199999996,31.504700000272287,456.3607308001912,487.86543080034704
27,-1.4210854715202004e-14,5.684341886080803e-14,6.394884621840903e-14,0.0,0.0,0.0,-41.704699999999946,-20.599300000162803,-0.00010000000000687237,-5.684341886080803e-14,541.3669999999016,-8.448878880000004,-62.30410000041274,532.9181211197931,470.6140211194895
28,1.5987211554602254e-14,0.0,-1.77635683940025e-14,0.0,0.0,0.0,-52.33990000000002,-72.72420000001713,-4.085620730620577e-14,-1.1368683772161605e-13,672.9316999999777,-8.925299279999997,-125.06409999994301,664.006400719892,538.9423007200363
29,-4.085620730620577e-14,-7.105427357601002e-15,0.0,0.0,0.0,0.0,-43.5631,-68.19619999986628,-3.552713678800501e-15,0.00010000000008858478,658.6806999999694,-8.936864640000003,-111.75919999969449,649.7438353598959,537.9846353602742
30,-5.3290705182007506e-15,1.0302869668521453e-13,4.973799150320702e-14,0.0,0.0,0.0,-47.55399999999999,-31.022500000176212,0.0001000000000264123,1.7053025658242404e-13,618.9600999999989,-9.046303200000002,-78.57640000008195,609.9137968000227,531.337396799919
31,-3.1974423109204515e-14,-0.0001000000000139778,-9.999999996779252e-05,0.0,0.0,0.0,-47.108899999999934,-40.067300000113995,-1.0658141036401504e-14,5.684341886080803e-14,652.4672000000845,-9.038712960000002,-87.17640000042911,643.4284870398931,556.2520870396531
32,1.2434497875801752e-14,1.5987211554602254e-13,7.815970093361102e-14,0.0,0.0,0.0,-50.31019999999993,13.943399999950076,1.7763568394002505e-15,-2.273736754432321e-13,579.4205999999557,-8.855863200000005,-36.366800000026075,570.564736799945,534.1979367999335
33,-5.3290705182007506e-15,1.4210854715202004e-14,-2.131628207280301e-14,0.0,0.0,0.0,-41.82400000000006,65.89980000001378,-9.999999999621424e-05,3.410605131648481e-13,508.7664999999184,-8.895828959999996,24.075699999854322,499.87067104000573,523.9463710397728
34,-9.999999998999698e-05,-9.999999989318552e-05,-3.5527136788005016e-14,0.0,0.0,0.0,-44.0382,136.8384000000697,1.0658141036401504e-14,-9.999999980436768e-05,502.4609000000302,-8.921734560000015,92.79990000014864,493.5391654400579,586.3390654401846
35,1.7763568394002505e-15,9.947598300641404e-14,4.973799150320702e-14,0.0,0.0,0.0,-45.87920000000001,163.95030000012517,0.00010000000003174135,-7.389644451905042e-13,388.410499999978,-8.698683599999999,118.07120000038073,379.71181640012617,497.7830164003614
36,0.00010000000004062316,-9.999999995002895e-05,-7.105427357601002e-15,0.0,0.0,0.0,-46.612899999999954,62.83339999998249,-9.999999996246343e-05,-2.273736754432321e-13,577.736000000073,-9.065976480000003,16.220399999991802,568.670023520069,584.8904235200607
37,-0.00010000000001930688,6.394884621840903e-14,-1.0658141036401504e-14,0.0,0.0,0.0,-52.25309999999996,23.537999999966107,8.88178419700125e-15,0.0001000000001454282,544.3356000000753,-9.002758319999991,-28.715099999758593,535.3328416799093,506.61774168031815
38,1.5987211554602254e-14,9.592326932761353e-14,-7.105427357601002e-15,0.0,0.0,0.0,-49.166800000000066,14.184000000101705,-3.552713678800501e-15,-1.1368683772161605e-13,663.8254999999639,-9.161498880000003,-34.982799999882275,654.6640011199238,619.6812011200777
39,0.00010000000002463594,4.618527782440651e-14,-0.00010000000001042508,0.0,0.0,0.0,-50.73000000000004,163.4164000002101,2.486899575160351e-14,-0.0001000000004296453,466.40960000006066,-9.139672080000008,112.68629999998063,457.269927920033,569.9562279200427
40,-1.9539925233402755e-14,-1.0302869668521453e-13,-1.0658141036401504e-14,0.0,0.0,0.0,-43.99039999999996,173.33750000012256,-3.7303493627405266e-14,5.6843418860808e-13,526.5494999998771,-8.844435359999997,129.347100000507,517.7050646399421,647.0521646403836
41,-2.131628207280301e-14,0.00010000000008858478,6.039613253960853e-14,0.0,0.0,0.0,-38.234699999999975,235.4300000000518,0.00010000000001930688,1.1368683772161605e-13,427.02759999997056,-8.964286560000007,197.19549999988342,418.06331343993685,615.2588134398567
42,1.77635683940025e-14,1.4210854715202006e-13,9.999999996068709e-05,0.0,0.0,0.0,-50.26279999999996,228.95459999979585,-3.552713678800501e-15,-3.410605131648481e-13,376.8028999998394,-9.077280480000004,178.6919000000816,367.7256195197209,546.417519519919
43,-4.884981308350689e-14,6.039613253960853e-14,3.1974423109204515e-14,0.0,0.0,0.0,-49.51549999999998,158.3198999999605,-1.5987211554602254e-14,-3.410605131648481e-13,447.8060000002019,-9.196776,108.80440000004732,438.6092240001065,547.4136240002483
44,1.7763568394002505e-15,2.131628207280301e-14,-7.815970093361102e-14,0.0,0.0,0.0,-51.37320000000002,163.9589000000857,-9.999999997489796e-05,7.389644451905042e-13,521.615899999981,-9.044164080000009,112.58560000005996,512.5717359199665,625.157335920041
45,1.4210854715202004e-14,-3.907985046680551e-14,-2.8421709430404014e-14,0.0,0.0,0.0,-46.500199999999936,153.64879999998138,-1.0658141036401504e-14,9.999999980436768e-05,470.1121999999263,-9.0399816,107.14869999989496,461.07221840001137,568.2209183998264
46,-0.00010000000002818864,2.8421709430404014e-14,-2.486899575160351e-14,0.0,0.0,0.0,-47.90499999999993,86.35809999993965,0.00010000000002996501,-6.252776074688882e-13,538.8690000001565,-9.11109167999999,38.45310000045299,529.7579083200338,568.2110083206105
47,3.1974423109204515e-14,9.999999982568396e-05,-1.77635683940025e-14,0.0,0.0,0.0,-47.20079999999992,42.52530000004806,-1.5987211554602254e-14,3.410605131648481e-13,544.6582000000603,-8.752238639999996,-4.6753999999858715,535.9059613600141,531.2305613600789
48,0.00010000000004062316,-4.263256414560601e-14,-8.881784197001252e-14,0.0,0.0,0.0,-44.28519999999998,-25.78559999989234,9.999999998200336e-05,-9.9999999576994e-05,623.0639000000201,-8.90318304,-70.07069999984057,614.1607169601187,544.0900169601763
49,-2.8421709430404014e-14,0.00010000000000687237,2.486899575160351e-14,0.0,0.0,0.0,-44.0198,100.53349999979919,-3.3750779948604765e-14,0.0,539.2580999998626,-9.041962319999998,56.51379999982601,530.216137679966,586.7299376796901
50,-8.88178419700125e-15,2.486899575160351e-14,-0.0001000000000956902,0.0,0.0,0.0,-43.761299999999906,136.88439999998843,-2.3092638912203256e-14,0.0,416.3338999999054,-8.537264639999998,93.12299999988599,407.79663535997366,500.9196353597869
51,0.000100000000005096,4.973799150320702e-14,4.618527782440651e-14,0.0,0.0,0.0,-47.5770999999999,9.88969999982342,-3.7303493627405266e-14,-0.0001000000004296453,616.419499999816,-9.000479520000011,-37.68740000028421,607.4190204798335,569.7316204795347
52,-0.0001000000000139778,1.0658141036401504e-14,0.0001000000000921375,0.0,0.0,0.0,-51.15720000000007,120.17880000017323,1.2434497875801752e-14,9.999999986121112e-05,489.375000000035,-8.961354000000005,69.02170000009312,480.41364600011116,549.4353460001315
53,5.3290705182007506e-15,7.105427357601003e-14,0.00010000000008858478,0.0,0.0,0.0,-47.605500000000006,41.1328000000324,-3.552713678800501e-15,3.410605131648481e-13,555.1647000000041,-8.870003999999991,-6.472599999823388,546.2946960001011,539.8220960001834
54,-0.00010000000003707044,-3.552713678800501e-15,-9.99999999073964e-05,0.0,0.0,0.0,-49.228799999999936,70.63950000012257,-4.796163466380676e-14,5.684341886080803e-14,568.2498999998811,-8.927631360000003,21.410500000210842,559.3222686398824,580.732768640086
55,2.220446049250313e-14,-1.0302869668521453e-13,-5.684341886080803e-14,0.0,0.0,0.0,-45.62030000000001,86.90829999995567,3.5527136788005016e-14,-0.0001000000004296453,595.3021999999489,-9.255519359999994,41.287899999824155,586.0466806398413,627.3345806397746
56,-3.3750779948604765e-14,0.00010000000007437393,9.947598300641404e-14,0.0,0.0,0.0,-45.059199999999926,107.50180000000671,9.999999998733243e-05,-9.999999974752428e-05,516.6477000000887,-9.001213919999998,62.44269999999551,507.6464860800368,570.0891860800832
57,-9.999999997845066e-05,2.8421709430404014e-14,-0.00010000000003174135,0.0,0.0,0.0,-46.152500000000046,-8.781799999907989,2.486899575160351e-14,-0.00010000000054333212,574.629600000009,-8.740278720000001,-54.93460000013153,565.8893212799967,510.95472127987983
58,0.0001000000000139778,4.263256414560601e-14,-8.171241461241153e-14,0.0,0.0,0.0,-46.98160000000009,-53.61720000000372,0.0,0.00010000000031595846,624.2541000001006,-8.972806320000009,-100.59860000054691,615.2812936799987,514.6826936795537
59,0.00010000000002108321,1.0658141036401504e-14,3.5527136788005016e-14,0.0,0.0,0.0,-50.45770000000004,37.62870000016019,3.1974423109204515e-14,3.410605131648481e-13,545.1271999999981,-8.770911840000009,-12.828899999967605,536.3562881599934,523.5273881600331
60,-9.999999999976694e-05,2.486899575160351e-14,-9.999999996068709e-05,0.0,0.0,0.0,-44.94999999999993,165.83019999994485,-3.1974423109204515e-14,-2.273736754432321e-13,450.0916999999635,-9.074897280000004,120.87999999995048,441.0168027198657,561.8968027199106
61,3.0198066269804264e-14,7.460698725481053e-14,-9.999999999621424e-05,0.0,0.0,0.0,-47.405199999999965,66.20450000017323,-4.618527782440651e-14,-0.00010000000003174135,531.4222999999665,-8.750781360000001,18.799100000100935,522.6715186399671,541.470618640068
62,1.7763568394002505e-15,-9.999999999266153e-05,3.5527136788005016e-14,0.0,0.0,0.0,-51.74929999999996,154.45410000018032,9.999999998200336e-05,-2.842170943040401e-13,467.70019999982634,-8.881845120000003,102.70480000030024,458.81835487976633,561.5231548801248
63,1.9539925233402755e-14,8.171241461241153e-14,-6.394884621840903e-14,0.0,0.0,0.0,-45.81550000000002,88.46949999995606,5.3290705182007506e-15,-2.842170943040401e-13,483.3860999998208,-8.874478799999997,42.65399999980366,474.51162119988936,517.1656211996203
64,-6.2172489379008774e-15,-4.973799150320702e-14,4.263256414560601e-14,0.0,0.0,0.0,-45.5985,17.984100000038733,-3.1974423109204515e-14,7.389644451905042e-13,562.7336000000789,-8.676108719999998,-27.61439999988417,554.0574912800595,526.4430912801898
65,1.0658141036401504e-14,-5.684341886080803e-14,-0.00010000000002463594,0.0,0.0,0.0,-47.5372,-4.838400000018993,-3.552713678800501e-15,-9.999999991805451e-05,589.9272000000832,-8.860109040000008,-52.37580000011772,581.0670909601042,528.6912909599648
66,5.3290705182007506e-15,9.947598300641404e-14,-1.77635683940025e-14,0.0,0.0,0.0,-49.51379999999999,-45.41689999990985,9.999999997667429e-05,3.9790393202565615e-13,614.6387000000086,-8.770433759999998,-94.93060000001715,605.8682662400167,510.9376662399922
67,0.00010000000000331967,1.8474111129762605e-13,-2.131628207280301e-14,0.0,0.0,0.0,-48.5579,-6.9535000001307585,-1.5987211554602254e-14,-0.00010000000037280188,525.1449999999996,-8.645812559999989,-55.511400000131495,516.4991874400754,460.98778743986384
68,0.0001000000000015433,-2.486899575160351e-14,-9.999999993226538e-05,0.0,0.0,0.0,-54.3316,183.7957000000354,-1.9539925233402755e-14,3.9790393202565615e-13,424.848500000038,-8.76328488,129.46409999997653,416.08521511985845,545.5493151200096
69,9.999999996246343e-05,7.105427357601002e-15,4.973799150320702e-14,0.0,0.0,0.0,-48.980600000000045,69.25020000005439,-3.3750779948604765e-14,-5.6843418860808e-13,539.0108999999926,-9.116437680000004,20.26970000017957,529.8944623198902,550.1641623201716
70,9.999999999976694e-05,1.7408297026122455e-13,-9.999999992871268e-05,0.0,0.0,0.0,-45.794799999999974,-1.0350000000458266,-9.999999999443789e-05,4.547473508864641e-13,560.5753999999387,-8.75805192,-46.82990000007121,551.8173480798706,504.98744807986486
71,3.0198066269804264e-14,-1.3145040611561853e-13,-2.486899575160351e-14,0.0,0.0,0.0,-50.4637,36.34219999979622,1.5987211554602254e-14,5.6843418860808e-13,687.9596000000295,-9.302186880000008,-14.121500000321104,678.6574131199653,664.5359131197024
72,-0.00010000000002108321,-3.907985046680551e-14,5.684341886080803e-14,0.0,0.0,0.0,-44.73089999999999,-36.820099999995904,9.999999999976694e-05,7.389644451905042e-13,630.6080999999966,-8.676761040000011,-81.5509999999154,621.9313389599541,540.3803389600824
73,4.1744385725905886e-14,-3.5527136788005016e-14,0.00010000000003529408,0.0,0.0,0.0,-49.58260000000006,90.40199999988528,-2.131628207280301e-14,-0.00010000000008858478,633.8968000000433,-9.311752079999994,40.819400000160186,624.5850479200042,665.4044479202079
74,1.2434497875801752e-14,-6.039613253960853e-14,6.394884621840903e-14,0.0,0.0,0.0,-47.72130000000002,-26.21240000010356,0.0,-5.6843418860808e-13,513.770999999968,-8.489665439999996,-73.93370000017808,505.28133455995436,431.3476345597909
75,0.00010000000000687237,9.999999996423979e-05,9.999999999266153e-05,0.0,0.0,0.0,-48.91989999999996,-32.76069999997131,3.0198066269804264e-14,-1.1368683772161605e-13,746.4880999999806,-9.123500159999992,-81.6803000002347,737.3645998398199,655.6842998397452
76,4.1744385725905886e-14,-1.3500311979441906e-13,-0.0001000000000388468,0.0,0.0,0.0,-43.865800000000064,54.995300000196686,-1.4210854715202004e-14,-4.547473508864641e-13,545.7464999998691,-8.88655895999998,11.129400000439203,536.8599410398552,547.9893410403016
77,0.00010000000004062316,-0.00010000000011345378,-3.5527136788005016e-14,0.0,0.0,0.0,-50.91709999999996,-63.710400000040245,2.3092638912203256e-14,-9.999999940646376e-05,606.5680000000834,-8.825250960000004,-114.62759999976905,597.7427490400635,483.11514904031634
78,-1.5987211554602254e-14,-3.1974423109204515e-14,7.105427357601003e-14,0.0,0.0,0.0,-48.56350000000007,130.2897999998234,-3.0198066269804264e-14,0.00010000000008858478,505.20049999991835,-9.0869112,81.72639999981484,496.1135887998843,577.8399887997355
79,3.0198066269804264e-14,2.8421709430404014e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-49.27919999999995,245.01059999999958,1.7763568394002505e-15,-2.842170943040401e-13,343.60819999991844,-8.808287039999998,195.7313999997348,334.7999129599502,530.5313129596558
80,-9.999999996956889e-05,9.237055564881302e-14,-3.552713678800501e-15,0.0,0.0,0.0,-41.61400000000005,152.2243000000931,1.4210854715202004e-14,7.389644451905042e-13,531.953300000003,-8.736539040000002,110.61019999983648,523.2167609600011,633.8269609598376
81,0.00010000000001930688,4.618527782440651e-14,3.907985046680551e-14,0.0,0.0,0.0,-49.01239999999998,69.76339999996014,2.486899575160351e-14,1.1368683772161605e-13,543.6482999999389,-8.755845839999989,20.751100000127426,534.8924541601584,555.6435541600677
82,1.0658141036401504e-14,2.486899575160351e-14,1.77635683940025e-14,0.0,0.0,0.0,-42.000699999999945,39.79370000000893,-1.7763568394002505e-15,0.0001000000001454282,592.2185000000305,-8.938560959999986,-2.2068999999765424,583.2799390399853,581.0730390400597
83,-2.131628207280301e-14,3.5527136788005016e-14,5.684341886080803e-14,0.0,0.0,0.0,-49.61290000000007,94.45819999991804,-1.77635683940025e-14,-3.9790393202565615e-13,525.292699999981,-8.938230479999996,44.845299999803636,516.3544695198842,561.1997695197897
84,-8.88178419700125e-15,-9.999999990384367e-05,0.0,0.0,0.0,0.0,-47.65339999999996,44.78459999991432,3.552713678800501e-15,-0.00010000000008858478,475.9009000000325,-8.760941999999991,-2.8689999998822486,467.1399580000209,464.27095800015326
85,9.999999999443789e-05,-0.00010000000001042508,0.00010000000002463594,0.0,0.0,0.0,-50.15189999999993,159.54549999996425,-9.999999999976694e-05,-3.410605131648481e-13,437.510899999962,-8.837203680000002,109.39360000001116,428.67369631999395,538.0672963199761
86,1.7763568394002505e-15,-3.1974423109204515e-14,-2.131628207280301e-14,0.0,0.0,0.0,-48.055700000000016,34.786299999951574,1.9539925233402755e-14,-3.9790393202565615e-13,638.2475000000443,-9.293662080000008,-13.269400000362086,628.9538379201797,615.6844379196792
87,7.993605777301127e-15,9.999999991805451e-05,-9.999999993226538e-05,0.0,0.0,0.0,-46.4868,136.8403999999322,-1.77635683940025e-14,3.410605131648481e-13,518.1164999999959,-9.171594000000006,90.35359999981674,508.94490599993037,599.2985059998125
