,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,394.027,1044.035,1719.2122,0.0,0.0,0.0,-990.2085,-10323.226999999999,468.9429,5327.7505,-6834.4315,1432.5847,-732.0518,-2359.467900000001,-6133.8986,-8493.3665
1,402.0109,1003.2617,1684.3511,0.0,0.0,0.0,-976.4891,-10326.3321,488.0042,5414.9689,-6886.2607,1446.3298,-736.4414,-2310.2243999999987,-6176.372299999999,-8486.596699999998
2,388.4406,1071.9036,1707.019,0.0,0.0,0.0,-992.5874,-10405.6442,467.1425,5362.3619,-6757.5455,1438.2406,-728.5388,-2401.364000000001,-6047.8437,-8449.2077
3,377.009,1021.4993,1705.7806,0.0,0.0,0.0,-985.4672,-10091.849,466.3276,5328.5805,-7094.9602,1454.6221,-748.8413,-2178.1192,-6389.179400000001,-8567.2986
4,403.2605,1022.6018,1659.3977,0.0,0.0,0.0,-972.2298,-10311.8077,470.8045,5398.3976,-6936.0938,1450.8563,-752.9739,-2329.5754,-6238.211399999999,-8567.786800000002
5,404.725,1008.9812,1694.9087,0.0,0.0,0.0,-961.49,-10153.1553,475.3753,5360.5596,-7057.7975,1453.9465,-750.0276,-2170.0955000000013,-6353.8786,-8523.9741
6,382.665,1006.8998,1682.2455,0.0,0.0,0.0,-980.9957,-10016.7628,476.5086,5390.7062,-7208.9535,1454.2489,-749.4721,-2058.733400000001,-6504.176699999999,-8562.910100000001
7,383.4552,1034.5297,1683.94,0.0,0.0,0.0,-967.4782,-10108.5709,474.4544,5391.8938,-7121.7804,1444.1468,-739.8817,-2107.7760000000007,-6417.515299999999,-8525.2913
8,381.8161,1025.6694,1686.5759,0.0,0.0,0.0,-952.4041,-9972.3993,481.3954,5379.1005,-7244.6944,1456.7909,-753.3979,-1970.2460999999994,-6541.3014,-8511.5475
9,385.6388,999.6339,1672.7885,0.0,0.0,0.0,-996.1536,-10056.0284,477.3252,5364.0978,-7112.6825,1454.2441,-745.9097,-2152.697799999999,-6404.3481,-8557.0459
10,403.6255,1021.6043,1694.9225,0.0,0.0,0.0,-975.5746,-10150.6047,478.0396,5368.2584,-7049.8117,1457.6178,-753.5057,-2159.7290000000007,-6345.6996,-8505.428600000001
11,393.3452,1053.4997,1702.027,0.0,0.0,0.0,-973.9232,-10144.1792,472.4095,5370.4928,-7055.0186,1453.8,-743.9997,-2126.328200000001,-6345.2183,-8471.5465
12,367.1297,1056.5227,1679.0077,0.0,0.0,0.0,-994.7583,-9884.5692,487.6231,5361.4525,-7297.3748,1449.8877,-740.442,-1927.5918,-6587.9290999999985,-8515.5209
13,421.0621,1045.0162,1698.5247,0.0,0.0,0.0,-958.3836,-10184.8456,465.4628,5364.2878,-7055.3763,1453.4929,-751.8881,-2148.8756000000008,-6353.7715,-8502.647099999998
14,385.5944,1038.6564,1673.9745,0.0,0.0,0.0,-974.8576,-10454.0932,464.1357,5398.0354,-6756.9159,1444.3594,-733.7402,-2468.554400000001,-6046.2967,-8514.8511
15,409.7517,1031.4305,1687.1851,0.0,0.0,0.0,-974.3431,-10209.8092,468.1264,5395.7669,-7011.7376,1459.1676,-746.7791,-2191.8917,-6299.3491,-8491.240800000001
16,413.3483,993.0639,1716.7303,0.0,0.0,0.0,-976.0297,-10089.4762,470.153,5406.6468,-7195.5087,1456.2428,-751.3667,-2065.5635999999986,-6490.632600000001,-8556.1962
17,377.8576,990.5626,1700.2509,0.0,0.0,0.0,-968.6373,-10204.1343,476.8351,5360.1993,-7004.4511,1447.9835,-749.4718,-2267.066099999999,-6305.9394,-8573.005499999997
18,387.2377,1050.2545,1691.7144,0.0,0.0,0.0,-981.7204,-10472.582,477.8807,5408.0973,-6794.5307,1448.8435,-741.6212,-2439.117799999999,-6087.3084,-8526.4262
19,428.4418,1062.594,1719.5526,0.0,0.0,0.0,-986.5054,-10083.5587,461.8578,5386.5298,-7163.2716,1442.3182,-739.3968,-2011.088099999999,-6460.350200000001,-8471.4383
