Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,393.1133,1034.8747,1703.7431,0.0,0.0,0.0,-987.9044,-9046.9173,486.2943,5381.252,-1747.8175,55.13936256,-1035.5442999999996,-1692.67813744,-2728.22243744
1,369.9762,1016.004,1720.913,0.0,0.0,0.0,-964.5314,-9007.6229,487.3928,5367.8018,-1809.976,56.07150408,-1010.0664999999999,-1753.90449592,-2763.97099592
2,387.6907,999.2787,1701.5981,0.0,0.0,0.0,-964.2784,-9024.2467,472.3877,5332.1931,-1746.27,57.358640879999996,-1095.376799999999,-1688.91135912,-2784.288159119999
3,392.7188,1082.9851,1697.5126,0.0,0.0,0.0,-967.9805,-8968.7342,476.172,5369.3031,-1825.0066,56.808697679999995,-918.0231000000013,-1768.19790232,-2686.221002320001
4,376.0332,1026.1217,1713.9282,0.0,0.0,0.0,-988.0391,-9027.9779,481.1349,5359.7419,-1743.6952,56.11131792,-1059.0571,-1687.5838820800002,-2746.64098208
5,371.1764,1036.6966,1708.9418,0.0,0.0,0.0,-960.1081,-9040.3522,480.2289,5393.5134,-1767.5336,57.8958624,-1009.9031999999988,-1709.6377376,-2719.5409375999984
6,393.0782,1002.1437,1677.5911,0.0,0.0,0.0,-965.0714,-8966.2689,475.7286,5366.4372,-1823.5665,58.411051199999996,-1016.3614999999982,-1765.1554488,-2781.516948799998
7,400.6847,1020.8136,1691.1202,0.0,0.0,0.0,-956.8309,-9048.2866,493.9078,5368.0369,-1762.2962,56.97512352,-1030.5542999999998,-1705.32107648,-2735.8753764799994
8,387.0445,1014.7124,1684.3667,0.0,0.0,0.0,-984.8734,-8972.8716,471.5123,5387.6882,-1806.5822,57.38267592,-1012.4209000000001,-1749.1995240800002,-2761.62042408
9,408.8758,1021.475,1713.0019,0.0,0.0,0.0,-970.8714,-9027.5327,467.476,5389.4055,-1783.3353,59.28921648,-998.1698999999999,-1724.04608352,-2722.2159835199996
10,384.6501,995.0029,1691.6897,0.0,0.0,0.0,-973.5229,-9116.3861,476.4527,5398.8381,-1734.5005,57.283033679999996,-1143.2754999999997,-1677.21746632,-2820.49296632
11,373.2451,1057.7562,1704.6883,0.0,0.0,0.0,-980.2499,-9060.1956,464.2281,5364.2879,-1736.3096,57.07710792,-1076.2398999999987,-1679.2324920800002,-2755.472392079999
12,391.6631,1052.8374,1687.3945,0.0,0.0,0.0,-963.2236,-9185.0054,462.4311,5425.1157,-1676.6001,57.51023616,-1128.7871999999998,-1619.0898638400001,-2747.8770638399997
13,395.4546,1019.7283,1684.8481,0.0,0.0,0.0,-944.4359,-9120.7458,471.3646,5368.7709,-1702.5363,59.31647855999999,-1125.0151999999998,-1643.21982144,-2768.2350214399994
14,372.8694,1013.1593,1697.7832,0.0,0.0,0.0,-957.6357,-9165.5672,476.2801,5412.9712,-1674.7377,57.075716879999995,-1150.1396999999997,-1617.6619831199998,-2767.8016831199993
