Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,384.1914,1047.7894,782.6968,0.0,0.0,0.0,-983.0865,-8994.2349,454.0867,5336.652,-1818.0302,1059.7492,-652.6639,-1971.9051,-1410.9449,-3382.85
1,365.815,991.1923,793.8059,0.0,0.0,0.0,-1010.6595,-8954.2441,462.5742,5382.5417,-1844.0225,1063.3449,-655.7305,-1968.9745000000003,-1436.4081,-3405.3826000000004
2,368.787,1028.845,780.2872,0.0,0.0,0.0,-987.1378,-8925.2219,468.4301,5345.4008,-1861.4157,1067.3186,-666.9747,-1920.6096000000007,-1461.0718,-3381.6814000000004
3,375.8178,1036.0238,782.0941,0.0,0.0,0.0,-996.1625,-8954.0098,464.2582,5370.2114,-1879.5794,1064.1056,-660.7373,-1921.7669999999998,-1476.2111,-3397.9780999999994
4,410.6572,1027.8205,790.5581,0.0,0.0,0.0,-936.3679,-9081.1097,482.4967,5379.688,-1799.7212,1068.136,-667.1943,-1926.2571000000016,-1398.7795,-3325.0366000000017
5,408.7288,1064.4982,746.6701,0.0,0.0,0.0,-969.2193,-8940.891,463.0769,5362.1855,-1914.9191,1074.4345,-668.5856,-1864.9507999999996,-1509.0702,-3374.0209999999993
6,407.5468,1064.2355,755.9908,0.0,0.0,0.0,-985.9623,-8966.1524,464.6048,5393.8785,-1875.922,1069.237,-665.0154,-1865.8583000000008,-1471.7004,-3337.5587000000005
7,387.0364,1016.5697,786.0168,0.0,0.0,0.0,-983.2224,-8941.2432,471.7412,5357.1203,-1865.9574,1074.8266,-668.3689,-1905.981200000001,-1459.4996999999998,-3365.480900000001
8,395.9948,1026.9149,776.025,0.0,0.0,0.0,-974.8135,-9041.1962,454.6205,5359.9313,-1781.1393,1071.8782,-665.2172,-2002.5232000000005,-1374.4783,-3377.0015000000003
9,381.4492,1010.9915,776.0972,0.0,0.0,0.0,-962.7281,-8928.718,465.8025,5381.6647,-1922.5479,1084.9523,-677.7873,-1875.4410000000007,-1515.3829,-3390.823900000001
10,402.5334,1043.2674,788.4164,0.0,0.0,0.0,-977.5152,-9060.4771,462.6613,5381.7841,-1790.9056,1068.7078,-666.1898,-1959.3297000000002,-1388.3876,-3347.7173000000003
11,390.0645,987.6549,767.6096,0.0,0.0,0.0,-965.3489,-8981.809,479.1078,5376.4681,-1867.6239,1070.1772,-667.5114,-1946.2529999999997,-1464.9580999999998,-3411.2110999999995
12,373.9011,1045.0176,771.4424,0.0,0.0,0.0,-960.4767,-9035.3063,482.9988,5353.7476,-1797.0598,1070.0638,-663.0951,-1968.6755000000003,-1390.0911,-3358.7666000000004
13,402.7216,1033.9956,777.1286,0.0,0.0,0.0,-954.2168,-9066.5341,453.7499,5341.9571,-1745.8199,1077.2978,-668.3373,-2011.1981000000014,-1336.8593999999998,-3348.0575000000017
14,417.8176,1050.241,775.9019,0.0,0.0,0.0,-999.0815,-8895.345,463.2743,5328.5287,-1901.7729,1071.6372,-665.0161,-1858.6629999999996,-1495.1518,-3353.814799999999
15,396.8767,1004.4646,790.4728,0.0,0.0,0.0,-979.8638,-8890.8099,478.8743,5376.0834,-1945.6579,1077.6569,-669.3277,-1823.901899999999,-1537.3287,-3361.230599999999
16,381.6466,1000.6506,784.746,0.0,0.0,0.0,-979.9615,-8931.6602,467.3217,5346.7109,-1868.62,1074.0139,-673.0537,-1930.5458999999992,-1467.6598,-3398.205699999999
17,389.2075,1016.8136,766.1066,0.0,0.0,0.0,-976.6174,-8993.0276,461.1148,5337.0934,-1802.3433,1078.3515,-669.9622,-1999.3090999999995,-1393.9540000000002,-3393.263099999999
18,382.3981,1001.3104,771.1578,0.0,0.0,0.0,-964.4891,-9065.123,463.0153,5367.0907,-1776.0263,1071.0655,-667.0483,-2044.6398,-1372.0091000000002,-3416.6488999999997
