Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,378.0776,1018.4976,765.9909,0.0,0.0,0.0,-944.8174,-9054.0376,472.5658,5387.3353,-1788.9675,1070.9285,-665.0484,-1976.3877999999995,-1383.0874,-3359.4751999999994
1,383.763,1053.1844,792.0544,0.0,0.0,0.0,-969.6764,-9102.7067,457.2041,5357.7749,-1747.4605,1068.1927,-663.7906,-2028.4023000000007,-1343.0584,-3371.4607000000005
2,360.4294,1045.5659,773.6108,0.0,0.0,0.0,-961.1038,-9069.7635,461.7353,5386.947,-1782.461,1071.3821,-664.2898,-2002.5788999999986,-1375.3687,-3377.947599999999
3,373.064,1019.1982,784.1367,0.0,0.0,0.0,-978.0172,-8997.3587,459.9296,5375.0189,-1845.2436,1062.6031,-656.2522,-1964.0285000000003,-1438.8926999999999,-3402.9211999999998
4,401.0105,1044.9339,784.7672,0.0,0.0,0.0,-974.9823,-9114.2684,478.7027,5416.4,-1739.0055,1065.2632,-656.8114,-1963.4364000000023,-1330.5537,-3293.9901000000023
5,402.36,1058.3242,805.4502,0.0,0.0,0.0,-980.4085,-9103.2894,466.8892,5386.2034,-1727.0604,1067.1013,-656.6692,-1964.4709000000003,-1316.6283,-3281.0992000000006
6,399.4487,1044.6633,784.1891,0.0,0.0,0.0,-966.4723,-9023.9318,464.9167,5368.3461,-1806.0526,1065.1735,-658.6805,-1928.8402000000015,-1399.5596,-3328.3998000000015
7,398.8082,1049.3623,766.8478,0.0,0.0,0.0,-957.1876,-9090.4736,470.0102,5379.5643,-1759.3153,1072.1334,-661.4106,-1983.0684,-1348.5925000000002,-3331.6609000000008
8,399.9171,1039.666,767.5081,0.0,0.0,0.0,-961.3911,-9080.5436,459.4273,5375.7723,-1767.5368,1073.3335,-661.5687,-1999.643900000001,-1355.7720000000002,-3355.415900000001
9,413.924,1015.7884,784.4323,0.0,0.0,0.0,-947.1591,-9065.6282,485.3232,5361.6605,-1756.864,1069.2228,-668.4582,-1951.6588999999994,-1356.0994,-3307.7582999999995
10,385.2508,994.2072,784.9625,0.0,0.0,0.0,-986.5084,-8941.6334,473.9387,5372.2737,-1858.5243,1064.5876,-657.6196,-1917.5089000000016,-1451.5563,-3369.065200000002
11,415.7052,1032.1954,774.1904,0.0,0.0,0.0,-969.9995,-8950.4835,444.5597,5354.7144,-1841.4603,1071.349,-663.6745,-1899.1179000000002,-1433.7858,-3332.9037
12,369.2568,1054.8945,755.7721,0.0,0.0,0.0,-969.352,-8906.1187,472.0968,5369.0054,-1908.1251,1068.4384,-663.921,-1854.4451,-1503.6077,-3358.0528000000004
13,378.265,1073.6184,760.0212,0.0,0.0,0.0,-927.479,-9057.6386,474.9824,5348.4073,-1785.1422,1064.1198,-667.2851,-1949.8233,-1388.3075000000001,-3338.1308000000004
14,375.1004,1019.3959,764.7099,0.0,0.0,0.0,-1000.7784,-9014.3846,478.385,5388.8921,-1805.343,1060.6658,-658.1244,-1988.6796999999997,-1402.8016000000002,-3391.4813
15,394.6143,1069.5793,763.9198,0.0,0.0,0.0,-956.275,-9003.3943,465.8926,5340.4145,-1786.1425,1060.7414,-664.9247,-1925.2487999999994,-1390.3257999999998,-3315.5745999999995
16,375.6361,1019.2342,786.7926,0.0,0.0,0.0,-965.5462,-9083.6571,467.0593,5382.7665,-1727.2198,1069.0102,-664.075,-2017.7146000000002,-1322.2846000000002,-3339.9992
17,392.958,1053.3049,778.5151,0.0,0.0,0.0,-961.6849,-9007.365,458.8246,5348.1368,-1782.5112,1069.9504,-663.9149,-1937.3104999999996,-1376.4757,-3313.7861999999996
18,395.8017,1015.617,784.2119,0.0,0.0,0.0,-994.4495,-8943.1726,450.3172,5374.5651,-1833.7426,1065.5042,-654.4869,-1917.1091999999999,-1422.7253,-3339.8345
19,354.2431,1038.4636,771.8638,0.0,0.0,0.0,-985.9666,-8964.686,464.5601,5373.2627,-1834.5525,1070.834,-664.8916,-1948.2592999999997,-1428.6100999999999,-3376.8693999999996
20,383.4736,1005.2685,777.2658,0.0,0.0,0.0,-973.1107,-8950.2973,465.1406,5381.6603,-1835.9657,1070.6592,-670.7809,-1910.5992000000006,-1436.0874,-3346.6866
21,401.9264,1040.474,746.0915,0.0,0.0,0.0,-961.4419,-8976.7316,474.303,5342.032,-1779.3921,1068.9724,-662.327,-1933.346599999999,-1372.7467,-3306.0932999999986
22,393.8857,1052.4258,749.3256,0.0,0.0,0.0,-973.2542,-9130.4703,456.1673,5368.1489,-1707.6582,1060.4863,-657.9928,-2083.7712,-1305.1647,-3388.9359
23,392.4289,1003.6431,760.5808,0.0,0.0,0.0,-988.9034,-9083.3156,461.619,5388.6658,-1742.9519,1062.1873,-650.9878,-2065.2814000000008,-1331.7523999999999,-3397.0338000000006
24,407.0871,1044.9672,783.6876,0.0,0.0,0.0,-973.9467,-9048.7671,462.8074,5416.0411,-1796.2193,1067.191,-656.5842,-1908.1233999999986,-1385.6125,-3293.7358999999988
25,386.9706,1023.2234,770.2418,0.0,0.0,0.0,-993.5029,-9078.8791,473.411,5419.0845,-1779.3029,1062.0644,-660.1019,-1999.4507000000003,-1377.3404,-3376.7911
26,396.6947,1011.9908,770.0329,0.0,0.0,0.0,-978.1459,-9080.064,469.3255,5344.2478,-1722.3721,1066.5484,-663.7706,-2065.9182,-1319.5943000000002,-3385.5125
27,423.8101,1038.6132,780.0783,0.0,0.0,0.0,-957.6915,-9122.4859,454.3282,5391.6845,-1725.746,1072.1428,-663.0428,-1991.6630999999988,-1316.6460000000002,-3308.309099999999
28,386.1803,1039.4602,756.2942,0.0,0.0,0.0,-970.3332,-9106.5373,468.8221,5373.7622,-1715.3326,1063.9591,-660.583,-2052.3514999999998,-1311.9564999999998,-3364.3079999999995
29,375.6183,1000.6931,759.3983,0.0,0.0,0.0,-936.0747,-9194.5968,485.6465,5385.1884,-1662.6384,1072.0625,-666.7,-2124.1268999999993,-1257.2759,-3381.402799999999
30,402.8591,1043.2316,763.7196,0.0,0.0,0.0,-929.3156,-9166.0311,466.7346,5393.2101,-1733.1817,1078.6964,-674.6822,-2025.5917,-1329.1675,-3354.7592000000004
31,382.5481,1009.5534,765.5255,0.0,0.0,0.0,-961.2058,-9174.9444,464.4638,5449.2586,-1728.4444,1073.1115,-669.9766,-2064.8008,-1325.3095,-3390.1103000000003
32,373.8431,1062.2302,770.3472,0.0,0.0,0.0,-969.8746,-9219.2924,469.1416,5398.4071,-1646.4289,1059.82,-658.2833,-2115.1978,-1244.8922000000002,-3360.09
33,392.6137,1020.8071,788.9709,0.0,0.0,0.0,-958.7277,-9234.6216,470.9856,5393.6859,-1661.3571,1062.9763,-663.9983,-2126.2860999999994,-1262.3790999999999,-3388.6651999999995
34,378.5377,1016.2436,788.6597,0.0,0.0,0.0,-966.1568,-9105.3077,460.4993,5373.1691,-1737.6957,1066.1374,-659.3224,-2054.355099999999,-1330.8807,-3385.235799999999
35,388.7213,1049.4289,784.9203,0.0,0.0,0.0,-983.6103,-9108.5701,452.3622,5346.8697,-1687.056,1065.5278,-656.0481,-2069.8780000000015,-1277.5763,-3347.4543000000012
36,401.6425,1038.9318,782.2679,0.0,0.0,0.0,-984.7951,-9189.5416,467.1088,5371.1825,-1651.4086,1068.292,-666.199,-2113.203200000001,-1249.3156,-3362.5188000000007
37,389.2019,1055.5463,774.9079,0.0,0.0,0.0,-971.8241,-9082.6412,465.3372,5326.3472,-1703.8399,1071.968,-669.2752,-2043.1247999999996,-1301.1471,-3344.2718999999997
38,399.3294,1026.5442,792.4556,0.0,0.0,0.0,-972.6524,-9125.5389,473.6906,5390.0569,-1704.6429,1065.2396,-660.4613,-2016.1145999999999,-1299.8645999999999,-3315.9791999999998
39,374.4188,1016.7877,777.3431,0.0,0.0,0.0,-954.6948,-9181.9256,466.473,5391.4705,-1679.482,1073.8533,-666.3251,-2110.1273,-1271.9538,-3382.0811000000003
40,398.7883,1054.0681,794.4616,0.0,0.0,0.0,-974.0398,-9146.2439,465.9124,5371.2342,-1688.5866,1078.9043,-672.0763,-2035.8190999999997,-1281.7586000000001,-3317.5777
41,404.067,1071.0752,785.0762,0.0,0.0,0.0,-963.8558,-9116.755,469.7164,5354.963,-1696.82,1073.962,-665.9509,-1995.7129999999997,-1288.8089,-3284.5218999999997
42,392.787,1019.3957,762.1142,0.0,0.0,0.0,-952.0034,-9111.5935,478.4428,5378.624,-1739.3847,1074.8172,-671.4536,-2032.2332000000015,-1336.0211000000002,-3368.2543000000014
43,373.0677,1039.0608,776.9786,0.0,0.0,0.0,-984.7175,-9138.1181,458.4064,5400.0034,-1730.9181,1067.8667,-663.5198,-2075.3187,-1326.5712,-3401.8898999999997
44,379.6768,1038.4403,772.2361,0.0,0.0,0.0,-982.4307,-9039.768,470.7463,5399.4612,-1826.9847,1077.1135,-672.2147,-1961.638,-1422.0859,-3383.7239
45,383.9047,966.2304,801.9335,0.0,0.0,0.0,-944.1891,-9154.3217,476.1327,5434.8264,-1783.5674,1071.9727,-672.1968,-2035.4831000000004,-1383.7914999999998,-3419.2746
46,385.8955,1050.5055,776.0327,0.0,0.0,0.0,-982.493,-9185.1446,461.6097,5439.8857,-1703.1098,1059.8247,-653.3491,-2053.7084999999997,-1296.6342,-3350.3426999999997
47,407.6095,1024.0994,799.866,0.0,0.0,0.0,-959.5873,-9206.3094,466.5369,5428.1592,-1687.5503,1069.8985,-654.6433,-2039.6256999999996,-1272.2951,-3311.920799999999
48,401.9398,993.7205,769.4708,0.0,0.0,0.0,-940.9096,-9152.8693,470.8528,5408.9706,-1731.7452,1062.3763,-652.1,-2048.8244000000013,-1321.4689000000003,-3370.2933000000016
49,401.9218,1074.2288,783.9853,0.0,0.0,0.0,-966.398,-9213.1917,471.6655,5404.2653,-1666.9634,1060.5477,-656.8046,-2043.5229999999992,-1263.2203,-3306.743299999999
50,375.9867,1035.9019,782.5428,0.0,0.0,0.0,-973.0756,-9137.8668,457.7007,5429.9213,-1730.689,1065.0837,-656.2479,-2028.8890000000001,-1321.8532,-3350.7422
51,391.9674,1013.1688,782.0453,0.0,0.0,0.0,-956.8194,-9224.7907,462.5586,5428.9554,-1666.3776,1060.3492,-648.9572,-2102.914599999999,-1254.9856,-3357.9001999999987
52,398.69,994.2554,778.2935,0.0,0.0,0.0,-925.1925,-9242.9085,469.6708,5366.7621,-1611.8432,1066.1374,-667.9512,-2160.4291999999996,-1213.657,-3374.0861999999997
53,385.6234,1014.3037,766.8581,0.0,0.0,0.0,-976.7724,-9089.3016,466.7517,5365.1281,-1719.2643,1073.2012,-665.1152,-2067.4090000000006,-1311.1783,-3378.5873
54,387.8379,1057.4795,793.6659,0.0,0.0,0.0,-975.2017,-9026.8995,465.7959,5338.7041,-1737.5854,1074.9448,-663.3882,-1958.6178999999993,-1326.0288,-3284.646699999999
55,375.3766,1044.0086,788.8554,0.0,0.0,0.0,-973.4168,-9142.5215,465.4641,5356.0433,-1668.0456,1066.9879,-658.5481,-2086.1903,-1259.6057999999998,-3345.7961
56,367.244,1011.1909,781.8327,0.0,0.0,0.0,-968.4895,-9092.0877,471.9712,5333.8285,-1693.682,1067.7013,-661.2796,-2094.509900000001,-1287.2603,-3381.770200000001
57,386.2452,1055.0341,750.6188,0.0,0.0,0.0,-974.6919,-8935.195,466.8095,5329.1678,-1856.8077,1063.6993,-660.0291,-1922.0114999999987,-1453.1375,-3375.1489999999985
58,424.3803,1032.4525,753.0893,0.0,0.0,0.0,-980.2148,-8923.8594,471.7275,5326.6029,-1857.2332,1070.5789,-668.8441,-1895.8216999999995,-1455.4984,-3351.320099999999
59,367.3328,1030.3175,760.0559,0.0,0.0,0.0,-960.2344,-8921.9975,488.0206,5358.9826,-1873.6721,1071.6278,-669.5227,-1877.5224999999991,-1471.567,-3349.0894999999987
60,405.6592,981.625,751.387,0.0,0.0,0.0,-979.2025,-8951.6564,457.6606,5336.5756,-1827.6339,1068.481,-664.7369,-1997.9515000000001,-1423.8898,-3421.8413
61,355.5094,1049.6023,773.8205,0.0,0.0,0.0,-958.6881,-8993.8127,468.7825,5365.0792,-1826.7146,1064.1151,-660.3343,-1939.7069000000001,-1422.9338,-3362.6407000000004
62,411.5577,1037.2065,778.3581,0.0,0.0,0.0,-969.5906,-8893.7393,457.6683,5334.4299,-1886.7389,1073.2107,-667.2867,-1844.1093999999994,-1480.8148999999999,-3324.9242999999997
63,386.4848,1103.1096,785.9358,0.0,0.0,0.0,-968.1502,-8883.8515,458.3214,5336.0217,-1910.1515,1067.4415,-660.1099,-1782.1284000000005,-1502.8199,-3284.9483000000005
64,422.7547,1032.0487,770.1517,0.0,0.0,0.0,-961.07,-9189.2215,457.8979,5420.4,-1711.5612,1065.5892,-660.0026,-2047.0385000000006,-1305.9746000000002,-3353.013100000001
65,395.7045,1062.5678,768.1224,0.0,0.0,0.0,-963.3222,-9107.0336,467.0038,5337.8144,-1712.5226,1064.4505,-663.9263,-2039.1428999999998,-1311.9984,-3351.1413000000002
