,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,378.0371,1020.8937,789.627,0.0,0.0,0.0,-985.9142,-7385.6112,459.4761,5374.7761,-4548.1818,52.84733471999999,-348.7154000000001,-4495.3344652800015,-4844.0498652800015
1,367.5401,1067.8276,765.8585,0.0,0.0,0.0,-941.3532,-2772.7045,470.4521,5356.883000000001,-10499.0336,55.3403772,4314.5036,-10443.693222799999,-6129.189622800001
2,397.8743,1012.201,786.8805,0.0,0.0,0.0,-971.8364,-4569.3978,463.1156,5358.7972,-8161.3942,54.89042760000001,2477.6344,-8106.5037723999985,-5628.8693724
3,376.3061,1039.0322,757.1497,0.0,0.0,0.0,-987.9286,-6177.161999999999,484.6999,5396.7591,-6168.9133,52.96574232,888.8563999999997,-6115.947557680001,-5227.091157680001
4,375.4071,1034.4003,768.0758,0.0,0.0,0.0,-968.6931,-7936.4349,488.7733,5373.9943,-3996.5570000000002,53.6744448,-864.4772000000003,-3942.8825552000003,-4807.3597552
5,399.2743,1042.5052,806.1444,0.0,0.0,0.0,-990.6001,-7385.0365,477.5614,5371.576999999999,-4736.7498,53.36596584,-278.57430000000016,-4683.3838341599985,-4961.95813416
6,400.0687,1023.0432,796.7643,0.0,0.0,0.0,-971.165,-3187.4613,452.8391,5355.8134,-9721.0084,55.33741799999999,3869.9024,-9665.670982,-5795.7685820000015
7,397.1518,1022.4248,785.3879,0.0,0.0,0.0,-970.8349,-8138.7652,469.0064,5383.0455,-3595.6794,54.14768496,-1052.5836999999992,-3541.53171504,-4594.115415039999
8,385.0784,1012.6694,794.7277,0.0,0.0,0.0,-979.6971,-6550.8954,480.0114,5395.8788,-5850.0204,53.08724015999999,537.7732000000005,-5796.93315984,-5259.15995984
9,401.6474,989.9171,767.2548,0.0,0.0,0.0,-972.9307,-3088.8190000000004,453.2563,5415.5291,-10217.9391,56.06996832,3965.855,-10161.86913168,-6196.01413168
10,382.6248,999.7822,778.4616,0.0,0.0,0.0,-975.3306,-4275.4503,471.2869,5374.3108,-8590.5968,57.1077468,2755.6853999999994,-8533.489053199999,-5777.8036532
11,382.9822,1053.5814,773.3778,0.0,0.0,0.0,-988.2623,-6100.1653,463.1668,5366.5781,-6255.9153,53.97628176,951.2587000000003,-6201.939018239998,-5250.680318239999
12,398.0298,1024.0077,783.5567,0.0,0.0,0.0,-946.9431,-6838.5112,472.8189,5393.467,-5625.7914,54.58587768,286.4258,-5571.205522320001,-5284.779722320001
13,396.5278,1062.9762,759.6461,0.0,0.0,0.0,-972.1927,-5643.8703,461.2762,5379.3389,-6901.5735,52.80741576,1443.7022000000006,-6848.76608424,-5405.0638842399985
14,371.9141,979.7734,771.4746,0.0,0.0,0.0,-954.9625,-8157.8259,481.5455,5385.419,-3594.5848,54.57125376,-1122.6618,-3540.01354624,-4662.67534624
15,421.3583,1049.2423,775.3661,0.0,0.0,0.0,-985.0718,-6556.0149,453.963,5296.0278,-5740.1788,54.37809648,454.8707999999988,-5685.80070352,-5230.929903520001
16,394.2135,1026.1624,801.0018,0.0,0.0,0.0,-980.6382,-5294.9858,461.7948,5348.0261,-7254.8969,54.04885704,1755.5746,-7200.84804296,-5445.27344296
17,391.0433,1024.2574,762.0752,0.0,0.0,0.0,-967.96,-4984.0998,446.3236,5336.7701,-7862.4606,54.14815224,2008.4098,-7808.31244776,-5799.902647760001
18,368.3406,1041.6256,794.5591,0.0,0.0,0.0,-968.2959,-3594.0394,466.6654,5324.4043,-9526.6772,53.22681576,3433.2597,-9473.45038424,-6040.1906842399985
19,392.8525,1058.7988,785.574,0.0,0.0,0.0,-950.3217,-3276.4637,462.907,5347.7979,-9908.0554,55.70177904,3821.1448,-9852.35362096,-6031.20882096
20,392.0437,1078.9233,778.5015,0.0,0.0,0.0,-986.5083,-4949.0489,474.9038,5355.7672,-7756.7411,55.37166624,2144.5823000000005,-7701.36943376,-5556.787133759999
21,388.0129,1028.0097,774.2047,0.0,0.0,0.0,-972.0843,-4951.4575,472.3036,5348.8751,-8029.2032,55.35906912,2087.8642,-7973.84413088,-5885.97993088
22,380.5946,1022.7796,776.1338,0.0,0.0,0.0,-977.9878,-5477.590999999999,472.5621,5295.3213,-7193.7387,56.41796448,1491.8125999999993,-7137.32073552,-5645.508135520001
23,356.4279,1041.1361,771.3368,0.0,0.0,0.0,-1005.8563,-4537.7743,466.7125,5373.2198,-8408.5034,54.66401928,2465.2025,-8353.83938072,-5888.6368807200015
24,385.0223,1046.6885,766.2486,0.0,0.0,0.0,-957.278,-3870.9864,471.7379,5353.4067,-9305.2586,56.82707784,3194.8395999999993,-9248.43152216,-6053.59192216
25,379.9467,1033.2246,771.4144,0.0,0.0,0.0,-967.52,-6087.5199,468.56699999999995,5333.8647,-6423.8642,56.34517176,931.9775,-6367.51902824,-5435.54152824
26,390.7294,1042.7005,824.0502,0.0,0.0,0.0,-995.9552,-5972.9647,463.0488,5363.1859,-6629.1803,54.94678128,1114.7949000000008,-6574.23351872,-5459.438618719999
27,355.1577,1035.5327,802.8922,0.0,0.0,0.0,-945.2566,-3635.7674,454.2997,5390.8691,-9507.4286,57.91778568,3457.7273999999993,-9449.51081432,-5991.78341432
28,353.6904,973.9789,787.6214,0.0,0.0,0.0,-951.4085,-4657.693,478.0847,5406.531,-8358.2661,57.64205808,2390.8049,-8300.62404192,-5909.819141920001
29,397.67800000000005,1024.0505,777.2884,0.0,0.0,0.0,-963.5453,-4374.648,460.7174,5317.6954,-8597.5475,57.0487968,2639.2363999999993,-8540.4987032,-5901.262303200001
30,418.5955,1080.7557,770.8453,0.0,0.0,0.0,-974.2252,-3613.3419,462.3244,5323.7457,-9654.4107,59.029050960000006,3468.699500000001,-9595.38164904,-6126.68214904
31,381.2129,1065.3643,783.4583,0.0,0.0,0.0,-960.2581,-5232.8147,452.8586,5347.6853,-7459.3494,56.715552,1837.5066,-7402.633848,-5565.127248000002
32,385.9234,1024.2355,770.0579,0.0,0.0,0.0,-960.09,-3523.3657,461.7452,5341.5591,-9753.3533,57.73685184,3500.0654000000004,-9695.61644816,-6195.55104816
33,400.8133,1046.5068,780.8168,0.0,0.0,0.0,-996.9759,-4899.6099,483.1726,5359.7268,-7961.1909,54.49565160000001,2174.4505,-7906.6952483999985,-5732.2447484
34,385.0366,975.4215,764.2673,0.0,0.0,0.0,-952.3191,-3045.6036,482.3316,5418.2405,-10093.1829,56.56833864,4027.3748,-10036.61456136,-6009.2397613600015
35,381.1324,986.0223,746.4649,0.0,0.0,0.0,-935.6518,-5563.7547,486.32300000000004,5414.8783,-7263.0071,55.5252696,1515.4143999999994,-7207.481830399999,-5692.067430400001
36,364.5632,1042.4562,778.2294,0.0,0.0,0.0,-959.2739,-1150.6888,486.6179,5358.3757,-12445.3011,55.65487968,5920.2797,-12389.64622032,-6469.366520320002
37,375.2489,1062.5881,782.2629,0.0,0.0,0.0,-955.4887,-1930.5674,460.5196,5331.8846,-11478.8011,57.01092408,5126.448,-11421.79017592,-6295.34217592
38,389.7907,989.9094,744.2772,0.0,0.0,0.0,-971.0713,-5425.785,473.2535,5400.3432,-7370.0173,55.88643168,1600.7177,-7314.13086832,-5713.41316832
39,375.4468,1012.5295,757.9728,0.0,0.0,0.0,-979.8625,-4894.3859999999995,464.9926,5376.7806,-8132.8236,53.64922032,2113.4737999999993,-8079.17437968,-5965.70057968
40,392.2372,1027.2948,754.3721,0.0,0.0,0.0,-977.0276,-4271.4168,472.735,5336.3539,-8726.2536,55.88196335999999,2734.5486,-8670.37163664,-5935.82303664
41,390.0796,1039.7176,787.8079,0.0,0.0,0.0,-980.4385,-3606.6891,469.5389,5364.8771,-9641.5235,56.4959916,3464.8935,-9585.0275084,-6120.1340083999985
42,368.7805,1017.0505,791.1212,0.0,0.0,0.0,-960.4997,-4489.4195,463.3951,5347.5675,-8516.3722,55.29368016,2537.995600000001,-8461.078519839999,-5923.08291984
43,404.9331,1021.3497,781.5285,0.0,0.0,0.0,-949.0025,-5340.9599,476.5311,5391.401,-7491.9288,56.03887296,1785.781,-7435.88992704,-5650.10892704
44,379.32300000000004,1042.0707,775.0727,0.0,0.0,0.0,-953.0961,-4374.0833,497.1257,5342.1418,-8601.0601,55.43966952,2708.554500000001,-8545.620430480001,-5837.06593048
45,386.6354,1054.9897,750.9901,0.0,0.0,0.0,-977.6529,-2654.0293,477.6387,5394.0319,-10792.865,55.55130264,4432.6036,-10737.31369736,-6304.710097359999
46,344.2392,972.9596,771.2047,0.0,0.0,0.0,-962.9331,-2976.7281,483.4502,5362.2123,-10294.568000000001,54.59969664,3994.404800000001,-10239.96830336,-6245.563503359999
47,393.3496,1048.5389,772.7999,0.0,0.0,0.0,-966.8867,-6209.2865,459.1655,5388.3926,-6338.5546,55.12249512,886.0733,-6283.43210488,-5397.35880488
48,349.3501,1075.5464,757.9328,0.0,0.0,0.0,-965.5535,771.6888,480.2151,5392.0392,-14787.0928,55.97954496,7861.2189,-14731.11325504,-6869.894355040001
49,377.4525,1006.602,768.9503,0.0,0.0,0.0,-963.2083,-1586.9395,465.514,5330.3786,-11766.598999999998,56.32907832,5398.7496,-11710.26992168,-6311.52032168
50,375.1024,999.6288,771.6837,0.0,0.0,0.0,-984.5301,-6998.9103,477.8922,5378.7187,-5357.6397,53.79772176,19.585400000000845,-5303.84197824,-5284.256578239999
51,381.8447,1056.8929,801.2908,0.0,0.0,0.0,-971.0007,-3826.5197,466.4667,5368.4054,-9259.4478,56.32439112,3277.3801,-9203.12340888,-5925.74330888
52,363.2293,1008.2605,765.9475,0.0,0.0,0.0,-985.0336,-5113.6531,459.2777,5418.9915,-7758.668000000001,56.60090784,1917.0198,-7702.0670921599985,-5785.0472921599985
53,384.3422,1048.0511,799.2749,0.0,0.0,0.0,-976.9233,-5130.8116,467.4858,5384.6352,-7553.1279,55.64417112,1976.0543,-7497.483728880001,-5521.429428880001
54,367.5921,1028.2959,781.0563,0.0,0.0,0.0,-972.553,-3526.321,480.5089,5406.3539,-9646.3518,54.66436488,3564.9331,-9591.68743512,-6026.75433512
