,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,390.806,1073.883,1699.0855,0.0,0.0,0.0,-927.2657,-9729.1474,473.3219,5446.723000000001,-1929.7155,64.06778736,-1572.5937000000006,-1865.64771264,-3438.2414126400013
1,382.1671,990.5518,1714.2356,0.0,0.0,0.0,-909.2415,-9733.2698,457.0062,5434.3483,-2046.0829999999999,70.66955016,-1664.2023000000006,-1975.41344984,-3639.615749840001
2,401.6566,1014.791,1720.7695,0.0,0.0,0.0,-897.4122,-9863.8429,472.2423,5452.0484,-1973.7547,70.34685912,-1699.7473,-1903.40784088,-3603.15514088
3,389.7173,1014.1886,1684.8529999999998,0.0,0.0,0.0,-886.1278,-9864.0268,474.2865,5399.0206,-1876.0964,68.69438856000001,-1788.0886,-1807.40201144,-3595.49061144
4,410.6864,1052.6685,1708.3837,0.0,0.0,0.0,-884.944,-9742.9277,458.5858,5356.1175,-1931.3683,68.76753696,-1641.4298,-1862.60076304,-3504.03056304
5,393.8875,1017.1341,1698.0302,0.0,0.0,0.0,-891.1368,-9761.5732,468.3489,5401.7097,-2005.5720000000001,70.06076999999999,-1673.5996000000007,-1935.51123,-3609.1108300000014
6,366.8723,1040.7141,1676.4841,0.0,0.0,0.0,-884.8891,-9826.4263,486.8681,5381.0017,-1895.9071,66.98886624000001,-1759.3751000000002,-1828.91823376,-3588.29333376
7,369.2227,1029.0696,1684.0767,0.0,0.0,0.0,-899.6515,-9916.8839,475.7666,5376.4811,-1815.2484,65.64129192,-1881.9187,-1749.60710808,-3631.52580808
8,388.4134,991.7161,1683.2335,0.0,0.0,0.0,-928.0583,-9745.5307,473.4736,5389.3918,-2001.7195,68.57267399999999,-1747.3605999999982,-1933.1468260000001,-3680.5074259999988
9,396.8997,1029.5542,1692.0419,0.0,0.0,0.0,-867.0625,-9818.3158,476.9742,5373.3717,-1982.4965,68.37059592,-1716.5366000000013,-1914.12590408,-3630.6625040800013
10,403.2103,996.9855,1685.5955,0.0,0.0,0.0,-903.938,-9690.2422,478.5823,5341.161999999999,-1971.2989,68.19282504,-1688.6446000000005,-1903.10607496,-3591.75067496
11,388.9636,1030.506,1717.2179,0.0,0.0,0.0,-894.2776,-9838.1077,482.0444,5444.1111,-2027.0136,69.52072392,-1669.5423,-1957.49287608,-3627.03517608
12,391.0137,1003.7255,1708.1928,0.0,0.0,0.0,-861.0367,-9797.5476,491.8609,5406.1677,-2054.3483,70.99121736,-1657.6237,-1983.35708264,-3640.98078264
13,377.8881,1004.0361,1689.0033,0.0,0.0,0.0,-889.5348,-9964.2908,479.5758,5406.0913,-1856.3512,67.71338856,-1897.2310000000007,-1788.63781144,-3685.868811440001
