,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.5757174171303632e-14,-9.99999999891088e-05,-1.2256862191861728e-13,0.0,0.0,0.0,-46.122999999999934,-42.434099999999866,0.0001000000000423995,2.273736754432321e-13,97.5595,-8.618910479999998,-88.55709999999891,88.94058952000002,0.3834895200006372
1,-3.552713678800501e-15,6.394884621840903e-14,-9.99999999393708e-05,0.0,0.0,0.0,-40.08520000000009,-43.25600000000011,-2.8421709430404014e-14,0.0,101.41300000000014,-8.460725039999996,-83.3413000000005,92.95227496000022,9.610974959999284
2,-1.7763568394002505e-15,0.00010000000002108321,1.4921397450962106e-13,0.0,0.0,0.0,-45.312099999999994,-42.05250000000071,0.00010000000001042508,1.7053025658242404e-13,107.84809999999996,-8.840985119999996,-87.36439999999969,99.00711488000013,11.642714880000455
3,-0.000100000000005096,-9.237055564881302e-14,-3.907985046680551e-14,0.0,0.0,0.0,-41.427099999999975,-48.53329999999976,3.552713678800501e-15,-9.999999997489796e-05,99.59140000000009,-8.917318080000003,-89.9606000000004,90.67408192000002,0.7134819199998503
4,4.085620730620577e-14,-1.1013412404281553e-13,-5.3290705182007514e-14,0.0,0.0,0.0,-45.96700000000008,-40.79469999999945,7.105427357601002e-15,3.9790393202565615e-13,92.08699999999985,-8.55223488000001,-86.76169999999931,83.53476511999966,-3.2269348799994186
5,-3.1974423109204515e-14,1.0302869668521453e-13,-0.00010000000001042508,0.0,0.0,0.0,-41.59650000000004,-40.9524999999996,4.618527782440651e-14,2.273736754432321e-13,104.33859999999996,-8.840052719999996,-82.54909999999988,95.49854728,12.949447280000355
6,-1.0658141036401504e-14,0.00010000000007792663,1.3855583347321954e-13,0.0,0.0,0.0,-45.98340000000004,-41.508699999999145,1.4210854715202004e-14,-2.273736754432321e-13,98.53609999999996,-8.902391760000004,-87.49199999999833,89.63370823999983,2.141708240001762
7,-1.2434497875801752e-14,2.131628207280301e-14,2.486899575160351e-14,0.0,0.0,0.0,-43.09730000000007,-43.260399999998995,-2.8421709430404014e-14,3.9790393202565615e-13,99.37179999999985,-8.555172480000003,-86.3576999999982,90.8166275199997,4.458927520001481
8,2.486899575160351e-14,-5.684341886080803e-14,1.2079226507921706e-13,0.0,0.0,0.0,-50.817100000000075,-30.481199999999188,2.486899575160351e-14,-0.00010000000048648872,80.16390000000007,-8.473170960000001,-81.2984000000001,71.69072904000024,-9.607670960000306
9,-3.5527136788005016e-14,0.00010000000004595222,9.237055564881302e-14,0.0,0.0,0.0,-43.26790000000005,-44.954899999999846,1.9539925233402755e-14,4.547473508864641e-13,100.74609999999987,-8.30904335999999,-88.22269999999874,92.43705663999997,4.214356640000531
