,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,390.69,991.0161,1684.799,0.0,0.0,0.0,-953.8901,-10331.4104,474.3197,5396.2823,-8184.4448,55.56644352,-2348.193400000001,-8128.8783564800015,-10477.071756480002
1,372.0551,1011.8844,1688.4235,0.0,0.0,0.0,-946.1787,-9906.7481,483.4352,5403.6244,-8591.0499,55.12737528,-1893.5042000000005,-8535.92252472,-10429.42672472
2,389.8529,982.3902,1712.7507,0.0,0.0,0.0,-968.4025,-10252.7074,472.38800000000003,5377.1505,-8229.5577,55.09932408,-2286.5776,-8174.458375919998,-10461.035975919998
3,380.2406,1055.463,1684.9183,0.0,0.0,0.0,-1000.2713,-9975.9581,476.2114,5387.1042,-8507.1773,55.86796872,-1992.2919,-8451.30933128,-10443.60123128
4,383.7102,1002.2005,1685.4542,0.0,0.0,0.0,-971.6284,-10132.5144,481.939,5344.4079,-8331.9328,56.18962152,-2206.4310000000005,-8275.743178480001,-10482.174178480003
5,389.0979,986.3371,1670.1835,0.0,0.0,0.0,-963.8793,-10353.4746,456.5389,5374.972,-8177.2151,54.60966936,-2440.2245000000007,-8122.60543064,-10562.829930640002
6,407.9164,1003.9915,1709.1161,0.0,0.0,0.0,-961.6028,-10123.8402,462.8244,5386.2513,-8388.528,56.92674888,-2115.3433000000005,-8331.60125112,-10446.94455112
7,375.9333,1103.7212,1687.0337,0.0,0.0,0.0,-955.7118,-9818.5946,468.6637,5369.8817,-8677.8613,55.25516952,-1769.0728000000006,-8622.60613048,-10391.678930480002
8,406.8173,1012.0677,1712.3541,0.0,0.0,0.0,-919.1609,-10246.4405,483.9003,5385.7988,-8326.7567,56.16484056,-2164.663200000001,-8270.59185944,-10435.25505944
9,375.4159,1014.1892,1701.7843,0.0,0.0,0.0,-956.5165,-10203.4217,489.6513,5408.5239,-8311.3992,57.07883448,-2170.373600000001,-8254.32036552,-10424.69396552
10,358.26599999999996,998.755,1712.8528,0.0,0.0,0.0,-977.1717,-10066.11,478.8892,5399.6733,-8451.9377,57.21584832,-2094.8454,-8394.72185168,-10489.56725168
11,384.9123,1026.2219,1694.4175,0.0,0.0,0.0,-960.6498,-10045.8078,471.9038,5367.9774,-8450.2366,56.51773272,-2061.024700000001,-8393.71886728,-10454.743567280002
12,371.719,975.6314,1692.2812,0.0,0.0,0.0,-963.6699,-10303.1323,481.409,5448.0722,-8255.898000000001,55.94718960000001,-2297.6894,-8199.9508104,-10497.6402104
13,399.8044,983.9873,1708.8544,0.0,0.0,0.0,-951.4766,-10312.6239,476.4396,5393.2081,-8227.9774,56.66076432,-2301.806700000001,-8171.316635679998,-10473.12333568
14,429.1986,1023.165,1700.9544,0.0,0.0,0.0,-969.6787,-10017.9574,462.7929,5374.5362,-8486.3294,58.557884400000006,-1996.9889999999987,-8427.771515600001,-10424.7605156
15,397.6192,1031.3647,1714.4973,0.0,0.0,0.0,-978.6858,-10266.3745,466.3499,5388.4851,-8239.6675,55.77202152,-2246.7441,-8183.89547848,-10430.63957848
16,412.4729,1017.8921,1710.9319,0.0,0.0,0.0,-963.9334,-9836.0833,484.6242,5376.4337,-8648.3915,54.63049824,-1797.6619,-8593.76100176,-10391.42290176
17,406.9988,1035.0498,1702.888,0.0,0.0,0.0,-952.929,-10069.6129,477.3076,5375.5018,-8413.247,54.97914816,-2024.7959,-8358.267851839999,-10383.06375184
18,388.3122,986.9835,1709.519,0.0,0.0,0.0,-955.5725,-10303.7934,476.04699999999997,5403.1497,-8218.3071,54.45476856,-2295.354500000001,-8163.85233144,-10459.206831440002
19,385.9695,1011.1467,1693.7066,0.0,0.0,0.0,-982.6033,-10011.2247,478.9067,5418.1,-8508.418,54.80855208,-2005.9985,-8453.60944792,-10459.60794792
20,369.1937,1039.8429,1688.4485,0.0,0.0,0.0,-945.2909,-10383.7711,471.254,5452.6359,-8191.9824,55.98181296,-2307.687,-8136.00058704,-10443.687587039998
21,399.101,1066.1451,1718.7256,0.0,0.0,0.0,-960.0741,-10219.1445,468.8521,5397.9637,-8305.5954,56.18604816,-2128.4311,-8249.40935184,-10377.84045184
22,402.1026,1031.8187,1668.319,0.0,0.0,0.0,-965.8408,-10352.9966,456.983,5395.4223,-8142.4843,56.01395951999999,-2364.1918000000005,-8086.47034048,-10450.66214048
23,383.0409,1042.0817,1711.7479,0.0,0.0,0.0,-954.0785,-10459.2791,475.0608,5416.7445,-8066.8751,55.2022812,-2384.6818000000007,-8011.672818800002,-10396.3546188
24,365.4853,1033.8335,1682.0149,0.0,0.0,0.0,-956.0109,-10201.4816,482.5634,5414.113,-8310.6923,58.06260216,-2179.482399999999,-8252.62969784,-10432.11209784
25,383.7581,1085.5212,1702.7985,0.0,0.0,0.0,-963.0566,-10227.8403,456.8584,5381.1063,-8299.31,54.72364751999999,-2180.8543999999993,-8244.586352479999,-10425.440752479997
26,356.1992,1018.4961,1700.0765,0.0,0.0,0.0,-943.9211,-10608.3912,492.8675,5467.0777,-7954.6893,54.57975624,-2517.595300000001,-7900.10954376,-10417.70484376
27,366.8456,1027.383,1662.5185,0.0,0.0,0.0,-966.0189999999999,-10252.9213,476.4131,5379.1178,-8228.4119,55.3228308,-2306.662300000001,-8173.089069199998,-10479.7513692
28,358.4824,1022.0897,1679.2207,0.0,0.0,0.0,-971.7613,-10409.6662,479.3149,5373.3598,-8065.9044,56.59021944,-2468.9599999999978,-8009.314180560002,-10478.274180559998
29,403.83099999999996,997.0564,1681.3494,0.0,0.0,0.0,-937.2363,-10166.3715,467.7562,5319.8829,-8274.9832,56.02460544,-2233.7319,-8218.958594560001,-10452.690494560002
30,381.5667,1029.3211,1683.5782,0.0,0.0,0.0,-947.4229,-10140.1347,460.3567,5325.0249,-8305.2305,57.17277792,-2207.71,-8248.05772208,-10455.76772208
31,384.9306,1044.1882,1667.8523,0.0,0.0,0.0,-957.7304,-10471.1953,476.2724,5326.955,-7995.18,57.275243999999994,-2528.7271999999994,-7937.904756,-10466.631956000001
32,385.5752,1034.8,1704.9746,0.0,0.0,0.0,-941.0929,-10365.1508,482.7663,5418.0044,-8164.6157,57.4554384,-2280.123199999999,-8107.1602616,-10387.2834616
33,397.236,996.8379,1680.3024,0.0,0.0,0.0,-952.6756,-10384.3376,477.788,5353.9252,-8098.4067,55.02921408,-2430.9237000000007,-8043.377485919998,-10474.30118592
34,363.2677,1041.3734,1683.6245,0.0,0.0,0.0,-973.3835,-9882.2428,493.5572,5375.3857,-8578.1976,56.60362296,-1898.4178,-8521.59397704,-10420.01177704
35,401.8928,1046.5585,1657.2391,0.0,0.0,0.0,-930.3884,-10251.9209,469.3359,5363.8529,-8232.9247,57.6057672,-2243.4300999999987,-8175.318932800001,-10418.749032799997
36,390.1417,1006.6519,1699.531,0.0,0.0,0.0,-924.7955,-10581.7563,468.015,5395.4815,-7929.3725,56.54728944,-2546.730699999999,-7872.82521056,-10419.55591056
37,370.4908,978.0009,1687.8278,0.0,0.0,0.0,-936.4356,-10315.3595,477.3613,5408.9157,-8232.8263,59.55775128000001,-2329.198600000001,-8173.2685487200015,-10502.467148720003
38,394.3799,1033.4172,1731.6071,0.0,0.0,0.0,-967.6247,-10323.190999999999,468.5655,5381.3479,-8199.8832,57.26837232,-2281.4981000000007,-8142.61482768,-10424.11292768
39,371.8523,1020.9332,1685.5835,0.0,0.0,0.0,-939.3851,-10098.0537,475.4586,5410.7198,-8458.9333,56.74897224,-2072.8914000000013,-8402.18432776,-10475.07572776
40,354.4462,1041.596,1661.2251,0.0,0.0,0.0,-944.9437,-10304.3386,495.98400000000004,5366.7405,-8211.4562,58.24704744,-2329.290499999999,-8153.209152560001,-10482.49965256
41,402.6508,1030.0599,1684.3248,0.0,0.0,0.0,-922.6241,-10750.3963,459.4338,5405.5906,-7824.1134,57.98895696,-2690.9604999999992,-7766.12444304,-10457.08494304
42,380.269,1060.0941,1691.6742,0.0,0.0,0.0,-927.6123,-10490.1719,471.1767,5379.0624,-8035.0402,57.00438648,-2435.5077999999985,-7978.03581352,-10413.54361352
43,406.0929,986.3767,1714.3556,0.0,0.0,0.0,-959.3812,-9808.4137,475.2971,5406.2112,-8723.5822,56.28195576,-1779.4613999999995,-8667.300244240001,-10446.76164424
44,398.9145,1033.5658,1678.9538,0.0,0.0,0.0,-957.7254,-10379.2045,459.5021,5404.0215,-8166.0507,57.7829052,-2361.972200000001,-8108.2677948,-10470.2399948
45,424.3254,992.7901,1684.9851,0.0,0.0,0.0,-967.8658,-10186.3545,490.2956,5416.5262,-8344.2297,55.34776656,-2145.2978999999987,-8288.88193344,-10434.179833439995
46,392.1593,1032.1986,1702.0844,0.0,0.0,0.0,-959.318,-10407.8766,460.3257,5406.5741,-8132.6625,55.75808448,-2373.8525,-8076.90441552,-10450.75691552
47,387.2095,1069.3483,1695.7723,0.0,0.0,0.0,-957.6028,-10252.3999,474.8636,5394.4494,-8287.8439,53.61061607999999,-2188.3596,-8234.23328392,-10422.59288392
48,411.4164,975.2176,1699.731,0.0,0.0,0.0,-935.6633,-10612.0698,486.1477,5391.4926,-7942.4821,56.63681784,-2583.727800000001,-7885.84528216,-10469.57308216
49,390.56,1046.3239999999998,1709.9026,0.0,0.0,0.0,-965.707,-9870.9742,485.5105,5376.1418,-8632.7466,54.75685176,-1828.2423,-8577.989748240001,-10406.23204824
50,374.8341,1058.2617,1680.401,0.0,0.0,0.0,-925.3912,-10590.1188,479.3227,5387.2224,-7959.1646,57.54692448,-2535.4681000000023,-7901.61767552,-10437.08577552
51,433.4184,997.7956,1681.433,0.0,0.0,0.0,-973.4571,-10381.175,468.9672,5396.8552,-8128.1139,54.9485208,-2376.1627,-8073.165379200002,-10449.3280792
52,396.6965,1004.0023,1701.9238,0.0,0.0,0.0,-965.1142,-10267.079,472.8275,5412.9314,-8250.4215,55.77922224,-2243.8116999999984,-8194.64227776,-10438.453977759998
53,386.7874,1086.2489,1685.3341,0.0,0.0,0.0,-949.0921,-10274.3234,478.1656,5391.695,-8236.5931,55.82544336,-2195.1844999999994,-8180.76765664,-10375.95215664
