,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,398.028,1050.1585,1728.7075,0.0,0.0,0.0,-1011.0112,-10414.0541,475.9917,5244.3603,-8052.2543,49.3385724,-2527.8192999999983,-8002.9157276000005,-10530.735027599998
1,409.4041,1009.7857,1695.9508,0.0,0.0,0.0,-1008.5553,-10372.5213,495.4206,5330.6544,-8149.3239,50.70845664,-2439.860999999999,-8098.61544336,-10538.47644336
2,393.5877,1079.8541,1714.2244,0.0,0.0,0.0,-1019.6160000000001,-10465.4405,474.139,5277.3172,-8012.1062,50.05367928,-2545.9341000000004,-7962.05252072,-10507.98662072
3,381.4131,1027.621,1717.1341,0.0,0.0,0.0,-1009.5542,-10169.4121,474.4963,5246.1623,-8322.9697,52.42821264,-2332.1395,-8270.54148736,-10602.68098736
4,408.6256,1033.3957,1667.3478,0.0,0.0,0.0,-999.0073,-10366.097,478.7699,5313.8847,-8181.9985,52.81260768,-2463.0805999999993,-8129.18589232,-10592.26649232
5,414.4391,1018.4444,1703.1559,0.0,0.0,0.0,-977.9162,-10205.3229,482.4973,5275.1524,-8313.8547,52.245133200000005,-2289.5499999999993,-8261.6095668,-10551.1595668
6,386.9847,1013.5239,1691.6028,0.0,0.0,0.0,-1008.9802,-10058.5609,484.5607,5304.4292,-8492.6399,53.22503520000001,-2186.439800000001,-8439.414864800001,-10625.854664800003
7,389.4197,1044.7692,1694.0677,0.0,0.0,0.0,-994.8193,-10186.0926,482.6592,5306.7204,-8339.1816,51.47658864,-2263.2757,-8287.70501136,-10550.98071136
8,387.6164,1037.6933,1693.7598,0.0,0.0,0.0,-979.115,-10020.1144,488.9399,5295.2589,-8485.6242,53.96819544,-2095.9611000000004,-8431.65600456,-10527.61710456
9,389.2291,1005.3645,1680.604,0.0,0.0,0.0,-1019.6681,-10149.3058,484.87800000000004,5279.6547,-8334.9882,50.42057328,-2329.2436,-8284.56762672,-10613.81122672
10,407.7461,1026.4529,1704.2443,0.0,0.0,0.0,-999.2748,-10218.1139,485.1007,5286.5888,-8261.1242,51.5531376,-2307.2559,-8209.5710624,-10516.8269624
11,395.4216,1061.2293,1711.7102,0.0,0.0,0.0,-989.6064,-10194.3579,480.9054,5285.2738,-8313.7105,53.73848448,-2249.4240000000023,-8259.97201552,-10509.39601552
12,370.2269,1063.5044,1688.1764,0.0,0.0,0.0,-1017.3411,-9927.8701,495.9495,5278.3349,-8555.6802,52.1106876,-2049.0191000000004,-8503.569512400001,-10552.588612399999
13,426.5729,1050.1182,1707.6188,0.0,0.0,0.0,-983.5144,-10234.9083,472.8818,5280.3078,-8290.0463,52.390026,-2280.9231999999993,-8237.656273999999,-10518.579474
14,388.1686,1044.7111,1682.026,0.0,0.0,0.0,-995.0469,-10527.6227,471.3252,5313.7827,-7965.4462,51.001099200000006,-2622.656,-7914.4451008000015,-10537.101100799999
15,412.4098,1039.5553,1695.9945,0.0,0.0,0.0,-999.9283,-10278.2496,476.4445,5311.5735,-8241.7454,52.13615976,-2342.2002999999986,-8189.60924024,-10531.809540239998
16,418.1416,1005.1333,1724.7827,0.0,0.0,0.0,-998.6082,-10169.2669,477.9235,5321.1913,-8392.9797,52.57070928,-2220.7027000000007,-8340.40899072,-10561.11169072
17,381.0811,997.4839999999999,1708.1024,0.0,0.0,0.0,-995.3787,-10247.2132,485.2182,5273.7234,-8236.5988,52.39670112,-2396.9828,-8184.202098879998,-10581.18489888
18,390.9729,1058.9915,1700.1018,0.0,0.0,0.0,-1009.4903,-10520.806,485.4931,5322.7852,-8041.0387,53.2937736,-2571.9518000000007,-7987.7449264,-10559.6967264
19,433.7308,1069.2609,1732.5353,0.0,0.0,0.0,-1008.8749,-10118.3161,470.4267,5303.5905,-8408.331,51.87052656,-2117.6467999999995,-8356.46047344,-10474.10727344
20,407.2617,1016.2582,1712.3882,0.0,0.0,0.0,-996.3123,-10154.8532,486.8977,5320.3079,-8358.7401,50.70195,-2208.0517999999993,-8308.03815,-10516.08995
21,393.5253,976.5918,1691.4288,0.0,0.0,0.0,-993.0966,-10125.0549,480.8648,5342.7418,-8374.6831,51.48075384,-2232.998999999999,-8323.20234616,-10556.201346159998
22,402.8656,1017.6233,1685.8004,0.0,0.0,0.0,-983.3617,-10505.8453,455.8096,5327.6444,-8050.4677,52.671596400000006,-2599.463700000002,-7997.7961036,-10597.259803600002
23,395.8232,1021.4824,1720.7553,0.0,0.0,0.0,-1015.1442,-10386.014000000001,482.5713,5344.8541,-8148.5817,51.775228799999994,-2435.6719000000007,-8096.8064712,-10532.4783712
24,388.3524,1027.7854,1695.3936,0.0,0.0,0.0,-980.2085,-10329.0114,495.9463,5313.879,-8202.8252,51.45991703999999,-2387.8632000000007,-8151.36528296,-10539.22848296
25,401.6956,1059.0061,1683.9762,0.0,0.0,0.0,-986.2462,-10171.0441,486.7046,5288.7902,-8305.0748,52.58846088,-2237.1175999999987,-8252.48633912,-10489.60393912
26,400.7181,1061.7143,1693.1635,0.0,0.0,0.0,-997.7131,-10190.4964,488.6105,5294.2763,-8311.9273,53.70219648,-2249.7267999999995,-8258.225103519999,-10507.95190352
27,409.0732,1085.0622,1689.0868,0.0,0.0,0.0,-988.3763,-9806.3051,490.0348,5283.6715,-8681.7684,53.98887024,-1837.7528999999984,-8627.77952976,-10465.53242976
28,379.3227,1006.308,1688.9887,0.0,0.0,0.0,-982.5815,-10302.8251,498.5011,5304.0137,-8206.6994,52.34601168,-2408.272399999998,-8154.35338832,-10562.625788319998
29,408.7969,1017.3455,1708.1772,0.0,0.0,0.0,-975.8183,-10281.0037,474.4583,5285.8421,-8194.5401,53.37833616,-2362.2019999999993,-8141.16176384,-10503.36376384
30,390.9231,1008.1784,1696.7637,0.0,0.0,0.0,-986.0752,-10464.8154,483.111,5331.6295,-8078.2427,55.57784472,-2540.284899999999,-8022.66485528,-10562.949755279997
31,385.2263,1008.9598,1677.6746,0.0,0.0,0.0,-979.3405,-10551.2622,471.5323,5275.4007,-7951.4107,53.41003559999999,-2711.8089999999984,-7898.0006644,-10609.809664399998
32,412.7636,1046.1,1692.0176,0.0,0.0,0.0,-1001.5715,-10717.193000000001,489.5882,5306.2635,-7788.3339,52.80783552,-2772.0315999999993,-7735.52606448,-10507.55766448
33,374.1173,997.8554,1695.5682,0.0,0.0,0.0,-981.082,-10307.9568,491.2719,5336.564,-8208.0935,52.39402056,-2393.6620000000007,-8155.699479440002,-10549.361479440002
34,385.659,1053.6476,1713.1413,0.0,0.0,0.0,-982.3868,-10369.7675,465.7045,5330.8221,-8157.5129,52.33974048,-2403.179799999999,-8105.17315952,-10508.35295952
35,381.939,1026.1703,1711.0891,0.0,0.0,0.0,-953.9651,-10583.9233,490.9851,5327.869000000001,-7981.6651,56.75104656,-2599.835900000001,-7924.91405344,-10524.74995344
36,393.6635,1013.3462,1703.8657,0.0,0.0,0.0,-974.2669999999999,-10310.8986,499.57199999999995,5355.2693,-8249.5155,53.37568728,-2319.448900000001,-8196.13981272,-10515.58871272
37,369.8412,1051.7169999999999,1685.5214,0.0,0.0,0.0,-998.0779,-10367.999,477.9776,5289.7461,-8137.9524,51.04321344,-2491.2735999999986,-8086.90918656,-10578.18278656
38,386.3306,1068.363,1713.0799,0.0,0.0,0.0,-974.4083,-10437.6329,468.6603,5308.0502,-8103.128000000001,52.49259288,-2467.557200000001,-8050.6354071199985,-10518.19260712
