Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,408.8725,981.0064,786.19,0.0,0.0,0.0,-970.7177,-8992.8654,461.9725,5378.4856,-1609.3961,52.646554079999994,-1947.0561000000007,-1556.74954592,-3503.8056459200006
1,382.9163,986.5786,771.0234,0.0,0.0,0.0,-986.6504,-9033.7965,477.7583,5414.0981,-1573.25,51.85498104,-1988.0721999999996,-1521.39501896,-3509.4672189599996
2,388.471,1014.8112,797.2482,0.0,0.0,0.0,-977.8107,-9040.9467,462.3274,5420.7218,-1605.4858,53.37987336,-1935.1778000000004,-1552.10592664,-3487.28372664
3,364.8639,1033.2383,792.8564,0.0,0.0,0.0,-979.1341,-8958.1994,478.0828,5347.3656,-1627.0702,52.95742488,-1920.9264999999996,-1574.1127751200002,-3495.0392751199997
4,405.8776,1028.2859,773.463,0.0,0.0,0.0,-971.7019,-9085.3395,470.7339,5388.0892,-1554.3306,52.46252208,-1990.5917999999992,-1501.86807792,-3492.4598779199996
5,395.3244,1050.2797,768.9365,0.0,0.0,0.0,-976.7474,-8957.0171,478.3366,5371.8838,-1646.3301,52.227342719999996,-1869.0034999999998,-1594.1027572799999,-3463.10625728
6,364.8469,1029.205,754.5115,0.0,0.0,0.0,-972.7131,-8832.031,460.0651,5382.6436,-1753.6132,53.12892456,-1813.4720000000007,-1700.48427544,-3513.9562754400004
7,365.0651,1014.0454,780.0444,0.0,0.0,0.0,-968.4851,-9024.3087,476.0356,5423.6462,-1603.7376,51.87841056,-1933.9570999999996,-1551.85918944,-3485.8162894399998
8,393.0387,1075.9092,782.1231,0.0,0.0,0.0,-952.3624,-8994.8716,469.7062,5364.2293,-1571.2269,51.79687128,-1862.2275000000009,-1519.4300287199999,-3381.6575287200008
9,405.5721,1035.1597,780.027,0.0,0.0,0.0,-990.7825,-8934.1487,460.5291,5381.4785,-1616.3954,51.61201992,-1862.1647999999996,-1564.7833800800001,-3426.94818008
