Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-8.881784197001252e-15,0.00010000000003174137,-0.00010000000001753051,0.0,0.0,0.0,-38.36449999999998,-13.469099999999962,9.999999999266151e-05,-1.9895196601282805e-13,19.3645999999999,-5.032825200000001,-51.83350000000003,14.331774799999891,-37.501725200000365
1,-0.00010000000004595222,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,-34.46699999999984,-11.537599999998704,-1.4210854715202004e-14,2.1316282072803006e-13,19.55939999999982,-4.701658320000002,-46.00469999999824,14.857741679999634,-31.14695831999815
2,2.842170943040401e-14,-4.263256414560601e-14,4.618527782440651e-14,0.0,0.0,0.0,-37.553900000000056,-11.132000000001064,0.00010000000002108322,-3.552713678800501e-13,18.084900000000047,-4.683800159999993,-48.68580000000148,13.401099839999983,-35.28470016000173
3,-2.3092638912203256e-14,9.999999996068709e-05,-0.00010000000001042508,0.0,0.0,0.0,-38.38009999999996,-10.811099999999662,3.730349362740526e-14,-0.0001000000005859647,18.504300000000114,-4.849238879999995,-49.19130000000024,13.65506112000017,-35.5362388800003
4,-9.999999996601616e-05,0.00010000000005305765,9.999999997845066e-05,0.0,0.0,0.0,-37.79499999999999,-9.510000000000566,0.0,9.999999969068085e-05,17.344900000000106,-4.7207577600000015,-47.30479999999909,12.624142240000232,-34.68065775999886
5,9.999999999443787e-05,7.105427357601002e-15,-6.039613253960852e-14,0.0,0.0,0.0,-36.05080000000003,-10.857299999999821,-1.9539925233402755e-14,0.00010000000015963906,15.760599999999965,-4.845753360000003,-46.907899999999756,10.91484664000004,-35.99305335999995
6,4.440892098500626e-14,7.105427357601002e-14,-3.907985046680551e-14,0.0,0.0,0.0,-37.41949999999995,-12.60630000000019,-2.1316282072803006e-14,4.263256414560601e-13,20.748900000000116,-5.036586479999995,-50.025799999999094,15.71231351999993,-34.31348647999939
7,9.999999998377973e-05,2.842170943040401e-14,-3.907985046680551e-14,0.0,0.0,0.0,-32.92629999999998,-11.307100000001313,2.4868995751603507e-14,-2.842170943040401e-14,18.44790000000013,-4.523021999999997,-44.23330000000206,13.924877999999953,-30.308422000002107
8,-2.6645352591003757e-14,4.973799150320701e-14,0.00010000000003884679,0.0,0.0,0.0,-34.848500000000044,-10.748200000000896,-1.0658141036401503e-14,-2.8421709430404007e-13,18.201799999999988,-4.424011200000004,-45.59660000000123,13.777788799999941,-31.818811200001292
9,-3.197442310920451e-14,-9.999999996068709e-05,-8.881784197001252e-14,0.0,0.0,0.0,-36.08860000000008,-10.075600000001568,-2.1316282072803006e-14,-2.2737367544323206e-13,19.926500000000132,-4.725362160000005,-46.16430000000091,15.20113784000025,-30.963162160000884
