Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,9.4181,18.6693,27.572,0.0,0.0,0.0,-2.2336,141.7394,14.1534,-343.3113,-24.6798,3.26380824,-133.9927,-21.41599176,-155.40869176
1,11.5217,15.5447,14.9438,0.0,0.0,0.0,2.1718,145.3806,16.1661,-345.4408,-24.7274,3.21731208,-139.71210000000005,-21.51008792,-161.22218792000004
2,8.4161,20.4668,18.056,0.0,0.0,0.0,-0.3817,141.7067,12.5589,-340.4313,-24.5623,3.2520708,-139.60850000000002,-21.310229200000002,-160.9187292
3,9.6836,16.5401,20.8936,0.0,0.0,0.0,0.1798,142.9938,14.2381,-340.3475,-26.0997,3.22349472,-135.81850000000003,-22.876205279999997,-158.69470528000002
4,4.8756,23.0774,14.1366,0.0,0.0,0.0,-1.1147,141.2624,12.466,-338.9298,-26.3252,3.24071712,-144.2265,-23.08448288,-167.31098287999998
5,8.3249,21.6428,15.8719,0.0,0.0,0.0,-1.8016,139.384,13.0617,-338.4768,-25.8291,3.2641646399999997,-141.99310000000003,-22.56493536,-164.55803536000005
6,10.1164,18.031,18.3948,0.0,0.0,0.0,-0.0655,141.4234,12.6647,-334.8794,-26.7582,3.24122472,-134.31459999999998,-23.516975279999997,-157.83157527999998
7,7.4147,25.8697,15.5623,0.0,0.0,0.0,0.8999,142.6671,14.6203,-341.7529,-25.2509,3.24836928,-134.71890000000002,-22.002530720000003,-156.72143072000003
8,13.8368,22.4464,18.6434,0.0,0.0,0.0,-1.1075,143.2533,13.847,-341.9154,-26.7915,3.2551099199999998,-130.99599999999998,-23.53639008,-154.53239007999997
9,12.887,23.4326,21.671,0.0,0.0,0.0,-1.2915,140.4823,14.6934,-339.3806,-25.9151,3.2495616,-127.50580000000002,-22.6655384,-150.17133840000002
10,7.8136,17.6672,23.9985,0.0,0.0,0.0,-1.0115,139.6148,13.6917,-340.1178,-23.664,3.2292684,-138.34349999999998,-20.434731600000003,-158.7782316
11,6.0158,15.2791,17.124,0.0,0.0,0.0,1.3981,142.5819,13.6124,-339.7177,-25.7236,3.26518344,-143.7064,-22.45841656,-166.16481656000002
12,15.2964,23.0468,18.2885,0.0,0.0,0.0,-1.7471,143.7279,14.9112,-344.158,-25.1216,3.2159843999999995,-130.6343,-21.9056156,-152.5399156
13,8.1824,17.5968,15.2039,0.0,0.0,0.0,0.9391,144.3792,15.063,-342.5156,-25.258,3.20910624,-141.15120000000002,-22.04889376,-163.20009376000002
14,6.3488,22.169,21.0203,0.0,0.0,0.0,-0.3373,140.467,13.3655,-337.881,-26.1859,3.24063216,-134.84769999999997,-22.94526784,-157.79296784
15,11.2,23.8739,16.291,0.0,0.0,0.0,0.7462,144.1596,15.5549,-346.3193,-25.217,3.2091336,-134.4937,-22.007866399999997,-156.50156639999997
16,14.6297,21.4136,13.228,0.0,0.0,0.0,0.031,143.1706,13.9841,-343.4696,-25.0711,3.243222,-137.0126,-21.827878000000002,-158.840478
17,9.0026,22.3951,15.9277,0.0,0.0,0.0,-0.5357,142.8262,13.5316,-341.0084,-25.4225,3.255336,-137.8609,-22.167164,-160.02806399999997
18,5.1117,19.5799,13.1507,0.0,0.0,0.0,0.917,143.6939,16.102,-341.9445,-25.1478,3.2222095200000003,-143.3893,-21.92559048,-165.31489047999997
19,10.5262,20.5396,23.6468,0.0,0.0,0.0,-2.1389,142.3153,14.4074,-343.1348,-24.8592,3.24835128,-133.83839999999998,-21.61084872,-155.44924871999996
20,12.214,20.7206,15.8875,0.0,0.0,0.0,-0.4239,142.3907,13.2892,-341.7098,-26.2454,3.2492498399999996,-137.63169999999997,-22.99615016,-160.62785015999995
21,11.1296,21.7083,14.7769,0.0,0.0,0.0,0.2792,143.4841,14.2359,-340.6393,-26.6481,3.24790848,-135.02529999999996,-23.40019152,-158.42549151999995
22,4.8164,24.0994,12.4523,0.0,0.0,0.0,-0.4801,142.905,14.7241,-340.4944,-25.3714,3.2426568000000002,-141.97729999999999,-22.128743200000002,-164.1060432
23,5.8482,18.2251,14.1548,0.0,0.0,0.0,1.3834,144.2928,14.1108,-341.9019,-25.8209,3.24495792,-143.8868,-22.57594208,-166.46274208
24,6.4347,19.597,19.0849,0.0,0.0,0.0,-0.9891,142.2732,13.8791,-338.3136,-25.3366,3.2311267200000002,-138.0338,-22.105473280000002,-160.13927328000003
25,10.016,17.915,18.2273,0.0,0.0,0.0,-1.0876,141.6863,13.4457,-340.9636,-25.4989,3.2536504799999997,-140.76090000000002,-22.245249519999998,-163.00614952
26,9.4439,23.5,16.5601,0.0,0.0,0.0,0.0153,142.2407,12.8014,-340.7551,-25.6339,3.2617836000000002,-136.19370000000004,-22.3721164,-158.56581640000005
27,5.7135,19.006,12.5903,0.0,0.0,0.0,-0.2165,142.8157,15.147,-339.8268,-25.8931,3.2023058399999997,-144.7708,-22.69079416,-167.46159416
28,7.7779,19.533,25.2939,0.0,0.0,0.0,-1.4763,142.1268,11.7995,-338.9957,-25.6725,3.2669496,-133.9409,-22.4055504,-156.3464504
29,7.5647,18.5484,14.9494,0.0,0.0,0.0,-0.584,141.7305,13.4269,-338.5271,-25.4426,3.25336896,-142.89120000000003,-22.18923104,-165.08043104000004
30,8.7757,15.9906,13.7637,0.0,0.0,0.0,-0.1368,141.5961,13.999,-339.2266,-25.9322,3.24299304,-145.2383,-22.68920696,-167.92750696000002
31,10.652,18.4012,15.8367,0.0,0.0,0.0,-0.6409,142.33,13.3777,-340.8842,-24.7102,3.24493056,-140.9275,-21.46526944,-162.39276944
