Frame #,Translational,Rotational,Vibrational,Total
0,16.27093995,16.34070705,1437.5075656,1470.1192126
1,16.27093995,16.361279399999997,1450.7024920000001,1483.3347113499997
2,16.27093995,16.353825649999997,1429.20975295,1461.8348167
3,16.27093995,16.3535275,1426.445008,1459.0697735999997
4,16.27093995,16.3469682,1437.4568801,1470.0744901
5,16.27093995,16.354720099999998,1427.5213295,1460.1469895499997
6,16.27093995,16.35144045,1436.34984915,1468.97222955
7,16.27093995,16.34905525,1432.5898795,1465.2098746999998
8,16.27093995,16.355912699999998,1431.4631706499997,1464.0900233
9,16.27093995,16.36336645,1446.5036455499999,1479.13795195
10,16.27093995,16.36873315,1437.55079735,1470.1904704499996
11,16.27093995,16.3606831,1440.5039731,1473.1355961499999
12,16.27093995,16.35919235,1446.1628600999998,1478.7929923999998
13,16.27093995,16.35740345,1443.9878558499997,1476.6161992500001
14,16.27093995,16.366347949999998,1446.3512908999999,1478.9885787999997
15,16.27093995,16.360384949999997,1448.1172333499999,1480.7485582499999
16,16.27093995,16.373801699999998,1451.3268181,1483.97155975
17,16.27093995,16.348458949999998,1442.9953145,1475.61501155
18,16.27093995,16.36575165,1454.5083767499998,1487.1450683499997
19,16.27093995,16.3571053,1440.7955637999999,1473.4236090499999
20,16.27093995,16.370522049999998,1449.9630799999998,1482.6045419999998
21,16.27093995,16.3630683,1438.6834692,1471.3174774499998
22,16.27093995,16.35978865,1449.1935548499998,1481.8245815999999
23,16.27093995,16.3648572,1438.1396435999998,1470.77544075
24,16.27093995,16.357999749999998,1450.8229445999998,1483.4518842999998
25,16.27093995,16.35859605,1439.2910989,1471.9206348999996
26,16.27093995,16.33414775,1438.75651595,1471.3619018
27,16.27093995,16.341303349999997,1434.3579089999998,1466.97045045
28,16.27093995,16.352633049999998,1440.19956195,1472.8234330999999
29,16.27093995,16.355912699999998,1437.51144155,1470.1382942
30,16.27093995,16.33176255,1430.47748675,1463.0801892499999
31,16.27093995,16.352633049999998,1441.1467844999997,1473.77065565
32,16.27093995,16.36336645,1451.5721955499998,1484.2065019499998
33,16.27093995,16.3511423,1436.2952877,1468.91736995
34,16.27093995,16.36932945,1447.2299389500001,1479.87020835
35,16.27093995,16.340110749999997,1424.6155596,1457.2266102999997
36,16.27093995,16.358894199999998,1442.9031861499998,1475.5330202999999
37,16.27093995,16.355912699999998,1431.46495955,1464.0918121999998
38,16.27093995,16.3606831,1439.8343281999998,1472.4662494000002
39,16.27093995,16.35561455,1435.7818734,1468.4084278999999
40,16.27093995,16.36157755,1435.2457997,1467.87801905
41,16.27093995,16.3630683,1442.2180374499999,1474.85234385
42,16.27093995,16.3553164,1439.1977779499998,1471.8240343
43,16.27093995,16.35978865,1445.3104492500001,1477.9411778499998
44,16.27093995,16.352633049999998,1441.8796371999997,1474.5032101999998
45,16.27093995,16.360086799999998,1445.3128344499999,1477.9438612
46,16.27093995,16.360384949999997,1447.1279716499998,1479.7595946999998
47,16.27093995,16.34428485,1438.1002878000002,1470.71581075
48,16.27093995,16.350546,1444.4109306999999,1477.0327148
49,16.27093995,16.35084415,1437.6545535500002,1470.27633765
50,16.27093995,16.352633049999998,1443.9660909,1476.5896639
51,16.27093995,16.362173849999998,1441.638732,1474.2721439499999
52,16.27093995,16.3594905,1449.23708475,1481.8675151999998
53,16.27093995,16.3571053,1436.9977290999998,1469.6260724999997
54,16.27093995,16.364559049999997,1449.5704164499998,1482.2062136
55,16.27093995,16.35740345,1444.4964997499997,1477.1251412999998
56,16.27093995,16.347564499999997,1433.0359119,1465.6544163499998
57,16.27093995,16.355018249999997,1444.2552964,1476.8812546000001
58,16.27093995,16.36336645,1444.4198752,1477.0544797499997
59,16.27093995,16.3511423,1439.3751772,1471.99725945
60,16.27093995,16.35561455,1441.4661031499998,1474.0929557999998
61,16.27093995,16.3553164,1431.62297905,1464.2492353999999
62,16.27093995,16.35740345,1434.6870665999998,1467.3154099999997
63,16.27093995,16.354123799999996,1437.1041686499998,1469.7292323999998
64,16.27093995,16.35919235,1442.8811230499998,1475.51125535
65,16.27093995,16.36336645,1439.0800086999998,1471.7143151
66,16.27093995,16.353825649999997,1423.7765654999998,1456.4010329499997
67,16.27093995,16.35322935,1434.2970864,1466.9215538499998
68,16.27093995,16.352633049999998,1433.12684765,1465.7504206499998
69,16.27093995,16.3499497,1434.3441940999999,1466.9653818999998
70,16.27093995,16.356509,1444.0764064,1476.70385535
71,16.27093995,16.339216299999997,1424.3168132999997,1456.9272677
72,16.27093995,16.351738599999997,1440.3596685,1472.9826452
73,16.27093995,16.36277015,1447.3638082999998,1479.9975183999998
74,16.27093995,16.362173849999998,1431.6894664999998,1464.3225802999998
75,16.27093995,16.35203675,1437.57643825,1470.19941495
76,16.27093995,16.36336645,1441.4362881499997,1474.0708927
77,16.27093995,16.36932945,1448.7770392999998,1481.4173087
78,16.27093995,16.3529312,1434.76667265,1467.3905438
79,16.27093995,16.355912699999998,1441.87337605,1474.5005268499997
80,16.27093995,16.370820199999997,1447.4350661499998,1480.0768262999998
81,16.27093995,16.356509,1449.09576165,1481.72350875
82,16.27093995,16.36575165,1448.86439725,1481.5010888499999
83,16.27093995,16.3654535,1445.9878460500001,1478.6242395
84,16.27093995,16.36157755,1446.59189795,1479.2244154499997
85,16.27093995,16.364260899999998,1431.61164935,1464.2468502
86,16.27093995,16.356509,1435.1554602499998,1467.7832073499999
87,16.27093995,16.360384949999997,1439.7669463,1472.3985693499997
88,16.27093995,16.3553164,1437.3185384999997,1469.9447948499999
