Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,408.6755,1045.8853,822.2344,0.0,0.0,0.0,-1028.9896,-8948.8181,470.8232,5300.0818,-1703.9479,51.063258239999996,-1930.107500000001,-1652.8846417599998,-3582.9921417600012
1,404.0966,1057.2649,812.6043,0.0,0.0,0.0,-1019.6238,-8925.1352,469.0125,5287.4909,-1715.6388,51.52813776,-1914.2898000000005,-1664.11066224,-3578.4004622400003
2,386.603,1083.8927,814.725,0.0,0.0,0.0,-1033.7232,-9007.3544,476.1209,5286.9465,-1640.0297,50.991019200000004,-1992.7894999999999,-1589.0386808,-3581.8281807999997
3,408.881,1059.8718,811.9463,0.0,0.0,0.0,-1020.0692,-8987.6173,471.3614,5318.5266,-1679.4066,53.84931336,-1937.0994,-1625.55728664,-3562.6566866400003
4,435.2596,1037.0926,835.1313,0.0,0.0,0.0,-1006.2436,-8970.8677,476.786,5313.6415,-1708.3928,53.832572639999995,-1879.2003000000013,-1654.56022736,-3533.7605273600016
5,419.8151,1062.0506,801.5323,0.0,0.0,0.0,-1007.4392,-8931.7571,478.8154,5230.541,-1652.1684,52.51237416,-1946.4418999999998,-1599.65602584,-3546.09792584
6,366.098,1089.1388,798.7984,0.0,0.0,0.0,-1022.2357,-8844.2217,496.7258,5271.9984,-1775.2755,53.29563984,-1843.6979999999994,-1721.97986016,-3565.677860159999
7,425.576,1063.9046,813.5545,0.0,0.0,0.0,-1005.7651,-8919.8717,460.3563,5284.212,-1716.7816,52.25033664,-1878.0333999999984,-1664.5312633600001,-3542.5646633599986
8,394.8994,1024.9043,825.2913,0.0,0.0,0.0,-1013.2099,-9024.2448,492.0346,5320.2247,-1620.0267,51.381660239999995,-1980.1004000000012,-1568.64503976,-3548.745439760001
9,379.9819,1055.1903,805.824,0.0,0.0,0.0,-987.1401,-9002.0391,472.4795,5273.8177,-1637.9376,53.4842388,-2001.8858,-1584.4533612,-3586.3391612
10,404.8809,1050.9951,790.6447,0.0,0.0,0.0,-1037.8883,-8873.5817,458.8707,5240.1028,-1728.7726,52.518291119999994,-1965.9758000000002,-1676.25430888,-3642.2301088800004
11,402.0465,1097.0806,815.9442,0.0,0.0,0.0,-1038.6466,-8852.7217,467.3101,5267.9401,-1794.4804,52.98694776,-1841.046800000001,-1741.49345224,-3582.540252240001
12,403.3657,1098.2553,794.1326,0.0,0.0,0.0,-1019.7471,-8833.4239,473.9609,5238.1205,-1762.4632,51.64602984,-1845.3360000000002,-1710.81717016,-3556.15317016
13,411.7982,1048.8408,803.2567,0.0,0.0,0.0,-1012.5956,-9006.4611,475.1071,5293.5833,-1655.6277,52.36506576,-1986.4705999999996,-1603.26263424,-3589.7332342399995
14,384.0354,1083.7767,809.7686,0.0,0.0,0.0,-1004.4534,-8881.8506,467.847,5246.6232,-1759.9361,53.050217759999995,-1894.2531,-1706.88588224,-3601.1389822399997
15,416.7149,1050.8317,795.5974,0.0,0.0,0.0,-993.7868,-8842.5746,459.4651,5277.8215,-1800.1846,55.024005599999995,-1835.9307999999992,-1745.1605944,-3581.0913943999994
16,404.4537,1002.7979,802.9537,0.0,0.0,0.0,-1023.5546,-8947.4365,478.705,5324.9287,-1718.9847,52.54525656,-1957.1520999999993,-1666.4394434399999,-3623.5915434399994
17,385.8888,1032.9326,807.7063,0.0,0.0,0.0,-1024.9805,-8899.9605,477.5663,5321.876,-1739.7414,51.83784504,-1898.9709999999986,-1687.90355496,-3586.8745549599985
18,404.0338,1092.2176,805.2146,0.0,0.0,0.0,-998.5717,-8931.6659,478.5992,5264.445,-1703.4745,52.667953919999995,-1885.7274000000007,-1650.80654608,-3536.533946080001
19,383.6661,1088.4561,791.8979,0.0,0.0,0.0,-1016.7423,-8883.9704,484.2342,5316.3389,-1748.6852,52.4457252,-1836.1195000000007,-1696.2394748,-3532.3589748000004
20,413.9735,1075.6952,811.7929,0.0,0.0,0.0,-1006.5511,-8915.1668,471.0811,5254.6255,-1685.8518,52.7960052,-1894.5497000000005,-1633.0557947999998,-3527.6054948000005
21,393.3398,1034.5709,781.2442,0.0,0.0,0.0,-1011.8215,-8942.4788,483.9745,5294.9177,-1698.5543,52.097797439999994,-1966.253200000001,-1646.45650256,-3612.709702560001
22,380.2299,1036.1585,794.7445,0.0,0.0,0.0,-1017.1692,-8926.5967,472.5715,5269.7234,-1729.9921,53.99113608,-1990.3381,-1676.00096392,-3666.3390639199997
23,387.1019,1061.3573,819.9819,0.0,0.0,0.0,-1012.3171,-8979.5486,480.4795,5306.3956,-1678.0478,53.27347536,-1936.5495,-1624.77432464,-3561.3238246400006
24,385.3151,1057.6152,783.7752,0.0,0.0,0.0,-969.6304,-8947.2663,483.4482,5334.6884,-1747.1719,55.83069936,-1872.0545999999995,-1691.3412006400001,-3563.39580064
25,406.3667,1027.9387,792.4754,0.0,0.0,0.0,-1024.3599,-8819.4804,484.5007,5332.8801,-1828.8843,53.82410256,-1799.6787000000004,-1775.06019744,-3574.73889744
