Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.930988785010413e-14,-9.592326932761353e-14,2.1316282072803006e-14,0.0,0.0,0.0,-31.900299999999973,-27.79890000000023,-9.999999999799059e-05,5.400124791776761e-13,37.183799999999835,-4.6577505600000055,-59.69929999999903,32.52604943999988,-27.173250559998692
1,1.0658141036401503e-14,-0.00010000000001753051,-0.00010000000000331966,0.0,0.0,0.0,-31.043300000000073,-24.34509999999994,-2.3092638912203256e-14,-9.999999977594598e-05,31.6471,-4.608537120000002,-55.38869999999869,27.038562880000047,-28.35013711999865
2,4.440892098500626e-15,-2.4868995751603507e-14,-4.263256414560601e-14,0.0,0.0,0.0,-28.427200000000006,-22.909199999999892,9.999999999443787e-05,-3.410605131648481e-13,33.09020000000008,-4.6104559200000015,-51.33629999999941,28.479744080000014,-22.856555919999394
3,-9.999999999266151e-05,-3.907985046680551e-14,-8.171241461241152e-14,0.0,0.0,0.0,-28.75640000000014,-27.011699999999507,1.0658141036401503e-14,-2.5579538487363607e-13,32.30679999999989,-4.820274720000008,-55.76820000000029,27.48652527999976,-28.28167471999984
4,-2.1316282072803006e-14,-1.0302869668521453e-13,-9.237055564881302e-14,0.0,0.0,0.0,-32.779500000000056,-22.937400000000146,-1.2434497875801753e-14,5.684341886080802e-14,31.13629999999996,-4.800811679999999,-55.71690000000042,26.33548832000003,-29.381411680000838
5,3.9968028886505635e-14,0.00010000000014187549,7.283063041541027e-14,0.0,0.0,0.0,-27.88949999999994,-16.353600000001094,0.00010000000001575415,-7.105427357601002e-13,25.00089999999984,-4.172840640000002,-44.242900000000176,20.828059359999862,-23.414840640000307
6,9.999999999887876e-05,8.526512829121202e-14,8.526512829121202e-14,0.0,0.0,0.0,-23.26400000000009,-27.076400000000177,-7.105427357601002e-15,2.842170943040401e-14,32.87269999999998,-4.566640320000001,-50.340299999999274,28.306059679999855,-22.034240319999867
7,3.3306690738754696e-14,7.460698725481052e-14,-3.2862601528904634e-14,0.0,0.0,0.0,-22.27759999999992,-16.202400000000033,4.440892098500626e-14,-2.2737367544323206e-13,25.768900000000123,-4.536782639999998,-38.48000000000006,21.232117359999954,-17.247882639999645
8,-2.4868995751603507e-14,-4.973799150320701e-14,9.999999999443787e-05,0.0,0.0,0.0,-27.264899999999933,-17.230000000000608,2.842170943040401e-14,1.4210854715202004e-13,24.310100000000098,-4.395457439999998,-44.49480000000017,19.914642559999972,-24.580157440000207
9,9.999999997623021e-05,-0.0001000000000139778,9.999999996779252e-05,0.0,0.0,0.0,-24.010099999999916,-23.353099999999976,4.440892098500626e-14,-5.684341886080801e-13,26.559700000000007,-4.2450912000000045,-47.36310000000054,22.314608800000038,-25.048491200000512
10,2.6645352591003757e-14,0.00010000000012766463,-0.00010000000006993304,0.0,0.0,0.0,-30.22669999999997,-22.084199999999846,9.99999999891088e-05,0.00010000000025911504,30.187099999999912,-4.270153679999996,-52.310699999999756,25.91694631999996,-26.393753680000017
11,-1.9539925233402755e-14,2.1316282072803006e-14,3.019806626980426e-14,0.0,0.0,0.0,-25.132199999999987,-28.117599999999534,3.552713678800501e-15,1.1368683772161603e-13,37.10319999999997,-4.554126719999996,-53.24979999999965,32.54907327999986,-20.700726719999565
12,9.999999999887876e-05,1.6342482922482304e-13,2.3092638912203256e-14,0.0,0.0,0.0,-26.835100000000057,-24.432400000000122,-2.5757174171303632e-14,-4.831690603168681e-13,33.50929999999993,-4.647759120000005,-51.26740000000005,28.86154087999988,-22.40585911999996
