,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.6875389974302383e-14,9.999999986121112e-05,-0.00010000000004062316,0.0,0.0,0.0,-30.481000000000016,143.78799999998918,-1.1546319456101628e-14,-0.00010000000000331967,59.19309999999851,-5.100264720000002,113.3069000000881,54.092835280025284,167.3997352800879
1,-2.0428103653102883e-14,-9.999999993226538e-05,7.105427357601003e-14,0.0,0.0,0.0,-36.38569999999999,138.591100000012,0.00010000000002463594,-2.8421709430404014e-14,62.75739999997774,-5.196911760000004,102.20540000005742,57.5604882399788,159.7658882400326
2,-3.552713678800501e-15,5.3290705182007514e-14,-2.131628207280301e-14,0.0,0.0,0.0,-34.141199999999984,134.18899999999832,-2.3092638912203256e-14,1.9895196601282808e-13,23.65110000001369,-4.899263759999998,100.04779999994551,18.75183624005069,118.79963623995614
3,-1.6875389974302383e-14,-2.8421709430404014e-14,6.750155989720953e-14,0.0,0.0,0.0,-32.394499999999915,84.82569999997169,5.240252676230739e-14,-1.7053025658242404e-13,122.85689999995716,-5.130127440000015,52.43119999997504,117.72677255996159,170.157972559933
4,-7.105427357601002e-15,7.105427357601002e-15,-1.1546319456101628e-14,0.0,0.0,0.0,-36.11330000000002,144.18550000001454,-4.440892098500625e-15,9.9999999576994e-05,105.87389999995445,-5.249179439999997,108.07229999998604,100.6247205599608,208.69702055993957
5,9.999999999266153e-05,0.0,0.00010000000006549216,0.0,0.0,0.0,-33.78320000000001,111.93650000000393,2.9309887850104126e-14,9.999999966225914e-05,107.1526999999798,-5.047704720000001,78.15360000001957,102.10499527999521,180.25859528000026
6,3.7303493627405266e-14,-5.684341886080803e-14,3.1974423109204515e-14,0.0,0.0,0.0,-36.13030000000001,140.54179999999286,0.00010000000001575417,-3.126388037344441e-13,41.60849999999515,-4.942786319999997,104.41159999998959,36.66571368001645,141.0773136799842
7,-3.8191672047105385e-14,-6.750155989720953e-14,5.1514348342607263e-14,0.0,0.0,0.0,-34.50259999999992,139.3030999999918,1.5987211554602254e-14,0.00010000000006016309,88.61849999998688,-5.074992719999997,104.80060000003799,83.54350728001344,188.3441072800223
8,-1.1546319456101628e-14,-9.99999998825274e-05,-2.486899575160351e-14,0.0,0.0,0.0,-33.796899999999994,143.64859999999982,-9.999999998999698e-05,-0.000100000000458067,89.81889999997225,-5.2143271199999965,109.85140000002869,84.6045728799852,194.4559728800029
9,7.105427357601002e-15,1.3500311979441906e-13,5.3290705182007506e-15,0.0,0.0,0.0,-38.18049999999994,112.662399999993,7.105427357601002e-15,-0.00010000000006016309,73.32099999997533,-5.0654044800000015,74.48179999998901,68.25559551999761,142.73739551996482
10,-9.999999999088516e-05,9.999999997489796e-05,9.769962616701378e-14,0.0,0.0,0.0,-37.15639999999993,102.02590000001007,-1.9539925233402755e-14,-2.8421709430404014e-14,86.16840000001369,-5.138648639999992,64.86949999998556,81.02975135996887,145.89925136000176
11,1.7763568394002505e-15,-2.8421709430404014e-14,4.973799150320702e-14,0.0,0.0,0.0,-35.26640000000001,169.40289999997574,8.88178419700125e-15,-9.999999960541572e-05,56.452100000002794,-5.1976706399999975,134.13639999990772,51.25442935999496,185.39082935991001
12,0.0,-9.999999985055295e-05,0.00010000000004062316,0.0,0.0,0.0,-36.77949999999995,128.1757000000082,-0.00010000000000864871,-4.263256414560601e-13,78.9042000000162,-5.1003633599999985,91.3960999999835,73.80383664004333,165.1999366399977
13,-9.999999998733243e-05,-1.2789769243681806e-13,7.105427357601002e-15,0.0,0.0,0.0,-38.14529999999989,130.63430000005346,-0.00010000000002108321,3.694822225952521e-13,68.40190000000922,-5.1973531200000105,92.48880000008529,63.20454688000062,155.69334688009684
